"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"23363","2","3","12","41","116","268","434","468","213","C0000768"
"5932","2","3","12","19","31","261","116","1","86","C0000768"
"8029","2","5","7","53","51","105","139","186","245","C0000768"
"5184","2","3","5","80","81","166","52","105","349","C0000768"
"1834","2","5","7","53","51","342","454","573","492","C0000768"
"3973","2","5","4","68","96","326","427","548","672","C0000768"
"3569","2","5","7","53","51","342","454","573","416","C0000768"
"6687","2","3","2","48","170","50","119","444","593","C0000768"
"6234","2","3","2","110","85","237","433","547","671","C0000768"
"1130","2","5","7","60","54","326","141","359","462","C0000768"
"633","2","5","7","53","51","342","454","573","492","C0000768"
"4353","2","3","7","34","52","216","395","549","674","C0000832"
"10479","2","5","7","27","36","150","341","223","628","C0000832"
"355","2","3","7","41","219","339","156","568","697","C0000832"
"2592","2","3","2","68","117","196","257","326","419","C0000887"
"5080","2","3","3","19","221","321","428","541","667","C0000887"
"2006","2","5","7","53","51","342","454","573","492","C0000887"
"57107","2","3","2","48","170","50","119","444","556","C0000887"
"2314","2","3","12","63","45","184","103","572","658","C0000887"
"2263","2","5","7","53","14","20","25","40","186","C0000887"
"10161","2","5","4","68","96","326","427","548","672","C0000889"
"538","2","3","8","63","45","23","103","464","187","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"3763","2","5","8","63","36","166","106","110","158","C0000889"
"1278","2","5","7","53","51","342","454","573","492","C0000889"
"4536","2","3","2","48","170","50","119","444","556","C0000889"
"5728","2","3","5","80","81","339","156","568","605","C0000889"
"2261","2","5","7","53","14","20","25","40","186","C0000889"
"2255","2","5","7","53","14","20","25","40","186","C0000889"
"54806","2","5","7","76","153","40","38","54","75","C0000889"
"4908","2","5","7","53","51","342","259","423","389","C0000889"
"3000","2","5","4","68","96","326","427","548","672","C0000889"
"7337","2","3","12","41","116","268","434","468","213","C0000889"
"5251","2","3","5","80","81","296","474","593","722","C0000889"
"367","2","3","12","19","31","276","91","433","118","C0000889"
"3209","2","3","3","19","221","321","428","541","667","C0000889"
"93986","2","3","12","19","221","321","428","541","667","C0000889"
"4212","2","3","3","19","221","321","428","541","667","C0000889"
"6557","2","5","8","45","94","199","240","415","666","C0000889"
"22926","2","3","12","19","31","276","91","433","118","C0000889"
"9992","2","5","8","63","36","166","341","110","158","C0001122"
"1015","2","5","7","53","51","335","444","560","373","C0001122"
"22948","2","3","12","76","137","76","136","472","435","C0001122"
"2178","2","3","12","19","31","261","116","1","86","C0001126"
"2254","2","5","7","53","14","20","25","40","186","C0001126"
"9241","2","5","7","53","51","342","259","423","389","C0001126"
"8639","2","3","5","80","81","114","290","367","475","C0001126"
"60","2","3","12","60","45","184","155","287","78","C0001126"
"7681","2","3","12","41","116","268","434","468","213","C0001126"
"3569","2","5","7","53","51","342","454","573","416","C0001126"
"4882","2","3","4","68","96","326","427","548","672","C0001126"
"23534","2","3","2","22","33","323","66","101","136","C0001126"
"54332","2","3","2","60","170","40","98","66","203","C0001126"
"2316","2","5","7","53","51","342","454","573","702","C0001175"
"23314","2","3","3","19","221","321","428","541","667","C0001175"
"8516","2","5","7","53","51","342","454","573","492","C0001175"
"7518","2","3","12","19","31","261","116","1","86","C0001202"
"4535","2","3","2","48","170","50","119","444","556","C0001202"
"2690","2","5","7","53","14","20","25","40","186","C0001206"
"5173","2","5","4","68","96","326","427","548","672","C0001206"
"1201","2","3","2","48","170","50","304","167","593","C0001206"
"5428","2","3","2","48","170","50","119","167","593","C0001206"
"128178","2","3","12","41","219","339","156","568","697","C0001206"
"6389","2","3","2","48","170","50","119","444","556","C0001206"
"368","2","3","12","41","116","268","423","536","445","C0001206"
"7124","2","3","12","41","219","339","156","568","697","C0001206"
"7133","2","5","7","34","52","216","395","549","697","C0001206"
"3295","2","3","5","43","161","305","409","208","482","C0001206"
"4361","2","3","12","19","31","261","116","1","86","C0001206"
"673","2","5","7","53","14","20","34","540","68","C0001206"
"5159","2","5","7","53","14","20","25","40","186","C0001206"
"5932","2","3","12","19","31","261","116","1","86","C0001206"
"8243","2","3","12","76","31","40","38","54","75","C0001206"
"5604","2","5","7","53","14","20","34","540","68","C0001206"
"641","2","3","12","19","31","261","116","1","86","C0001206"
"2542","2","3","5","80","81","296","399","500","577","C0001339"
"7737","2","3","12","22","33","268","434","468","213","C0001339"
"6928","2","3","3","19","221","321","428","541","667","C0001339"
"3257","2","5","7","60","54","24","30","46","72","C0001403"
"2262","2","3","2","74","51","342","454","573","492","C0001403"
"1103","2","3","2","67","92","293","55","75","311","C0001403"
"2706","2","3","12","76","153","40","38","54","75","C0001403"
"9469","2","3","2","103","189","303","29","475","467","C0001403"
"5727","2","3","12","68","221","197","259","560","422","C0001403"
"1959","2","3","3","19","151","276","91","433","118","C0001403"
"7428","2","3","12","41","116","268","434","468","213","C0001403"
"5122","2","5","4","27","36","184","141","359","411","C0001403"
"1130","2","5","7","60","54","326","141","359","462","C0001403"
"875","2","3","5","80","137","44","21","451","316","C0001403"
"9569","2","3","12","19","31","276","91","433","118","C0001403"
"79600","2","3","12","76","153","40","38","54","75","C0001403"
"8076","2","5","7","53","51","342","454","573","492","C0001403"
"7139","2","5","8","63","45","23","103","464","187","C0001403"
"3176","2","3","2","19","31","1","426","55","78","C0001403"
"7124","2","3","12","41","219","339","156","568","697","C0001403"
"1717","2","3","2","19","151","276","48","69","204","C0001403"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
"5290","2","3","7","53","14","20","25","40","186","C0001430"
"6891","2","3","12","41","116","119","156","568","116","C0001430"
"3105","2","5","7","53","51","119","156","287","116","C0001430"
"7415","2","3","7","34","52","216","395","536","445","C0001430"
"5447","2","3","5","91","214","271","372","471","586","C0001430"
"2033","2","3","12","19","31","1","91","433","118","C0001430"
"3981","2","3","12","19","31","261","116","1","86","C0001430"
"10804","2","3","12","76","153","40","38","54","75","C0001430"
"4629","2","5","8","63","45","23","103","464","187","C0001430"
"1906","2","5","4","68","96","326","427","548","672","C0001430"
"51","2","3","5","43","151","276","91","433","482","C0001430"
"175","2","3","7","34","52","216","395","549","674","C0001430"
"2068","2","3","12","19","31","261","116","159","211","C0001430"
"23495","2","3","12","41","219","339","156","568","697","C0001430"
"2799","2","3","7","34","52","216","395","549","33","C0001430"
"7436","2","5","7","53","51","342","341","544","669","C0001430"
"5156","2","5","7","53","14","20","25","40","186","C0001430"
"10269","2","3","2","48","182","50","119","444","556","C0001430"
"23064","2","3","6","11","31","261","142","220","664","C0001430"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"10686","2","5","6","42","36","71","177","64","219","C0001430"
"2055","2","3","2","27","36","150","402","223","628","C0001430"
"3630","2","5","7","53","14","20","25","40","186","C0001430"
"10617","2","3","12","48","57","110","141","359","462","C0001430"
"1476","2","5","7","34","52","216","395","549","674","C0001430"
