"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","5831","2","3","2","101","62","189","182","566","409","C0000768"
"2","2022","2","5","7","53","51","342","259","423","389","C0000768"
"3","6017","2","3","2","69","83","101","126","170","224","C0000768"
"4","7518","2","3","12","19","31","261","116","1","86","C0000768"
"5","11113","2","5","7","53","14","20","34","540","68","C0000768"
"6","26608","2","3","2","22","170","50","119","463","153","C0000768"
"7","6016","2","5","7","60","54","24","30","46","72","C0000768"
"8","5194","2","3","5","43","161","305","409","208","482","C0000768"
"9","1140","2","5","8","27","70","99","162","216","290","C0000768"
"10","2475","2","3","2","48","57","110","141","359","462","C0000768"
"11","6229","2","3","2","110","85","237","433","547","671","C0000768"
"12","5906","2","5","7","34","52","216","30","46","72","C0000832"
"13","7290","2","3","12","19","31","1","426","55","78","C0000832"
"14","10568","2","3","8","45","94","199","240","415","666","C0000832"
"15","3239","2","3","3","19","221","321","428","541","667","C0000887"
"16","545","2","3","12","19","31","261","116","1","86","C0000887"
"17","7436","2","5","7","53","51","342","341","544","669","C0000887"
"18","89781","2","5","7","60","54","24","30","46","72","C0000887"
"19","2317","2","5","7","63","45","23","103","287","664","C0000887"
"20","4512","2","3","2","48","170","110","141","359","8","C0000887"
"21","9049","2","3","3","41","151","276","378","271","356","C0000889"
"22","7080","2","3","3","19","221","321","428","541","667","C0000889"
"23","3440","2","3","12","19","184","118","155","287","116","C0000889"
"24","538","2","3","8","63","45","23","103","464","187","C0000889"
"25","2177","2","3","2","110","90","261","431","545","443","C0000889"
"26","9215","2","5","2","27","36","150","430","215","628","C0000889"
"27","6524","2","5","8","45","94","199","240","415","666","C0000889"
"28","1302","2","5","7","53","51","342","454","573","492","C0000889"
"29","26154","2","3","5","47","144","185","238","310","392","C0000889"
"30","2177","2","3","2","110","90","261","431","545","443","C0000889"
"31","1027","2","3","12","19","31","1","116","1","86","C0000889"
"32","3209","2","3","3","19","221","321","428","541","667","C0000889"
"33","396","2","5","7","60","54","24","30","46","72","C0000889"
"34","2629","2","3","5","80","81","250","291","152","420","C0000889"
"35","4763","2","5","7","60","54","24","30","46","214","C0000889"
"36","1029","2","3","12","19","31","1","116","1","664","C0000889"
"37","60468","2","3","12","19","31","276","91","433","118","C0000889"
"38","3854","2","1","6","11","142","225","142","220","298","C0000889"
"39","5443","2","5","4","68","96","326","427","548","672","C0000889"
"40","7852","2","5","4","68","96","326","427","548","672","C0000889"
"41","8799","2","3","5","43","161","305","409","208","482","C0001122"
"42","1376","2","3","2","19","151","276","91","433","118","C0001122"
"43","3207","2","3","3","19","221","321","428","541","667","C0001122"
"44","6335","2","5","8","63","36","166","341","390","158","C0001126"
"45","9966","2","5","12","41","219","339","156","568","697","C0001126"
"46","1290","2","5","7","53","51","342","454","573","492","C0001126"
"47","3456","2","3","12","19","31","118","155","287","116","C0001126"
"48","23639","2","3","12","41","219","261","136","271","356","C0001126"
"49","54756","2","5","7","41","219","238","118","543","214","C0001126"
"50","25937","2","3","12","19","36","143","177","236","321","C0001126"
"51","5781","2","5","7","53","14","20","25","40","186","C0001126"
"52","178","2","3","7","34","52","216","395","549","674","C0001126"
"53","3952","2","5","3","53","151","276","91","433","118","C0001126"
"54","54888","2","3","2","110","85","152","129","252","154","C0001175"
"55","4000","2","3","12","26","105","178","226","297","156","C0001175"
"56","1294","2","5","7","53","51","342","454","573","492","C0001175"
"57","2778","2","5","4","68","96","326","427","548","672","C0001202"
"58","3651","2","3","3","19","221","321","428","541","667","C0001202"
"59","4000","2","3","12","26","105","178","226","297","156","C0001206"
"60","27235","2","3","2","48","170","50","304","167","593","C0001206"
"61","4000","2","3","12","26","105","178","226","297","156","C0001206"
"62","2668","2","5","7","53","14","20","25","40","186","C0001206"
"63","6657","2","3","12","19","221","321","428","541","667","C0001206"
"64","196","2","3","3","19","151","276","91","433","118","C0001206"
"65","11322","2","5","7","34","52","216","395","549","674","C0001206"
"66","23395","2","3","2","110","85","67","76","252","154","C0001206"
"67","8481","2","3","12","76","153","40","38","54","75","C0001206"
"68","7439","2","5","8","63","45","23","34","464","187","C0001206"
"69","2316","2","5","7","53","51","342","454","573","702","C0001206"
"70","3257","2","5","7","60","54","24","30","46","72","C0001206"
"71","6863","2","5","4","68","96","326","427","548","672","C0001206"
"72","4893","2","5","7","34","52","24","30","46","72","C0001206"
"73","23321","2","5","7","53","184","119","156","287","116","C0001206"
"74","9896","2","3","5","80","81","296","399","201","274","C0001206"
"75","25914","2","3","12","41","116","339","409","359","187","C0001206"
"76","2299","2","3","3","19","221","321","428","541","667","C0001339"
"77","396","2","5","7","60","54","24","30","46","72","C0001339"
"78","579","2","3","3","19","221","321","428","541","667","C0001339"
"79","1312","2","3","2","87","79","105","426","129","25","C0001403"
"80","3575","2","5","7","53","51","184","341","544","669","C0001403"
"81","2736","2","3","12","41","116","321","428","54","667","C0001403"
