"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4221","2","3","12","19","31","342","454","573","492","C0000768"
"8481","2","3","12","76","153","40","38","54","75","C0000768"
"4179","2","5","7","53","51","119","395","549","674","C0000768"
"7401","2","5","7","60","83","101","126","170","224","C0000768"
"673","2","5","7","53","14","20","34","540","68","C0000768"
"1147","2","3","12","41","219","339","156","568","697","C0000768"
"875","2","3","5","80","137","44","21","451","316","C0000768"
"9361","2","3","2","48","170","50","119","444","556","C0000768"
"2677","2","5","7","53","51","342","454","573","492","C0000768"
"9150","2","3","12","19","31","261","116","159","211","C0000768"
"7516","2","3","12","19","31","261","116","1","86","C0000768"
"2944","2","3","5","91","175","271","372","471","586","C0000832"
"249","2","3","5","27","51","335","444","560","373","C0000832"
"8797","2","5","7","41","219","339","156","568","697","C0000832"
"9723","2","5","7","53","51","342","79","560","373","C0000887"
"673","2","5","7","53","14","20","34","540","68","C0000887"
"6794","2","3","12","53","14","20","34","540","68","C0000887"
"8878","2","3","12","41","219","339","156","568","697","C0000887"
"5144","2","3","4","68","96","326","427","548","672","C0000887"
"11041","2","3","2","27","36","150","341","223","628","C0000887"
"5095","2","3","2","48","40","130","166","127","173","C0000889"
"4747","2","5","7","27","36","150","341","223","628","C0000889"
"2006","2","5","7","53","51","342","454","573","492","C0000889"
"2301","2","5","6","11","142","225","142","220","673","C0000889"
"5192","2","3","5","43","161","305","409","208","482","C0000889"
"3481","2","5","7","53","51","342","454","573","492","C0000889"
"1294","2","5","7","53","51","342","454","573","492","C0000889"
"54714","2","5","8","63","36","166","106","110","158","C0000889"
"4638","2","5","7","53","45","23","103","464","187","C0000889"
"1947","2","5","7","53","51","20","25","560","373","C0000889"
"11093","2","5","7","53","51","342","454","573","492","C0000889"
"718","2","5","7","34","51","119","395","549","674","C0000889"
"3954","2","3","2","48","170","67","119","444","593","C0000889"
"10280","2","3","2","110","85","52","57","86","119","C0000889"
"1364","2","5","6","42","36","71","177","64","219","C0000889"
"10661","2","3","12","19","31","1","426","55","78","C0000889"
"4488","2","3","3","19","221","321","428","541","667","C0000889"
"421","2","5","7","42","51","335","444","560","373","C0000889"
"10008","2","5","8","63","36","166","341","223","158","C0000889"
