"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"9968","2","4","3","24","119","330","214","454","144","C0000768"
"2253","2","5","7","53","14","20","25","40","186","C0000768"
"4519","2","3","2","48","170","50","119","508","312","C0000768"
"6899","2","5","7","53","184","335","259","560","373","C0000768"
"19","2","3","3","19","151","276","91","433","118","C0000768"
"5443","2","5","4","68","96","326","427","548","672","C0000768"
"84991","2","3","2","22","33","323","66","101","136","C0000768"
"6295","2","3","4","68","45","272","427","518","621","C0000768"
"7476","2","5","3","68","221","197","259","560","422","C0000768"
"2067","2","3","12","19","31","261","116","1","86","C0000768"
"5961","2","5","7","27","51","326","126","414","702","C0000832"
"10087","2","3","7","50","47","39","100","321","255","C0000832"
"23418","2","5","7","53","36","71","177","560","373","C0000832"
"8820","2","3","3","19","221","321","428","541","667","C0000887"
"1186","2","5","8","63","45","23","34","464","187","C0000887"
"2131","2","3","2","74","58","112","148","181","416","C0000887"
"3977","2","5","7","53","51","119","25","40","416","C0000887"
"6548","2","3","2","45","94","199","240","415","326","C0000887"
"1436","2","5","7","53","14","20","25","40","186","C0000887"
"2317","2","5","7","63","45","23","103","287","664","C0000889"
"5506","2","3","12","76","137","76","136","82","658","C0000889"
"5498","2","3","5","80","81","166","132","175","473","C0000889"
"55605","2","3","12","76","153","40","38","54","75","C0000889"
"5020","2","5","4","68","96","326","427","548","672","C0000889"
"6569","2","3","8","45","94","199","240","415","666","C0000889"
"2879","2","3","5","80","81","166","378","173","229","C0000889"
"8678","2","3","12","41","219","339","156","568","605","C0000889"
"242","2","3","5","11","142","223","142","220","298","C0000889"
"1312","2","3","2","87","79","105","426","129","25","C0000889"
"5264","2","3","5","43","161","305","409","208","482","C0000889"
"3284","2","3","2","69","98","169","299","183","243","C0000889"
"9963","2","3","8","45","142","71","142","220","219","C0000889"
"55109","2","5","7","42","81","184","118","543","214","C0000889"
"5468","2","3","3","19","151","276","91","433","118","C0000889"
"190","2","3","3","19","151","276","91","433","118","C0000889"
"1387","2","3","12","19","31","276","91","433","118","C0000889"
"2239","2","3","2","74","51","342","454","573","492","C0000889"
"51025","2","3","2","48","170","50","304","167","593","C0000889"
"4867","2","5","7","76","153","40","38","54","75","C0000889"
"1437","2","5","7","53","14","20","25","40","186","C0001122"
"9414","2","5","7","42","36","71","177","223","219","C0001122"
"4920","2","5","7","53","14","20","259","560","373","C0001122"
"7476","2","5","3","68","221","197","259","560","422","C0001126"
"3908","2","5","7","53","51","342","454","573","492","C0001126"
"10804","2","3","12","76","153","40","38","54","75","C0001126"
"9897","2","3","12","76","18","75","38","1","212","C0001126"
"3784","2","5","8","63","36","166","106","110","158","C0001126"
"5831","2","3","2","101","62","189","182","566","409","C0001126"
"6790","2","3","12","76","153","40","34","540","68","C0001126"
"10555","2","3","7","34","52","216","395","549","622","C0001126"
"340024","2","3","8","45","94","199","240","415","666","C0001126"
"4803","2","5","7","60","54","24","30","46","72","C0001126"
"10516","2","5","7","53","51","342","454","573","492","C0001175"
"3856","2","1","6","11","142","225","142","220","298","C0001175"
"9215","2","5","2","27","36","150","430","215","628","C0001175"
"9990","2","5","8","45","94","199","240","415","666","C0001202"
"3872","2","1","6","11","142","225","142","220","298","C0001202"
"90","2","5","7","53","51","342","259","423","389","C0001206"
"10166","2","3","2","84","97","167","210","278","360","C0001206"
"3586","2","5","7","53","51","119","25","489","416","C0001206"
"55624","2","3","2","78","123","194","255","215","412","C0001206"
"538","2","3","8","63","45","23","103","464","187","C0001206"
"5346","2","3","3","19","151","276","91","433","118","C0001206"
"4810","2","3","2","76","57","110","444","560","373","C0001206"
"4692","2","5","7","53","51","119","402","489","416","C0001206"
"1161","2","3","12","41","116","268","434","468","213","C0001206"
"4318","2","5","7","34","52","216","395","573","492","C0001206"
"4868","2","5","7","53","51","335","25","560","373","C0001206"
"6519","2","3","5","45","94","199","240","415","666","C0001206"
"847","2","3","7","34","52","216","395","549","674","C0001206"
"2271","2","3","5","80","81","166","170","226","305","C0001206"
"11133","2","3","5","48","179","289","133","179","476","C0001206"
"3569","2","5","7","53","51","342","454","573","416","C0001206"
"3205","2","3","3","19","221","321","428","541","667","C0001206"
"64324","2","3","12","19","31","1","426","55","78","C0001339"
"1513","2","5","7","53","51","342","454","573","492","C0001339"
"1536","2","5","7","34","52","216","395","549","674","C0001339"
"54829","2","5","7","53","51","342","454","573","492","C0001403"
"2946","2","3","5","91","175","271","372","471","586","C0001403"
"6687","2","3","2","48","170","50","119","444","593","C0001403"
"6910","2","3","12","19","51","335","444","560","373","C0001403"
"54714","2","5","8","63","36","166","106","110","158","C0001403"
"5053","2","3","5","80","81","166","236","308","390","C0001403"
"2239","2","3","2","74","51","342","454","573","492","C0001403"
"5351","2","5","7","53","51","342","454","573","492","C0001403"
"368","2","3","12","41","116","268","423","536","445","C0001403"
"4010","2","3","3","19","221","321","428","541","667","C0001403"
"208","2","5","7","53","14","20","34","540","68","C0001403"
"2067","2","3","12","19","31","261","116","1","86","C0001403"
"4137","2","3","7","27","36","150","341","223","628","C0001403"
"7157","2","3","12","19","31","261","402","489","551","C0001403"
"4709","2","3","2","48","170","50","119","444","556","C0001403"
"1080","2","3","12","41","219","339","156","544","669","C0001403"
"8792","2","3","12","41","219","339","156","568","697","C0001403"
"51684","2","3","12","41","116","268","38","54","75","C0001403"
"29954","2","5","2","27","206","324","430","215","290","C0001430"
"6718","2","3","2","46","136","227","168","225","490","C0001430"
"9173","2","5","7","53","14","20","25","40","186","C0001430"
"6197","2","3","12","19","14","20","34","540","68","C0001430"
"3561","2","5","7","53","14","20","25","40","186","C0001430"
"4851","2","3","12","19","221","143","428","236","667","C0001430"
"5728","2","3","5","80","81","339","156","568","605","C0001430"
"5745","2","5","4","68","96","326","427","548","672","C0001430"
"207","2","3","7","53","14","20","34","489","416","C0001430"
"2301","2","5","6","11","142","225","142","220","673","C0001430"
"3559","2","5","7","53","14","20","25","40","186","C0001430"
"5309","2","3","3","19","221","321","428","541","667","C0001430"
"2690","2","5","7","53","14","20","25","40","186","C0001430"
"9939","2","3","2","22","33","323","66","101","136","C0001430"
"6683","2","3","12","76","153","40","38","54","75","C0001430"
"5450","2","3","12","19","221","261","116","159","211","C0001430"
"9627","2","3","12","19","31","1","426","55","78","C0001430"
"25978","2","3","2","48","57","110","141","359","462","C0001430"
"51360","2","3","3","26","35","276","91","433","203","C0001430"
"919","2","5","7","53","14","119","25","40","186","C0001430"
"3035","2","3","2","110","85","237","433","547","154","C0001430"
"5077","2","3","3","19","221","321","428","541","667","C0001430"
"2301","2","5","6","11","142","225","142","220","673","C0001430"
"10060","2","3","8","41","45","23","423","464","445","C0001430"
"10913","2","3","12","41","219","339","156","568","697","C0001430"
"121391","2","1","6","11","142","225","142","220","298","C0001430"
