"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"7305","2","5","7","34","52","216","395","549","674","C0000768"
"54567","2","5","7","53","51","143","428","236","667","C0000768"
"7466","2","5","7","53","51","342","454","573","492","C0000768"
"3620","2","3","5","91","214","183","307","391","507","C0000768"
"3675","2","5","7","53","51","342","454","573","492","C0000768"
"10105","2","3","2","48","170","50","304","167","593","C0000768"
"8891","2","3","2","110","85","237","433","547","671","C0000768"
"6197","2","3","12","19","14","20","34","540","68","C0000768"
"1312","2","3","2","87","79","105","426","129","25","C0000768"
"64327","2","5","4","68","96","326","427","548","672","C0000768"
"324","2","3","12","41","219","197","70","255","422","C0000768"
"1188","2","5","8","63","45","23","34","464","187","C0000832"
"7547","2","3","3","19","221","321","428","541","667","C0000832"
"23594","2","3","12","76","153","261","116","1","86","C0000832"
"8220","2","3","2","22","33","323","66","101","136","C0000887"
"26229","2","3","2","74","205","191","396","408","257","C0000887"
"54","2","3","5","80","81","178","195","256","342","C0000887"
"10397","2","3","2","110","81","148","402","51","383","C0000887"
"114902","2","5","7","41","219","339","156","568","697","C0000887"
"207","2","3","7","53","14","20","34","489","416","C0000887"
"5125","2","5","6","11","51","225","142","220","298","C0000889"
"3339","2","5","7","53","51","342","454","573","492","C0000889"
"55112","2","3","12","76","153","40","38","54","75","C0000889"
"10269","2","3","2","48","182","50","119","444","556","C0000889"
"2623","2","3","12","19","31","1","155","287","116","C0000889"
"538","2","3","8","63","45","23","103","464","187","C0000889"
"57697","2","3","12","19","31","261","116","1","86","C0000889"
"7076","2","5","7","53","51","342","454","573","492","C0000889"
"7555","2","3","2","110","85","237","433","547","671","C0000889"
"1586","2","3","5","79","98","256","335","425","540","C0000889"
"8076","2","5","7","53","51","342","454","573","492","C0000889"
"6392","2","3","2","48","170","50","119","444","556","C0000889"
"10483","2","3","7","60","54","24","30","46","72","C0000889"
"776","2","5","8","63","36","166","341","390","158","C0000889"
"5728","2","3","5","80","81","339","156","568","605","C0000889"
"5192","2","3","5","43","161","305","409","208","482","C0000889"
"3000","2","5","4","68","96","326","427","548","672","C0000889"
"5264","2","3","5","43","161","305","409","208","482","C0000889"
"5573","2","3","12","19","184","118","155","287","116","C0000889"
"6926","2","5","7","53","51","335","259","560","373","C0000889"
"4353","2","3","7","34","52","216","395","549","674","C0001122"
"1356","2","3","7","53","51","342","454","573","492","C0001122"
"1889","2","5","4","68","96","326","427","548","672","C0001122"
"3691","2","5","7","53","51","342","454","573","492","C0001126"
"9241","2","5","7","53","51","342","259","423","389","C0001126"
"2074","2","3","12","19","31","1","426","55","78","C0001126"
"8493","2","3","12","19","31","293","116","201","664","C0001126"
"8481","2","3","12","76","153","40","38","54","75","C0001126"
"51604","2","3","2","61","77","142","176","235","317","C0001126"
"672","2","3","12","19","31","261","116","1","86","C0001126"
"2720","2","3","7","34","52","216","395","21","599","C0001126"
"27031","2","3","6","11","142","225","38","331","506","C0001126"
"3745","2","5","8","63","36","166","106","110","158","C0001126"
"8036","2","5","7","60","54","296","399","359","658","C0001175"
"7473","2","5","3","68","221","197","259","560","422","C0001175"
"538","2","3","8","63","45","23","103","464","187","C0001175"
"8292","2","5","5","27","51","342","454","573","492","C0001202"
"65125","2","5","8","63","45","23","34","464","187","C0001202"
