"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6103","2","3","12","76","153","40","38","54","75","C0000768"
"5277","2","3","2","61","77","142","176","235","317","C0000768"
"6662","2","3","3","19","221","321","428","541","667","C0000768"
"4907","2","3","5","80","81","296","62","94","150","C0000768"
"23171","2","3","5","116","183","295","398","552","622","C0000768"
"2260","2","5","7","53","14","20","25","40","186","C0000768"
"8797","2","5","7","41","219","339","156","568","697","C0000768"
"7037","2","5","7","60","14","184","341","544","669","C0000768"
"5340","2","5","7","53","51","342","454","573","492","C0000768"
"4715","2","3","2","48","170","50","119","444","556","C0000768"
"4860","2","3","7","34","52","216","395","549","150","C0000768"
"26580","2","5","8","27","70","99","162","216","290","C0000832"
"2263","2","5","7","53","14","20","25","40","186","C0000832"
"2255","2","5","7","53","14","20","25","40","186","C0000832"
"5295","2","5","7","53","14","20","25","40","186","C0000887"
"3586","2","5","7","53","51","119","25","489","416","C0000887"
"6712","2","5","7","60","153","40","341","223","203","C0000887"
"2719","2","5","7","53","51","342","454","573","492","C0000887"
"54903","2","3","12","76","153","40","38","54","75","C0000887"
"7124","2","3","12","41","219","339","156","568","697","C0000887"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"4982","2","5","12","41","219","339","156","568","697","C0000889"
"51422","2","3","2","48","57","110","141","359","462","C0000889"
"2693","2","5","4","68","96","326","427","548","672","C0000889"
"4312","2","5","7","53","51","342","454","573","492","C0000889"
"3930","2","3","2","22","33","323","66","3","464","C0000889"
"7403","2","3","12","19","31","1","426","55","78","C0000889"
"55703","2","3","2","22","33","261","116","159","211","C0000889"
"22930","2","5","7","60","54","24","30","46","72","C0000889"
"1917","2","3","12","41","219","339","347","572","658","C0000889"
"10008","2","5","8","63","36","166","341","223","158","C0000889"
"55624","2","3","2","78","123","194","255","215","412","C0000889"
"580","2","3","12","19","31","261","116","1","86","C0000889"
"652","2","5","7","53","51","342","454","573","492","C0000889"
"1311","2","5","7","53","51","342","454","573","492","C0000889"
"4724","2","3","2","48","170","50","119","444","556","C0000889"
"9791","2","3","8","45","94","199","240","415","666","C0000889"
"7516","2","3","12","19","31","261","116","1","86","C0000889"
"5339","2","5","7","53","51","342","454","573","492","C0000889"
"29851","2","5","7","53","14","20","25","40","186","C0000889"
"3115","2","5","7","53","184","119","156","287","116","C0001122"
"207","2","3","7","53","14","20","34","489","416","C0001122"
"641","2","3","12","19","31","261","116","1","86","C0001122"
"25915","2","3","2","48","170","50","119","444","556","C0001126"
"11277","2","3","12","19","31","261","116","1","86","C0001126"
"5160","2","3","2","67","92","293","55","75","311","C0001126"
"2184","2","3","5","76","153","138","236","332","407","C0001126"
"3172","2","3","3","19","151","276","91","433","118","C0001126"
"5734","2","5","4","68","96","326","427","548","672","C0001126"
"25978","2","3","2","48","57","110","141","359","462","C0001126"
"7157","2","3","12","19","31","261","402","489","551","C0001126"
"23171","2","3","5","116","183","295","398","552","622","C0001126"
"5447","2","3","5","91","214","271","372","471","586","C0001126"
"29958","2","3","5","19","31","1","325","410","527","C0001175"
"2200","2","5","7","53","51","342","454","573","492","C0001175"
"5506","2","3","12","76","137","76","136","82","658","C0001175"
"3934","2","5","7","34","52","216","395","549","674","C0001202"
"2512","2","3","7","34","52","216","395","544","358","C0001202"
"7439","2","5","8","63","45","23","34","464","187","C0001206"
"5195","2","3","5","43","161","305","409","208","482","C0001206"
"5122","2","5","4","27","36","184","141","359","411","C0001206"
"2688","2","5","7","53","51","119","25","40","186","C0001206"
"2200","2","5","7","53","51","342","454","573","492","C0001206"
"8557","2","5","8","63","45","23","103","464","187","C0001206"
"811","2","3","2","41","116","342","423","536","342","C0001206"
"6899","2","5","7","53","184","335","259","560","373","C0001206"
"1482","2","3","3","19","221","321","428","541","667","C0001206"
"5994","2","3","12","19","31","276","91","491","118","C0001206"
"2737","2","3","12","19","116","321","428","54","667","C0001206"
"11167","2","5","7","53","51","342","454","573","492","C0001206"
"23636","2","3","12","22","33","323","66","101","664","C0001206"
"5167","2","3","5","32","93","163","207","303","126","C0001206"
"5859","2","3","2","110","85","237","433","547","154","C0001206"
"10913","2","3","12","41","219","339","156","568","697","C0001206"
"29893","2","3","12","19","31","1","426","55","78","C0001206"
"538","2","3","8","63","45","23","103","464","187","C0001339"
"5818","2","5","7","53","51","335","444","560","373","C0001339"
"2260","2","5","7","53","14","20","25","40","186","C0001339"
"7507","2","3","12","19","31","261","116","1","86","C0001403"
"54903","2","3","12","76","153","40","38","54","75","C0001403"
"1440","2","5","7","53","51","119","25","489","416","C0001403"
"6154","2","3","2","110","85","237","433","547","671","C0001403"
"3594","2","5","7","53","51","119","25","560","373","C0001403"
"1027","2","3","12","19","31","1","116","1","86","C0001403"
"5601","2","3","12","19","14","20","34","540","68","C0001403"
"10269","2","3","2","48","182","50","119","444","556","C0001403"
"2131","2","3","2","74","58","112","148","181","416","C0001403"
"411","2","3","7","34","52","216","395","549","674","C0001403"
"3560","2","5","7","53","14","20","25","40","186","C0001403"
"3078","2","5","7","53","51","119","395","549","674","C0001403"
"55605","2","3","12","76","153","40","38","54","75","C0001403"
"9469","2","3","2","103","189","303","29","475","467","C0001403"
"7022","2","3","12","19","31","261","91","433","664","C0001403"
"5034","2","5","7","53","51","342","454","573","492","C0001403"
"9152","2","5","8","45","94","199","240","415","666","C0001403"
"23322","2","3","12","76","153","40","38","54","75","C0001403"
"1301","2","5","7","53","51","342","454","573","492","C0001430"
"54101","2","3","2","48","170","50","347","167","593","C0001430"
"3636","2","3","5","80","14","20","25","40","186","C0001430"
"1584","2","3","5","79","159","256","276","353","456","C0001430"
"3954","2","3","2","48","170","67","119","444","593","C0001430"
"55640","2","3","5","80","81","104","369","117","583","C0001430"
"5913","2","5","7","27","36","71","341","223","219","C0001430"
"9084","2","5","4","68","96","326","188","145","193","C0001430"
"2969","2","3","12","19","31","276","91","433","118","C0001430"
"23556","2","3","2","61","77","142","176","235","317","C0001430"
"2720","2","3","7","34","52","216","395","21","599","C0001430"
"4041","2","5","3","68","221","197","259","560","422","C0001430"
"23414","2","3","12","19","31","118","155","287","116","C0001430"
"2034","2","3","12","41","116","268","434","468","213","C0001430"
"1272","2","5","7","53","51","335","444","236","373","C0001430"
"1062","2","3","12","76","153","40","38","54","75","C0001430"
"594","2","3","2","67","92","293","55","75","311","C0001430"
"4204","2","3","12","19","31","1","426","55","78","C0001430"
"1908","2","5","4","68","96","326","427","548","672","C0001430"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"2677","2","5","7","53","51","342","454","573","492","C0001430"
"3039","2","3","5","35","41","118","155","287","116","C0001430"
"4784","2","3","2","22","33","261","116","159","211","C0001430"
"5328","2","5","7","34","52","216","395","549","674","C0001430"
"4750","2","5","12","76","14","20","34","540","68","C0001430"
"1001","2","5","7","53","51","335","444","560","373","C0001430"
"355","2","3","7","41","219","339","156","568","697","C0001430"
"3508","2","3","12","19","31","261","116","1","86","C0001430"
"2138","2","3","12","19","31","1","426","55","78","C0001430"
"4000","2","3","12","26","105","178","226","297","156","C0001430"
"3930","2","3","2","22","33","323","66","3","464","C0001430"
"338","2","5","7","53","51","342","454","573","492","C0001430"
"54919","2","3","2","41","96","279","304","370","257","C0001618"
"3565","2","5","7","53","51","119","25","489","416","C0001618"
"5144","2","3","4","68","96","326","427","548","672","C0001618"
"51360","2","3","3","26","35","276","91","433","203","C0001621"
"79443","2","3","2","48","57","110","141","359","462","C0001621"
"23064","2","3","6","11","31","261","142","220","664","C0001623"
"788","2","3","2","45","151","199","240","415","666","C0001623"
"27235","2","3","2","48","170","50","304","167","593","C0001623"
"207","2","3","7","53","14","20","34","489","416","C0001623"
"6496","2","3","3","19","221","321","428","541","667","C0001623"
"10049","2","3","12","22","219","339","347","271","356","C0001623"
"7424","2","5","7","53","51","342","454","573","702","C0001623"
"5978","2","3","12","19","31","1","426","55","78","C0001623"
"10269","2","3","2","48","182","50","119","444","556","C0001623"
"582","2","3","12","76","153","76","38","54","75","C0001624"
"23394","2","3","12","19","31","335","444","236","373","C0001624"
"6928","2","3","3","19","221","321","428","541","667","C0001624"
"2629","2","3","5","80","81","250","291","152","420","C0001624"
"2624","2","3","12","19","31","1","155","287","116","C0001624"
"8813","2","3","2","48","116","142","136","280","363","C0001624"
"11093","2","5","7","53","51","342","454","573","492","C0001624"
"1848","2","3","5","42","81","296","399","201","274","C0001624"
"10269","2","3","2","48","182","50","119","444","556","C0001624"
"5317","2","5","7","34","52","216","142","220","298","C0001624"
"4170","2","3","12","41","219","339","402","489","416","C0001624"
"1300","2","5","7","53","51","342","454","573","492","C0001627"
"5318","2","1","6","11","142","225","142","220","298","C0001627"
"4094","2","3","12","19","31","276","91","433","118","C0001627"
"1356","2","3","7","53","51","342","454","573","492","C0001627"
"10661","2","3","12","19","31","1","426","55","78","C0001627"
"2316","2","5","7","53","51","342","454","573","702","C0001627"
"51151","2","3","5","23","18","138","250","332","407","C0001627"
"4621","2","5","8","63","45","23","103","464","187","C0001627"
"1073","2","3","8","63","45","184","103","572","658","C0001627"
"7046","2","3","12","41","219","339","259","423","605","C0001627"
"9731","2","3","12","76","153","40","38","54","75","C0001627"
"5896","2","3","12","41","116","268","434","568","605","C0001723"
"1027","2","3","12","19","31","1","116","1","86","C0001723"
"4692","2","5","7","53","51","119","402","489","416","C0001723"
"5728","2","3","5","80","81","339","156","568","605","C0001723"
"3984","2","5","7","53","14","20","34","540","68","C0001723"
"2705","2","3","12","76","153","40","38","54","75","C0001723"
"3549","2","5","3","53","51","197","259","560","422","C0001733"
"8988","2","3","8","63","45","160","103","464","187","C0001733"
"3481","2","5","7","53","51","342","454","573","492","C0001733"
"2131","2","3","2","74","58","112","148","181","416","C0001768"
"2760","2","3","7","34","52","216","395","549","674","C0001768"
"668","2","3","12","19","221","321","428","541","664","C0001768"
"5167","2","3","5","32","93","163","207","303","126","C0001768"
"6678","2","5","7","53","51","342","454","573","492","C0001768"
"5605","2","5","7","53","14","20","34","540","68","C0001768"
"3880","2","1","6","11","142","225","142","220","298","C0001768"
"3593","2","5","7","53","51","119","25","489","416","C0001768"
"11222","2","3","2","48","182","67","76","463","153","C0001768"
"4976","2","3","2","48","170","50","119","444","556","C0001768"
"2068","2","3","12","19","31","261","116","159","211","C0001768"
"2492","2","5","4","68","96","326","427","548","672","C0001768"
"7852","2","5","4","68","96","326","427","548","672","C0001768"
"959","2","5","7","53","51","119","395","549","674","C0001768"
"5193","2","3","5","43","161","305","409","208","482","C0001768"
"2068","2","3","12","19","31","261","116","159","211","C0001768"
"3575","2","5","7","53","51","184","341","544","669","C0001815"
"1147","2","3","12","41","219","339","156","568","697","C0001815"
"2717","2","3","7","34","52","216","395","549","674","C0001816"
"152330","2","5","7","27","51","335","444","560","373","C0001816"
