"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1062","2","3","12","76","153","40","38","54","75","C0000768"
"51360","2","3","3","26","35","276","91","433","203","C0000768"
"3914","2","5","7","53","51","342","454","573","492","C0000768"
"6473","2","3","3","19","221","321","428","541","667","C0000768"
"8985","2","5","7","53","51","342","454","573","492","C0000768"
"6310","2","3","12","22","142","225","366","362","468","C0000768"
"9361","2","3","2","48","170","50","119","444","556","C0000768"
"10815","2","5","7","60","36","71","341","223","666","C0000768"
"6777","2","5","7","53","14","20","25","40","186","C0000768"
"5728","2","3","5","80","81","339","156","568","605","C0000768"
"3569","2","5","7","53","51","342","454","573","416","C0000768"
"435","2","3","8","84","97","167","210","278","360","C0000832"
"54361","2","5","3","68","221","197","259","560","422","C0000832"
"55670","2","3","5","43","161","305","409","208","482","C0000832"
"5663","2","5","7","34","52","216","395","549","667","C0000887"
"5591","2","3","12","19","31","261","116","1","86","C0000887"
"1301","2","5","7","53","51","342","454","573","492","C0000887"
"3593","2","5","7","53","51","119","25","489","416","C0000887"
"10806","2","3","12","76","153","40","38","54","75","C0000887"
"8799","2","3","5","43","161","305","409","208","482","C0000887"
"2033","2","3","12","19","31","1","91","433","118","C0000889"
"2066","2","5","7","53","14","20","25","40","186","C0000889"
"8260","2","3","12","41","85","266","76","287","78","C0000889"
"10216","2","3","2","48","170","50","304","167","593","C0000889"
"8820","2","3","3","19","221","321","428","541","667","C0000889"
"6689","2","3","12","19","31","276","91","433","118","C0000889"
"2820","2","3","2","48","170","50","119","444","556","C0000889"
"5422","2","3","12","19","31","261","116","1","86","C0000889"
"55112","2","3","12","76","153","40","38","54","75","C0000889"
"2235","2","3","2","17","24","51","132","175","473","C0000889"
"2189","2","3","12","19","31","261","116","1","86","C0000889"
"23594","2","3","12","76","153","261","116","1","86","C0000889"
"9215","2","5","2","27","36","150","430","215","628","C0000889"
"1806","2","3","2","49","23","186","149","195","61","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"6103","2","3","12","76","153","40","38","54","75","C0000889"
"8942","2","3","5","52","212","183","307","391","507","C0000889"
"5295","2","5","7","53","14","20","25","40","186","C0000889"
"2010","2","3","12","26","105","296","226","488","156","C0000889"
"657","2","5","7","53","221","342","259","423","389","C0000889"
"4758","2","3","7","34","52","216","395","549","517","C0001122"
