"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","190","2","3","3","19","151","276","91","433","118","C0000768"
"2","2639","2","3","2","71","148","34","160","115","164","C0000768"
"3","1297","2","5","7","53","51","342","454","573","492","C0000768"
"4","5972","2","5","5","34","52","216","397","418","568","C0000768"
"5","56652","2","3","3","19","151","276","91","433","118","C0000768"
"6","2069","2","5","7","53","14","20","25","40","186","C0000768"
"7","175","2","3","7","34","52","216","395","549","674","C0000768"
"8","7547","2","3","3","19","221","321","428","541","667","C0000768"
"9","1293","2","5","7","53","51","342","454","573","492","C0000768"
"10","6531","2","5","8","45","94","199","240","415","666","C0000768"
"11","55703","2","3","2","22","33","261","116","159","211","C0000768"
"12","3763","2","5","8","63","36","166","106","110","158","C0000832"
"13","4668","2","3","5","21","111","188","242","313","396","C0000832"
"14","2263","2","5","7","53","14","20","25","40","186","C0000832"
"15","8074","2","5","7","53","14","20","25","40","186","C0000887"
"16","10558","2","3","2","50","47","39","100","321","209","C0000887"
"17","2972","2","3","2","19","33","261","116","159","211","C0000887"
"18","9722","2","5","7","60","36","71","341","223","219","C0000887"
"19","7200","2","5","4","68","96","326","427","548","672","C0000887"
"20","2316","2","5","7","53","51","342","454","573","702","C0000887"
"21","7042","2","5","7","53","51","342","454","573","492","C0000889"
"22","5156","2","5","7","53","14","20","25","40","186","C0000889"
"23","1513","2","5","7","53","51","342","454","573","492","C0000889"
"24","5506","2","3","12","76","137","76","136","82","658","C0000889"
"25","2812","2","5","7","53","51","342","454","573","492","C0000889"
"26","10020","2","3","2","89","124","204","42","452","258","C0000889"
"27","8878","2","3","12","41","219","339","156","568","697","C0000889"
"28","3576","2","5","4","68","96","326","427","548","672","C0000889"
"29","9581","2","3","5","27","36","150","76","223","628","C0000889"
"30","54880","2","3","12","19","31","1","426","55","78","C0000889"
"31","10058","2","3","5","44","50","209","68","11","141","C0000889"
"32","1106","2","3","12","19","31","1","426","55","78","C0000889"
"33","10413","2","3","12","19","36","143","177","236","321","C0000889"
"34","10269","2","3","2","48","182","50","119","444","556","C0000889"
"35","2697","2","3","7","76","153","40","38","54","75","C0000889"
"36","5859","2","3","2","110","85","237","433","547","154","C0000889"
"37","1490","2","5","7","53","51","342","454","573","492","C0000889"
"38","701","2","3","12","76","153","40","38","54","75","C0000889"
"39","10758","2","3","12","41","219","339","156","568","697","C0000889"
"40","547","2","3","7","76","153","40","38","54","75","C0000889"
"41","6628","2","3","2","22","33","323","66","101","136","C0001122"
"42","1890","2","3","5","80","81","296","62","94","150","C0001122"
"43","6310","2","3","12","22","142","225","366","362","468","C0001122"
"44","2253","2","5","7","53","14","20","25","40","186","C0001126"
"45","84631","2","5","7","53","51","335","444","560","373","C0001126"
"46","4292","2","3","12","19","31","261","116","1","86","C0001126"
"47","1612","2","3","12","53","14","20","34","540","68","C0001126"
"48","1293","2","5","7","53","51","342","454","573","492","C0001126"
"49","6873","2","3","12","19","31","261","116","159","211","C0001126"
"50","6689","2","3","12","19","31","276","91","433","118","C0001126"
"51","554","2","5","4","68","96","326","427","548","672","C0001126"
"52","5664","2","5","7","53","219","143","428","236","667","C0001126"
"53","9227","2","3","2","69","51","101","126","170","224","C0001126"
"54","8195","2","3","12","76","153","76","38","54","75","C0001175"
"55","2177","2","3","2","110","90","261","431","545","443","C0001175"
"56","1836","2","3","2","35","41","94","260","330","375","C0001175"
"57","2308","2","3","12","19","151","276","91","489","416","C0001202"
"58","4137","2","3","7","27","36","150","341","223","628","C0001202"
"59","1524","2","5","4","68","96","326","427","548","672","C0001206"
"60","1756","2","5","8","63","45","23","103","464","187","C0001206"
"61","3930","2","3","2","22","33","323","66","3","464","C0001206"
"62","5573","2","3","12","19","184","118","155","287","116","C0001206"
"63","3248","2","3","2","69","83","133","167","224","301","C0001206"
"64","3766","2","5","8","63","36","166","106","110","158","C0001206"
"65","8891","2","3","2","110","85","237","433","547","671","C0001206"
