"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9663","2","3","5","80","81","296","51","488","102","C0000768"
"2","79823","2","3","4","68","45","272","347","518","621","C0000768"
"3","9247","2","5","7","53","221","197","259","423","389","C0000768"
"4","1834","2","5","7","53","51","342","454","573","492","C0000768"
"5","1493","2","5","7","53","51","119","25","40","186","C0000768"
"6","58","2","5","8","63","45","23","103","464","187","C0000768"
"7","6557","2","5","8","45","94","199","240","415","666","C0000768"
"8","8573","2","5","7","53","36","71","341","223","219","C0000768"
"9","25978","2","3","2","48","57","110","141","359","462","C0000768"
"10","2697","2","3","7","76","153","40","38","54","75","C0000768"
"11","4688","2","5","7","60","14","20","25","40","215","C0000768"
"12","5654","2","5","7","53","51","342","454","573","492","C0000832"
"13","5961","2","5","7","27","51","326","126","414","702","C0000832"
"14","54714","2","5","8","63","36","166","106","110","158","C0000832"
"15","9939","2","3","2","22","33","323","66","101","136","C0000887"
"16","2222","2","3","2","19","151","276","91","433","118","C0000887"
"17","2314","2","3","12","63","45","184","103","572","658","C0000887"
"18","3549","2","5","3","53","51","197","259","560","422","C0000887"
"19","55636","2","3","3","19","221","321","428","423","389","C0000887"
"20","58","2","5","8","63","45","23","103","464","187","C0000887"
"21","7275","2","5","7","53","14","20","25","40","186","C0000889"
"22","846","2","5","4","68","96","326","427","548","672","C0000889"
"23","1717","2","3","2","19","151","276","48","69","204","C0000889"
"24","5141","2","3","4","68","96","326","427","548","672","C0000889"
"25","3909","2","5","7","53","51","342","454","573","492","C0000889"
"26","5189","2","3","5","43","161","305","409","208","482","C0000889"
"27","9569","2","3","12","19","31","276","91","433","118","C0000889"
"28","4953","2","3","2","41","116","268","434","568","605","C0000889"
"29","6683","2","3","12","76","153","40","38","54","75","C0000889"
"30","2332","2","3","2","22","33","71","373","466","609","C0000889"
"31","1543","2","3","5","91","151","276","91","433","118","C0000889"
"32","8600","2","5","7","41","219","339","156","568","697","C0000889"
"33","8314","2","3","12","41","31","1","426","55","78","C0000889"
"34","8893","2","3","2","110","85","237","433","547","671","C0000889"
"35","1280","2","5","7","53","51","342","454","573","492","C0000889"
"36","5445","2","3","5","80","147","236","328","411","229","C0000889"
"37","2153","2","5","7","53","51","342","454","573","492","C0000889"
"38","4629","2","5","8","63","45","23","103","464","187","C0000889"
"39","1130","2","5","7","60","54","326","141","359","462","C0000889"
"40","10083","2","5","7","42","36","71","177","223","219","C0000889"
"41","2255","2","5","7","53","14","20","25","40","186","C0001122"
"42","5604","2","5","7","53","14","20","34","540","68","C0001122"
"43","54808","2","3","12","76","153","40","38","54","75","C0001122"
"44","6833","2","5","8","45","36","166","240","415","666","C0001126"
"45","1029","2","3","12","19","31","1","116","1","664","C0001126"
"46","2065","2","5","7","53","14","20","25","40","186","C0001126"
"47","7468","2","3","12","19","31","1","426","55","78","C0001126"
"48","51360","2","3","3","26","35","276","91","433","203","C0001126"
"49","658","2","5","7","53","51","342","259","423","389","C0001126"
"50","5015","2","3","3","19","221","321","428","541","667","C0001126"
"51","9","2","3","2","22","214","261","76","1","86","C0001126"
"52","7476","2","5","3","68","221","197","259","560","422","C0001126"
"53","3178","2","3","2","22","33","323","66","101","136","C0001126"
"54","7084","2","3","2","72","109","115","62","268","353","C0001175"
"55","2324","2","5","7","53","14","20","25","40","186","C0001175"
"56","2006","2","5","7","53","51","342","454","573","492","C0001175"
"57","8517","2","3","12","41","219","339","156","568","697","C0001202"
"58","5602","2","3","12","19","14","150","34","540","68","C0001202"
"59","22931","2","5","7","34","54","24","30","46","72","C0001206"
"60","10560","2","3","2","65","196","310","127","527","648","C0001206"
"61","3425","2","3","5","80","81","166","454","573","492","C0001206"
"62","4524","2","3","2","15","166","104","369","117","583","C0001206"
"63","6908","2","3","12","19","31","1","116","159","211","C0001206"
"64","583","2","3","12","76","153","40","38","54","75","C0001206"
"65","1297","2","5","7","53","51","342","454","573","492","C0001206"
"66","3767","2","5","8","63","36","166","106","110","158","C0001206"
"67","3000","2","5","4","68","96","326","427","548","672","C0001206"
"68","1497","2","5","2","63","182","50","103","297","628","C0001206"
"69","401","2","3","3","19","221","321","428","541","667","C0001206"
"70","5310","2","5","7","53","51","335","444","560","373","C0001206"
"71","2252","2","5","7","53","14","20","25","40","186","C0001206"
"72","9049","2","3","3","41","151","276","378","271","356","C0001206"
"73","2261","2","5","7","53","14","20","25","40","186","C0001206"
"74","1019","2","3","12","19","31","1","116","1","86","C0001206"
"75","8565","2","3","2","110","85","237","433","547","154","C0001206"
"76","1081","2","5","4","68","96","326","427","548","672","C0001339"
"77","5257","2","3","7","34","45","23","103","464","187","C0001339"
"78","9364","2","5","7","60","54","24","30","46","72","C0001339"
"79","5956","2","5","4","68","96","326","427","548","672","C0001403"
"80","3630","2","5","7","53","14","20","25","40","186","C0001403"
"81","1499","2","3","12","19","221","197","259","560","422","C0001403"
"82","5605","2","5","7","53","14","20","34","540","68","C0001403"
"83","54968","2","3","2","48","170","50","119","444","556","C0001403"
"84","10216","2","3","2","48","170","50","304","167","593","C0001403"
"85","10847","2","3","12","19","31","1","426","55","78","C0001403"
"86","3077","2","5","7","53","51","119","395","549","674","C0001403"
"87","3972","2","5","4","68","96","326","427","548","672","C0001403"
"88","190","2","3","3","19","151","276","91","433","118","C0001403"
"89","5913","2","5","7","27","36","71","341","223","219","C0001403"
"90","2239","2","3","2","74","51","342","454","573","492","C0001403"
"91","7517","2","3","12","19","31","261","116","1","86","C0001403"
"92","6794","2","3","12","53","14","20","34","540","68","C0001403"
"93","9632","2","3","7","60","153","40","38","54","203","C0001403"
"94","9179","2","5","7","60","18","184","341","544","669","C0001403"
"95","7306","2","5","5","23","18","138","250","332","407","C0001403"
"96","6683","2","3","12","76","153","40","38","54","75","C0001403"
"97","4436","2","3","12","19","31","261","116","1","86","C0001430"
"98","1513","2","5","7","53","51","342","454","573","492","C0001430"
"99","8085","2","3","12","19","31","1","426","55","78","C0001430"
"100","3190","2","3","2","22","33","323","66","101","136","C0001430"
"101","501","2","3","5","75","162","260","361","458","572","C0001430"
"102","7132","2","3","12","41","219","339","156","568","697","C0001430"
"103","8195","2","3","12","76","153","76","38","54","75","C0001430"
"104","9126","2","3","12","76","153","40","38","54","75","C0001430"
"105","2322","2","5","7","53","14","20","25","40","186","C0001430"
"106","3717","2","5","7","53","14","20","25","40","186","C0001430"
"107","4487","2","3","3","19","221","321","428","541","667","C0001430"
"108","4000","2","3","12","26","105","178","226","297","156","C0001430"
"109","6041","2","3","12","53","184","119","156","287","116","C0001430"
"110","2719","2","5","7","53","51","342","454","573","492","C0001430"
"111","2132","2","3","2","74","58","112","148","193","263","C0001430"
"112","7048","2","5","7","53","51","342","259","423","389","C0001430"
"113","4519","2","3","2","48","170","50","119","508","312","C0001430"
"114","6452","2","5","7","53","14","20","25","40","186","C0001430"
"115","7337","2","3","12","41","116","268","434","468","213","C0001430"
"116","3852","2","1","6","11","142","225","142","220","298","C0001430"
"117","1482","2","3","3","19","221","321","428","541","667","C0001430"
"118","3561","2","5","7","53","14","20","25","40","186","C0001430"
"119","6792","2","5","7","53","14","20","34","540","68","C0001430"
"120","26119","2","5","7","60","14","184","341","544","669","C0001430"
"121","5573","2","3","12","19","184","118","155","287","116","C0001430"
"122","5071","2","3","12","41","116","268","434","468","213","C0001430"
"123","8575","2","3","2","22","33","323","66","101","194","C0001430"
"124","1594","2","3","5","92","163","96","363","460","487","C0001430"
"125","7390","2","3","5","80","81","166","132","175","473","C0001430"
"126","3033","2","3","2","67","80","145","179","239","618","C0001430"
"127","3560","2","5","7","53","14","20","25","40","186","C0001430"
"128","2263","2","5","7","53","14","20","25","40","186","C0001430"
"129","2176","2","3","12","19","31","261","116","1","86","C0001618"
"130","5130","2","3","2","85","143","286","51","488","102","C0001618"
"131","846","2","5","4","68","96","326","427","548","672","C0001618"
"132","9863","2","5","7","42","36","71","177","223","219","C0001621"
