"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","7157","2","3","12","19","31","261","402","489","551","C0000768"
"2","3557","2","3","12","41","219","339","156","568","697","C0000768"
"3","8838","2","5","7","53","51","342","259","423","389","C0000768"
"4","10165","2","3","2","48","170","50","304","167","593","C0000768"
"5","7852","2","5","4","68","96","326","427","548","672","C0000768"
"6","8200","2","5","7","53","51","342","259","423","389","C0000768"
"7","4629","2","5","8","63","45","23","103","464","187","C0000768"
"8","1440","2","5","7","53","51","119","25","489","416","C0000768"
"9","8626","2","3","3","19","221","321","428","541","667","C0000768"
"10","5080","2","3","3","19","221","321","428","541","667","C0000768"
"11","6947","2","5","7","34","52","216","395","549","674","C0000768"
"12","355","2","3","7","41","219","339","156","568","697","C0000832"
"13","9992","2","5","8","63","36","166","341","110","158","C0000832"
"14","1543","2","3","5","91","151","276","91","433","118","C0000832"
"15","5308","2","3","3","19","221","321","428","541","667","C0000887"
"16","3889","2","1","6","11","142","225","142","220","298","C0000887"
"17","3091","2","3","12","41","116","276","91","433","605","C0000887"
"18","23636","2","3","12","22","33","323","66","101","664","C0000887"
"19","2316","2","5","7","53","51","342","454","573","702","C0000887"
"20","3630","2","5","7","53","14","20","25","40","186","C0000887"
"21","7468","2","3","12","19","31","1","426","55","78","C0000889"
"22","5447","2","3","5","91","214","271","372","471","586","C0000889"
"23","9131","2","3","12","41","219","339","347","271","356","C0000889"
"24","1280","2","5","7","53","51","342","454","573","492","C0000889"
"25","54361","2","5","3","68","221","197","259","560","422","C0000889"
"26","2074","2","3","12","19","31","1","426","55","78","C0000889"
"27","1728","2","3","2","41","116","268","434","568","605","C0000889"
"28","55630","2","3","5","27","81","99","162","216","290","C0000889"
"29","266743","2","3","3","19","151","276","91","433","118","C0000889"
"30","3586","2","5","7","53","51","119","25","489","416","C0000889"
"31","5339","2","5","7","53","51","342","454","573","492","C0000889"
"32","7137","2","5","8","63","45","23","103","464","187","C0000889"
"33","6424","2","5","7","53","51","342","454","573","492","C0000889"
"34","9101","2","3","12","41","219","339","156","568","605","C0000889"
"35","54938","2","3","2","110","85","67","76","252","154","C0000889"
"36","2737","2","3","12","19","116","321","428","54","667","C0000889"
"37","51085","2","3","2","48","57","110","141","359","462","C0000889"
"38","2200","2","5","7","53","51","342","454","573","492","C0000889"
"39","28956","2","5","7","34","52","216","395","359","462","C0000889"
"40","8516","2","5","7","53","51","342","454","573","492","C0000889"
