"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","5961","2","5","7","27","51","326","126","414","702","C0000768"
"2","55806","2","3","12","19","31","1","426","55","78","C0000768"
"3","3766","2","5","8","63","36","166","106","110","158","C0000768"
"4","80184","2","5","7","34","52","216","38","54","75","C0000768"
"5","9409","2","3","5","43","161","305","409","208","482","C0000768"
"6","7456","2","5","7","60","14","20","25","40","215","C0000768"
"7","778","2","5","8","63","36","166","341","223","158","C0000768"
"8","4683","2","3","12","19","31","261","116","1","86","C0000768"
"9","3714","2","5","7","53","51","143","454","236","373","C0000768"
"10","1906","2","5","4","68","96","326","427","548","672","C0000768"
"11","4210","2","3","12","41","219","339","156","568","697","C0000768"
"12","5921","2","5","7","60","14","24","25","40","215","C0000832"
"13","6888","2","3","2","90","167","266","367","500","577","C0000832"
"14","26229","2","3","2","74","205","191","396","408","257","C0000832"
"15","3454","2","5","7","53","184","119","156","287","116","C0000887"
"16","5592","2","5","4","53","14","20","34","540","68","C0000887"
"17","5192","2","3","5","43","161","305","409","208","482","C0000887"
"18","1610","2","3","5","80","81","305","409","208","482","C0000887"
"19","2697","2","3","7","76","153","40","38","54","75","C0000887"
"20","5290","2","3","7","53","14","20","25","40","186","C0000887"
"21","7136","2","5","8","63","45","23","103","464","187","C0000889"
"22","783","2","5","8","63","36","166","106","110","158","C0000889"
"23","3930","2","3","2","22","33","323","66","3","464","C0000889"
"24","9150","2","3","12","19","31","261","116","159","211","C0000889"
"25","1289","2","5","7","53","51","342","454","573","492","C0000889"
"26","8292","2","5","5","27","51","342","454","573","492","C0000889"
"27","7252","2","5","4","68","96","326","427","548","672","C0000889"
"28","4854","2","5","7","53","51","143","428","236","667","C0000889"
"29","3662","2","5","7","53","184","119","156","287","116","C0000889"
"30","7476","2","5","3","68","221","197","259","560","422","C0000889"
"31","4703","2","5","7","60","45","23","103","464","187","C0000889"
"32","1298","2","5","7","53","51","342","454","573","492","C0000889"
"33","443","2","3","5","80","81","189","182","509","409","C0000889"
"34","8772","2","3","12","41","219","339","156","568","697","C0000889"
"35","26229","2","3","2","74","205","191","396","408","257","C0000889"
"36","1778","2","3","7","76","153","40","38","54","75","C0000889"
"37","2261","2","5","7","53","14","20","25","40","186","C0000889"
"38","9241","2","5","7","53","51","342","259","423","389","C0000889"
"39","1180","2","5","8","63","45","23","34","464","187","C0000889"
"40","55325","2","5","7","34","181","23","119","544","187","C0000889"
"41","6439","2","5","5","68","96","185","238","310","272","C0001122"
"42","11152","2","3","2","48","57","110","141","359","462","C0001122"
"43","6521","2","5","8","35","41","199","40","415","666","C0001122"
"44","5728","2","3","5","80","81","339","156","568","605","C0001126"
"45","2260","2","5","7","53","14","20","25","40","186","C0001126"
"46","51057","2","3","12","76","153","40","38","54","75","C0001126"
"47","2922","2","5","4","68","96","326","427","548","672","C0001126"
"48","7291","2","3","12","19","151","276","91","489","416","C0001126"
"49","4613","2","3","12","19","31","1","426","55","78","C0001126"
"50","1340","2","3","2","48","170","50","141","359","462","C0001126"
"51","2056","2","5","7","53","51","119","25","40","186","C0001126"
"52","3845","2","5","7","60","54","24","30","46","72","C0001126"
"53","7124","2","3","12","41","219","339","156","568","697","C0001126"
"54","4313","2","5","7","53","51","342","454","573","492","C0001175"
"55","860","2","3","12","19","31","276","91","433","118","C0001175"
"56","7020","2","3","12","19","31","276","91","433","664","C0001175"
"57","26580","2","5","8","27","70","99","162","216","290","C0001202"
"58","701","2","3","12","76","153","40","38","54","75","C0001202"
"59","125","2","3","2","75","120","200","263","251","425","C0001206"
"60","1302","2","5","7","53","51","342","454","573","492","C0001206"
"61","3479","2","5","7","53","51","342","454","573","492","C0001206"
"62","6772","2","3","12","53","184","119","156","287","116","C0001206"
"63","5663","2","5","7","34","52","216","395","549","667","C0001206"
"64","3075","2","5","7","53","51","119","395","549","674","C0001206"
"65","5913","2","5","7","27","36","71","341","223","219","C0001206"
"66","7157","2","3","12","19","31","261","402","489","551","C0001206"
"67","435","2","3","8","84","97","167","210","278","360","C0001206"
"68","2697","2","3","7","76","153","40","38","54","75","C0001206"
