"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"23414","2","3","12","19","31","118","155","287","116","C0000768"
"5340","2","5","7","53","51","342","454","573","492","C0000768"
"5745","2","5","4","68","96","326","427","548","672","C0000768"
"2073","2","3","12","19","31","261","116","1","86","C0000768"
"8546","2","5","7","60","18","184","341","544","669","C0000768"
"6138","2","3","2","110","85","237","433","547","671","C0000768"
"10683","2","5","7","53","51","143","428","560","667","C0000768"
"3835","2","3","12","76","153","40","38","54","75","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"2159","2","5","7","68","51","119","454","549","674","C0000768"
"6809","2","5","7","60","153","184","341","66","203","C0000768"
"51715","2","5","7","60","54","24","30","46","72","C0000832"
"5925","2","3","12","19","31","1","426","55","78","C0000832"
"7066","2","5","7","53","51","119","25","573","416","C0000832"
"5122","2","5","4","27","36","184","141","359","411","C0000887"
"4593","2","5","7","53","14","20","454","573","492","C0000887"
"776","2","5","8","63","36","166","341","390","158","C0000887"
"3094","2","3","2","48","170","266","367","500","78","C0000887"
"51604","2","3","2","61","77","142","176","235","317","C0000887"
"2294","2","3","3","19","221","321","428","541","667","C0000887"
"1571","2","3","5","91","214","271","372","471","26","C0000889"
"10087","2","3","7","50","47","39","100","321","255","C0000889"
"4693","2","5","7","53","51","342","454","573","492","C0000889"
"55315","2","3","5","80","81","296","62","94","150","C0000889"
"2318","2","5","7","53","45","23","103","464","187","C0000889"
"6873","2","3","12","19","31","261","116","159","211","C0000889"
"7249","2","3","7","60","57","110","141","359","462","C0000889"
"1340","2","3","2","48","170","50","141","359","462","C0000889"
"50964","2","5","3","68","221","197","259","423","422","C0000889"
"7840","2","3","12","76","153","40","38","54","75","C0000889"
"5077","2","3","3","19","221","321","428","541","667","C0000889"
"2998","2","3","2","28","22","48","232","82","114","C0000889"
"4292","2","3","12","19","31","261","116","1","86","C0000889"
"10459","2","3","12","76","31","261","116","1","86","C0000889"
"5156","2","5","7","53","14","20","25","40","186","C0000889"
"23347","2","3","12","41","116","268","434","468","213","C0000889"
"1585","2","3","5","79","159","256","351","100","589","C0000889"
"9531","2","3","12","41","219","339","347","271","356","C0000889"
"158","2","3","4","96","177","61","373","341","142","C0000889"
"3918","2","5","7","53","51","342","454","573","492","C0000889"
"7124","2","3","12","41","219","339","156","568","697","C0001122"
"2261","2","5","7","53","14","20","25","40","186","C0001122"
"54551","2","3","12","41","219","197","156","568","422","C0001122"
"51422","2","3","2","48","57","110","141","359","462","C0001126"
"7276","2","5","7","34","52","216","395","549","674","C0001126"
"23363","2","3","12","41","116","268","434","468","213","C0001126"
"3845","2","5","7","60","54","24","30","46","72","C0001126"
"1137","2","5","8","27","70","99","162","216","290","C0001126"
"7227","2","3","12","19","31","276","91","433","118","C0001126"
"1080","2","3","12","41","219","339","156","544","669","C0001126"
"7050","2","3","12","19","31","321","428","541","667","C0001126"
"2184","2","3","5","76","153","138","236","332","407","C0001126"
"10381","2","3","12","76","153","40","38","54","75","C0001126"
"8818","2","3","2","61","77","142","176","280","363","C0001175"
"959","2","5","7","53","51","119","395","549","674","C0001175"
"23111","2","3","12","41","219","339","156","568","697","C0001175"
"5626","2","3","3","19","221","321","428","541","667","C0001202"
"1778","2","3","7","76","153","40","38","54","75","C0001202"
"2263","2","5","7","53","14","20","25","40","186","C0001206"
"3630","2","5","7","53","14","20","25","40","186","C0001206"
"2799","2","3","7","34","52","216","395","549","33","C0001206"
"55624","2","3","2","78","123","194","255","215","412","C0001206"
"5053","2","3","5","80","81","166","236","308","390","C0001206"
"5832","2","3","2","101","62","189","182","509","252","C0001206"
"1186","2","5","8","63","45","23","34","464","187","C0001206"
"5894","2","5","7","60","54","23","34","464","187","C0001206"
"29123","2","3","12","19","151","276","91","433","118","C0001206"
"25836","2","3","12","76","153","40","38","54","75","C0001206"
"348","2","5","7","53","51","342","454","573","492","C0001206"
"6674","2","3","12","48","57","50","38","54","462","C0001206"
"6657","2","3","12","19","221","321","428","541","667","C0001206"
"2717","2","3","7","34","52","216","395","549","674","C0001206"
"10733","2","3","12","76","153","40","38","54","75","C0001206"
"9990","2","5","8","45","94","199","240","415","666","C0001206"
"760","2","3","5","35","41","77","40","78","178","C0001206"
"5626","2","3","3","19","221","321","428","541","667","C0001339"
"1278","2","5","7","53","51","342","454","573","492","C0001339"
"6338","2","5","8","63","45","23","34","464","187","C0001339"
"6521","2","5","8","35","41","199","40","415","666","C0001403"
"1277","2","5","7","53","51","342","454","573","492","C0001403"
"6899","2","5","7","53","184","335","259","560","373","C0001403"
"8626","2","3","3","19","221","321","428","541","667","C0001403"
"1123","2","5","7","60","54","24","30","46","72","C0001403"
"5994","2","3","12","19","31","276","91","491","118","C0001403"
"1594","2","3","5","92","163","96","363","460","487","C0001403"
"7373","2","5","7","53","51","342","454","573","492","C0001403"
"1287","2","5","2","53","51","342","454","573","492","C0001403"
"6662","2","3","3","19","221","321","428","541","667","C0001403"
"324","2","3","12","41","219","197","70","255","422","C0001403"
"3123","2","5","7","53","51","119","156","287","116","C0001403"
"29954","2","5","2","27","206","324","430","215","290","C0001403"
"6775","2","5","7","53","14","119","25","40","186","C0001403"
"547","2","3","7","76","153","40","38","54","75","C0001403"
"4902","2","5","7","53","14","20","25","40","186","C0001403"
"5327","2","5","7","53","51","342","454","573","492","C0001403"
"9333","2","1","6","11","142","225","142","220","298","C0001403"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"3483","2","5","7","53","51","342","454","573","492","C0001430"
"3769","2","5","8","63","36","166","106","110","158","C0001430"
"2316","2","5","7","53","51","342","454","573","702","C0001430"
"7066","2","5","7","53","51","119","25","573","416","C0001430"
"9401","2","3","12","76","31","261","116","1","86","C0001430"
"10535","2","3","12","76","153","40","38","54","75","C0001430"
"4750","2","5","12","76","14","20","34","540","68","C0001430"
"3815","2","5","7","53","14","20","25","40","186","C0001430"
"5194","2","3","5","43","161","305","409","208","482","C0001430"
"7056","2","5","7","53","51","119","454","573","492","C0001430"
"5743","2","3","5","53","175","119","167","489","416","C0001430"
"4990","2","3","3","19","221","321","428","541","667","C0001430"
"1814","2","5","4","68","96","326","427","548","672","C0001430"
"1134","2","5","8","27","70","99","162","216","290","C0001430"
"3845","2","5","7","60","54","24","30","46","72","C0001430"
"5932","2","3","12","19","31","261","116","1","86","C0001430"
"2255","2","5","7","53","14","20","25","40","186","C0001430"
"1144","2","5","8","27","70","99","162","216","290","C0001430"
"355","2","3","7","41","219","339","156","568","697","C0001430"
"2147","2","5","7","68","51","342","454","573","492","C0001430"
"9244","2","5","7","53","51","119","25","40","416","C0001430"
"55651","2","3","2","110","85","237","433","547","671","C0001430"
"460","2","5","7","27","36","150","341","223","628","C0001430"
"27130","2","3","12","48","45","143","38","236","69","C0001430"
"3930","2","3","2","22","33","323","66","3","464","C0001430"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
"6608","2","3","3","68","221","321","428","560","667","C0001430"
"5077","2","3","3","19","221","321","428","541","667","C0001430"
"7390","2","3","5","80","81","166","132","175","473","C0001430"
"1758","2","5","7","53","51","342","454","573","492","C0001430"
"6496","2","3","3","19","221","321","428","541","667","C0001430"
"3954","2","3","2","48","170","67","119","444","593","C0001618"
"2592","2","3","2","68","117","196","257","326","419","C0001618"
"1130","2","5","7","60","54","326","141","359","462","C0001618"
"5077","2","3","3","19","221","321","428","541","667","C0001621"
"4878","2","3","12","19","31","1","426","55","78","C0001621"
"2296","2","3","3","19","221","321","428","541","667","C0001623"
"23111","2","3","12","41","219","339","156","568","697","C0001623"
"3952","2","5","3","53","151","276","91","433","118","C0001623"
"1487","2","3","12","19","31","1","426","55","340","C0001623"
"3636","2","3","5","80","14","20","25","40","186","C0001623"
"1577","2","3","5","91","214","226","400","204","264","C0001623"
"6473","2","3","3","19","221","321","428","541","667","C0001623"
"5652","2","1","6","11","142","225","142","220","298","C0001623"
"2697","2","3","7","76","153","40","38","54","75","C0001623"
"1188","2","5","8","63","45","23","34","464","187","C0001624"
"2304","2","3","12","19","221","321","428","541","667","C0001624"
"6866","2","5","4","68","96","326","427","548","672","C0001624"
"6473","2","3","3","19","221","321","428","541","667","C0001624"
"22948","2","3","12","76","137","76","136","472","435","C0001624"
"2317","2","5","7","63","45","23","103","287","664","C0001624"
"2354","2","3","12","19","31","1","426","55","78","C0001624"
"2255","2","5","7","53","14","20","25","40","186","C0001624"
"4436","2","3","12","19","31","261","116","1","86","C0001624"
"7486","2","3","12","19","31","261","116","1","86","C0001624"
"5894","2","5","7","60","54","23","34","464","187","C0001624"
"1106","2","3","12","19","31","1","426","55","78","C0001627"
"547","2","3","7","76","153","40","38","54","75","C0001627"
"27019","2","3","12","76","153","40","38","54","75","C0001627"
"54658","2","3","2","78","205","207","67","355","138","C0001627"
"2255","2","5","7","53","14","20","25","40","186","C0001627"
"760","2","3","5","35","41","77","40","78","178","C0001627"
"8216","2","3","12","41","119","330","214","454","144","C0001627"
"6597","2","3","12","19","31","1","426","55","78","C0001627"
