"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"115650","2","3","12","41","219","339","156","568","697","C0000768"
"4313","2","5","7","53","51","342","454","573","492","C0000768"
"7248","2","3","2","48","57","110","141","359","462","C0000768"
"9031","2","3","12","19","31","1","426","55","78","C0000768"
"1376","2","3","2","19","151","276","91","433","118","C0000768"
"5447","2","3","5","91","214","271","372","471","586","C0000768"
"1373","2","3","8","84","97","167","210","271","536","C0000768"
"5290","2","3","7","53","14","20","25","40","186","C0000768"
"4854","2","5","7","53","51","143","428","236","667","C0000768"
"92344","2","3","2","34","119","224","214","454","144","C0000768"
"5447","2","3","5","91","214","271","372","471","586","C0000768"
"841","2","3","12","41","219","339","156","568","697","C0000832"
"23435","2","3","2","22","33","323","66","101","136","C0000832"
"3073","2","3","5","105","155","250","291","152","420","C0000832"
"26503","2","3","2","89","124","204","272","347","442","C0000887"
"3569","2","5","7","53","51","342","454","573","416","C0000887"
"55600","2","5","7","34","157","226","350","243","561","C0000887"
"3592","2","5","7","53","51","119","25","489","416","C0000887"
"7852","2","5","4","68","96","326","427","548","672","C0000887"
"2314","2","3","12","63","45","184","103","572","658","C0000887"
"6910","2","3","12","19","51","335","444","560","373","C0000889"
"10749","2","3","7","76","153","40","38","54","75","C0000889"
"669","2","3","5","90","167","266","441","106","616","C0000889"
"84790","2","3","12","76","153","40","38","54","75","C0000889"
"8425","2","5","7","53","51","342","454","573","492","C0000889"
"5897","2","3","12","41","116","268","141","568","605","C0000889"
"4000","2","3","12","26","105","178","226","297","156","C0000889"
"2253","2","5","7","53","14","20","25","40","186","C0000889"
"91942","2","3","2","48","170","50","119","444","556","C0000889"
"8200","2","5","7","53","51","342","259","423","389","C0000889"
"538","2","3","8","63","45","23","103","464","187","C0000889"
"2244","2","5","7","53","51","342","454","573","492","C0000889"
"658","2","5","7","53","51","342","259","423","389","C0000889"
"10806","2","3","12","76","153","40","38","54","75","C0000889"
"779","2","5","8","63","36","166","341","390","158","C0000889"
"8815","2","3","12","22","33","323","66","444","664","C0000889"
"3257","2","5","7","60","54","24","30","46","72","C0000889"
"7227","2","3","12","19","31","276","91","433","118","C0000889"
"6736","2","3","12","19","31","276","91","433","667","C0000889"
"23314","2","3","3","19","221","321","428","541","667","C0000889"
"1758","2","5","7","53","51","342","454","573","492","C0001122"
"5644","2","5","7","68","51","119","395","549","674","C0001122"
"1832","2","5","7","34","52","225","142","220","298","C0001122"
"4481","2","5","7","53","51","342","454","573","492","C0001126"
"1577","2","3","5","91","214","226","400","204","264","C0001126"
"10518","2","3","2","22","170","50","119","444","556","C0001126"
"6609","2","3","5","105","155","250","291","152","420","C0001126"
"6657","2","3","12","19","221","321","428","541","667","C0001126"
"9652","2","3","2","110","85","237","433","547","671","C0001126"
"2627","2","3","12","19","31","118","155","287","116","C0001126"
"8878","2","3","12","41","219","339","156","568","697","C0001126"
"545","2","3","12","19","31","261","116","1","86","C0001126"
"7520","2","3","7","34","52","216","395","549","86","C0001126"
"9049","2","3","3","41","151","276","378","271","356","C0001175"
"182","2","5","7","53","51","143","428","236","667","C0001175"
"11315","2","3","2","48","170","50","399","201","229","C0001175"
"4626","2","5","8","63","45","23","103","464","187","C0001202"
"23534","2","3","2","22","33","323","66","101","136","C0001202"
"3026","2","5","7","68","51","119","395","549","674","C0001206"
"6663","2","3","3","19","221","321","428","541","667","C0001206"
"51741","2","3","2","22","33","323","66","101","127","C0001206"
"2741","2","5","8","27","70","99","162","216","290","C0001206"
"7518","2","3","12","19","31","261","116","1","86","C0001206"
"462","2","5","7","53","51","342","454","573","492","C0001206"
"7026","2","3","3","19","151","276","91","433","118","C0001206"
"5000","2","3","12","76","31","261","116","1","86","C0001206"
"3440","2","3","12","19","184","118","155","287","116","C0001206"
"3265","2","5","7","60","54","24","30","46","72","C0001206"
"4524","2","3","2","15","166","104","369","117","583","C0001206"
"6495","2","3","3","19","221","321","428","541","667","C0001206"
"4359","2","5","7","53","51","342","454","573","492","C0001206"
"1278","2","5","7","53","51","342","454","573","492","C0001206"
"50940","2","3","4","68","96","326","427","548","672","C0001206"
"9401","2","3","12","76","31","261","116","1","86","C0001206"
"176","2","5","7","53","51","342","454","573","492","C0001206"
"9939","2","3","2","22","33","323","66","101","136","C0001339"
"435","2","3","8","84","97","167","210","278","360","C0001339"
"7461","2","3","7","60","153","40","38","93","75","C0001339"
"598","2","3","12","41","219","339","402","489","416","C0001403"
"1954","2","5","7","53","51","342","454","573","492","C0001403"
"7403","2","3","12","19","31","1","426","55","78","C0001403"
"8481","2","3","12","76","153","40","38","54","75","C0001403"
"94","2","5","7","53","51","342","259","423","389","C0001403"
"22930","2","5","7","60","54","24","30","46","72","C0001403"
"3123","2","5","7","53","51","119","156","287","116","C0001403"
"2254","2","5","7","53","14","20","25","40","186","C0001403"
"183","2","5","4","68","96","326","427","548","672","C0001403"
"627","2","5","7","53","51","335","444","423","373","C0001403"
"7124","2","3","12","41","219","339","156","568","697","C0001403"
"6608","2","3","3","68","221","321","428","560","667","C0001403"
"5080","2","3","3","19","221","321","428","541","667","C0001403"
"3592","2","5","7","53","51","119","25","489","416","C0001403"
"1138","2","5","8","27","70","99","162","216","290","C0001403"
"29851","2","5","7","53","14","20","25","40","186","C0001403"
"10555","2","3","7","34","52","216","395","549","622","C0001403"
"2746","2","3","2","110","62","189","182","509","356","C0001403"
"54332","2","3","2","60","170","40","98","66","203","C0001430"
"1509","2","5","7","34","52","216","395","549","568","C0001430"
"10225","2","5","7","53","51","119","395","549","674","C0001430"
"10269","2","3","2","48","182","50","119","444","556","C0001430"
"9496","2","5","6","11","142","225","142","220","673","C0001430"
"3891","2","1","6","11","142","225","142","220","298","C0001430"
"2038","2","5","7","11","142","225","142","220","116","C0001430"
"860","2","3","12","19","31","276","91","433","118","C0001430"
"8660","2","5","7","53","14","20","25","40","186","C0001430"
"2629","2","3","5","80","81","250","291","152","420","C0001430"
"51259","2","3","2","76","153","40","38","54","75","C0001430"
"6662","2","3","3","19","221","321","428","541","667","C0001430"
"23169","2","3","2","78","205","112","430","429","544","C0001430"
"9409","2","3","5","43","161","305","409","208","482","C0001430"
"5155","2","5","7","53","51","342","454","573","186","C0001430"
"8600","2","5","7","41","219","339","156","568","697","C0001430"
"2629","2","3","5","80","81","250","291","152","420","C0001430"
"1813","2","5","4","68","96","326","427","548","672","C0001430"
"545","2","3","12","19","31","261","116","1","86","C0001430"
"7454","2","5","7","60","14","20","25","40","215","C0001430"
"5190","2","3","5","43","161","305","409","208","482","C0001430"
"5190","2","3","5","43","161","305","409","208","482","C0001430"
"5832","2","3","2","101","62","189","182","509","252","C0001430"
"175","2","3","7","34","52","216","395","549","674","C0001430"
"2056","2","5","7","53","51","119","25","40","186","C0001430"
"4292","2","3","12","19","31","261","116","1","86","C0001430"
"1581","2","3","5","19","151","276","91","433","118","C0001430"
"2812","2","5","7","53","51","342","454","573","492","C0001430"
"6698","2","1","6","11","142","225","142","220","298","C0001430"
"9152","2","5","8","45","94","199","240","415","666","C0001430"
"2077","2","3","12","76","153","40","38","54","75","C0001430"
"1824","2","1","6","11","142","225","142","220","298","C0001430"
"359","2","3","5","80","81","166","397","374","486","C0001618"
"7545","2","5","3","34","52","216","142","220","298","C0001618"
"7040","2","5","7","53","51","342","454","573","492","C0001618"
"8878","2","3","12","41","219","339","156","568","697","C0001621"
"26012","2","3","12","19","31","261","116","159","211","C0001621"
"9640","2","3","12","19","31","261","116","159","211","C0001623"
"4038","2","5","7","53","51","342","454","573","492","C0001623"
"3691","2","5","7","53","51","342","454","573","492","C0001623"
"1032","2","3","12","19","31","1","426","55","78","C0001623"
"9082","2","3","12","19","31","286","51","488","102","C0001623"
"175","2","3","7","34","52","216","395","549","674","C0001623"
