"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","5290","2","3","7","53","14","20","25","40","186","C0000768"
"2","136647","2","3","2","22","33","323","66","463","153","C0000768"
"3","7169","2","5","8","63","45","23","103","464","187","C0000768"
"4","9968","2","4","3","24","119","330","214","454","144","C0000768"
"5","4763","2","5","7","60","54","24","30","46","214","C0000768"
"6","10087","2","3","7","50","47","39","100","321","255","C0000768"
"7","387","2","5","7","60","54","24","30","46","72","C0000768"
"8","23095","2","3","7","76","153","40","38","54","75","C0000768"
"9","1636","2","3","5","80","81","166","397","418","568","C0000768"
"10","1289","2","5","7","53","51","342","454","573","492","C0000768"
"11","7737","2","3","12","22","33","268","434","468","213","C0000768"
"12","9966","2","5","12","41","219","339","156","568","697","C0000832"
"13","2702","2","3","12","76","153","40","38","54","75","C0000832"
"14","3767","2","5","8","63","36","166","106","110","158","C0000832"
"15","55505","2","3","2","110","85","237","433","547","671","C0000887"
"16","6329","2","5","8","63","36","166","341","390","158","C0000887"
"17","112744","2","5","7","53","51","119","259","489","416","C0000887"
"18","6138","2","3","2","110","85","237","433","547","671","C0000887"
"19","1130","2","5","7","60","54","326","141","359","462","C0000887"
"20","1544","2","3","5","91","214","271","372","471","586","C0000887"
"21","966","2","5","7","34","52","216","395","549","674","C0000889"
"22","5354","2","5","7","27","36","150","341","223","628","C0000889"
"23","2629","2","3","5","80","81","250","291","152","420","C0000889"
"24","3845","2","5","7","60","54","24","30","46","72","C0000889"
"25","55612","2","5","7","60","36","71","177","560","701","C0000889"
"26","10847","2","3","12","19","31","1","426","55","78","C0000889"
"27","1406","2","3","3","19","221","321","428","541","667","C0000889"
"28","4846","2","3","5","41","219","75","243","44","64","C0000889"
"29","3588","2","5","7","53","51","119","25","40","186","C0000889"
"30","58495","2","5","3","19","221","321","259","560","422","C0000889"
"31","6223","2","3","2","110","85","237","433","547","671","C0000889"
"32","8600","2","5","7","41","219","339","156","568","697","C0000889"
"33","5034","2","5","7","53","51","342","454","573","492","C0000889"
"34","10483","2","3","7","60","54","24","30","46","72","C0000889"
"35","2778","2","5","4","68","96","326","427","548","672","C0000889"
"36","51750","2","3","12","19","31","261","116","1","86","C0000889"
"37","4534","2","3","5","80","81","296","399","362","468","C0000889"
"38","2521","2","3","2","22","33","323","66","101","136","C0000889"
"39","3265","2","5","7","60","54","24","30","46","72","C0000889"
"40","2064","2","5","7","53","14","20","25","40","186","C0000889"
"41","2588","2","3","7","34","52","216","395","549","674","C0001122"
"42","50940","2","3","4","68","96","326","427","548","672","C0001122"
"43","3123","2","5","7","53","51","119","156","287","116","C0001122"
"44","6655","2","5","7","60","54","24","30","46","72","C0001126"
"45","7297","2","5","7","53","184","119","25","40","186","C0001126"
"46","8891","2","3","2","110","85","237","433","547","671","C0001126"
"47","3764","2","5","8","63","36","166","106","110","158","C0001126"
"48","238","2","5","7","53","14","20","25","40","186","C0001126"
"49","6469","2","5","3","53","221","197","259","560","422","C0001126"
"50","773","2","5","8","27","36","166","341","223","628","C0001126"
"51","5465","2","3","3","19","151","276","91","433","118","C0001126"
"52","6622","2","3","7","27","36","150","341","223","628","C0001126"
"53","5167","2","3","5","32","93","163","207","303","126","C0001126"
"54","2260","2","5","7","53","14","20","25","40","186","C0001175"
"55","7415","2","3","7","34","52","216","395","536","445","C0001175"
"56","3954","2","3","2","48","170","67","119","444","593","C0001175"
"57","26525","2","5","7","53","219","119","156","568","697","C0001202"
"58","2353","2","3","12","19","31","1","91","489","416","C0001202"
"59","22858","2","3","7","53","14","20","34","540","68","C0001206"
"60","4038","2","5","7","53","51","342","454","573","492","C0001206"
"61","1848","2","3","5","42","81","296","399","201","274","C0001206"
"62","2260","2","5","7","53","14","20","25","40","186","C0001206"
"63","6817","2","3","2","37","105","92","113","154","201","C0001206"
"64","54345","2","5","3","19","221","321","428","541","667","C0001206"
"65","3559","2","5","7","53","14","20","25","40","186","C0001206"
"66","24","2","3","12","41","116","268","423","536","445","C0001206"
"67","1308","2","5","7","53","51","119","454","573","492","C0001206"
"68","25978","2","3","2","48","57","110","141","359","462","C0001206"
"69","9215","2","5","2","27","36","150","430","215","628","C0001206"
"70","546","2","3","12","19","31","261","426","1","86","C0001206"
"71","6584","2","3","8","45","94","199","240","415","666","C0001206"
"72","2255","2","5","7","53","14","20","25","40","186","C0001206"
"73","5592","2","5","4","53","14","20","34","540","68","C0001206"
"74","51057","2","3","12","76","153","40","38","54","75","C0001206"
"75","554","2","5","4","68","96","326","427","548","672","C0001206"
"76","3190","2","3","2","22","33","323","66","101","136","C0001339"
"77","8643","2","5","3","68","221","197","259","560","422","C0001339"
