"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9401","2","3","12","76","31","261","116","1","86","C0000768"
"2","7454","2","5","7","60","14","20","25","40","215","C0000768"
"3","3728","2","5","7","34","52","225","142","220","298","C0000768"
"4","23411","2","3","12","19","31","1","91","433","118","C0000768"
"5","6575","2","3","8","45","94","199","240","415","666","C0000768"
"6","4072","2","5","7","53","51","119","454","573","492","C0000768"
"7","2263","2","5","7","53","14","20","25","40","186","C0000768"
"8","2316","2","5","7","53","51","342","454","573","702","C0000768"
"9","25939","2","3","12","53","184","119","156","287","116","C0000768"
"10","2690","2","5","7","53","14","20","25","40","186","C0000768"
"11","2956","2","3","12","19","31","261","116","1","86","C0000768"
"12","7372","2","3","2","68","119","109","266","182","182","C0000832"
"13","6253","2","5","4","27","36","326","402","489","187","C0000832"
"14","2571","2","3","2","67","142","71","152","197","219","C0000832"
"15","2177","2","3","2","110","90","261","431","545","443","C0000887"
"16","9782","2","3","2","22","33","323","66","101","136","C0000887"
"17","5885","2","3","12","76","153","40","38","54","75","C0000887"
"18","2071","2","3","12","19","31","261","116","159","211","C0000887"
"19","7273","2","5","7","53","51","342","103","464","702","C0000887"
"20","26278","2","3","12","41","116","268","347","271","356","C0000887"
"21","7056","2","5","7","53","51","119","454","573","492","C0000889"
"22","4141","2","3","2","110","85","237","433","547","154","C0000889"
"23","26040","2","3","12","19","31","1","116","297","78","C0000889"
"24","2200","2","5","7","53","51","342","454","573","492","C0000889"
"25","9247","2","5","7","53","221","197","259","423","389","C0000889"
"26","220","2","3","5","75","120","10","165","432","297","C0000889"
"27","4247","2","3","2","68","67","320","98","180","279","C0000889"
"28","2737","2","3","12","19","116","321","428","54","667","C0000889"
"29","6138","2","3","2","110","85","237","433","547","671","C0000889"
"30","1736","2","3","2","110","85","237","433","547","671","C0000889"
"31","56729","2","5","7","34","52","216","395","549","674","C0000889"
"32","5340","2","5","7","53","51","342","454","573","492","C0000889"
"33","51360","2","3","3","26","35","276","91","433","203","C0000889"
"34","8642","2","5","7","53","51","335","444","560","373","C0000889"
"35","1528","2","3","5","91","214","271","372","471","586","C0000889"
"36","51185","2","3","2","22","33","323","66","101","136","C0000889"
"37","2263","2","5","7","53","14","20","25","40","186","C0000889"
"38","9343","2","3","2","22","33","323","66","101","136","C0000889"
"39","51082","2","3","2","19","31","1","426","55","78","C0000889"
"40","1758","2","5","7","53","51","342","454","573","492","C0000889"
"41","5595","2","3","7","53","14","20","34","540","68","C0001122"
"42","8260","2","3","12","41","85","266","76","287","78","C0001122"
"43","1188","2","5","8","63","45","23","34","464","187","C0001122"
"44","5313","2","3","2","90","167","321","428","541","115","C0001126"
"45","6575","2","3","8","45","94","199","240","415","666","C0001126"
"46","5824","2","3","5","47","144","185","238","310","392","C0001126"
"47","10528","2","3","2","110","85","237","433","547","671","C0001126"
"48","3265","2","5","7","60","54","24","30","46","72","C0001126"
"49","59","2","5","8","63","45","23","103","464","187","C0001126"
"50","2155","2","5","7","53","51","119","454","549","674","C0001126"
"51","5195","2","3","5","43","161","305","409","208","482","C0001126"
"52","2074","2","3","12","19","31","1","426","55","78","C0001126"
"53","545","2","3","12","19","31","261","116","1","86","C0001126"
"54","4359","2","5","7","53","51","342","454","573","492","C0001175"
"55","4547","2","5","7","53","51","342","454","573","492","C0001175"
"56","8754","2","5","7","53","51","342","454","573","492","C0001175"
"57","26040","2","3","12","19","31","1","116","297","78","C0001202"
"58","4214","2","3","12","41","219","339","34","540","117","C0001202"
"59","4607","2","5","7","53","51","23","103","464","187","C0001206"
"60","10555","2","3","7","34","52","216","395","549","622","C0001206"
"61","1896","2","5","12","41","219","339","156","568","697","C0001206"
"62","4593","2","5","7","53","14","20","454","573","492","C0001206"
"63","445","2","3","2","84","97","167","210","278","360","C0001206"
"64","6657","2","3","12","19","221","321","428","541","667","C0001206"
"65","4613","2","3","12","19","31","1","426","55","78","C0001206"
"66","8314","2","3","12","41","31","1","426","55","78","C0001206"
"67","3630","2","5","7","53","14","20","25","40","186","C0001206"
"68","7169","2","5","8","63","45","23","103","464","187","C0001206"
"69","4359","2","5","7","53","51","342","454","573","492","C0001206"
"70","9496","2","5","6","11","142","225","142","220","673","C0001206"
"71","440","2","3","2","101","62","189","182","509","154","C0001206"
"72","2218","2","5","2","53","123","194","255","560","373","C0001206"
"73","5122","2","5","4","27","36","184","141","359","411","C0001206"
"74","55219","2","5","2","27","51","335","444","560","373","C0001206"
"75","9368","2","5","7","42","36","71","177","223","219","C0001206"
"76","22995","2","3","12","76","153","40","38","54","75","C0001339"
"77","23405","2","3","2","22","33","323","66","146","194","C0001339"
"78","54101","2","3","2","48","170","50","347","167","593","C0001339"
"79","1292","2","5","7","53","51","342","454","573","492","C0001403"
"80","2159","2","5","7","68","51","119","454","549","674","C0001403"
"81","1120","2","3","2","85","143","286","51","488","102","C0001403"
"82","23230","2","5","7","11","142","71","341","560","219","C0001403"
"83","6011","2","5","7","53","14","20","34","540","68","C0001403"
"84","4072","2","5","7","53","51","119","454","573","492","C0001403"
"85","7227","2","3","12","19","31","276","91","433","118","C0001403"
"86","3070","2","3","12","76","31","1","426","55","78","C0001403"
"87","1280","2","5","7","53","51","342","454","573","492","C0001403"
"88","4297","2","3","12","19","31","1","426","55","78","C0001403"
"89","4851","2","3","12","19","221","143","428","236","667","C0001403"
"90","6556","2","3","7","34","52","216","395","549","674","C0001403"
"91","204","2","3","4","72","109","182","235","307","506","C0001403"
"92","2033","2","3","12","19","31","1","91","433","118","C0001403"
"93","2332","2","3","2","22","33","71","373","466","609","C0001403"
"94","2200","2","5","7","53","51","342","454","573","492","C0001403"
"95","5979","2","5","7","53","14","20","25","40","186","C0001403"
"96","8214","2","3","6","11","142","225","142","220","298","C0001403"
"97","472","2","3","12","19","31","261","116","1","86","C0001430"
"98","7099","2","5","7","41","219","339","156","568","697","C0001430"
"99","54658","2","3","2","78","205","207","67","355","138","C0001430"
"100","50674","2","3","3","19","221","321","428","541","667","C0001430"
"101","2332","2","3","2","22","33","71","373","466","609","C0001430"
"102","50814","2","3","2","69","221","73","360","86","119","C0001430"
"103","6845","2","5","7","60","14","184","341","544","669","C0001430"
"104","3543","2","5","7","53","51","119","395","549","674","C0001430"
"105","5002","2","5","8","45","94","199","240","415","666","C0001430"
"106","324","2","3","12","41","219","197","70","255","422","C0001430"
"107","1991","2","5","7","34","52","216","395","549","674","C0001430"
"108","5744","2","5","4","68","96","326","427","548","672","C0001430"
"109","6608","2","3","3","68","221","321","428","560","667","C0001430"
"110","6792","2","5","7","53","14","20","34","540","68","C0001430"
"111","3778","2","5","8","63","36","166","106","110","158","C0001430"
"112","4512","2","3","2","48","170","110","141","359","8","C0001430"
"113","3265","2","5","7","60","54","24","30","46","72","C0001430"
"114","10102","2","3","2","48","182","67","76","463","153","C0001430"
"115","2707","2","3","12","76","153","40","38","54","75","C0001430"
"116","115352","2","5","7","34","52","20","25","40","186","C0001430"
"117","4286","2","3","12","19","31","261","116","1","664","C0001430"
"118","10568","2","3","8","45","94","199","240","415","666","C0001430"
"119","5982","2","3","12","19","31","261","116","1","86","C0001430"
"120","3426","2","5","7","53","51","119","395","549","674","C0001430"
"121","26278","2","3","12","41","116","268","347","271","356","C0001430"
"122","59","2","5","8","63","45","23","103","464","187","C0001430"
"123","5119","2","3","2","48","57","110","141","359","462","C0001430"
"124","1947","2","5","7","53","51","20","25","560","373","C0001430"
"125","4338","2","3","2","110","85","75","204","267","352","C0001430"
"126","673","2","5","7","53","14","20","34","540","68","C0001430"
"127","5450","2","3","12","19","221","261","116","159","211","C0001430"
"128","1717","2","3","2","19","151","276","48","69","204","C0001430"
"129","54808","2","3","12","76","153","40","38","54","75","C0001618"
"130","190","2","3","3","19","151","276","91","433","118","C0001618"
"131","5982","2","3","12","19","31","261","116","1","86","C0001618"
"132","4359","2","5","7","53","51","342","454","573","492","C0001621"
"133","4613","2","3","12","19","31","1","426","55","78","C0001621"
"134","8626","2","3","3","19","221","321","428","541","667","C0001623"
"135","6926","2","5","7","53","51","335","259","560","373","C0001623"
"136","9321","2","3","12","76","153","40","38","54","203","C0001623"
"137","7518","2","3","12","19","31","261","116","1","86","C0001623"
"138","23025","2","5","7","60","36","71","341","223","624","C0001623"
"139","7046","2","3","12","41","219","339","259","423","605","C0001623"
"140","6016","2","5","7","60","54","24","30","46","72","C0001623"
"141","10225","2","5","7","53","51","119","395","549","674","C0001623"
"142","58484","2","3","12","41","219","339","156","568","697","C0001623"
"143","1277","2","5","7","53","51","342","454","573","492","C0001624"
"144","427","2","3","7","34","52","216","395","549","420","C0001624"
"145","595","2","3","12","19","31","1","426","489","416","C0001624"
"146","2074","2","3","12","19","31","1","426","55","78","C0001624"
"147","3981","2","3","12","19","31","261","116","1","86","C0001624"
"148","4297","2","3","12","19","31","1","426","55","78","C0001624"
"149","3845","2","5","7","60","54","24","30","46","72","C0001624"
"150","2290","2","3","3","19","221","321","428","541","667","C0001624"
"151","4626","2","5","8","63","45","23","103","464","187","C0001624"
"152","4920","2","5","7","53","14","20","259","560","373","C0001624"
