"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","7421","2","3","3","19","151","276","91","433","118","C0000768"
"2","2263","2","5","7","53","14","20","25","40","186","C0000768"
"3","1440","2","5","7","53","51","119","25","489","416","C0000768"
"4","1019","2","3","12","19","31","1","116","1","86","C0000768"
"5","2182","2","3","2","67","92","265","284","147","235","C0000768"
"6","3557","2","3","12","41","219","339","156","568","697","C0000768"
"7","2239","2","3","2","74","51","342","454","573","492","C0000768"
"8","3590","2","5","7","53","51","119","25","40","416","C0000768"
"9","5605","2","5","7","53","14","20","34","540","68","C0000768"
"10","1848","2","3","5","42","81","296","399","201","274","C0000768"
"11","7547","2","3","3","19","221","321","428","541","667","C0000768"
"12","7498","2","3","5","80","157","187","159","209","282","C0000832"
"13","1401","2","5","7","53","51","119","395","573","492","C0000832"
"14","50484","2","3","5","80","109","182","235","307","506","C0000832"
"15","3237","2","3","3","19","221","321","428","541","667","C0000887"
"16","6736","2","3","12","19","31","276","91","433","667","C0000887"
"17","999","2","5","7","53","51","342","444","560","373","C0000887"
"18","8504","2","3","5","47","144","185","238","310","392","C0000887"
"19","8139","2","3","12","41","116","268","434","468","213","C0000887"
"20","2776","2","5","4","68","96","326","427","548","672","C0000887"
"21","26137","2","5","7","63","45","184","103","572","658","C0000889"
"22","3425","2","3","5","80","81","166","454","573","492","C0000889"
"23","8516","2","5","7","53","51","342","454","573","492","C0000889"
"24","23363","2","3","12","41","116","268","434","468","213","C0000889"
"25","2296","2","3","3","19","221","321","428","541","667","C0000889"
"26","1675","2","5","7","34","52","216","395","549","674","C0000889"
"27","6424","2","5","7","53","51","342","454","573","492","C0000889"
"28","10049","2","3","12","22","219","339","347","271","356","C0000889"
"29","5468","2","3","3","19","151","276","91","433","118","C0000889"
"30","10460","2","3","12","76","153","40","38","54","75","C0000889"
"31","11277","2","3","12","19","31","261","116","1","86","C0000889"
"32","8514","2","5","7","34","52","216","395","549","674","C0000889"
"33","3339","2","5","7","53","51","342","454","573","492","C0000889"
"34","2071","2","3","12","19","31","261","116","159","211","C0000889"
"35","1294","2","5","7","53","51","342","454","573","492","C0000889"
"36","8139","2","3","12","41","116","268","434","468","213","C0000889"
"37","5664","2","5","7","53","219","143","428","236","667","C0000889"
"38","3845","2","5","7","60","54","24","30","46","72","C0000889"
"39","7421","2","3","3","19","151","276","91","433","118","C0000889"
"40","7319","2","3","12","41","116","268","434","468","213","C0000889"
"41","54101","2","3","2","48","170","50","347","167","593","C0001122"
"42","4722","2","3","2","48","170","50","119","444","556","C0001122"
"43","3850","2","1","6","11","142","225","142","220","298","C0001122"
"44","2099","2","3","12","19","151","276","91","433","118","C0001126"
"45","3952","2","5","3","53","151","276","91","433","118","C0001126"
"46","7138","2","5","8","63","45","23","103","464","187","C0001126"
"47","4621","2","5","8","63","45","23","103","464","187","C0001126"
"48","10804","2","3","12","76","153","40","38","54","75","C0001126"
"49","10585","2","5","2","27","206","324","430","215","290","C0001126"
"50","2641","2","5","4","68","96","326","427","548","672","C0001126"
"51","10166","2","3","2","84","97","167","210","278","360","C0001126"
"52","2652","2","5","4","68","96","326","427","548","672","C0001126"
"53","538","2","3","8","63","45","23","103","464","187","C0001126"
"54","4722","2","3","2","48","170","50","119","444","556","C0001175"
"55","5781","2","5","7","53","14","20","25","40","186","C0001175"
"56","54209","2","5","7","53","51","119","395","549","674","C0001175"
"57","50937","2","5","7","53","51","335","444","560","373","C0001202"
"58","9997","2","3","2","48","170","50","119","444","556","C0001202"
"59","5096","2","3","2","48","40","130","166","127","173","C0001206"
"60","7015","2","3","12","19","31","1","426","55","78","C0001206"
"61","6473","2","3","3","19","221","321","428","541","667","C0001206"
"62","7170","2","5","8","63","45","23","103","464","187","C0001206"
"63","25915","2","3","2","48","170","50","119","444","556","C0001206"
"64","1586","2","3","5","79","98","256","335","425","540","C0001206"
"65","345","2","5","7","53","51","342","454","573","492","C0001206"
"66","4604","2","5","8","63","45","23","103","464","187","C0001206"
"67","213","2","5","7","53","51","342","454","573","492","C0001206"
"68","9056","2","3","8","45","94","199","240","415","666","C0001206"
"69","3643","2","5","7","53","14","20","25","40","186","C0001206"
"70","10159","2","5","7","34","52","216","395","549","674","C0001206"
"71","4952","2","3","5","60","54","184","30","544","669","C0001206"
"72","23479","2","3","2","48","170","50","119","100","556","C0001206"
"73","4982","2","5","12","41","219","339","156","568","697","C0001206"
"74","1340","2","3","2","48","170","50","141","359","462","C0001206"
"75","6391","2","3","2","48","170","50","119","444","556","C0001206"
"76","2702","2","3","12","76","153","40","38","54","75","C0001339"
"77","2006","2","5","7","53","51","342","454","573","492","C0001339"
"78","7124","2","3","12","41","219","339","156","568","697","C0001339"
"79","2072","2","3","12","19","31","261","116","1","86","C0001403"
"80","7249","2","3","7","60","57","110","141","359","462","C0001403"
"81","4952","2","3","5","60","54","184","30","544","669","C0001403"
"82","242","2","3","5","11","142","223","142","220","298","C0001403"
"83","3240","2","5","7","34","52","216","395","549","674","C0001403"
"84","2065","2","5","7","53","14","20","25","40","186","C0001403"
"85","4000","2","3","12","26","105","178","226","297","156","C0001403"
"86","9607","2","5","4","68","96","326","427","548","672","C0001403"
"87","91252","2","5","4","68","96","326","427","548","672","C0001403"
"88","6329","2","5","8","63","36","166","341","390","158","C0001403"
"89","2260","2","5","7","53","14","20","25","40","186","C0001403"
"90","100","2","3","5","33","21","47","56","80","199","C0001403"
"91","5447","2","3","5","91","214","271","372","471","586","C0001403"
"92","55812","2","3","12","76","181","160","38","54","75","C0001403"
"93","6870","2","5","4","68","96","326","427","548","672","C0001403"
"94","9370","2","5","3","41","151","276","91","433","118","C0001403"
"95","8626","2","3","3","19","221","321","428","541","667","C0001403"
"96","6559","2","5","8","45","94","199","240","415","666","C0001403"
"97","7045","2","5","12","19","51","1","426","55","78","C0001430"
"98","593","2","3","2","67","92","293","55","75","311","C0001430"
"99","3115","2","5","7","53","184","119","156","287","116","C0001430"
"100","3918","2","5","7","53","51","342","454","573","492","C0001430"
"101","5832","2","3","2","101","62","189","182","509","252","C0001430"
"102","2517","2","3","7","34","52","216","395","549","674","C0001430"
"103","1129","2","5","4","68","96","326","427","548","672","C0001430"
"104","2022","2","5","7","53","51","342","259","423","389","C0001430"
"105","6913","2","3","3","19","221","321","428","541","667","C0001430"
"106","4088","2","3","12","19","219","339","259","423","605","C0001430"
"107","1184","2","5","8","63","45","23","34","464","187","C0001430"
