"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"54809","2","5","7","50","30","193","306","148","624","C0000768"
"3717","2","5","7","53","14","20","25","40","186","C0000768"
"1594","2","3","5","92","163","96","363","460","487","C0000768"
"11113","2","5","7","53","14","20","34","540","68","C0000768"
"3162","2","3","5","53","51","119","402","489","416","C0000768"
"9569","2","3","12","19","31","276","91","433","118","C0000768"
"9415","2","3","5","26","46","88","108","150","125","C0000768"
"3757","2","5","8","63","36","166","106","110","158","C0000768"
"9187","2","5","8","45","94","199","240","415","666","C0000768"
"5159","2","5","7","53","14","20","25","40","186","C0000768"
"355","2","3","7","41","219","339","156","568","697","C0000768"
"2516","2","3","3","19","151","276","91","433","118","C0000832"
"1583","2","3","5","79","152","273","375","100","589","C0000832"
"27031","2","3","6","11","142","225","38","331","506","C0000832"
"4952","2","3","5","60","54","184","30","544","669","C0000887"
"3119","2","5","7","53","153","119","156","287","116","C0000887"
"3654","2","3","12","41","219","339","156","568","697","C0000887"
"5020","2","5","4","68","96","326","427","548","672","C0000887"
"2629","2","3","5","80","81","250","291","152","420","C0000887"
"23384","2","3","12","63","45","184","103","572","658","C0000887"
"9361","2","3","2","48","170","50","119","444","556","C0000889"
"472","2","3","12","19","31","261","116","1","86","C0000889"
"3939","2","3","2","62","37","28","52","105","349","C0000889"
"5589","2","5","7","53","51","342","454","573","492","C0000889"
"1848","2","3","5","42","81","296","399","201","274","C0000889"
"51010","2","3","2","110","85","237","433","547","671","C0000889"
"8878","2","3","12","41","219","339","156","568","697","C0000889"
"7248","2","3","2","48","57","110","141","359","462","C0000889"
"3077","2","5","7","53","51","119","395","549","674","C0000889"
"3663","2","3","12","53","184","119","156","287","116","C0000889"
"4254","2","5","7","53","14","20","25","40","186","C0000889"
"3954","2","3","2","48","170","67","119","444","593","C0000889"
"9401","2","3","12","76","31","261","116","1","86","C0000889"
"64419","2","3","5","80","81","110","141","359","462","C0000889"
"29123","2","3","12","19","151","276","91","433","118","C0000889"
"6622","2","3","7","27","36","150","341","223","628","C0000889"
