"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","3172","2","3","3","19","151","276","91","433","118","C0000768"
"2","8260","2","3","12","41","85","266","76","287","78","C0000768"
"3","715","2","5","7","53","51","119","395","549","674","C0000768"
"4","3576","2","5","4","68","96","326","427","548","672","C0000768"
"5","4338","2","3","2","110","85","75","204","267","352","C0000768"
"6","6674","2","3","12","48","57","50","38","54","462","C0000768"
"7","6391","2","3","2","48","170","50","119","444","556","C0000768"
"8","5648","2","5","7","53","51","119","395","549","674","C0000768"
"9","9533","2","3","2","19","31","1","426","55","78","C0000768"
"10","1030","2","3","12","19","31","1","426","55","78","C0000768"
"11","10913","2","3","12","41","219","339","156","568","697","C0000768"
"12","29851","2","5","7","53","14","20","25","40","186","C0000832"
"13","1282","2","5","7","53","51","342","454","573","492","C0000832"
"14","3043","2","5","7","34","52","216","395","549","116","C0000832"
"15","1723","2","3","2","48","170","50","119","444","556","C0000887"
"16","8481","2","3","12","76","153","40","38","54","75","C0000887"
"17","23314","2","3","3","19","221","321","428","541","667","C0000887"
"18","23363","2","3","12","41","116","268","434","468","213","C0000887"
"19","2178","2","3","12","19","31","261","116","1","86","C0000887"
"20","9211","2","5","7","27","36","150","341","223","628","C0000887"
"21","54808","2","3","12","76","153","40","38","54","75","C0000889"
"22","3236","2","3","3","19","221","321","428","541","667","C0000889"
"23","3431","2","3","12","53","184","119","156","287","116","C0000889"
"24","4846","2","3","5","41","219","75","243","44","64","C0000889"
"25","776","2","5","8","63","36","166","341","390","158","C0000889"
"26","4000","2","3","12","26","105","178","226","297","156","C0000889"
"27","23363","2","3","12","41","116","268","434","468","213","C0000889"
"28","4541","2","3","2","48","170","50","119","444","24","C0000889"
"29","5447","2","3","5","91","214","271","372","471","586","C0000889"
"30","1352","2","3","2","48","170","50","119","444","556","C0000889"
"31","5034","2","5","7","53","51","342","454","573","492","C0000889"
"32","5573","2","3","12","19","184","118","155","287","116","C0000889"
"33","4117","2","5","7","53","14","20","34","540","68","C0000889"
"34","7157","2","3","12","19","31","261","402","489","551","C0000889"
"35","37","2","3","2","110","105","178","226","297","380","C0000889"
"36","7048","2","5","7","53","51","342","259","423","389","C0000889"
"37","5732","2","5","4","68","96","326","427","548","672","C0000889"
"38","6439","2","5","5","68","96","185","238","310","272","C0000889"
"39","54790","2","3","12","19","31","1","426","55","78","C0000889"
"40","8139","2","3","12","41","116","268","434","468","213","C0000889"
"41","6495","2","3","3","19","221","321","428","541","667","C0001122"
"42","857","2","5","7","53","45","23","57","83","422","C0001122"
"43","5818","2","5","7","53","51","335","444","560","373","C0001122"
"44","54757","2","5","7","53","51","342","454","573","492","C0001126"
"45","10134","2","3","2","41","219","339","156","536","342","C0001126"
"46","2646","2","3","12","22","33","323","66","101","664","C0001126"
"47","2703","2","3","12","76","153","40","38","54","75","C0001126"
"48","5627","2","5","7","53","51","342","454","573","702","C0001126"
"49","7249","2","3","7","60","57","110","141","359","462","C0001126"
"50","2260","2","5","7","53","14","20","25","40","186","C0001126"
"51","2317","2","5","7","63","45","23","103","287","664","C0001126"
"52","1896","2","5","12","41","219","339","156","568","697","C0001126"
"53","6519","2","3","5","45","94","199","240","415","666","C0001126"
"54","5189","2","3","5","43","161","305","409","208","482","C0001175"
"55","4000","2","3","12","26","105","178","226","297","156","C0001175"
"56","2658","2","5","7","53","51","342","259","423","389","C0001175"
"57","94","2","5","7","53","51","342","259","423","389","C0001202"
"58","4638","2","5","7","53","45","23","103","464","187","C0001202"
"59","7148","2","5","7","53","51","342","454","573","492","C0001206"
"60","3691","2","5","7","53","51","342","454","573","492","C0001206"
"61","126133","2","3","2","41","119","266","136","341","182","C0001206"
"62","94","2","5","7","53","51","342","259","423","389","C0001206"
"63","617","2","3","2","48","170","50","304","167","593","C0001206"
"64","3758","2","5","8","63","36","166","106","110","158","C0001206"
"65","9241","2","5","7","53","51","342","259","423","389","C0001206"
"66","7436","2","5","7","53","51","342","341","544","669","C0001206"
"67","215","2","3","5","47","144","185","238","310","392","C0001206"
"68","1028","2","3","12","19","31","1","116","1","86","C0001206"
"69","3587","2","5","7","53","51","119","395","549","674","C0001206"
"70","8625","2","3","12","19","31","276","91","236","118","C0001206"
"71","4763","2","5","7","60","54","24","30","46","214","C0001206"
"72","2944","2","3","5","91","175","271","372","471","586","C0001206"
"73","3914","2","5","7","53","51","342","454","573","492","C0001206"
"74","3832","2","3","12","76","153","40","38","54","75","C0001206"
"75","4318","2","5","7","34","52","216","395","573","492","C0001206"
"76","23236","2","3","4","68","96","326","427","548","672","C0001339"
"77","51091","2","3","2","110","85","237","433","547","671","C0001339"
