"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9094","2","5","7","27","36","150","341","331","624","C0000768"
"2","5781","2","5","7","53","14","20","25","40","186","C0000768"
"3","2316","2","5","7","53","51","342","454","573","702","C0000768"
"4","1300","2","5","7","53","51","342","454","573","492","C0000768"
"5","3763","2","5","8","63","36","166","106","110","158","C0000768"
"6","26278","2","3","12","41","116","268","347","271","356","C0000768"
"7","2697","2","3","7","76","153","40","38","54","75","C0000768"
"8","23414","2","3","12","19","31","118","155","287","116","C0000768"
"9","2316","2","5","7","53","51","342","454","573","702","C0000768"
"10","3861","2","1","6","11","142","225","142","220","298","C0000768"
"11","2673","2","3","2","110","94","178","226","297","380","C0000768"
"12","3694","2","5","7","53","51","342","454","573","492","C0000832"
"13","2796","2","5","4","68","96","326","427","548","672","C0000832"
"14","355","2","3","7","41","219","339","156","568","697","C0000832"
"15","51360","2","3","3","26","35","276","91","433","203","C0000887"
"16","1290","2","5","7","53","51","342","454","573","492","C0000887"
"17","2720","2","3","7","34","52","216","395","21","599","C0000887"
"18","686","2","3","5","80","81","166","166","127","173","C0000887"
"19","169792","2","3","12","19","116","330","214","454","144","C0000887"
"20","7840","2","3","12","76","153","40","38","54","75","C0000887"
"21","5727","2","3","12","68","221","197","259","560","422","C0000889"
"22","5318","2","1","6","11","142","225","142","220","298","C0000889"
"23","545","2","3","12","19","31","261","116","1","86","C0000889"
"24","10908","2","3","2","97","173","275","377","473","592","C0000889"
"25","6559","2","5","8","45","94","199","240","415","666","C0000889"
"26","3832","2","3","12","76","153","40","38","54","75","C0000889"
"27","2263","2","5","7","53","14","20","25","40","186","C0000889"
"28","6870","2","5","4","68","96","326","427","548","672","C0000889"
"29","55112","2","3","12","76","153","40","38","54","75","C0000889"
"30","1889","2","5","4","68","96","326","427","548","672","C0000889"
"31","10225","2","5","7","53","51","119","395","549","674","C0000889"
"32","3757","2","5","8","63","36","166","106","110","158","C0000889"
"33","4004","2","3","12","19","31","1","426","55","78","C0000889"
"34","7051","2","1","6","11","142","225","142","220","298","C0000889"
"35","22827","2","3","2","22","33","323","66","101","136","C0000889"
"36","3181","2","3","2","22","33","323","66","101","136","C0000889"
"37","2131","2","3","2","74","58","112","148","181","416","C0000889"
"38","5313","2","3","2","90","167","321","428","541","115","C0000889"
"39","367","2","3","12","19","31","276","91","433","118","C0000889"
"40","5443","2","5","4","68","96","326","427","548","672","C0000889"
"41","30008","2","5","7","53","51","342","454","573","492","C0001122"
"42","554","2","5","4","68","96","326","427","548","672","C0001122"
"43","7053","2","3","6","11","142","225","142","220","298","C0001122"
"44","6499","2","3","2","110","85","237","433","547","671","C0001126"
"45","640","2","5","7","53","14","20","25","40","186","C0001126"
"46","60","2","3","12","60","45","184","155","287","78","C0001126"
"47","7124","2","3","12","41","219","339","156","568","697","C0001126"
"48","23630","2","5","8","63","36","166","106","110","158","C0001126"
"49","10878","2","5","7","53","51","119","395","549","674","C0001126"
"50","25793","2","3","12","41","116","268","434","468","213","C0001126"
"51","3949","2","5","7","60","14","184","341","544","669","C0001126"
"52","55112","2","3","12","76","153","40","38","54","75","C0001126"
"53","7248","2","3","2","48","57","110","141","359","462","C0001126"
"54","132","2","3","2","110","85","237","433","80","394","C0001175"
"55","1737","2","3","2","67","92","293","55","75","311","C0001175"
"56","2260","2","5","7","53","14","20","25","40","186","C0001175"
"57","5290","2","3","7","53","14","20","25","40","186","C0001202"
"58","10436","2","3","2","110","85","237","433","547","671","C0001202"
"59","2332","2","3","2","22","33","71","373","466","609","C0001206"
"60","26137","2","5","7","63","45","184","103","572","658","C0001206"
"61","9469","2","3","2","103","189","303","29","475","467","C0001206"
"62","478","2","3","8","63","45","23","366","464","187","C0001206"
"63","7528","2","3","12","19","31","1","426","55","78","C0001206"
"64","846","2","5","4","68","96","326","427","548","672","C0001206"
"65","545","2","3","12","19","31","261","116","1","86","C0001206"
"66","2239","2","3","2","74","51","342","454","573","492","C0001206"
"67","673","2","5","7","53","14","20","34","540","68","C0001206"
"68","3106","2","5","7","34","52","119","395","549","674","C0001206"
"69","7428","2","3","12","41","116","268","434","468","213","C0001206"
"70","3972","2","5","4","68","96","326","427","548","672","C0001206"
"71","23630","2","5","8","63","36","166","106","110","158","C0001206"
"72","7737","2","3","12","22","33","268","434","468","213","C0001206"
"73","7010","2","5","7","53","14","20","25","40","186","C0001206"
"74","9966","2","5","12","41","219","339","156","568","697","C0001206"
"75","1080","2","3","12","41","219","339","156","544","669","C0001206"
"76","5191","2","3","5","43","161","305","409","208","482","C0001339"
"77","3339","2","5","7","53","51","342","454","573","492","C0001339"
"78","6628","2","3","2","22","33","323","66","101","136","C0001339"
"79","26040","2","3","12","19","31","1","116","297","78","C0001403"
"80","54903","2","3","12","76","153","40","38","54","75","C0001403"
"81","54941","2","3","12","41","116","268","434","468","213","C0001403"
"82","4282","2","5","7","34","52","216","395","549","674","C0001403"
"83","383","2","3","7","34","52","216","395","549","674","C0001403"
"84","4204","2","3","12","19","31","1","426","55","78","C0001403"
"85","22827","2","3","2","22","33","323","66","101","136","C0001403"
"86","5354","2","5","7","27","36","150","341","223","628","C0001403"
"87","658","2","5","7","53","51","342","259","423","389","C0001403"
"88","4729","2","3","2","48","170","50","119","444","556","C0001403"
"89","6337","2","5","8","63","45","23","34","464","187","C0001403"
"90","30008","2","5","7","53","51","342","454","573","492","C0001403"
"91","8799","2","3","5","43","161","305","409","208","482","C0001403"
"92","3651","2","3","3","19","221","321","428","541","667","C0001403"
"93","8481","2","3","12","76","153","40","38","54","75","C0001403"
"94","2629","2","3","5","80","81","250","291","152","420","C0001403"
"95","6514","2","5","7","90","216","337","448","565","562","C0001403"
"96","7157","2","3","12","19","31","261","402","489","551","C0001403"
"97","50964","2","5","3","68","221","197","259","423","422","C0001430"
"98","5251","2","3","5","80","81","296","474","593","722","C0001430"
"99","966","2","5","7","34","52","216","395","549","674","C0001430"
"100","8260","2","3","12","41","85","266","76","287","78","C0001430"
"101","1308","2","5","7","53","51","119","454","573","492","C0001430"
"102","338","2","5","7","53","51","342","454","573","492","C0001430"
"103","859","2","5","8","63","45","23","103","464","187","C0001430"
"104","3784","2","5","8","63","36","166","106","110","158","C0001430"
"105","7466","2","5","7","53","51","342","454","573","492","C0001430"
"106","8085","2","3","12","19","31","1","426","55","78","C0001430"
"107","9968","2","4","3","24","119","330","214","454","144","C0001430"
"108","26277","2","3","12","19","31","1","426","1","78","C0001430"
"109","2099","2","3","12","19","151","276","91","433","118","C0001430"
"110","5194","2","3","5","43","161","305","409","208","482","C0001430"
"111","1145","2","5","8","27","70","99","162","216","290","C0001430"
"112","445","2","3","2","84","97","167","210","278","360","C0001430"
"113","3043","2","5","7","34","52","216","395","549","116","C0001430"
"114","9569","2","3","12","19","31","276","91","433","118","C0001430"
"115","7468","2","3","12","19","31","1","426","55","78","C0001430"
"116","191","2","3","5","80","81","105","426","129","690","C0001430"
"117","8195","2","3","12","76","153","76","38","54","75","C0001430"
"118","2158","2","5","7","68","51","119","395","549","674","C0001430"
"119","8048","2","5","8","63","45","23","103","464","187","C0001430"
"120","5002","2","5","8","45","94","199","240","415","666","C0001430"
"121","2512","2","3","7","34","52","216","395","544","358","C0001430"
"122","4854","2","5","7","53","51","143","428","236","667","C0001430"
"123","5443","2","5","4","68","96","326","427","548","672","C0001430"
"124","435","2","3","8","84","97","167","210","278","360","C0001430"
"125","3717","2","5","7","53","14","20","25","40","186","C0001430"
"126","5818","2","5","7","53","51","335","444","560","373","C0001430"
"127","2261","2","5","7","53","14","20","25","40","186","C0001430"
"128","4247","2","3","2","68","67","320","98","180","279","C0001430"
"129","2990","2","3","7","34","52","216","395","549","674","C0001618"
"130","860","2","3","12","19","31","276","91","433","118","C0001618"
"131","6521","2","5","8","35","41","199","40","415","666","C0001618"
"132","5265","2","5","7","34","52","216","395","573","702","C0001621"
"133","2395","2","3","2","48","170","50","304","167","593","C0001621"
"134","4163","2","3","2","110","167","266","367","500","577","C0001623"
"135","3783","2","5","8","63","36","166","106","110","158","C0001623"
"136","58","2","5","8","63","45","23","103","464","187","C0001623"
"137","9394","2","3","2","74","58","112","148","193","263","C0001623"
"138","4990","2","3","3","19","221","321","428","541","667","C0001623"
"139","10683","2","5","7","53","51","143","428","560","667","C0001623"
"140","10484","2","3","7","60","153","40","38","54","203","C0001623"
"141","3119","2","5","7","53","153","119","156","287","116","C0001623"
"142","3205","2","3","3","19","221","321","428","541","667","C0001623"
"143","2706","2","3","12","76","153","40","38","54","75","C0001624"
"144","1756","2","5","8","63","45","23","103","464","187","C0001624"
"145","5604","2","5","7","53","14","20","34","540","68","C0001624"
"146","7545","2","5","3","34","52","216","142","220","298","C0001624"
"147","8842","2","5","5","53","82","147","184","179","328","C0001624"
"148","8799","2","3","5","43","161","305","409","208","482","C0001624"
"149","6662","2","3","3","19","221","321","428","541","667","C0001624"
"150","7200","2","5","4","68","96","326","427","548","672","C0001624"
"151","735","2","5","7","53","51","119","395","549","674","C0001624"
"152","1605","2","5","7","53","51","342","454","573","492","C0001624"
"153","2263","2","5","7","53","14","20","25","40","186","C0001624"
"154","25915","2","3","2","48","170","50","119","444","556","C0001627"
"155","4322","2","5","7","53","51","342","454","573","492","C0001627"
"156","729920","2","3","2","48","170","110","329","251","533","C0001627"
"157","3913","2","5","7","53","51","342","454","573","492","C0001627"
"158","6609","2","3","5","105","155","250","291","152","420","C0001627"
"159","4261","2","3","12","53","184","119","156","287","116","C0001627"
"160","2200","2","5","7","53","51","342","454","573","492","C0001627"
"161","5122","2","5","4","27","36","184","141","359","411","C0001627"
"162","9101","2","3","12","41","219","339","156","568","605","C0001627"
"163","5077","2","3","3","19","221","321","428","541","667","C0001627"
"164","1368","2","5","5","27","51","335","444","560","373","C0001627"
"165","540","2","5","8","63","45","23","103","464","187","C0001723"
"166","1278","2","5","7","53","51","342","454","573","492","C0001723"
"167","9992","2","5","8","63","36","166","341","110","158","C0001723"
"168","3651","2","3","3","19","221","321","428","541","667","C0001723"
"169","1493","2","5","7","53","51","119","25","40","186","C0001723"
"170","4669","2","3","5","80","81","166","454","453","492","C0001723"
"171","5034","2","5","7","53","51","342","454","573","492","C0001733"
"172","2588","2","3","7","34","52","216","395","549","674","C0001733"
"173","3000","2","5","4","68","96","326","427","548","672","C0001733"
"174","860","2","3","12","19","31","276","91","433","118","C0001768"
"175","1280","2","5","7","53","51","342","454","573","492","C0001768"
"176","2132","2","3","2","74","58","112","148","193","263","C0001768"
"177","1806","2","3","2","49","23","186","149","195","61","C0001768"
"178","2972","2","3","2","19","33","261","116","159","211","C0001768"
"179","5728","2","3","5","80","81","339","156","568","605","C0001768"
"180","2483","2","3","2","22","33","323","66","101","136","C0001768"
"181","5340","2","5","7","53","51","342","454","573","492","C0001768"
"182","2301","2","5","6","11","142","225","142","220","673","C0001768"
"183","3845","2","5","7","60","54","24","30","46","72","C0001768"
"184","421","2","5","7","42","51","335","444","560","373","C0001768"
"185","931","2","5","7","53","14","119","156","287","116","C0001768"
"186","2690","2","5","7","53","14","20","25","40","186","C0001768"
"187","1193","2","5","8","63","45","23","34","464","187","C0001768"
"188","3145","2","3","5","80","81","166","132","175","473","C0001768"
"189","27235","2","3","2","48","170","50","304","167","593","C0001768"
"190","1291","2","5","7","53","51","342","454","573","492","C0001815"
"191","1896","2","5","12","41","219","339","156","568","697","C0001815"
"192","7498","2","3","5","80","157","187","159","209","282","C0001816"
"193","5172","2","5","8","45","94","199","240","415","666","C0001816"
"194","6017","2","3","2","69","83","101","126","170","224","C0001816"
"195","6833","2","5","8","45","36","166","240","415","666","C0001818"
"196","6683","2","3","12","76","153","40","38","54","75","C0001818"
"197","23247","2","3","12","76","153","71","34","540","68","C0001818"
"198","7367","2","3","2","78","205","207","67","355","138","C0001818"
"199","9966","2","5","12","41","219","339","156","568","697","C0001824"
"200","27130","2","3","12","48","45","143","38","236","69","C0001824"
"201","54880","2","3","12","19","31","1","426","55","78","C0001824"
"202","3663","2","3","12","53","184","119","156","287","116","C0001824"
"203","2542","2","3","5","80","81","296","399","500","577","C0001883"
"204","538","2","3","8","63","45","23","103","464","187","C0001883"
"205","23495","2","3","12","41","219","339","156","568","697","C0001883"
"206","1294","2","5","7","53","51","342","454","573","492","C0001916"
"207","8243","2","3","12","76","31","40","38","54","75","C0001916"
"208","57122","2","3","12","76","153","40","38","54","664","C0001916"
"209","23093","2","3","12","76","153","40","38","54","75","C0001916"
"210","2690","2","5","7","53","14","20","25","40","186","C0001916"
"211","5339","2","5","7","53","51","342","454","573","492","C0001916"
"212","10133","2","3","12","76","153","40","38","54","75","C0001916"
"213","54209","2","5","7","53","51","119","395","549","674","C0001916"
"214","50940","2","3","4","68","96","326","427","548","672","C0001916"
"215","6567","2","5","8","35","41","77","40","57","80","C0001916"
"216","3930","2","3","2","22","33","323","66","3","464","C0001916"
"217","4692","2","5","7","53","51","119","402","489","416","C0001925"
"218","4853","2","3","12","19","124","143","428","236","667","C0001925"
"219","5443","2","5","4","68","96","326","427","548","672","C0001925"
"220","80326","2","5","3","68","221","197","259","560","422","C0001925"
"221","6925","2","3","12","19","31","225","142","220","298","C0001925"
"222","5873","2","5","7","34","54","24","30","46","72","C0001925"
"223","6239","2","3","12","19","119","330","214","454","144","C0001925"
"224","5290","2","3","7","53","14","20","25","40","186","C0001925"
"225","9129","2","3","2","22","33","323","66","101","136","C0001925"
"226","1896","2","5","12","41","219","339","156","568","697","C0001925"
"227","8867","2","3","5","60","14","184","341","544","669","C0001925"
"228","3643","2","5","7","53","14","20","25","40","186","C0001925"
"229","23189","2","3","12","19","31","1","426","55","78","C0001925"
"230","801","2","5","8","63","45","23","103","464","187","C0001925"
"231","5354","2","5","7","27","36","150","341","223","628","C0001925"
"232","1636","2","3","5","80","81","166","397","418","568","C0001925"
"233","6792","2","5","7","53","14","20","34","540","68","C0001925"
"234","283989","2","3","12","22","33","323","66","101","664","C0001925"
"235","51738","2","5","4","68","96","326","427","548","672","C0001925"
"236","4358","2","3","5","43","161","305","409","208","482","C0001925"
"237","9101","2","3","12","41","219","339","156","568","605","C0001925"
"238","1643","2","3","12","41","116","268","434","468","213","C0001956"
"239","7021","2","3","12","19","31","261","91","433","664","C0001956"
"240","5307","2","3","3","19","221","321","428","541","667","C0001956"
"241","774","2","5","8","63","36","166","341","390","158","C0001956"
"242","8626","2","3","3","19","221","321","428","541","667","C0001956"
"243","367","2","3","12","19","31","276","91","433","118","C0001956"
"244","4000","2","3","12","26","105","178","226","297","156","C0001956"
"245","2688","2","5","7","53","51","119","25","40","186","C0001956"
"246","6389","2","3","2","48","170","50","119","444","556","C0001956"
"247","5443","2","5","4","68","96","326","427","548","672","C0001956"
"248","5111","2","3","12","19","31","261","116","1","86","C0001956"
"249","4976","2","3","2","48","170","50","119","444","556","C0001956"
"250","3664","2","5","7","53","184","119","156","287","116","C0001957"
"251","55636","2","3","3","19","221","321","428","423","389","C0001957"
"252","26022","2","5","8","68","45","110","98","66","203","C0002018"
"253","1629","2","3","2","67","92","293","55","75","311","C0002018"
"254","801","2","5","8","63","45","23","103","464","187","C0002018"
"255","7157","2","3","12","19","31","261","402","489","551","C0002018"
