"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"9394","2","3","2","74","58","112","148","193","263","C0000768"
"7337","2","3","12","41","116","268","434","468","213","C0000768"
"5742","2","3","5","91","175","134","167","224","301","C0000768"
"5155","2","5","7","53","51","342","454","573","186","C0000768"
"6197","2","3","12","19","14","20","34","540","68","C0000768"
"238","2","5","7","53","14","20","25","40","186","C0000768"
"9990","2","5","8","45","94","199","240","415","666","C0000768"
"4683","2","3","12","19","31","261","116","1","86","C0000768"
"8642","2","5","7","53","51","335","444","560","373","C0000768"
"5950","2","5","7","53","51","101","126","170","224","C0000768"
"1080","2","3","12","41","219","339","156","544","669","C0000768"
"8200","2","5","7","53","51","342","259","423","389","C0000832"
"5428","2","3","2","48","170","50","119","167","593","C0000832"
"867","2","5","7","53","14","184","25","40","669","C0000832"
"5728","2","3","5","80","81","339","156","568","605","C0000887"
"1278","2","5","7","53","51","342","454","573","492","C0000887"
"23503","2","3","6","11","142","225","142","220","298","C0000887"
"2697","2","3","7","76","153","40","38","54","75","C0000887"
"6261","2","5","8","63","45","23","34","464","187","C0000887"
"6775","2","5","7","53","14","119","25","40","186","C0000887"
"6338","2","5","8","63","45","23","34","464","187","C0000889"
"4513","2","3","2","48","170","110","141","359","532","C0000889"
"6347","2","5","7","53","51","119","427","489","416","C0000889"
"55636","2","3","3","19","221","321","428","423","389","C0000889"
"3052","2","3","2","48","170","50","119","444","556","C0000889"
"3981","2","3","12","19","31","261","116","1","86","C0000889"
"10743","2","3","3","19","151","276","91","433","118","C0000889"
"7291","2","3","12","19","151","276","91","489","416","C0000889"
"25836","2","3","12","76","153","40","38","54","75","C0000889"
"540","2","5","8","63","45","23","103","464","187","C0000889"
"801","2","5","8","63","45","23","103","464","187","C0000889"
"54820","2","3","12","76","153","40","38","54","75","C0000889"
"7299","2","3","5","23","18","138","250","332","407","C0000889"
"4524","2","3","2","15","166","104","369","117","583","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0000889"
"5873","2","5","7","34","54","24","30","46","72","C0000889"
"3596","2","5","7","53","51","119","25","489","416","C0000889"
"6774","2","3","12","53","14","276","25","489","416","C0000889"
"6389","2","3","2","48","170","50","119","444","556","C0000889"
"5447","2","3","5","91","214","271","372","471","586","C0000889"
