"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"23594","2","3","12","76","153","261","116","1","86","C0000768"
"3728","2","5","7","34","52","225","142","220","298","C0000768"
"51601","2","3","2","67","92","293","55","75","311","C0000768"
"1294","2","5","7","53","51","342","454","573","492","C0000768"
"23545","2","3","5","29","88","132","85","222","346","C0000768"
"100507436","2","5","7","53","51","119","395","549","674","C0000768"
"4791","2","3","12","41","219","339","156","568","697","C0000768"
"4763","2","5","7","60","54","24","30","46","214","C0000768"
"1358","2","3","5","80","81","166","397","447","586","C0000768"
"25782","2","5","7","60","54","24","30","46","72","C0000768"
"18","2","3","8","67","94","199","182","509","666","C0000768"
"7390","2","3","5","80","81","166","132","175","473","C0000832"
"8675","2","5","7","60","54","24","98","66","203","C0000832"
"4313","2","5","7","53","51","342","454","573","492","C0000832"
"4000","2","3","12","26","105","178","226","297","156","C0000887"
"25914","2","3","12","41","116","339","409","359","187","C0000887"
"55157","2","3","2","110","85","67","76","252","154","C0000887"
"6792","2","5","7","53","14","20","34","540","68","C0000887"
"1630","2","5","7","53","51","335","444","560","373","C0000887"
"7020","2","3","12","19","31","276","91","433","664","C0000887"
"7291","2","3","12","19","151","276","91","489","416","C0000889"
"1337","2","3","2","48","170","110","141","359","462","C0000889"
"4784","2","3","2","22","33","261","116","159","211","C0000889"
"5274","2","5","7","68","51","342","454","573","492","C0000889"
"135","2","5","4","68","96","326","427","548","672","C0000889"
"50506","2","3","2","36","48","89","110","400","341","C0000889"
"9786","2","3","12","76","153","40","38","54","75","C0000889"
"5604","2","5","7","53","14","20","34","540","68","C0000889"
"361","2","3","5","80","81","166","397","374","486","C0000889"
"5925","2","3","12","19","31","1","426","55","78","C0000889"
"2641","2","5","4","68","96","326","427","548","672","C0000889"
"9361","2","3","2","48","170","50","119","444","556","C0000889"
"360","2","3","5","80","81","166","397","374","486","C0000889"
"1716","2","3","2","27","36","150","221","138","188","C0000889"
"6736","2","3","12","19","31","276","91","433","667","C0000889"
"410","2","3","7","34","52","216","395","549","674","C0000889"
"5080","2","3","3","19","221","321","428","541","667","C0000889"
"3053","2","5","7","53","51","342","454","573","492","C0000889"
"6578","2","3","5","35","41","77","40","57","80","C0000889"
"7351","2","3","2","20","29","98","123","166","221","C0000889"
"24","2","3","12","41","116","268","423","536","445","C0001122"
"3832","2","3","12","76","153","40","38","54","75","C0001122"
"50485","2","3","12","19","31","261","116","1","86","C0001122"
"9152","2","5","8","45","94","199","240","415","666","C0001126"
"2896","2","5","7","34","52","216","395","549","674","C0001126"
"5743","2","3","5","53","175","119","167","489","416","C0001126"
"7337","2","3","12","41","116","268","434","468","213","C0001126"
"8694","2","5","7","34","52","216","395","549","674","C0001126"
"2177","2","3","2","110","90","261","431","545","443","C0001126"
"8302","2","5","7","53","51","119","395","549","674","C0001126"
"546","2","3","12","19","31","261","426","1","86","C0001126"
"8516","2","5","7","53","51","342","454","573","492","C0001126"
"948","2","5","7","34","52","216","91","433","702","C0001126"
"23141","2","3","12","76","105","40","226","489","435","C0001175"
"2737","2","3","12","19","116","321","428","54","667","C0001175"
"3553","2","5","7","53","51","119","25","489","416","C0001175"
"2074","2","3","12","19","31","1","426","55","78","C0001202"
"472","2","3","12","19","31","261","116","1","86","C0001202"
"2706","2","3","12","76","153","40","38","54","75","C0001206"
"5444","2","3","5","80","147","236","328","411","229","C0001206"
"1678","2","3","2","48","170","50","304","167","593","C0001206"
"3000","2","5","4","68","96","326","427","548","672","C0001206"
"2200","2","5","7","53","51","342","454","573","492","C0001206"
"1071","2","5","7","53","51","342","454","573","492","C0001206"
"768","2","3","5","35","41","77","40","370","303","C0001206"
"6389","2","3","2","48","170","50","119","444","556","C0001206"
"650","2","5","7","53","51","342","259","423","389","C0001206"
"477","2","3","8","63","45","23","103","464","187","C0001206"
"3309","2","3","12","41","219","342","347","271","702","C0001206"
"6772","2","3","12","53","184","119","156","287","116","C0001206"
"10329","2","3","2","63","123","194","423","536","544","C0001206"
"79583","2","5","8","27","70","99","38","54","75","C0001206"
"6628","2","3","2","22","33","323","66","101","136","C0001206"
"6439","2","5","5","68","96","185","238","310","272","C0001206"
"4322","2","5","7","53","51","342","454","573","492","C0001206"
"4054","2","5","7","53","51","342","454","573","492","C0001339"
"9562","2","3","5","80","81","296","248","317","405","C0001339"
"9031","2","3","12","19","31","1","426","55","78","C0001339"
"1778","2","3","7","76","153","40","38","54","75","C0001403"
"6334","2","5","8","63","36","166","341","223","158","C0001403"
"10165","2","3","2","48","170","50","304","167","593","C0001403"
"5745","2","5","4","68","96","326","427","548","672","C0001403"
"54487","2","3","2","22","33","323","66","101","136","C0001403"
"6497","2","5","3","19","221","342","259","423","389","C0001403"
"25978","2","3","2","48","57","110","141","359","462","C0001403"
"335","2","5","7","53","51","342","454","573","492","C0001403"
"56623","2","3","5","80","81","296","118","543","214","C0001403"
"2767","2","5","4","68","96","326","427","548","672","C0001403"
"695","2","5","7","53","14","20","25","40","186","C0001403"
"1312","2","3","2","87","79","105","426","129","25","C0001403"
"2492","2","5","4","68","96","326","427","548","672","C0001403"
"6469","2","5","3","53","221","197","259","560","422","C0001403"
"7169","2","5","8","63","45","23","103","464","187","C0001403"
"3643","2","5","7","53","14","20","25","40","186","C0001403"
"7840","2","3","12","76","153","40","38","54","75","C0001403"
"3265","2","5","7","60","54","24","30","46","72","C0001403"
"23474","2","3","12","19","31","1","91","433","118","C0001430"
"5314","2","3","12","76","153","40","38","54","75","C0001430"
"1233","2","5","4","68","96","326","427","548","672","C0001430"
"51082","2","3","2","19","31","1","426","55","78","C0001430"
