"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3977","2","5","7","53","51","119","25","40","416","C0000768"
"6913","2","3","3","19","221","321","428","541","667","C0000768"
"4141","2","3","2","110","85","237","433","547","154","C0000768"
"7274","2","3","5","43","161","99","162","216","290","C0000768"
"348","2","5","7","53","51","342","454","573","492","C0000768"
"6340","2","5","8","63","45","23","34","464","187","C0000768"
"5626","2","3","3","19","221","321","428","541","667","C0000768"
"8878","2","3","12","41","219","339","156","568","697","C0000768"
"51520","2","3","2","110","85","237","433","547","154","C0000768"
"4693","2","5","7","53","51","342","454","573","492","C0000768"
"1311","2","5","7","53","51","342","454","573","492","C0000768"
"5447","2","3","5","91","214","271","372","471","586","C0000832"
"4088","2","3","12","19","219","339","259","423","605","C0000832"
"3763","2","5","8","63","36","166","106","110","158","C0000832"
"1605","2","5","7","53","51","342","454","573","492","C0000887"
"25782","2","5","7","60","54","24","30","46","72","C0000887"
"7045","2","5","12","19","51","1","426","55","78","C0000887"
"1281","2","5","7","53","51","342","454","573","492","C0000887"
"846","2","5","4","68","96","326","427","548","672","C0000887"
"355","2","3","7","41","219","339","156","568","697","C0000887"
"51128","2","5","7","60","153","24","38","46","72","C0000889"
"6821","2","3","5","114","211","332","175","556","256","C0000889"
"25942","2","3","12","19","31","1","426","55","78","C0000889"
"6271","2","5","7","34","52","23","103","464","187","C0000889"
"282808","2","5","7","60","54","24","30","46","72","C0000889"
"5189","2","3","5","43","161","305","409","208","482","C0000889"
"6913","2","3","3","19","221","321","428","541","667","C0000889"
"1896","2","5","12","41","219","339","156","568","697","C0000889"
"7248","2","3","2","48","57","110","141","359","462","C0000889"
"3756","2","5","8","63","36","166","106","110","158","C0000889"
"1081","2","5","4","68","96","326","427","548","672","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"540","2","5","8","63","45","23","103","464","187","C0000889"
"6297","2","3","12","41","116","266","402","489","416","C0000889"
"2706","2","3","12","76","153","40","38","54","75","C0000889"
"5179","2","5","4","68","96","326","427","548","672","C0000889"
"51199","2","3","12","76","153","40","38","54","75","C0000889"
"9871","2","3","7","60","153","40","38","54","203","C0000889"
"8635","2","5","7","34","52","216","395","549","674","C0000889"
"9126","2","3","12","76","153","40","38","54","75","C0000889"
"949","2","5","5","45","94","199","240","415","666","C0001122"
"2717","2","3","7","34","52","216","395","549","674","C0001122"
"3784","2","5","8","63","36","166","106","110","158","C0001122"
"5979","2","5","7","53","14","20","25","40","186","C0001126"
"9719","2","5","7","53","51","342","454","573","492","C0001126"
"7015","2","3","12","19","31","1","426","55","78","C0001126"
"8438","2","3","12","76","153","261","116","1","86","C0001126"
"6390","2","3","2","48","170","50","119","444","556","C0001126"
