"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"220202","2","5","4","68","96","326","427","548","672","C0000768"
"3845","2","5","7","60","54","24","30","46","72","C0000768"
"875","2","3","5","80","137","44","21","451","316","C0000768"
"6311","2","3","2","22","33","323","66","362","468","C0000768"
"3984","2","5","7","53","14","20","34","540","68","C0000768"
"10683","2","5","7","53","51","143","428","560","667","C0000768"
"5396","2","3","3","19","221","321","428","541","667","C0000768"
"7025","2","3","3","19","151","276","91","433","118","C0000768"
"5728","2","3","5","80","81","339","156","568","605","C0000768"
"5149","2","3","5","68","38","16","477","596","725","C0000768"
"2200","2","5","7","53","51","342","454","573","492","C0000768"
"23435","2","3","2","22","33","323","66","101","136","C0000832"
"2956","2","3","12","19","31","261","116","1","86","C0000832"
"23742","2","5","5","68","96","326","427","447","586","C0000832"
"326","2","3","12","19","31","261","377","370","269","C0000887"
"4353","2","3","7","34","52","216","395","549","674","C0000887"
"4854","2","5","7","53","51","143","428","236","667","C0000887"
"857","2","5","7","53","45","23","57","83","422","C0000887"
"5621","2","5","8","27","36","342","454","573","628","C0000887"
"1736","2","3","2","110","85","237","433","547","671","C0000887"
"2313","2","3","12","19","31","276","91","433","118","C0000889"
"4361","2","3","12","19","31","261","116","1","86","C0000889"
"51360","2","3","3","26","35","276","91","433","203","C0000889"
"37","2","3","2","110","105","178","226","297","380","C0000889"
"4513","2","3","2","48","170","110","141","359","532","C0000889"
"55630","2","3","5","27","81","99","162","216","290","C0000889"
"29929","2","3","2","48","69","99","162","216","290","C0000889"
"7299","2","3","5","23","18","138","250","332","407","C0000889"
"9031","2","3","12","19","31","1","426","55","78","C0000889"
"10558","2","3","2","50","47","39","100","321","209","C0000889"
"3991","2","3","5","80","81","166","57","83","658","C0000889"
"6908","2","3","12","19","31","1","116","159","211","C0000889"
"5728","2","3","5","80","81","339","156","568","605","C0000889"
"2290","2","3","3","19","221","321","428","541","667","C0000889"
"3300","2","3","12","41","116","268","347","271","356","C0000889"
"7486","2","3","12","19","31","261","116","1","86","C0000889"
"10461","2","5","7","53","14","20","25","40","186","C0000889"
"2811","2","5","7","53","51","1","454","573","78","C0000889"
"55275","2","5","7","60","54","24","98","66","203","C0000889"
"5771","2","5","7","53","14","296","25","40","186","C0000889"
"5832","2","3","2","101","62","189","182","509","252","C0001122"
"11322","2","5","7","34","52","216","395","549","674","C0001122"
"1147","2","3","12","41","219","339","156","568","697","C0001122"
"161742","2","5","7","41","116","24","30","568","214","C0001126"
"4312","2","5","7","53","51","342","454","573","492","C0001126"
"9445","2","3","12","19","31","1","426","55","78","C0001126"
"10479","2","5","7","27","36","150","341","223","628","C0001126"
"2776","2","5","4","68","96","326","427","548","672","C0001126"
"6121","2","3","2","69","83","101","126","170","224","C0001126"
"3991","2","3","5","80","81","166","57","83","658","C0001126"
"1280","2","5","7","53","51","342","454","573","492","C0001126"
"538","2","3","8","63","45","23","103","464","187","C0001126"
"919","2","5","7","53","14","119","25","40","186","C0001126"
"4094","2","3","12","19","31","276","91","433","118","C0001175"
"6821","2","3","5","114","211","332","175","556","256","C0001175"
"673","2","5","7","53","14","20","34","540","68","C0001175"
"7020","2","3","12","19","31","276","91","433","664","C0001202"
"55315","2","3","5","80","81","296","62","94","150","C0001202"
"4000","2","3","12","26","105","178","226","297","156","C0001206"
"1493","2","5","7","53","51","119","25","40","186","C0001206"
"5422","2","3","12","19","31","261","116","1","86","C0001206"
"7072","2","3","2","22","33","323","66","101","136","C0001206"
"9132","2","5","8","63","36","166","106","110","158","C0001206"
"7157","2","3","12","19","31","261","402","489","551","C0001206"
"50617","2","3","5","29","88","100","125","168","223","C0001206"
"2944","2","3","5","91","175","271","372","471","586","C0001206"
"7124","2","3","12","41","219","339","156","568","697","C0001206"
"7031","2","3","12","19","31","1","426","55","78","C0001206"
"26608","2","3","2","22","170","50","119","463","153","C0001206"
"545","2","3","12","19","31","261","116","1","86","C0001206"
"8600","2","5","7","41","219","339","156","568","697","C0001206"
