"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"89866","2","3","7","60","153","40","202","66","203","C0000768"
"54332","2","3","2","60","170","40","98","66","203","C0000768"
"4646","2","3","12","41","45","184","103","572","658","C0000768"
"3440","2","3","12","19","184","118","155","287","116","C0000768"
"55343","2","3","4","68","69","306","410","520","639","C0000768"
"3892","2","1","6","11","142","225","142","220","298","C0000768"
"7136","2","5","8","63","45","23","103","464","187","C0000768"
"3553","2","5","7","53","51","119","25","489","416","C0000768"
"156","2","5","4","68","96","326","427","548","672","C0000768"
"1161","2","3","12","41","116","268","434","468","213","C0000768"
"3239","2","3","3","19","221","321","428","541","667","C0000768"
"5788","2","5","7","34","52","216","395","549","674","C0000832"
"7053","2","3","6","11","142","225","142","220","298","C0000832"
"5521","2","3","12","76","137","76","136","472","435","C0000832"
"8085","2","3","12","19","31","1","426","55","78","C0000887"
"8985","2","5","7","53","51","342","454","573","492","C0000887"
"7512","2","5","5","27","51","335","444","560","373","C0000887"
"5077","2","3","3","19","221","321","428","541","667","C0000887"
"6331","2","5","8","63","36","166","341","223","158","C0000887"
"3565","2","5","7","53","51","119","25","489","416","C0000887"
"10686","2","5","6","42","36","71","177","64","219","C0000889"
"2632","2","3","2","28","22","48","232","82","114","C0000889"
"5327","2","5","7","53","51","342","454","573","492","C0000889"
"1959","2","3","3","19","151","276","91","433","118","C0000889"
"2317","2","5","7","63","45","23","103","287","664","C0000889"
"443","2","3","5","80","81","189","182","509","409","C0000889"
"658","2","5","7","53","51","342","259","423","389","C0000889"
"5339","2","5","7","53","51","342","454","573","492","C0000889"
"773","2","5","8","27","36","166","341","223","628","C0000889"
"3329","2","3","2","48","170","50","304","167","593","C0000889"
"2778","2","5","4","68","96","326","427","548","672","C0000889"
"1591","2","3","5","92","163","262","136","460","566","C0000889"
"215","2","3","5","47","144","185","238","310","392","C0000889"
"8481","2","3","12","76","153","40","38","54","75","C0000889"
"11200","2","3","12","19","31","261","116","1","86","C0000889"
"729","2","5","7","53","51","119","395","549","219","C0000889"
"6443","2","5","8","63","45","23","103","464","187","C0000889"
"554","2","5","4","68","96","326","427","548","672","C0000889"
"3636","2","3","5","80","14","20","25","40","186","C0000889"
"2673","2","3","2","110","94","178","226","297","380","C0000889"
"9742","2","3","12","76","153","40","38","54","75","C0001122"
"2108","2","3","2","48","170","50","119","444","556","C0001122"
"7508","2","3","12","19","31","261","116","1","664","C0001122"
"220202","2","5","4","68","96","326","427","548","672","C0001126"
"4292","2","3","12","19","31","261","116","1","86","C0001126"
"5745","2","5","4","68","96","326","427","548","672","C0001126"
"5745","2","5","4","68","96","326","427","548","672","C0001126"
"4000","2","3","12","26","105","178","226","297","156","C0001126"
"7253","2","5","4","68","96","326","427","548","672","C0001126"
"10686","2","5","6","42","36","71","177","64","219","C0001126"
"4148","2","5","7","53","51","342","454","573","492","C0001126"
"4791","2","3","12","41","219","339","156","568","697","C0001126"
"64135","2","3","12","41","219","339","156","568","605","C0001126"
"367","2","3","12","19","31","276","91","433","118","C0001175"
"5580","2","5","7","34","52","216","395","287","116","C0001175"
"1376","2","3","2","19","151","276","91","433","118","C0001175"
"54888","2","3","2","110","85","152","129","252","154","C0001202"
"4512","2","3","2","48","170","110","141","359","8","C0001202"
"94","2","5","7","53","51","342","259","423","389","C0001206"
"1493","2","5","7","53","51","119","25","40","186","C0001206"
"242","2","3","5","11","142","223","142","220","298","C0001206"
"4853","2","3","12","19","124","143","428","236","667","C0001206"
"55624","2","3","2","78","123","194","255","215","412","C0001206"
"9241","2","5","7","53","51","342","259","423","389","C0001206"
"5015","2","3","3","19","221","321","428","541","667","C0001206"
"29954","2","5","2","27","206","324","430","215","290","C0001206"
"1811","2","5","8","35","41","199","40","415","666","C0001206"
"2677","2","5","7","53","51","342","454","573","492","C0001206"
"4000","2","3","12","26","105","178","226","297","156","C0001206"
"207","2","3","7","53","14","20","34","489","416","C0001206"
"5290","2","3","7","53","14","20","25","40","186","C0001206"
"3091","2","3","12","41","116","276","91","433","605","C0001206"
"3930","2","3","2","22","33","323","66","3","464","C0001206"
"10479","2","5","7","27","36","150","341","223","628","C0001206"
"9786","2","3","12","76","153","40","38","54","75","C0001206"
"29925","2","3","2","68","66","123","158","207","278","C0001339"
"5190","2","3","5","43","161","305","409","208","482","C0001339"
"1371","2","3","5","17","24","261","116","164","6","C0001339"
"8772","2","3","12","41","219","339","156","568","697","C0001403"
"3047","2","3","12","19","31","118","155","287","116","C0001403"
"4692","2","5","7","53","51","119","402","489","416","C0001403"
"1591","2","3","5","92","163","262","136","460","566","C0001403"
"4692","2","5","7","53","51","119","402","489","416","C0001403"
"23426","2","5","7","42","36","71","177","223","219","C0001403"
"7140","2","5","8","63","45","23","103","464","187","C0001403"
"6899","2","5","7","53","184","335","259","560","373","C0001403"
"1387","2","3","12","19","31","276","91","433","118","C0001403"
"5595","2","3","7","53","14","20","34","540","68","C0001403"
"2588","2","3","7","34","52","216","395","549","674","C0001403"
"3853","2","1","6","11","142","225","142","220","298","C0001403"
"23426","2","5","7","42","36","71","177","223","219","C0001403"
"4914","2","3","2","22","18","266","202","252","252","C0001403"
"2495","2","3","7","34","52","216","395","274","358","C0001403"
"847","2","3","7","34","52","216","395","549","674","C0001403"
"10978","2","3","2","22","33","323","66","101","136","C0001403"
"2334","2","5","7","53","14","20","25","40","186","C0001403"
