"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"26608","2","3","2","22","170","50","119","463","153","C0000768"
"5189","2","3","5","43","161","305","409","208","482","C0000768"
"51816","2","5","7","34","52","216","395","549","674","C0000768"
"10049","2","3","12","22","219","339","347","271","356","C0000768"
"472","2","3","12","19","31","261","116","1","86","C0000768"
"1736","2","3","2","110","85","237","433","547","671","C0000768"
"6253","2","5","4","27","36","326","402","489","187","C0000768"
"5073","2","3","2","110","85","323","433","146","194","C0000768"
"6821","2","3","5","114","211","332","175","556","256","C0000768"
"4548","2","3","2","15","85","105","139","186","245","C0000768"
"3269","2","5","4","68","96","326","427","548","672","C0000768"
"2995","2","5","7","53","51","119","454","573","492","C0000832"
"50814","2","3","2","69","221","73","360","86","119","C0000832"
"8929","2","3","3","19","221","321","428","541","667","C0000832"
"7248","2","3","2","48","57","110","141","359","462","C0000887"
"51324","2","3","2","48","142","225","142","220","298","C0000887"
"1028","2","3","12","19","31","1","116","1","86","C0000887"
"3930","2","3","2","22","33","323","66","3","464","C0000887"
"695","2","5","7","53","14","20","25","40","186","C0000887"
"23394","2","3","12","19","31","335","444","236","373","C0000887"
"9569","2","3","12","19","31","276","91","433","118","C0000889"
"4791","2","3","12","41","219","339","156","568","697","C0000889"
"26137","2","5","7","63","45","184","103","572","658","C0000889"
"8924","2","3","12","41","116","268","434","468","213","C0000889"
"3814","2","5","4","68","96","326","427","548","672","C0000889"
"1528","2","3","5","91","214","271","372","471","586","C0000889"
"4538","2","3","2","48","170","50","119","444","556","C0000889"
"2108","2","3","2","48","170","50","119","444","556","C0000889"
"435","2","3","8","84","97","167","210","278","360","C0000889"
"768","2","3","5","35","41","77","40","370","303","C0000889"
"3418","2","3","2","67","151","276","33","48","155","C0000889"
"9370","2","5","3","41","151","276","91","433","118","C0000889"
"801","2","5","8","63","45","23","103","464","187","C0000889"
"11285","2","3","2","74","205","191","396","408","620","C0000889"
"4893","2","5","7","34","52","24","30","46","72","C0000889"
"3315","2","3","12","41","181","160","362","402","215","C0000889"
"11093","2","5","7","53","51","342","454","573","492","C0000889"
"9620","2","5","7","53","51","335","444","560","373","C0000889"
"5663","2","5","7","34","52","216","395","549","667","C0000889"
"4629","2","5","8","63","45","23","103","464","187","C0000889"
"196","2","3","3","19","151","276","91","433","118","C0001122"
"94","2","5","7","53","51","342","259","423","389","C0001122"
"2099","2","3","12","19","151","276","91","433","118","C0001122"
"4843","2","3","5","43","161","305","409","489","416","C0001126"
"51604","2","3","2","61","77","142","176","235","317","C0001126"
"4915","2","5","7","53","14","20","25","40","186","C0001126"
"5340","2","5","7","53","51","342","454","573","492","C0001126"
"2138","2","3","12","19","31","1","426","55","78","C0001126"
"2592","2","3","2","68","117","196","257","326","419","C0001126"
"5860","2","3","2","69","91","75","204","267","352","C0001126"
"22827","2","3","2","22","33","323","66","101","136","C0001126"
"7476","2","5","3","68","221","197","259","560","422","C0001126"
"2821","2","5","7","34","52","216","395","549","577","C0001126"
"10320","2","5","7","19","119","143","214","236","389","C0001175"
"7454","2","5","7","60","14","20","25","40","215","C0001175"
"6792","2","5","7","53","14","20","34","540","68","C0001175"
"2261","2","5","7","53","14","20","25","40","186","C0001202"
"6392","2","3","2","48","170","50","119","444","556","C0001202"
"4780","2","3","12","19","31","276","91","433","118","C0001206"
"5159","2","5","7","53","14","20","25","40","186","C0001206"
"4221","2","3","12","19","31","342","454","573","492","C0001206"
"5428","2","3","2","48","170","50","119","167","593","C0001206"
"3753","2","5","8","63","36","166","341","223","158","C0001206"
"5826","2","3","7","48","161","105","139","186","245","C0001206"
"54795","2","5","8","63","45","193","306","390","158","C0001206"
"7248","2","3","2","48","57","110","141","359","462","C0001206"
"1528","2","3","5","91","214","271","372","471","586","C0001206"
"6890","2","3","12","41","184","119","156","568","116","C0001206"
"7390","2","3","5","80","81","166","132","175","473","C0001206"
"207","2","3","7","53","14","20","34","489","416","C0001206"
"6239","2","3","12","19","119","330","214","454","144","C0001206"
"2706","2","3","12","76","153","40","38","54","75","C0001206"
"7124","2","3","12","41","219","339","156","568","697","C0001206"
"26005","2","3","12","76","153","40","38","54","75","C0001206"
"710","2","5","7","53","51","342","454","573","702","C0001206"
"5325","2","3","12","19","31","198","261","146","118","C0001339"
"1836","2","3","2","35","41","94","260","330","375","C0001339"
"5922","2","5","7","60","54","24","30","46","72","C0001339"
"6926","2","5","7","53","51","335","259","560","373","C0001403"
"4214","2","3","12","41","219","339","34","540","117","C0001403"
"1610","2","3","5","80","81","305","409","208","482","C0001403"
"462","2","5","7","53","51","342","454","573","492","C0001403"
"5080","2","3","3","19","221","321","428","541","667","C0001403"
"3074","2","3","7","34","52","216","395","549","607","C0001403"
"5354","2","5","7","27","36","150","341","223","628","C0001403"
"6905","2","3","12","76","153","40","38","54","75","C0001403"
"6598","2","3","12","19","31","1","426","55","78","C0001403"
"51085","2","3","2","48","57","110","141","359","462","C0001403"
"5189","2","3","5","43","161","305","409","208","482","C0001403"
"3756","2","5","8","63","36","166","106","110","158","C0001403"
"6496","2","3","3","19","221","321","428","541","667","C0001403"
"4204","2","3","12","19","31","1","426","55","78","C0001403"
"5468","2","3","3","19","151","276","91","433","118","C0001403"
"5897","2","3","12","41","116","268","141","568","605","C0001403"
"617","2","3","2","48","170","50","304","167","593","C0001403"
"2626","2","3","12","19","31","118","155","287","116","C0001403"
"55612","2","5","7","60","36","71","177","560","701","C0001430"
"5189","2","3","5","43","161","305","409","208","482","C0001430"
"55315","2","3","5","80","81","296","62","94","150","C0001430"
"1029","2","3","12","19","31","1","116","1","664","C0001430"
"5376","2","5","7","53","51","342","454","573","492","C0001430"
"26580","2","5","8","27","70","99","162","216","290","C0001430"
"2778","2","5","4","68","96","326","427","548","672","C0001430"
"5631","2","3","2","72","119","109","266","336","452","C0001430"
"6326","2","5","8","63","36","166","341","390","158","C0001430"
