"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4790","2","3","7","34","52","216","166","129","697","C0000768"
"3117","2","5","7","53","153","119","156","287","116","C0000768"
"7290","2","3","12","19","31","1","426","55","78","C0000768"
"3077","2","5","7","53","51","119","395","549","674","C0000768"
"5660","2","5","7","34","52","326","427","548","702","C0000768"
"10381","2","3","12","76","153","40","38","54","75","C0000768"
"29123","2","3","12","19","151","276","91","433","118","C0000768"
"10908","2","3","2","97","173","275","377","473","592","C0000768"
"16","2","3","2","110","85","237","433","547","154","C0000768"
"4591","2","3","12","41","116","268","434","468","213","C0000768"
"715","2","5","7","53","51","119","395","549","674","C0000768"
"6261","2","5","8","63","45","23","34","464","187","C0000832"
"9469","2","3","2","103","189","303","29","475","467","C0000832"
"2767","2","5","4","68","96","326","427","548","672","C0000832"
"3630","2","5","7","53","14","20","25","40","186","C0000887"
"1145","2","5","8","27","70","99","162","216","290","C0000887"
"5191","2","3","5","43","161","305","409","208","482","C0000887"
"2821","2","5","7","34","52","216","395","549","577","C0000887"
"23334","2","3","5","48","179","289","133","179","476","C0000887"
"3953","2","5","7","53","14","20","25","40","186","C0000887"
"7508","2","3","12","19","31","261","116","1","664","C0000889"
"23742","2","5","5","68","96","326","427","447","586","C0000889"
"706","2","3","5","48","170","273","119","100","589","C0000889"
"7124","2","3","12","41","219","339","156","568","697","C0000889"
"8216","2","3","12","41","119","330","214","454","144","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"9126","2","3","12","76","153","40","38","54","75","C0000889"
"356","2","5","7","53","219","339","25","489","697","C0000889"
"7015","2","3","12","19","31","1","426","55","78","C0000889"
"1499","2","3","12","19","221","197","259","560","422","C0000889"
"6010","2","5","4","68","96","326","427","548","672","C0000889"
"8878","2","3","12","41","219","339","156","568","697","C0000889"
"3930","2","3","2","22","33","323","66","3","464","C0000889"
"388585","2","3","12","19","31","143","428","236","667","C0000889"
"4513","2","3","2","48","170","110","141","359","532","C0000889"
"3026","2","5","7","68","51","119","395","549","674","C0000889"
"51086","2","3","2","68","45","232","321","406","520","C0000889"
"5993","2","3","12","19","31","1","426","55","78","C0000889"
"3845","2","5","7","60","54","24","30","46","72","C0000889"
"2248","2","5","7","53","14","20","25","40","186","C0000889"
"26012","2","3","12","19","31","261","116","159","211","C0001122"
"4041","2","5","3","68","221","197","259","560","422","C0001122"
"64175","2","5","7","53","51","342","454","573","492","C0001122"
"1278","2","5","7","53","51","342","454","573","492","C0001126"
"8836","2","3","7","34","52","216","395","549","674","C0001126"
"3651","2","3","3","19","221","321","428","541","667","C0001126"
"2733","2","3","2","22","33","323","66","101","664","C0001126"
"2597","2","3","2","90","167","266","367","500","577","C0001126"
"5008","2","5","7","53","51","119","25","489","416","C0001126"
"8600","2","5","7","41","219","339","156","568","697","C0001126"
"617","2","3","2","48","170","50","304","167","593","C0001126"
"9313","2","5","7","53","51","342","454","573","492","C0001126"
"9581","2","3","5","27","36","150","76","223","628","C0001126"
"3240","2","5","7","34","52","216","395","549","674","C0001175"
"999","2","5","7","53","51","342","444","560","373","C0001175"
"1788","2","3","12","19","31","1","426","55","78","C0001175"
"5908","2","5","7","34","52","216","30","46","72","C0001202"
"9321","2","3","12","76","153","40","38","54","203","C0001202"
"5979","2","5","7","53","14","20","25","40","186","C0001206"
"9791","2","3","8","45","94","199","240","415","666","C0001206"
"3643","2","5","7","53","14","20","25","40","186","C0001206"
"3236","2","3","3","19","221","321","428","541","667","C0001206"
"5745","2","5","4","68","96","326","427","548","672","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"8243","2","3","12","76","31","40","38","54","75","C0001206"
"10165","2","3","2","48","170","50","304","167","593","C0001206"
"54209","2","5","7","53","51","119","395","549","674","C0001206"
"10013","2","3","12","19","31","143","91","236","311","C0001206"
"8200","2","5","7","53","51","342","259","423","389","C0001206"
"7157","2","3","12","19","31","261","402","489","551","C0001206"
"999","2","5","7","53","51","342","444","560","373","C0001206"
"3868","2","1","6","11","142","225","142","220","298","C0001206"
"2697","2","3","7","76","153","40","38","54","75","C0001206"
"51085","2","3","2","48","57","110","141","359","462","C0001206"
"54209","2","5","7","53","51","119","395","549","674","C0001206"
"8643","2","5","3","68","221","197","259","560","422","C0001339"
"51360","2","3","3","26","35","276","91","433","203","C0001339"
"2696","2","5","4","68","96","326","427","548","672","C0001339"
"1103","2","3","2","67","92","293","55","75","311","C0001403"
"1280","2","5","7","53","51","342","454","573","492","C0001403"
"55120","2","3","12","19","31","261","116","1","86","C0001403"
"1180","2","5","8","63","45","23","34","464","187","C0001403"
"3458","2","5","7","53","184","119","156","287","116","C0001403"
"25782","2","5","7","60","54","24","30","46","72","C0001403"
"1184","2","5","8","63","45","23","34","464","187","C0001403"
"2719","2","5","7","53","51","342","454","573","492","C0001403"
"55364","2","3","12","76","36","150","177","251","117","C0001403"
"5159","2","5","7","53","14","20","25","40","186","C0001403"
"1727","2","3","7","34","52","216","395","549","197","C0001403"
"50485","2","3","12","19","31","261","116","1","86","C0001403"
"4893","2","5","7","34","52","24","30","46","72","C0001403"
"1535","2","5","7","34","52","216","395","549","674","C0001403"
"6329","2","5","8","63","36","166","341","390","158","C0001403"
"3972","2","5","4","68","96","326","427","548","672","C0001403"
"6335","2","5","8","63","36","166","341","390","158","C0001403"
"8302","2","5","7","53","51","119","395","549","674","C0001403"
"10262","2","3","2","22","33","323","66","101","136","C0001430"
"8799","2","3","5","43","161","305","409","208","482","C0001430"
"5194","2","3","5","43","161","305","409","208","482","C0001430"
"84976","2","3","12","19","124","238","428","236","667","C0001430"
"4791","2","3","12","41","219","339","156","568","697","C0001430"
"9782","2","3","2","22","33","323","66","101","136","C0001430"
"4791","2","3","12","41","219","339","156","568","697","C0001430"
"4514","2","3","2","48","57","110","141","359","5","C0001430"
"8139","2","3","12","41","116","268","434","468","213","C0001430"
"26146","2","3","12","76","153","40","38","54","75","C0001430"
"590","2","3","5","85","143","286","51","488","604","C0001430"
"3909","2","5","7","53","51","342","454","573","492","C0001430"
"10269","2","3","2","48","182","50","119","444","556","C0001430"
"8622","2","3","4","68","96","326","427","548","672","C0001430"
"633","2","5","7","53","51","342","454","573","492","C0001430"
"7518","2","3","12","19","31","261","116","1","86","C0001430"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
"58508","2","3","12","19","31","1","426","55","78","C0001430"
"2796","2","5","4","68","96","326","427","548","672","C0001430"
"5925","2","3","12","19","31","1","426","55","78","C0001430"
"3561","2","5","7","53","14","20","25","40","186","C0001430"
"9949","2","3","2","22","33","225","142","220","298","C0001430"
"2516","2","3","3","19","151","276","91","433","118","C0001430"
"5906","2","5","7","34","52","216","30","46","72","C0001430"
"6683","2","3","12","76","153","40","38","54","75","C0001430"
"5727","2","3","12","68","221","197","259","560","422","C0001430"
"10678","2","3","2","89","206","324","430","429","544","C0001430"
"4352","2","5","7","53","14","20","25","40","186","C0001430"
"3594","2","5","7","53","51","119","25","560","373","C0001430"
"9095","2","5","7","53","51","335","444","560","373","C0001430"
"8289","2","3","12","19","31","1","426","55","78","C0001430"
"5447","2","3","5","91","214","271","372","471","586","C0001430"
"1956","2","5","7","53","14","184","45","544","669","C0001618"
"2130","2","3","2","22","33","323","66","491","609","C0001618"
"5346","2","3","3","19","151","276","91","433","118","C0001618"
"5832","2","3","2","101","62","189","182","509","252","C0001621"
"2707","2","3","12","76","153","40","38","54","75","C0001621"
"7290","2","3","12","19","31","1","426","55","78","C0001623"
"22858","2","3","7","53","14","20","34","540","68","C0001623"
"9775","2","3","2","22","33","323","66","101","136","C0001623"
"8988","2","3","8","63","45","160","103","464","187","C0001623"
"7422","2","5","7","53","51","342","454","573","702","C0001623"
"7259","2","3","12","19","31","1","426","55","78","C0001623"
"1387","2","3","12","19","31","276","91","433","118","C0001623"
"23479","2","3","2","48","170","50","119","100","556","C0001623"
"1497","2","5","2","63","182","50","103","297","628","C0001623"
"10273","2","3","12","41","116","268","434","468","213","C0001624"
"1499","2","3","12","19","221","197","259","560","422","C0001624"
"65125","2","5","8","63","45","23","34","464","187","C0001624"
"1861","2","5","7","60","14","184","341","544","669","C0001624"
"6390","2","3","2","48","170","50","119","444","556","C0001624"
"1001","2","5","7","53","51","335","444","560","373","C0001624"
"1028","2","3","12","19","31","1","116","1","86","C0001624"
"2218","2","5","2","53","123","194","255","560","373","C0001624"
"1717","2","3","2","19","151","276","48","69","204","C0001624"
"22999","2","5","7","60","36","71","341","223","219","C0001624"
"641","2","3","12","19","31","261","116","1","86","C0001624"
