"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","7124","2","3","12","41","219","339","156","568","697","C0000768"
"2","8074","2","5","7","53","14","20","25","40","186","C0000768"
"3","54101","2","3","2","48","170","50","347","167","593","C0000768"
"4","9215","2","5","2","27","36","150","430","215","628","C0000768"
"5","27286","2","5","7","53","51","342","444","560","492","C0000768"
"6","3815","2","5","7","53","14","20","25","40","186","C0000768"
"7","26137","2","5","7","63","45","184","103","572","658","C0000768"
"8","29760","2","5","7","53","14","20","25","40","186","C0000768"
"9","4882","2","3","4","68","96","326","427","548","672","C0000768"
"10","5649","2","5","7","53","51","342","444","560","373","C0000768"
"11","1301","2","5","7","53","51","342","454","573","492","C0000768"
"12","5663","2","5","7","34","52","216","395","549","667","C0000832"
"13","79728","2","3","12","19","31","261","116","1","86","C0000832"
"14","2131","2","3","2","74","58","112","148","181","416","C0000832"
"15","51082","2","3","2","19","31","1","426","55","78","C0000887"
"16","51086","2","3","2","68","45","232","321","406","520","C0000887"
"17","54386","2","3","12","19","31","261","116","1","78","C0000887"
"18","4318","2","5","7","34","52","216","395","573","492","C0000887"
"19","7374","2","3","12","19","31","261","116","1","86","C0000887"
"20","2218","2","5","2","53","123","194","255","560","373","C0000887"
"21","8893","2","3","2","110","85","237","433","547","671","C0000889"
"22","593","2","3","2","67","92","293","55","75","311","C0000889"
"23","4790","2","3","7","34","52","216","166","129","697","C0000889"
"24","5194","2","3","5","43","161","305","409","208","482","C0000889"
"25","6775","2","5","7","53","14","119","25","40","186","C0000889"
"26","216","2","3","2","75","120","101","102","31","249","C0000889"
"27","3565","2","5","7","53","51","119","25","489","416","C0000889"
"28","9968","2","4","3","24","119","330","214","454","144","C0000889"
"29","3694","2","5","7","53","51","342","454","573","492","C0000889"
"30","282617","2","5","7","53","51","119","25","40","186","C0000889"
"31","2571","2","3","2","67","142","71","152","197","219","C0000889"
"32","3930","2","3","2","22","33","323","66","3","464","C0000889"
"33","3205","2","3","3","19","221","321","428","541","667","C0000889"
"34","18","2","3","8","67","94","199","182","509","666","C0000889"
"35","3207","2","3","3","19","221","321","428","541","667","C0000889"
"36","3458","2","5","7","53","184","119","156","287","116","C0000889"
"37","5631","2","3","2","72","119","109","266","336","452","C0000889"
"38","6774","2","3","12","53","14","276","25","489","416","C0000889"
"39","727","2","5","4","68","96","326","427","548","672","C0000889"
"40","55624","2","3","2","78","123","194","255","215","412","C0000889"
"41","8985","2","5","7","53","51","342","454","573","492","C0001122"
"42","7153","2","3","12","19","31","261","116","1","86","C0001122"
"43","23322","2","3","12","76","153","40","38","54","75","C0001122"
"44","5076","2","3","3","19","221","321","428","541","667","C0001126"
