"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","4613","2","3","12","19","31","1","426","55","78","C0000768"
"2","7474","2","5","3","68","221","184","259","544","669","C0000768"
"3","7403","2","3","12","19","31","1","426","55","78","C0000768"
"4","54463","2","3","2","48","57","110","141","359","462","C0000768"
"5","8626","2","3","3","19","221","321","428","541","667","C0000768"
"6","6532","2","5","8","45","94","199","240","415","666","C0000768"
"7","1278","2","5","7","53","51","342","454","573","492","C0000768"
"8","3651","2","3","3","19","221","321","428","541","667","C0000768"
"9","4693","2","5","7","53","51","342","454","573","492","C0000768"
"10","57105","2","5","4","68","96","326","427","548","672","C0000768"
"11","54880","2","3","12","19","31","1","426","55","78","C0000768"
"12","1302","2","5","7","53","51","342","454","573","492","C0000832"
"13","57447","2","3","2","63","45","148","402","51","383","C0000832"
"14","5073","2","3","2","110","85","323","433","146","194","C0000832"
"15","1294","2","5","7","53","51","342","454","573","492","C0000887"
"16","7681","2","3","12","41","116","268","434","468","213","C0000887"
"17","3845","2","5","7","60","54","24","30","46","72","C0000887"
"18","10280","2","3","2","110","85","52","57","86","119","C0000887"
"19","359","2","3","5","80","81","166","397","374","486","C0000887"
"20","6239","2","3","12","19","119","330","214","454","144","C0000887"
"21","2332","2","3","2","22","33","71","373","466","609","C0000889"
"22","27019","2","3","12","76","153","40","38","54","75","C0000889"
"23","2990","2","3","7","34","52","216","395","549","674","C0000889"
"24","2077","2","3","12","76","153","40","38","54","75","C0000889"
"25","29089","2","3","12","41","116","268","434","468","213","C0000889"
"26","3119","2","5","7","53","153","119","156","287","116","C0000889"
"27","3777","2","5","8","63","36","166","106","110","158","C0000889"
"28","26047","2","5","7","27","36","335","341","223","373","C0000889"
"29","9569","2","3","12","19","31","276","91","433","118","C0000889"
"30","27429","2","3","12","41","219","339","156","568","697","C0000889"
"31","3265","2","5","7","60","54","24","30","46","72","C0000889"
"32","6391","2","3","2","48","170","50","119","444","556","C0000889"
"33","2563","2","5","8","27","70","99","162","216","290","C0000889"
"34","8289","2","3","12","19","31","1","426","55","78","C0000889"
"35","2778","2","5","4","68","96","326","427","548","672","C0000889"
"36","26022","2","5","8","68","45","110","98","66","203","C0000889"
"37","6495","2","3","3","19","221","321","428","541","667","C0000889"
"38","1954","2","5","7","53","51","342","454","573","492","C0000889"
"39","843","2","3","12","41","219","339","156","568","697","C0000889"
"40","2108","2","3","2","48","170","50","119","444","556","C0000889"
"41","1804","2","5","7","27","36","150","341","223","628","C0001122"
"42","7227","2","3","12","19","31","276","91","433","118","C0001122"
"43","1301","2","5","7","53","51","342","454","573","492","C0001122"
"44","1278","2","5","7","53","51","342","454","573","492","C0001126"
"45","19","2","3","3","19","151","276","91","433","118","C0001126"
"46","5979","2","5","7","53","14","20","25","40","186","C0001126"
"47","2038","2","5","7","11","142","225","142","220","116","C0001126"
"48","9871","2","3","7","60","153","40","38","54","203","C0001126"
"49","4041","2","5","3","68","221","197","259","560","422","C0001126"
"50","6885","2","3","12","41","219","339","156","568","697","C0001126"
"51","185","2","5","4","68","96","326","427","548","672","C0001126"
"52","8573","2","5","7","53","36","71","341","223","219","C0001126"
"53","10804","2","3","12","76","153","40","38","54","75","C0001126"
"54","4634","2","5","8","63","45","23","103","464","187","C0001175"
"55","5002","2","5","8","45","94","199","240","415","666","C0001175"
"56","2022","2","5","7","53","51","342","259","423","389","C0001175"
"57","5830","2","3","5","43","161","305","409","208","482","C0001202"
"58","9213","2","5","7","68","96","184","219","380","666","C0001202"
"59","11005","2","1","6","11","142","225","142","220","298","C0001206"
