"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1278","2","5","7","53","51","342","454","573","492","C0000768"
"16","2","3","2","110","85","237","433","547","154","C0000768"
"6521","2","5","8","35","41","199","40","415","666","C0000768"
"3832","2","3","12","76","153","40","38","54","75","C0000768"
"5573","2","3","12","19","184","118","155","287","116","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"3972","2","5","4","68","96","326","427","548","672","C0000768"
"3689","2","5","7","34","52","216","395","549","674","C0000768"
"7042","2","5","7","53","51","342","454","573","492","C0000768"
"5080","2","3","3","19","221","321","428","541","667","C0000768"
"2775","2","5","4","68","36","150","341","223","628","C0000768"
"3586","2","5","7","53","51","119","25","489","416","C0000832"
"5080","2","3","3","19","221","321","428","541","667","C0000832"
"3480","2","5","7","53","14","20","25","40","186","C0000832"
"51752","2","3","2","41","153","119","156","536","116","C0000887"
"7067","2","3","3","19","151","276","91","433","118","C0000887"
"84976","2","3","12","19","124","238","428","236","667","C0000887"
"9255","2","3","2","110","85","237","433","547","154","C0000887"
"5167","2","3","5","32","93","163","207","303","126","C0000887"
"1408","2","3","3","19","151","276","91","433","118","C0000887"
"10269","2","3","2","48","182","50","119","444","556","C0000889"
"10344","2","5","4","68","96","326","427","548","672","C0000889"
"6885","2","3","12","41","219","339","156","568","697","C0000889"
"3835","2","3","12","76","153","40","38","54","75","C0000889"
"2896","2","5","7","34","52","216","395","549","674","C0000889"
"7468","2","3","12","19","31","1","426","55","78","C0000889"
"7468","2","3","12","19","31","1","426","55","78","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"3425","2","3","5","80","81","166","454","573","492","C0000889"
"83987","2","3","12","41","116","268","434","468","213","C0000889"
"9966","2","5","12","41","219","339","156","568","697","C0000889"
"4312","2","5","7","53","51","342","454","573","492","C0000889"
"3105","2","5","7","53","51","119","156","287","116","C0000889"
"54463","2","3","2","48","57","110","141","359","462","C0000889"
"6261","2","5","8","63","45","23","34","464","187","C0000889"
"847","2","3","7","34","52","216","395","549","674","C0000889"
"5160","2","3","2","67","92","293","55","75","311","C0000889"
"29851","2","5","7","53","14","20","25","40","186","C0000889"
"55640","2","3","5","80","81","104","369","117","583","C0000889"
"5396","2","3","3","19","221","321","428","541","667","C0000889"
"51684","2","3","12","41","116","268","38","54","75","C0001122"
"4540","2","3","2","48","170","50","119","444","556","C0001122"
"5896","2","3","12","41","116","268","434","568","605","C0001122"
"1591","2","3","5","92","163","262","136","460","566","C0001126"
"5346","2","3","3","19","151","276","91","433","118","C0001126"
"6899","2","5","7","53","184","335","259","560","373","C0001126"
"1289","2","5","7","53","51","342","454","573","492","C0001126"
"2263","2","5","7","53","14","20","25","40","186","C0001126"
"2161","2","5","7","68","51","119","395","549","674","C0001126"
"8504","2","3","5","47","144","185","238","310","392","C0001126"
"30817","2","5","3","68","221","197","259","560","422","C0001126"
"26012","2","3","12","19","31","261","116","159","211","C0001126"
"5053","2","3","5","80","81","166","236","308","390","C0001126"
