"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","1487","2","3","12","19","31","1","426","55","340","C0000768"
"2","4860","2","3","7","34","52","216","395","549","150","C0000768"
"3","9581","2","3","5","27","36","150","76","223","628","C0000768"
"4","959","2","5","7","53","51","119","395","549","674","C0000768"
"5","5696","2","3","12","41","116","268","156","568","116","C0000768"
"6","100288687","2","3","2","110","85","237","433","547","671","C0000768"
"7","6569","2","3","8","45","94","199","240","415","666","C0000768"
"8","5745","2","5","4","68","96","326","427","548","672","C0000768"
"9","3675","2","5","7","53","51","342","454","573","492","C0000768"
"10","1311","2","5","7","53","51","342","454","573","492","C0000768"
"11","2629","2","3","5","80","81","250","291","152","420","C0000768"
"12","2073","2","3","12","19","31","261","116","1","86","C0000832"
"13","54209","2","5","7","53","51","119","395","549","674","C0000832"
"14","217","2","3","5","75","120","200","75","230","309","C0000832"
"15","2130","2","3","2","22","33","323","66","491","609","C0000887"
"16","30061","2","3","5","25","44","165","101","274","358","C0000887"
"17","79001","2","5","2","48","52","342","240","569","666","C0000887"
"18","1629","2","3","2","67","92","293","55","75","311","C0000887"
"19","7415","2","3","7","34","52","216","395","536","445","C0000887"
"20","208","2","5","7","53","14","20","34","540","68","C0000887"
"21","1643","2","3","12","41","116","268","434","468","213","C0000889"
"22","51626","2","3","12","76","153","40","38","54","75","C0000889"
"23","1282","2","5","7","53","51","342","454","573","492","C0000889"
"24","6899","2","5","7","53","184","335","259","560","373","C0000889"
"25","7466","2","5","7","53","51","342","454","573","492","C0000889"
"26","788","2","3","2","45","151","199","240","415","666","C0000889"
"27","538","2","3","8","63","45","23","103","464","187","C0000889"
"28","5979","2","5","7","53","14","20","25","40","186","C0000889"
"29","5727","2","3","12","68","221","197","259","560","422","C0000889"
"30","9968","2","4","3","24","119","330","214","454","144","C0000889"
"31","4214","2","3","12","41","219","339","34","540","117","C0000889"
"32","5982","2","3","12","19","31","261","116","1","86","C0000889"
"33","2218","2","5","2","53","123","194","255","560","373","C0000889"
"34","54101","2","3","2","48","170","50","347","167","593","C0000889"
"35","355","2","3","7","41","219","339","156","568","697","C0000889"
"36","22858","2","3","7","53","14","20","34","540","68","C0000889"
