"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6335","2","5","8","63","36","166","341","390","158","C0000768"
"9927","2","3","12","19","31","118","155","287","116","C0000768"
"6010","2","5","4","68","96","326","427","548","672","C0000768"
"9895","2","3","2","48","57","110","141","359","462","C0000768"
"4036","2","5","7","60","14","184","341","544","669","C0000768"
"55145","2","3","2","22","33","225","142","220","140","C0000768"
"1910","2","5","4","68","96","326","427","548","672","C0000768"
"1650","2","5","7","34","52","216","395","549","674","C0000768"
"1947","2","5","7","53","51","20","25","560","373","C0000768"
"375790","2","5","7","53","51","342","454","573","492","C0000768"
"871","2","5","7","53","51","342","454","573","492","C0000768"
"4137","2","3","7","27","36","150","341","223","628","C0000832"
"3759","2","5","8","63","36","166","106","110","158","C0000832"
"3913","2","5","7","53","51","342","454","573","492","C0000832"
"7053","2","3","6","11","142","225","142","220","298","C0000887"
"4893","2","5","7","34","52","24","30","46","72","C0000887"
"1161","2","3","12","41","116","268","434","468","213","C0000887"
"9361","2","3","2","48","170","50","119","444","556","C0000887"
"3425","2","3","5","80","81","166","454","573","492","C0000887"
"4358","2","3","5","43","161","305","409","208","482","C0000887"
"23556","2","3","2","61","77","142","176","235","317","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"1836","2","3","2","35","41","94","260","330","375","C0000889"
"6261","2","5","8","63","45","23","34","464","187","C0000889"
"29851","2","5","7","53","14","20","25","40","186","C0000889"
"207","2","3","7","53","14","20","34","489","416","C0000889"
"1399","2","5","7","53","14","20","25","40","186","C0000889"
"2512","2","3","7","34","52","216","395","544","358","C0000889"
"478","2","3","8","63","45","23","366","464","187","C0000889"
"6121","2","3","2","69","83","101","126","170","224","C0000889"
"2018","2","3","3","19","221","321","428","541","667","C0000889"
"10585","2","5","2","27","206","324","430","215","290","C0000889"
"3084","2","5","7","53","14","20","25","40","186","C0000889"
"6532","2","5","8","45","94","199","240","415","666","C0000889"
"4261","2","3","12","53","184","119","156","287","116","C0000889"
"6648","2","3","2","95","151","160","378","173","229","C0000889"
"2147","2","5","7","68","51","342","454","573","492","C0000889"
"54884","2","5","7","53","51","342","454","573","492","C0000889"
"3313","2","3","2","48","170","50","304","167","593","C0000889"
"55612","2","5","7","60","36","71","177","560","701","C0000889"
"2626","2","3","12","19","31","118","155","287","116","C0001122"
"7390","2","3","5","80","81","166","132","175","473","C0001122"
"585","2","3","12","76","153","40","38","54","75","C0001122"
"55599","2","3","2","22","33","323","66","101","136","C0001126"
"5015","2","3","3","19","221","321","428","541","667","C0001126"
"6303","2","3","2","67","118","160","261","188","423","C0001126"
"9496","2","5","6","11","142","225","142","220","673","C0001126"
"1543","2","3","5","91","151","276","91","433","118","C0001126"
"2261","2","5","7","53","14","20","25","40","186","C0001126"
"8242","2","3","12","19","31","1","426","55","78","C0001126"
"6736","2","3","12","19","31","276","91","433","667","C0001126"
"2332","2","3","2","22","33","71","373","466","609","C0001126"
"51062","2","5","7","27","36","150","402","489","373","C0001126"
"6341","2","3","2","48","170","50","119","444","556","C0001175"
"2799","2","3","7","34","52","216","395","549","33","C0001175"
"3756","2","5","8","63","36","166","106","110","158","C0001175"
"5648","2","5","7","53","51","119","395","549","674","C0001202"
"4914","2","3","2","22","18","266","202","252","252","C0001202"
"2006","2","5","7","53","51","342","454","573","492","C0001206"
"55636","2","3","3","19","221","321","428","423","389","C0001206"
"5979","2","5","7","53","14","20","25","40","186","C0001206"
"2067","2","3","12","19","31","261","116","1","86","C0001206"
"5828","2","3","5","43","161","305","409","208","482","C0001206"
"10269","2","3","2","48","182","50","119","444","556","C0001206"
"2588","2","3","7","34","52","216","395","549","674","C0001206"
"429","2","3","3","19","221","321","428","541","667","C0001206"
"2697","2","3","7","76","153","40","38","54","75","C0001206"
"567","2","5","7","34","52","119","395","549","674","C0001206"
"5125","2","5","6","11","51","225","142","220","298","C0001206"
"7169","2","5","8","63","45","23","103","464","187","C0001206"
"6929","2","3","12","19","31","1","426","55","78","C0001206"
"7403","2","3","12","19","31","1","426","55","78","C0001206"
"10058","2","3","5","44","50","209","68","11","141","C0001206"
"64170","2","3","12","41","219","339","156","568","697","C0001206"
"10300","2","3","12","76","153","40","38","54","75","C0001206"
"8838","2","5","7","53","51","342","259","423","389","C0001339"
"10491","2","5","7","53","51","342","454","573","492","C0001339"
"5781","2","5","7","53","14","20","25","40","186","C0001339"
"931","2","5","7","53","14","119","156","287","116","C0001403"
"5932","2","3","12","19","31","261","116","1","86","C0001403"
"1585","2","3","5","79","159","256","351","100","589","C0001403"
"2689","2","5","7","53","51","119","25","40","186","C0001403"
"2244","2","5","7","53","51","342","454","573","492","C0001403"
"356","2","5","7","53","219","339","25","489","697","C0001403"
"2911","2","5","4","68","96","326","427","548","672","C0001403"
"2146","2","3","12","19","31","1","426","55","78","C0001403"
"79001","2","5","2","48","52","342","240","569","666","C0001403"
"3762","2","5","8","63","36","166","106","110","158","C0001403"
"7443","2","3","12","19","31","261","34","540","68","C0001403"
"1312","2","3","2","87","79","105","426","129","25","C0001403"
"54","2","3","5","80","81","178","195","256","342","C0001403"
"1736","2","3","2","110","85","237","433","547","671","C0001403"
"4594","2","3","7","48","92","261","116","186","245","C0001403"
"9742","2","3","12","76","153","40","38","54","75","C0001403"
"7490","2","3","3","19","221","321","428","541","667","C0001403"
"7015","2","3","12","19","31","1","426","55","78","C0001403"
"1303","2","5","7","53","51","342","454","573","492","C0001430"
"435","2","3","8","84","97","167","210","278","360","C0001430"
