"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"9197","2","3","2","67","92","293","55","75","311","C0000768"
"4261","2","3","12","53","184","119","156","287","116","C0000768"
"3592","2","5","7","53","51","119","25","489","416","C0000768"
"1134","2","5","8","27","70","99","162","216","290","C0000768"
"6845","2","5","7","60","14","184","341","544","669","C0000768"
"2263","2","5","7","53","14","20","25","40","186","C0000768"
"10265","2","3","3","19","221","321","428","541","667","C0000768"
"2703","2","3","12","76","153","40","38","54","75","C0000768"
"2737","2","3","12","19","116","321","428","54","667","C0000768"
"29078","2","3","2","48","170","50","119","444","556","C0000768"
"613","2","5","7","60","54","24","30","46","72","C0000768"
"79602","2","3","2","48","57","110","141","359","462","C0000832"
"26608","2","3","2","22","170","50","119","463","153","C0000832"
"8878","2","3","12","41","219","339","156","568","697","C0000832"
"4524","2","3","2","15","166","104","369","117","583","C0000887"
"5332","2","3","4","68","96","326","427","548","672","C0000887"
"3756","2","5","8","63","36","166","106","110","158","C0000887"
"6341","2","3","2","48","170","50","119","444","556","C0000887"
"2121","2","3","12","41","116","268","434","568","605","C0000887"
"3952","2","5","3","53","151","276","91","433","118","C0000887"
"1621","2","3","5","53","51","239","333","422","537","C0000889"
"6497","2","5","3","19","221","342","259","423","389","C0000889"
"4358","2","3","5","43","161","305","409","208","482","C0000889"
"23347","2","3","12","41","116","268","434","468","213","C0000889"
"3312","2","3","7","34","52","184","347","271","356","C0000889"
"3284","2","3","2","69","98","169","299","183","243","C0000889"
"5351","2","5","7","53","51","342","454","573","492","C0000889"
"2110","2","3","2","48","170","50","119","444","556","C0000889"
"2776","2","5","4","68","96","326","427","548","672","C0000889"
"7454","2","5","7","60","14","20","25","40","215","C0000889"
"5832","2","3","2","101","62","189","182","509","252","C0000889"
"9414","2","5","7","42","36","71","177","223","219","C0000889"
"132","2","3","2","110","85","237","433","80","394","C0000889"
"2121","2","3","12","41","116","268","434","568","605","C0000889"
"26160","2","3","12","76","153","40","38","54","75","C0000889"
"1277","2","5","7","53","51","342","454","573","492","C0000889"
"54880","2","3","12","19","31","1","426","55","78","C0000889"
"7053","2","3","6","11","142","225","142","220","298","C0000889"
"1186","2","5","8","63","45","23","34","464","187","C0000889"
"2317","2","5","7","63","45","23","103","287","664","C0000889"
"8242","2","3","12","19","31","1","426","55","78","C0001122"
"229","2","3","2","90","167","266","367","500","577","C0001122"
"4982","2","5","12","41","219","339","156","568","697","C0001122"
"6648","2","3","2","95","151","160","378","173","229","C0001126"
"5573","2","3","12","19","184","118","155","287","116","C0001126"
"58","2","5","8","63","45","23","103","464","187","C0001126"
"3284","2","3","2","69","98","169","299","183","243","C0001126"
"1029","2","3","12","19","31","1","116","1","664","C0001126"
"462","2","5","7","53","51","342","454","573","492","C0001126"
"6736","2","3","12","19","31","276","91","433","667","C0001126"
"1855","2","5","12","76","153","197","259","560","422","C0001126"
"10235","2","3","12","41","116","268","434","568","158","C0001126"
"1908","2","5","4","68","96","326","427","548","672","C0001126"
"29954","2","5","2","27","206","324","430","215","290","C0001175"
"5573","2","3","12","19","184","118","155","287","116","C0001175"
"2138","2","3","12","19","31","1","426","55","78","C0001175"
"7390","2","3","5","80","81","166","132","175","473","C0001202"
"718","2","5","7","34","51","119","395","549","674","C0001202"
"3586","2","5","7","53","51","119","25","489","416","C0001206"
"6899","2","5","7","53","184","335","259","560","373","C0001206"
"355","2","3","7","41","219","339","156","568","697","C0001206"
"5896","2","3","12","41","116","268","434","568","605","C0001206"
"650","2","5","7","53","51","342","259","423","389","C0001206"
"2516","2","3","3","19","151","276","91","433","118","C0001206"
"1497","2","5","2","63","182","50","103","297","628","C0001206"
"2033","2","3","12","19","31","1","91","433","118","C0001206"
"8815","2","3","12","22","33","323","66","444","664","C0001206"
"1487","2","3","12","19","31","1","426","55","340","C0001206"
"2775","2","5","4","68","36","150","341","223","628","C0001206"
"5896","2","3","12","41","116","268","434","568","605","C0001206"
"3891","2","1","6","11","142","225","142","220","298","C0001206"
"5194","2","3","5","43","161","305","409","208","482","C0001206"
"9342","2","5","7","34","52","216","395","549","674","C0001206"
"3735","2","3","2","110","85","237","433","252","154","C0001206"
"59","2","5","8","63","45","23","103","464","187","C0001206"
"9935","2","3","12","19","31","1","426","55","78","C0001339"
"4540","2","3","2","48","170","50","119","444","556","C0001339"
"5000","2","3","12","76","31","261","116","1","86","C0001339"
"9723","2","5","7","53","51","342","79","560","373","C0001403"
"3861","2","1","6","11","142","225","142","220","298","C0001403"
"8878","2","3","12","41","219","339","156","568","697","C0001403"
"8139","2","3","12","41","116","268","434","468","213","C0001403"
"50939","2","3","12","76","153","40","38","472","435","C0001403"
"4004","2","3","12","19","31","1","426","55","78","C0001403"
"1174","2","5","7","60","153","184","341","544","669","C0001403"
"360","2","3","5","80","81","166","397","374","486","C0001403"
"5824","2","3","5","47","144","185","238","310","392","C0001403"
"1201","2","3","2","48","170","50","304","167","593","C0001403"
"4000","2","3","12","26","105","178","226","297","156","C0001403"
"846","2","5","4","68","96","326","427","548","672","C0001403"
"2248","2","5","7","53","14","20","25","40","186","C0001403"
"4860","2","3","7","34","52","216","395","549","150","C0001403"
"7035","2","5","7","68","51","119","395","549","674","C0001403"
"54808","2","3","12","76","153","40","38","54","75","C0001403"
"6392","2","3","2","48","170","50","119","444","556","C0001403"
"2688","2","5","7","53","51","119","25","40","186","C0001403"
"4792","2","3","12","41","219","339","156","568","605","C0001430"
"1235","2","5","4","68","96","326","427","548","672","C0001430"
"51626","2","3","12","76","153","40","38","54","75","C0001430"
"4089","2","3","12","19","219","339","259","423","605","C0001430"
"55172","2","5","7","27","36","150","341","223","628","C0001430"
"150094","2","3","3","53","14","20","34","540","68","C0001430"
"3859","2","1","6","11","142","225","142","220","298","C0001430"
"546","2","3","12","19","31","261","426","1","86","C0001430"
"2516","2","3","3","19","151","276","91","433","118","C0001430"
"9499","2","5","7","53","51","23","103","464","187","C0001430"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
