"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","10847","2","3","12","19","31","1","426","55","78","C0000768"
"2","9895","2","3","2","48","57","110","141","359","462","C0000768"
"3","950","2","5","7","60","14","184","341","544","669","C0000768"
"4","8241","2","3","2","22","33","323","66","101","136","C0000768"
"5","2697","2","3","7","76","153","40","38","54","75","C0000768"
"6","182","2","5","7","53","51","143","428","236","667","C0000768"
"7","4726","2","3","2","48","170","50","119","444","556","C0000768"
"8","5648","2","5","7","53","51","119","395","549","674","C0000768"
"9","22943","2","5","3","68","221","197","259","560","422","C0000768"
"10","7053","2","3","6","11","142","225","142","220","298","C0000768"
"11","2628","2","3","8","45","94","199","240","415","666","C0000768"
"12","6223","2","3","2","110","85","237","433","547","671","C0000832"
"13","3553","2","5","7","53","51","119","25","489","416","C0000832"
"14","2074","2","3","12","19","31","1","426","55","78","C0000832"
"15","3339","2","5","7","53","51","342","454","573","492","C0000887"
"16","857","2","5","7","53","45","23","57","83","422","C0000887"
"17","2301","2","5","6","11","142","225","142","220","673","C0000887"
"18","1001","2","5","7","53","51","335","444","560","373","C0000887"
"19","1760","2","5","8","63","14","20","34","540","68","C0000887"
"20","1947","2","5","7","53","51","20","25","560","373","C0000887"
"21","5327","2","5","7","53","51","342","454","573","492","C0000889"
"22","846","2","5","4","68","96","326","427","548","672","C0000889"
"23","11277","2","3","12","19","31","261","116","1","86","C0000889"
"24","9632","2","3","7","60","153","40","38","54","203","C0000889"
"25","2705","2","3","12","76","153","40","38","54","75","C0000889"
"26","55636","2","3","3","19","221","321","428","423","389","C0000889"
"27","29089","2","3","12","41","116","268","434","468","213","C0000889"
"28","5621","2","5","8","27","36","342","454","573","628","C0000889"
"29","5095","2","3","2","48","40","130","166","127","173","C0000889"
"30","8573","2","5","7","53","36","71","341","223","219","C0000889"
"31","10018","2","3","7","41","219","339","402","489","72","C0000889"
"32","9927","2","3","12","19","31","118","155","287","116","C0000889"
"33","1376","2","3","2","19","151","276","91","433","118","C0000889"
"34","3507","2","5","7","53","51","119","395","549","674","C0000889"
"35","4723","2","3","2","48","170","50","119","444","556","C0000889"
"36","54361","2","5","3","68","221","197","259","560","422","C0000889"
"37","7421","2","3","3","19","151","276","91","433","118","C0000889"
"38","1302","2","5","7","53","51","342","454","573","492","C0000889"
"39","4352","2","5","7","53","14","20","25","40","186","C0000889"
"40","5728","2","3","5","80","81","339","156","568","605","C0000889"
"41","2624","2","3","12","19","31","1","155","287","116","C0001122"
"42","11005","2","1","6","11","142","225","142","220","298","C0001122"
"43","3814","2","5","4","68","96","326","427","548","672","C0001122"
"44","5836","2","3","7","34","52","216","395","549","674","C0001126"
"45","29954","2","5","2","27","206","324","430","215","290","C0001126"
"46","25836","2","3","12","76","153","40","38","54","75","C0001126"
"47","7169","2","5","8","63","45","23","103","464","187","C0001126"
"48","2778","2","5","4","68","96","326","427","548","672","C0001126"
"49","4040","2","5","3","68","221","197","259","560","422","C0001126"
"50","392255","2","5","7","53","51","342","259","423","389","C0001126"
"51","3077","2","5","7","53","51","119","395","549","674","C0001126"
"52","4952","2","3","5","60","54","184","30","544","669","C0001126"
"53","3000","2","5","4","68","96","326","427","548","672","C0001126"
"54","2261","2","5","7","53","14","20","25","40","186","C0001175"
"55","4635","2","5","8","63","45","23","103","464","187","C0001175"
"56","1301","2","5","7","53","51","342","454","573","492","C0001175"
"57","2316","2","5","7","53","51","342","454","573","702","C0001202"
"58","640","2","5","7","53","14","20","25","40","186","C0001202"
"59","1291","2","5","7","53","51","342","454","573","492","C0001206"
"60","5605","2","5","7","53","14","20","34","540","68","C0001206"
"61","4915","2","5","7","53","14","20","25","40","186","C0001206"
"62","2200","2","5","7","53","51","342","454","573","492","C0001206"
"63","3663","2","3","12","53","184","119","156","287","116","C0001206"
"64","4625","2","3","8","63","45","23","103","464","187","C0001206"
"65","26227","2","3","2","41","137","44","208","81","108","C0001206"
"66","2998","2","3","2","28","22","48","232","82","114","C0001206"
