"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4842","2","3","5","63","45","71","177","464","219","C0000768"
"1137","2","5","8","27","70","99","162","216","290","C0000768"
"3636","2","3","5","80","14","20","25","40","186","C0000768"
"5073","2","3","2","110","85","323","433","146","194","C0000768"
"6567","2","5","8","35","41","77","40","57","80","C0000768"
"8517","2","3","12","41","219","339","156","568","697","C0000768"
"59","2","5","8","63","45","23","103","464","187","C0000768"
"2248","2","5","7","53","14","20","25","40","186","C0000768"
"9101","2","3","12","41","219","339","156","568","605","C0000768"
"3955","2","5","8","89","124","143","428","236","667","C0000768"
"7421","2","3","3","19","151","276","91","433","118","C0000768"
"5982","2","3","12","19","31","261","116","1","86","C0000832"
"2641","2","5","4","68","96","326","427","548","672","C0000832"
"4255","2","3","12","19","31","261","116","1","86","C0000832"
"4913","2","3","12","19","31","261","116","1","86","C0000887"
"27316","2","3","2","22","33","323","66","101","136","C0000887"
"1513","2","5","7","53","51","342","454","573","492","C0000887"
"4613","2","3","12","19","31","1","426","55","78","C0000887"
"5734","2","5","4","68","96","326","427","548","672","C0000887"
"875","2","3","5","80","137","44","21","451","316","C0000887"
"5021","2","5","4","68","96","326","427","548","672","C0000889"
"2720","2","3","7","34","52","216","395","21","599","C0000889"
"6648","2","3","2","95","151","160","378","173","229","C0000889"
"9949","2","3","2","22","33","225","142","220","298","C0000889"
"3456","2","3","12","19","31","118","155","287","116","C0000889"
"2588","2","3","7","34","52","216","395","549","674","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"1497","2","5","2","63","182","50","103","297","628","C0000889"
"1029","2","3","12","19","31","1","116","1","664","C0000889"
"142","2","3","12","19","31","261","116","1","86","C0000889"
"3952","2","5","3","53","151","276","91","433","118","C0000889"
"16","2","3","2","110","85","237","433","547","154","C0000889"
"9394","2","3","2","74","58","112","148","193","263","C0000889"
"2562","2","5","8","27","70","99","162","216","290","C0000889"
"29078","2","3","2","48","170","50","119","444","556","C0000889"
"10716","2","5","7","53","51","335","444","560","373","C0000889"
"1437","2","5","7","53","14","20","25","40","186","C0000889"
"4514","2","3","2","48","57","110","141","359","5","C0000889"
"4647","2","5","7","60","83","101","126","170","224","C0000889"
"3614","2","3","7","34","52","216","395","549","674","C0000889"
"3988","2","3","5","98","174","277","379","476","42","C0001122"
"26191","2","5","7","53","14","20","25","40","186","C0001122"
"6016","2","5","7","60","54","24","30","46","72","C0001122"
"10019","2","5","7","53","14","20","25","40","116","C0001126"
"952","2","3","5","73","110","155","384","263","348","C0001126"
"1756","2","5","8","63","45","23","103","464","187","C0001126"
"90","2","5","7","53","51","342","259","423","389","C0001126"
"2317","2","5","7","63","45","23","103","287","664","C0001126"
"397","2","5","7","60","54","24","30","46","72","C0001126"
"4728","2","3","2","48","170","50","119","444","556","C0001126"
"5080","2","3","3","19","221","321","428","541","667","C0001126"
"5743","2","3","5","53","175","119","167","489","416","C0001126"
"2316","2","5","7","53","51","342","454","573","702","C0001126"
"1778","2","3","7","76","153","40","38","54","75","C0001175"
"153241","2","3","12","76","153","40","38","54","75","C0001175"
"6154","2","3","2","110","85","237","433","547","671","C0001175"
"7039","2","3","12","19","31","1","426","55","203","C0001202"
"1678","2","3","2","48","170","50","304","167","593","C0001202"
"55135","2","3","12","76","137","76","136","472","435","C0001206"
"5184","2","3","5","80","81","166","52","105","349","C0001206"
"1380","2","5","7","53","51","119","395","549","674","C0001206"
"8647","2","3","5","46","158","252","352","449","563","C0001206"
"1855","2","5","12","76","153","197","259","560","422","C0001206"
"23230","2","5","7","11","142","71","341","560","219","C0001206"
"435","2","3","8","84","97","167","210","278","360","C0001206"
"4038","2","5","7","53","51","342","454","573","492","C0001206"
"79001","2","5","2","48","52","342","240","569","666","C0001206"
"4882","2","3","4","68","96","326","427","548","672","C0001206"
"23090","2","3","12","19","151","276","91","433","118","C0001206"
"26160","2","3","12","76","153","40","38","54","75","C0001206"
"7169","2","5","8","63","45","23","103","464","187","C0001206"
"2581","2","3","5","80","81","250","291","152","420","C0001206"
"10019","2","5","7","53","14","20","25","40","116","C0001206"
"2645","2","3","2","90","167","266","367","101","664","C0001206"
"2902","2","5","7","60","14","20","341","223","219","C0001206"
"4852","2","5","4","68","96","326","427","548","672","C0001339"
"54361","2","5","3","68","221","197","259","560","422","C0001339"
"54808","2","3","12","76","153","40","38","54","75","C0001339"
"1356","2","3","7","53","51","342","454","573","492","C0001403"
"11155","2","5","7","63","45","23","103","464","187","C0001403"
"4000","2","3","12","26","105","178","226","297","156","C0001403"
"6535","2","5","8","45","94","199","240","415","666","C0001403"
"3643","2","5","7","53","14","20","25","40","186","C0001403"
"54361","2","5","3","68","221","197","259","560","422","C0001403"
"55704","2","3","12","76","153","40","38","54","75","C0001403"
"2588","2","3","7","34","52","216","395","549","674","C0001403"
"3981","2","3","12","19","31","261","116","1","86","C0001403"
"2760","2","3","7","34","52","216","395","549","674","C0001403"
"1161","2","3","12","41","116","268","434","468","213","C0001403"
"2978","2","3","5","80","81","272","223","518","621","C0001403"
"6710","2","5","7","60","14","20","25","40","186","C0001403"
"8626","2","3","3","19","221","321","428","541","667","C0001403"
"2799","2","3","7","34","52","216","395","549","33","C0001403"
"5243","2","3","12","41","116","268","423","536","445","C0001403"
"3718","2","5","7","53","14","20","25","40","186","C0001403"
"5908","2","5","7","34","52","216","30","46","72","C0001403"
"6327","2","5","7","63","36","166","341","223","158","C0001430"
"3239","2","3","3","19","221","321","428","541","667","C0001430"
