"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1436","2","5","7","53","14","20","25","40","186","C0000768"
"8878","2","3","12","41","219","339","156","568","697","C0000768"
"29123","2","3","12","19","151","276","91","433","118","C0000768"
"9896","2","3","5","80","81","296","399","201","274","C0000768"
"4488","2","3","3","19","221","321","428","541","667","C0000768"
"3549","2","5","3","53","51","197","259","560","422","C0000768"
"9987","2","3","2","22","33","323","66","101","136","C0000768"
"9244","2","5","7","53","51","119","25","40","416","C0000768"
"3481","2","5","7","53","51","342","454","573","492","C0000768"
"4726","2","3","2","48","170","50","119","444","556","C0000768"
"2969","2","3","12","19","31","276","91","433","118","C0000768"
"10371","2","5","7","53","51","342","79","560","373","C0000832"
"5156","2","5","7","53","14","20","25","40","186","C0000832"
"1832","2","5","7","34","52","225","142","220","298","C0000832"
"5429","2","3","12","19","31","261","116","1","86","C0000887"
"9855","2","5","7","60","54","24","30","46","72","C0000887"
"3717","2","5","7","53","14","20","25","40","186","C0000887"
"55572","2","3","2","48","170","50","119","444","556","C0000887"
"2260","2","5","7","53","14","20","25","40","186","C0000887"
"2067","2","3","12","19","31","261","116","1","86","C0000887"
"7157","2","3","12","19","31","261","402","489","551","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"5897","2","3","12","41","116","268","141","568","605","C0000889"
"51085","2","3","2","48","57","110","141","359","462","C0000889"
"54822","2","5","8","63","45","193","306","390","158","C0000889"
"55636","2","3","3","19","221","321","428","423","389","C0000889"
"4286","2","3","12","19","31","261","116","1","664","C0000889"
"5122","2","5","4","27","36","184","141","359","411","C0000889"
"3265","2","5","7","60","54","24","30","46","72","C0000889"
"6635","2","3","2","22","33","323","66","101","136","C0000889"
"4920","2","5","7","53","14","20","259","560","373","C0000889"
"22931","2","5","7","34","54","24","30","46","72","C0000889"
"3060","2","5","4","68","96","326","427","548","672","C0000889"
"2584","2","3","2","72","117","196","257","326","46","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"7043","2","5","7","53","51","342","454","573","492","C0000889"
"2176","2","3","12","19","31","261","116","1","86","C0000889"
"1621","2","3","5","53","51","239","333","422","537","C0000889"
"2952","2","3","5","91","175","271","372","471","586","C0000889"
"51085","2","3","2","48","57","110","141","359","462","C0000889"
"4626","2","5","8","63","45","23","103","464","187","C0001122"
"3620","2","3","5","91","214","183","307","391","507","C0001122"
"5922","2","5","7","60","54","24","30","46","72","C0001122"
"4508","2","3","2","48","170","50","119","444","556","C0001126"
"3748","2","5","8","63","36","166","106","110","158","C0001126"
"79633","2","3","7","80","51","335","444","560","373","C0001126"
"4625","2","3","8","63","45","23","103","464","187","C0001126"
"5189","2","3","5","43","161","305","409","208","482","C0001126"
"5002","2","5","8","45","94","199","240","415","666","C0001126"
"3284","2","3","2","69","98","169","299","183","243","C0001126"
"2074","2","3","12","19","31","1","426","55","78","C0001126"
"2074","2","3","12","19","31","1","426","55","78","C0001126"
"7421","2","3","3","19","151","276","91","433","118","C0001126"
"6794","2","3","12","53","14","20","34","540","68","C0001175"
"54757","2","5","7","53","51","342","454","573","492","C0001175"
"5034","2","5","7","53","51","342","454","573","492","C0001175"
"5159","2","5","7","53","14","20","25","40","186","C0001202"
"23064","2","3","6","11","31","261","142","220","664","C0001202"
"10166","2","3","2","84","97","167","210","278","360","C0001206"
"3265","2","5","7","60","54","24","30","46","72","C0001206"
"4170","2","3","12","41","219","339","402","489","416","C0001206"
"355","2","3","7","41","219","339","156","568","697","C0001206"
"627","2","5","7","53","51","335","444","423","373","C0001206"
"6329","2","5","8","63","36","166","341","390","158","C0001206"
"1605","2","5","7","53","51","342","454","573","492","C0001206"
"4313","2","5","7","53","51","342","454","573","492","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"9939","2","3","2","22","33","323","66","101","136","C0001206"
"5054","2","5","7","53","51","342","454","573","492","C0001206"
"6663","2","3","3","19","221","321","428","541","667","C0001206"
"6785","2","3","5","67","7","5","239","311","393","C0001206"
"5828","2","3","5","43","161","305","409","208","482","C0001206"
"11284","2","3","12","19","31","261","116","1","86","C0001206"
"2706","2","3","12","76","153","40","38","54","75","C0001206"
"6663","2","3","3","19","221","321","428","541","667","C0001206"
"5205","2","3","8","63","45","23","103","464","619","C0001339"
"4128","2","3","5","80","81","119","402","489","416","C0001339"
"8822","2","5","7","53","14","20","25","40","186","C0001339"
"2720","2","3","7","34","52","216","395","21","599","C0001403"
"4688","2","5","7","60","14","20","25","40","215","C0001403"
"429","2","3","3","19","221","321","428","541","667","C0001403"
"51422","2","3","2","48","57","110","141","359","462","C0001403"
"9333","2","1","6","11","142","225","142","220","298","C0001403"
"2517","2","3","7","34","52","216","395","549","674","C0001403"
"1690","2","5","7","27","51","342","454","573","492","C0001403"
"207","2","3","7","53","14","20","34","489","416","C0001403"
"5297","2","3","2","11","54","225","181","441","555","C0001403"
"10019","2","5","7","53","14","20","25","40","116","C0001403"
"2022","2","5","7","53","51","342","259","423","389","C0001403"
"54209","2","5","7","53","51","119","395","549","674","C0001403"
"54658","2","3","2","78","205","207","67","355","138","C0001403"
"1290","2","5","7","53","51","342","454","573","492","C0001403"
"6927","2","3","3","19","221","321","428","541","667","C0001403"
"3691","2","5","7","53","51","342","454","573","492","C0001403"
"6628","2","3","2","22","33","323","66","101","136","C0001403"
"23522","2","3","12","19","31","1","426","55","78","C0001403"
"3920","2","5","7","34","52","216","395","549","674","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001430"
"3861","2","1","6","11","142","225","142","220","298","C0001430"
"4613","2","3","12","19","31","1","426","55","78","C0001430"
"4210","2","3","12","41","219","339","156","568","697","C0001430"
"23126","2","3","12","19","31","276","426","55","78","C0001430"
"55703","2","3","2","22","33","261","116","159","211","C0001430"
"1289","2","5","7","53","51","342","454","573","492","C0001430"
"1029","2","3","12","19","31","1","116","1","664","C0001430"
"23431","2","5","7","60","18","184","341","544","669","C0001430"
"2629","2","3","5","80","81","250","291","152","420","C0001430"
"7737","2","3","12","22","33","268","434","468","213","C0001430"
"5290","2","3","7","53","14","20","25","40","186","C0001430"
