"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","2188","2","3","12","19","31","261","116","1","86","C0000768"
"2","9632","2","3","7","60","153","40","38","54","203","C0000768"
"3","3930","2","3","2","22","33","323","66","3","464","C0000768"
"4","6664","2","3","3","19","221","321","428","541","667","C0000768"
"5","356","2","5","7","53","219","339","25","489","697","C0000768"
"6","51741","2","3","2","22","33","323","66","101","127","C0000768"
"7","6775","2","5","7","53","14","119","25","40","186","C0000768"
"8","3476","2","3","12","76","137","76","136","472","435","C0000768"
"9","1121","2","5","7","60","54","24","30","46","72","C0000768"
"10","26119","2","5","7","60","14","184","341","544","669","C0000768"
"11","23630","2","5","8","63","36","166","106","110","158","C0000768"
"12","79867","2","3","2","76","153","40","38","54","75","C0000832"
"13","1027","2","3","12","19","31","1","116","1","86","C0000832"
"14","4693","2","5","7","53","51","342","454","573","492","C0000832"
"15","2617","2","3","2","110","85","237","433","252","154","C0000887"
"16","2780","2","5","4","68","96","326","427","548","672","C0000887"
"17","1490","2","5","7","53","51","342","454","573","492","C0000887"
"18","50814","2","3","2","69","221","73","360","86","119","C0000887"
"19","9401","2","3","12","76","31","261","116","1","86","C0000887"
"20","54903","2","3","12","76","153","40","38","54","75","C0000887"
"21","2074","2","3","12","19","31","1","426","55","78","C0000889"
"22","207","2","3","7","53","14","20","34","489","416","C0000889"
"23","1312","2","3","2","87","79","105","426","129","25","C0000889"
"24","2736","2","3","12","41","116","321","428","54","667","C0000889"
"25","4638","2","5","7","53","45","23","103","464","187","C0000889"
"26","324","2","3","12","41","219","197","70","255","422","C0000889"
"27","8139","2","3","12","41","116","268","434","468","213","C0000889"
"28","5155","2","5","7","53","51","342","454","573","186","C0000889"
"29","26608","2","3","2","22","170","50","119","463","153","C0000889"
"30","5649","2","5","7","53","51","342","444","560","373","C0000889"
"31","6868","2","5","7","53","51","342","454","236","492","C0000889"
"32","348","2","5","7","53","51","342","454","573","492","C0000889"
"33","9361","2","3","2","48","170","50","119","444","556","C0000889"
"34","29072","2","3","12","19","31","1","426","55","78","C0000889"
"35","7015","2","3","12","19","31","1","426","55","78","C0000889"
"36","6899","2","5","7","53","184","335","259","560","373","C0000889"
"37","2132","2","3","2","74","58","112","148","193","263","C0000889"
"38","51604","2","3","2","61","77","142","176","235","317","C0000889"
"39","919","2","5","7","53","14","119","25","40","186","C0000889"
"40","6329","2","5","8","63","36","166","341","390","158","C0000889"
"41","3552","2","3","12","53","51","119","156","489","416","C0001122"
"42","22827","2","3","2","22","33","323","66","101","136","C0001122"
"43","2147","2","5","7","68","51","342","454","573","492","C0001122"
"44","4041","2","5","3","68","221","197","259","560","422","C0001126"
"45","25778","2","3","2","41","51","138","79","160","385","C0001126"
"46","7148","2","5","7","53","51","342","454","573","492","C0001126"
"47","7067","2","3","3","19","151","276","91","433","118","C0001126"
"48","1536","2","5","7","34","52","216","395","549","674","C0001126"
"49","9420","2","3","5","79","159","256","215","282","366","C0001126"
"50","355","2","3","7","41","219","339","156","568","697","C0001126"
"51","5015","2","3","3","19","221","321","428","541","667","C0001126"
"52","25978","2","3","2","48","57","110","141","359","462","C0001126"
"53","6154","2","3","2","110","85","237","433","547","671","C0001126"
"54","1130","2","5","7","60","54","326","141","359","462","C0001175"
"55","54101","2","3","2","48","170","50","347","167","593","C0001175"
"56","367","2","3","12","19","31","276","91","433","118","C0001175"
"57","11160","2","3","12","41","116","268","423","536","445","C0001202"
"58","2260","2","5","7","53","14","20","25","40","186","C0001202"
"59","4626","2","5","8","63","45","23","103","464","187","C0001206"
"60","23495","2","3","12","41","219","339","156","568","697","C0001206"
"61","5000","2","3","12","76","31","261","116","1","86","C0001206"
"62","5743","2","3","5","53","175","119","167","489","416","C0001206"
"63","9509","2","5","7","53","51","342","454","573","492","C0001206"
"64","3636","2","3","5","80","14","20","25","40","186","C0001206"
"65","6247","2","5","7","53","51","342","454","573","492","C0001206"
"66","8626","2","3","3","19","221","321","428","541","667","C0001206"
"67","6606","2","3","2","22","33","323","66","101","136","C0001206"
"68","5994","2","3","12","19","31","276","91","491","118","C0001206"
"69","1292","2","5","7","53","51","342","454","573","492","C0001206"
"70","1670","2","5","9","70","100","238","332","420","536","C0001206"
"71","1356","2","3","7","53","51","342","454","573","492","C0001206"
"72","80169","2","3","12","19","31","261","116","1","86","C0001206"
"73","6584","2","3","8","45","94","199","240","415","666","C0001206"
"74","5428","2","3","2","48","170","50","119","167","593","C0001206"
"75","1836","2","3","2","35","41","94","260","330","375","C0001206"
"76","2629","2","3","5","80","81","250","291","152","420","C0001339"
"77","9896","2","3","5","80","81","296","399","201","274","C0001339"
"78","3106","2","5","7","34","52","119","395","549","674","C0001339"
"79","26580","2","5","8","27","70","99","162","216","290","C0001403"
"80","3663","2","3","12","53","184","119","156","287","116","C0001403"
"81","1487","2","3","12","19","31","1","426","55","340","C0001403"
"82","664","2","3","12","41","219","339","402","489","551","C0001403"
"83","5192","2","3","5","43","161","305","409","208","482","C0001403"
"84","7078","2","5","7","53","51","342","454","573","702","C0001403"
"85","706","2","3","5","48","170","273","119","100","589","C0001403"
"86","7534","2","3","2","48","57","110","141","359","411","C0001403"
"87","9966","2","5","12","41","219","339","156","568","697","C0001403"
"88","1130","2","5","7","60","54","326","141","359","462","C0001403"
"89","26040","2","3","12","19","31","1","116","297","78","C0001403"
"90","8929","2","3","3","19","221","321","428","541","667","C0001403"
"91","2260","2","5","7","53","14","20","25","40","186","C0001403"
"92","5728","2","3","5","80","81","339","156","568","605","C0001403"
"93","10157","2","3","5","71","102","175","222","290","371","C0001403"
"94","2184","2","3","5","76","153","138","236","332","407","C0001403"
"95","1954","2","5","7","53","51","342","454","573","492","C0001403"
"96","4000","2","3","12","26","105","178","226","297","156","C0001403"
"97","6503","2","5","7","53","14","20","25","40","186","C0001430"
"98","3845","2","5","7","60","54","24","30","46","72","C0001430"
