"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","1120","2","3","2","85","143","286","51","488","102","C0000768"
"2","8878","2","3","12","41","219","339","156","568","697","C0000768"
"3","9652","2","3","2","110","85","237","433","547","671","C0000768"
"4","5396","2","3","3","19","221","321","428","541","667","C0000768"
"5","5727","2","3","12","68","221","197","259","560","422","C0000768"
"6","26191","2","5","7","53","14","20","25","40","186","C0000768"
"7","3929","2","5","7","53","51","119","25","489","416","C0000768"
"8","6906","2","5","7","68","51","342","454","573","492","C0000768"
"9","8504","2","3","5","47","144","185","238","310","392","C0000768"
"10","3954","2","3","2","48","170","67","119","444","593","C0000768"
"11","6496","2","3","3","19","221","321","428","541","667","C0000768"
"12","213","2","5","7","53","51","342","454","573","492","C0000832"
"13","2335","2","5","7","53","51","342","454","573","492","C0000832"
"14","9096","2","5","7","53","51","335","259","560","373","C0000832"
"15","5972","2","5","5","34","52","216","397","418","568","C0000887"
"16","9750","2","5","7","63","45","110","91","565","562","C0000887"
"17","9896","2","3","5","80","81","296","399","201","274","C0000887"
"18","8076","2","5","7","53","51","342","454","573","492","C0000887"
"19","5745","2","5","4","68","96","326","427","548","672","C0000887"
"20","8438","2","3","12","76","153","261","116","1","86","C0000887"
"21","2255","2","5","7","53","14","20","25","40","186","C0000889"
"22","5745","2","5","4","68","96","326","427","548","672","C0000889"
"23","2218","2","5","2","53","123","194","255","560","373","C0000889"
"24","4000","2","3","12","26","105","178","226","297","156","C0000889"
"25","29926","2","3","2","68","66","123","158","207","278","C0000889"
"26","356","2","5","7","53","219","339","25","489","697","C0000889"
"27","7415","2","3","7","34","52","216","395","536","445","C0000889"
"28","2969","2","3","12","19","31","276","91","433","118","C0000889"
"29","7124","2","3","12","41","219","339","156","568","697","C0000889"
"30","2200","2","5","7","53","51","342","454","573","492","C0000889"
"31","6341","2","3","2","48","170","50","119","444","556","C0000889"
"32","4968","2","3","12","19","31","261","116","1","86","C0000889"
"33","23426","2","5","7","42","36","71","177","223","219","C0000889"
"34","3265","2","5","7","60","54","24","30","46","72","C0000889"
"35","2539","2","3","2","48","57","110","141","359","383","C0000889"
