"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"7274","2","3","5","43","161","99","162","216","290","C0000768"
"2778","2","5","4","68","96","326","427","548","672","C0000768"
"860","2","3","12","19","31","276","91","433","118","C0000768"
"3691","2","5","7","53","51","342","454","573","492","C0000768"
"6678","2","5","7","53","51","342","454","573","492","C0000768"
"9343","2","3","2","22","33","323","66","101","136","C0000768"
"7456","2","5","7","60","14","20","25","40","215","C0000768"
"9342","2","5","7","34","52","216","395","549","674","C0000768"
"773","2","5","8","27","36","166","341","223","628","C0000768"
"4089","2","3","12","19","219","339","259","423","605","C0000768"
"6299","2","3","12","19","221","321","428","541","667","C0000768"
"2677","2","5","7","53","51","342","454","573","492","C0000832"
"54806","2","5","7","76","153","40","38","54","75","C0000832"
"5894","2","5","7","60","54","23","34","464","187","C0000832"
"4878","2","3","12","19","31","1","426","55","78","C0000887"
"4851","2","3","12","19","221","143","428","236","667","C0000887"
"22827","2","3","2","22","33","323","66","101","136","C0000887"
"5626","2","3","3","19","221","321","428","541","667","C0000887"
"7140","2","5","8","63","45","23","103","464","187","C0000887"
"582","2","3","12","76","153","76","38","54","75","C0000887"
"6662","2","3","3","19","221","321","428","541","667","C0000889"
"545","2","3","12","19","31","261","116","1","86","C0000889"
"5096","2","3","2","48","40","130","166","127","173","C0000889"
"4221","2","3","12","19","31","342","454","573","492","C0000889"
"3759","2","5","8","63","36","166","106","110","158","C0000889"
"6616","2","5","7","34","52","216","341","223","628","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0000889"
"7421","2","3","3","19","151","276","91","433","118","C0000889"
"2736","2","3","12","41","116","321","428","54","667","C0000889"
"1947","2","5","7","53","51","20","25","560","373","C0000889"
"7432","2","5","4","68","96","326","427","548","672","C0000889"
"1807","2","3","5","80","23","186","79","560","273","C0000889"
"6622","2","3","7","27","36","150","341","223","628","C0000889"
"5696","2","3","12","41","116","268","156","568","116","C0000889"
"3592","2","5","7","53","51","119","25","489","416","C0000889"
"9394","2","3","2","74","58","112","148","193","263","C0000889"
"1513","2","5","7","53","51","342","454","573","492","C0000889"
"6519","2","3","5","45","94","199","240","415","666","C0000889"
"2697","2","3","7","76","153","40","38","54","75","C0000889"
"6524","2","5","8","45","94","199","240","415","666","C0000889"
"635","2","3","8","45","94","199","240","415","666","C0001122"
"526","2","3","5","29","88","132","172","199","308","C0001122"
"6662","2","3","3","19","221","321","428","541","667","C0001122"
"8985","2","5","7","53","51","342","454","573","492","C0001126"
"9401","2","3","12","76","31","261","116","1","86","C0001126"
"2492","2","5","4","68","96","326","427","548","672","C0001126"
"1690","2","5","7","27","51","342","454","573","492","C0001126"
"1029","2","3","12","19","31","1","116","1","664","C0001126"
"5296","2","5","7","53","14","20","25","40","186","C0001126"
"613","2","5","7","60","54","24","30","46","72","C0001126"
"2263","2","5","7","53","14","20","25","40","186","C0001126"
"3815","2","5","7","53","14","20","25","40","186","C0001126"
