"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3954","2","3","2","48","170","67","119","444","593","C0000768"
"3756","2","5","8","63","36","166","106","110","158","C0000768"
"1302","2","5","7","53","51","342","454","573","492","C0000768"
"9939","2","3","2","22","33","323","66","101","136","C0000768"
"4318","2","5","7","34","52","216","395","573","492","C0000768"
"24","2","3","12","41","116","268","423","536","445","C0000768"
"148","2","5","4","68","96","326","427","548","672","C0000768"
"6445","2","5","8","63","45","23","103","464","187","C0000768"
"7704","2","3","12","41","116","268","434","468","213","C0000768"
"93986","2","3","12","19","221","321","428","541","667","C0000768"
"6495","2","3","3","19","221","321","428","541","667","C0000768"
"1956","2","5","7","53","14","184","45","544","669","C0000832"
"5352","2","5","7","53","51","342","454","573","492","C0000832"
"2294","2","3","3","19","221","321","428","541","667","C0000832"
"6926","2","5","7","53","51","335","259","560","373","C0000887"
"50964","2","5","3","68","221","197","259","423","422","C0000887"
"8754","2","5","7","53","51","342","454","573","492","C0000887"
"5378","2","3","12","19","31","261","116","1","86","C0000887"
"8434","2","5","5","27","51","335","444","560","373","C0000887"
"779","2","5","8","63","36","166","341","390","158","C0000887"
"1776","2","5","7","105","219","261","402","129","215","C0000889"
"9321","2","3","12","76","153","40","38","54","203","C0000889"
"4313","2","5","7","53","51","342","454","573","492","C0000889"
"10002","2","3","3","19","151","276","91","433","118","C0000889"
"8626","2","3","3","19","221","321","428","541","667","C0000889"
"55505","2","3","2","110","85","237","433","547","671","C0000889"
"10913","2","3","12","41","219","339","156","568","697","C0000889"
"54968","2","3","2","48","170","50","119","444","556","C0000889"
"9049","2","3","3","41","151","276","378","271","356","C0000889"
"3852","2","1","6","11","142","225","142","220","298","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0000889"
"22796","2","5","7","60","153","40","38","66","203","C0000889"
"3848","2","5","7","34","52","225","142","220","298","C0000889"
"1373","2","3","8","84","97","167","210","271","536","C0000889"
"2317","2","5","7","63","45","23","103","287","664","C0000889"
"55687","2","3","2","48","170","152","119","252","154","C0000889"
"538","2","3","8","63","45","23","103","464","187","C0000889"
"3663","2","3","12","53","184","119","156","287","116","C0000889"
"4853","2","3","12","19","124","143","428","236","667","C0000889"
"9927","2","3","12","19","31","118","155","287","116","C0000889"
"1440","2","5","7","53","51","119","25","489","416","C0001122"
"2260","2","5","7","53","14","20","25","40","186","C0001122"
"3105","2","5","7","53","51","119","156","287","116","C0001122"
"6866","2","5","4","68","96","326","427","548","672","C0001126"
"7248","2","3","2","48","57","110","141","359","462","C0001126"
"60","2","3","12","60","45","184","155","287","78","C0001126"
"3594","2","5","7","53","51","119","25","560","373","C0001126"
"6911","2","5","6","19","142","335","259","560","373","C0001126"
"6049","2","3","12","41","116","268","434","468","213","C0001126"
"4041","2","5","3","68","221","197","259","560","422","C0001126"
"29925","2","3","2","68","66","123","158","207","278","C0001126"
"9401","2","3","12","76","31","261","116","1","86","C0001126"
"95681","2","3","12","76","153","40","38","54","75","C0001126"
"54880","2","3","12","19","31","1","426","55","78","C0001175"
"2033","2","3","12","19","31","1","91","433","118","C0001175"
"10060","2","3","8","41","45","23","423","464","445","C0001175"
"7840","2","3","12","76","153","40","38","54","75","C0001202"
"2255","2","5","7","53","14","20","25","40","186","C0001202"
"2982","2","3","4","68","96","326","427","548","672","C0001206"
"7555","2","3","2","110","85","237","433","547","671","C0001206"
"207","2","3","7","53","14","20","34","489","416","C0001206"
"4689","2","5","7","60","14","20","25","40","215","C0001206"
"5518","2","3","12","76","153","40","38","54","435","C0001206"
"2245","2","5","7","60","54","24","30","46","72","C0001206"
"7015","2","3","12","19","31","1","426","55","78","C0001206"
"8815","2","3","12","22","33","323","66","444","664","C0001206"
"60558","2","3","2","48","182","67","76","157","208","C0001206"
