"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"5155","2","5","7","53","51","342","454","573","186","C0000768"
"6528","2","5","8","45","94","199","240","415","666","C0000768"
"3274","2","5","4","68","96","326","427","548","672","C0000768"
"4627","2","5","7","63","45","184","103","572","658","C0000768"
"5332","2","3","4","68","96","326","427","548","672","C0000768"
"367","2","3","12","19","31","276","91","433","118","C0000768"
"5950","2","5","7","53","51","101","126","170","224","C0000768"
"80254","2","3","12","76","153","40","38","54","75","C0000768"
"55135","2","3","12","76","137","76","136","472","435","C0000768"
"7476","2","5","3","68","221","197","259","560","422","C0000768"
"58","2","5","8","63","45","23","103","464","187","C0000768"
"712","2","5","7","53","51","119","395","549","674","C0000832"
"23594","2","3","12","76","153","261","116","1","86","C0000832"
"2290","2","3","3","19","221","321","428","541","667","C0000832"
"6569","2","3","8","45","94","199","240","415","666","C0000887"
"51259","2","3","2","76","153","40","38","54","75","C0000887"
"5450","2","3","12","19","221","261","116","159","211","C0000887"
"356","2","5","7","53","219","339","25","489","697","C0000887"
"5728","2","3","5","80","81","339","156","568","605","C0000887"
"9049","2","3","3","41","151","276","378","271","356","C0000887"
"5465","2","3","3","19","151","276","91","433","118","C0000889"
"79633","2","3","7","80","51","335","444","560","373","C0000889"
"23411","2","3","12","19","31","1","91","433","118","C0000889"
"22845","2","3","2","48","68","125","161","214","288","C0000889"
"2072","2","3","12","19","31","261","116","1","86","C0000889"
"633","2","5","7","53","51","342","454","573","492","C0000889"
"54805","2","5","7","26","94","85","189","247","333","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"3549","2","5","3","53","51","197","259","560","422","C0000889"
"26137","2","5","7","63","45","184","103","572","658","C0000889"
"1145","2","5","8","27","70","99","162","216","290","C0000889"
"1956","2","5","7","53","14","184","45","544","669","C0000889"
"4512","2","3","2","48","170","110","141","359","8","C0000889"
"90","2","5","7","53","51","342","259","423","389","C0000889"
"1001","2","5","7","53","51","335","444","560","373","C0000889"
"51010","2","3","2","110","85","237","433","547","671","C0000889"
"4669","2","3","5","80","81","166","454","453","492","C0000889"
"1019","2","3","12","19","31","1","116","1","86","C0000889"
"8517","2","3","12","41","219","339","156","568","697","C0000889"
"51473","2","5","7","60","36","20","25","64","215","C0000889"
"2260","2","5","7","53","14","20","25","40","186","C0001122"
"9533","2","3","2","19","31","1","426","55","78","C0001122"
"6662","2","3","3","19","221","321","428","541","667","C0001122"
"5156","2","5","7","53","14","20","25","40","186","C0001126"
"10913","2","3","12","41","219","339","156","568","697","C0001126"
"23545","2","3","5","29","88","132","85","222","346","C0001126"
"4000","2","3","12","26","105","178","226","297","156","C0001126"
"6891","2","3","12","41","116","119","156","568","116","C0001126"
"1908","2","5","4","68","96","326","427","548","672","C0001126"
"55636","2","3","3","19","221","321","428","423","389","C0001126"
"6786","2","5","8","63","45","23","103","464","187","C0001126"
"977","2","5","7","53","51","342","454","573","492","C0001126"
"1836","2","3","2","35","41","94","260","330","375","C0001126"
"23479","2","3","2","48","170","50","119","100","556","C0001175"
"7171","2","5","8","63","45","23","103","464","187","C0001175"
"4137","2","3","7","27","36","150","341","223","628","C0001175"
"51601","2","3","2","67","92","293","55","75","311","C0001202"
"1717","2","3","2","19","151","276","48","69","204","C0001202"
"24140","2","3","2","110","85","152","129","252","154","C0001206"
"5077","2","3","3","19","221","321","428","541","667","C0001206"
"7454","2","5","7","60","14","20","25","40","215","C0001206"
"9573","2","5","7","53","51","342","259","423","389","C0001206"
"25836","2","3","12","76","153","40","38","54","75","C0001206"
"1278","2","5","7","53","51","342","454","573","492","C0001206"
"7248","2","3","2","48","57","110","141","359","462","C0001206"
"3070","2","3","12","76","31","1","426","55","78","C0001206"
"54551","2","3","12","41","219","197","156","568","422","C0001206"
"6557","2","5","8","45","94","199","240","415","666","C0001206"
"63910","2","5","7","60","36","184","177","64","215","C0001206"
"6683","2","3","12","76","153","40","38","54","75","C0001206"
"55670","2","3","5","43","161","305","409","208","482","C0001206"
"2632","2","3","2","28","22","48","232","82","114","C0001206"
"10491","2","5","7","53","51","342","454","573","492","C0001206"
"4538","2","3","2","48","170","50","119","444","556","C0001206"
"4261","2","3","12","53","184","119","156","287","116","C0001206"
"55163","2","3","5","80","81","166","120","161","228","C0001339"
"4287","2","3","12","41","116","268","434","468","215","C0001339"
"7092","2","5","7","53","51","342","454","573","492","C0001339"
"3000","2","5","4","68","96","326","427","548","672","C0001403"
"2261","2","5","7","53","14","20","25","40","186","C0001403"
"8626","2","3","3","19","221","321","428","541","667","C0001403"
"22930","2","5","7","60","54","24","30","46","72","C0001403"
"875","2","3","5","80","137","44","21","451","316","C0001403"
"2260","2","5","7","53","14","20","25","40","186","C0001403"
"1137","2","5","8","27","70","99","162","216","290","C0001403"
"26608","2","3","2","22","170","50","119","463","153","C0001403"
"22995","2","3","12","76","153","40","38","54","75","C0001403"
"7841","2","3","2","41","116","178","423","536","445","C0001403"
"10913","2","3","12","41","219","339","156","568","697","C0001403"
"213","2","5","7","53","51","342","454","573","492","C0001403"
"5979","2","5","7","53","14","20","25","40","186","C0001403"
"8085","2","3","12","19","31","1","426","55","78","C0001403"
"2260","2","5","7","53","14","20","25","40","186","C0001403"
"8139","2","3","12","41","116","268","434","468","213","C0001403"
"1027","2","3","12","19","31","1","116","1","86","C0001403"
"4513","2","3","2","48","170","110","141","359","532","C0001403"
"652","2","5","7","53","51","342","454","573","492","C0001430"
"5745","2","5","4","68","96","326","427","548","672","C0001430"
"1392","2","5","4","68","96","326","427","548","672","C0001430"
"3939","2","3","2","62","37","28","52","105","349","C0001430"
"2255","2","5","7","53","14","20","25","40","186","C0001430"
"8813","2","3","2","48","116","142","136","280","363","C0001430"
"3265","2","5","7","60","54","24","30","46","72","C0001430"
"8313","2","3","12","41","219","339","156","568","605","C0001430"
"7476","2","5","3","68","221","197","259","560","422","C0001430"
"7424","2","5","7","53","51","342","454","573","702","C0001430"
"29887","2","3","7","60","18","110","141","198","270","C0001430"
"5624","2","5","7","53","51","342","454","573","492","C0001430"
"79083","2","5","5","60","54","71","155","488","212","C0001430"
"8085","2","3","12","19","31","1","426","55","78","C0001430"
"22926","2","3","12","19","31","276","91","433","118","C0001430"
"3549","2","5","3","53","51","197","259","560","422","C0001430"
"2317","2","5","7","63","45","23","103","287","664","C0001430"
"1583","2","3","5","79","152","273","375","100","589","C0001430"
"3309","2","3","12","41","219","342","347","271","702","C0001430"
"3033","2","3","2","67","80","145","179","239","618","C0001430"
"2303","2","5","3","19","221","321","428","541","667","C0001430"
"1291","2","5","7","53","51","342","454","573","492","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001430"
"7046","2","3","12","41","219","339","259","423","605","C0001430"
"4763","2","5","7","60","54","24","30","46","214","C0001430"
"7466","2","5","7","53","51","342","454","573","492","C0001430"
"5158","2","3","4","68","45","272","259","518","621","C0001430"
"2903","2","5","7","53","14","20","25","223","219","C0001430"
"3845","2","5","7","60","54","24","30","46","72","C0001430"
"811","2","3","2","41","116","342","423","536","342","C0001430"
"6890","2","3","12","41","184","119","156","568","116","C0001430"
"3977","2","5","7","53","51","119","25","40","416","C0001430"
"26580","2","5","8","27","70","99","162","216","290","C0001618"
"1893","2","5","7","53","51","342","454","573","702","C0001618"
"3814","2","5","4","68","96","326","427","548","672","C0001618"
"6334","2","5","8","63","36","166","341","223","158","C0001621"
"2688","2","5","7","53","51","119","25","40","186","C0001621"
"2671","2","3","2","48","170","50","304","167","593","C0001623"
"9742","2","3","12","76","153","40","38","54","75","C0001623"
"6347","2","5","7","53","51","119","427","489","416","C0001623"
