"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"5913","2","5","7","27","36","71","341","223","219","C0000768"
"6718","2","3","2","46","136","227","168","225","490","C0000768"
"6647","2","3","2","95","2","342","378","173","702","C0000768"
"3293","2","3","2","69","83","169","94","133","70","C0000768"
"958","2","5","7","53","51","119","156","568","697","C0000768"
"51741","2","3","2","22","33","323","66","101","127","C0000768"
"7840","2","3","12","76","153","40","38","54","75","C0000768"
"5290","2","3","7","53","14","20","25","40","186","C0000768"
"1134","2","5","8","27","70","99","162","216","290","C0000768"
"7249","2","3","7","60","57","110","141","359","462","C0000768"
"5913","2","5","7","27","36","71","341","223","219","C0000768"
"6913","2","3","3","19","221","321","428","541","667","C0000832"
"6311","2","3","2","22","33","323","66","362","468","C0000832"
"5243","2","3","12","41","116","268","423","536","445","C0000832"
"5602","2","3","12","19","14","150","34","540","68","C0000887"
"1836","2","3","2","35","41","94","260","330","375","C0000887"
"1584","2","3","5","79","159","256","276","353","456","C0000887"
"189","2","3","5","43","161","305","409","208","482","C0000887"
"57526","2","5","7","53","51","335","444","560","373","C0000887"
"2067","2","3","12","19","31","261","116","1","86","C0000887"
"1021","2","3","12","19","31","1","426","55","78","C0000889"
"1261","2","5","8","63","36","166","106","110","158","C0000889"
"55135","2","3","12","76","137","76","136","472","435","C0000889"
"547","2","3","7","76","153","40","38","54","75","C0000889"
"3977","2","5","7","53","51","119","25","40","416","C0000889"
"7299","2","3","5","23","18","138","250","332","407","C0000889"
"23495","2","3","12","41","219","339","156","568","697","C0000889"
"5734","2","5","4","68","96","326","427","548","672","C0000889"
"4286","2","3","12","19","31","261","116","1","664","C0000889"
"2562","2","5","8","27","70","99","162","216","290","C0000889"
"847","2","3","7","34","52","216","395","549","674","C0000889"
"1080","2","3","12","41","219","339","156","544","669","C0000889"
"257","2","3","3","19","221","321","428","541","667","C0000889"
"7056","2","5","7","53","51","119","454","573","492","C0000889"
"5979","2","5","7","53","14","20","25","40","186","C0000889"
"1548","2","3","5","91","214","226","326","447","586","C0000889"
"5605","2","5","7","53","14","20","34","540","68","C0000889"
"3954","2","3","2","48","170","67","119","444","593","C0000889"
"3561","2","5","7","53","14","20","25","40","186","C0000889"
"659","2","5","7","53","14","20","259","423","389","C0000889"
"4284","2","3","5","80","81","166","397","374","486","C0001122"
"5913","2","5","7","27","36","71","341","223","219","C0001122"
"5837","2","3","5","80","81","23","103","464","658","C0001122"
"51062","2","5","7","27","36","150","402","489","373","C0001126"
"1583","2","3","5","79","152","273","375","100","589","C0001126"
"2263","2","5","7","53","14","20","25","40","186","C0001126"
"9742","2","3","12","76","153","40","38","54","75","C0001126"
"2255","2","5","7","53","14","20","25","40","186","C0001126"
"10743","2","3","3","19","151","276","91","433","118","C0001126"
"4173","2","3","12","76","31","261","116","1","86","C0001126"
"846","2","5","4","68","96","326","427","548","672","C0001126"
"8517","2","3","12","41","219","339","156","568","697","C0001126"
"271","2","3","5","33","6","241","233","304","386","C0001126"
