"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"1947","2","5","7","53","51","20","25","560","373","C0000768"
"286077","2","3","12","76","153","40","38","54","75","C0000768"
"2033","2","3","12","19","31","1","91","433","118","C0000768"
"9723","2","5","7","53","51","342","79","560","373","C0000768"
"54332","2","3","2","60","170","40","98","66","203","C0000768"
"4893","2","5","7","34","52","24","30","46","72","C0000768"
"1861","2","5","7","60","14","184","341","544","669","C0000768"
"2187","2","3","12","19","31","261","116","1","86","C0000768"
"43","2","3","5","85","143","286","51","488","389","C0000768"
"2694","2","5","7","48","51","105","139","186","245","C0000768"
"6662","2","3","3","19","221","321","428","541","667","C0000832"
"538","2","3","8","63","45","23","103","464","187","C0000832"
"9997","2","3","2","48","170","50","119","444","556","C0000832"
"57572","2","3","12","19","31","118","155","287","116","C0000887"
"3930","2","3","2","22","33","323","66","3","464","C0000887"
"6833","2","5","8","45","36","166","240","415","666","C0000887"
"9469","2","3","2","103","189","303","29","475","467","C0000887"
"148","2","5","4","68","96","326","427","548","672","C0000887"
"6869","2","5","4","68","96","326","427","548","672","C0000887"
"4791","2","3","12","41","219","339","156","568","697","C0000889"
"9820","2","3","12","41","116","268","434","468","213","C0000889"
"2643","2","3","5","87","91","75","204","267","352","C0000889"
"23363","2","3","12","41","116","268","434","468","213","C0000889"
"5551","2","5","7","53","51","119","395","549","674","C0000889"
"9791","2","3","8","45","94","199","240","415","666","C0000889"
"8216","2","3","12","41","119","330","214","454","144","C0000889"
"2177","2","3","2","110","90","261","431","545","443","C0000889"
"4233","2","5","7","53","14","20","25","40","186","C0000889"
"720","2","5","7","53","51","342","454","573","492","C0000889"
"5657","2","5","7","34","52","216","395","549","674","C0000889"
"8050","2","3","2","67","92","293","55","75","311","C0000889"
"344","2","5","7","53","51","342","454","573","492","C0000889"
"22796","2","5","7","60","153","40","38","66","203","C0000889"
"5727","2","3","12","68","221","197","259","560","422","C0000889"
"5260","2","5","7","53","14","20","34","540","68","C0000889"
"1910","2","5","4","68","96","326","427","548","672","C0000889"
"2799","2","3","7","34","52","216","395","549","33","C0000889"
"22845","2","3","2","48","68","125","161","214","288","C0000889"
"2779","2","5","4","68","96","326","427","548","672","C0000889"
"10483","2","3","7","60","54","24","30","46","72","C0001122"
"8929","2","3","3","19","221","321","428","541","667","C0001122"
"207","2","3","7","53","14","20","34","489","416","C0001122"
"5696","2","3","12","41","116","268","156","568","116","C0001126"
"2161","2","5","7","68","51","119","395","549","674","C0001126"
"6899","2","5","7","53","184","335","259","560","373","C0001126"
"9095","2","5","7","53","51","335","444","560","373","C0001126"
"6497","2","5","3","19","221","342","259","423","389","C0001126"
"7439","2","5","8","63","45","23","34","464","187","C0001126"
"1311","2","5","7","53","51","342","454","573","492","C0001126"
"546","2","3","12","19","31","261","426","1","86","C0001126"
"2184","2","3","5","76","153","138","236","332","407","C0001126"
"774","2","5","8","63","36","166","341","390","158","C0001126"
"54820","2","3","12","76","153","40","38","54","75","C0001175"
"8557","2","5","8","63","45","23","103","464","187","C0001175"
"6674","2","3","12","48","57","50","38","54","462","C0001175"
"8820","2","3","3","19","221","321","428","541","667","C0001202"
"9197","2","3","2","67","92","293","55","75","311","C0001202"
"7092","2","5","7","53","51","342","454","573","492","C0001206"
"1352","2","3","2","48","170","50","119","444","556","C0001206"
"26580","2","5","8","27","70","99","162","216","290","C0001206"
"207","2","3","7","53","14","20","34","489","416","C0001206"
"1805","2","5","7","53","51","342","454","573","492","C0001206"
"4914","2","3","2","22","18","266","202","252","252","C0001206"
"3643","2","5","7","53","14","20","25","40","186","C0001206"
"50940","2","3","4","68","96","326","427","548","672","C0001206"
"6657","2","3","12","19","221","321","428","541","667","C0001206"
"55315","2","3","5","80","81","296","62","94","150","C0001206"
"1280","2","5","7","53","51","342","454","573","492","C0001206"
"4582","2","5","7","53","206","324","430","429","544","C0001206"
"2261","2","5","7","53","14","20","25","40","186","C0001206"
"3763","2","5","8","63","36","166","106","110","158","C0001206"
"3835","2","3","12","76","153","40","38","54","75","C0001206"
"26160","2","3","12","76","153","40","38","54","75","C0001206"
"2260","2","5","7","53","14","20","25","40","186","C0001206"
"6622","2","3","7","27","36","150","341","223","628","C0001339"
"7283","2","3","12","76","153","40","38","54","75","C0001339"
"3852","2","1","6","11","142","225","142","220","298","C0001339"
"4668","2","3","5","21","111","188","242","313","396","C0001403"
