"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3569","2","5","7","53","51","342","454","573","416","C0000768"
"1139","2","5","8","27","70","99","162","216","290","C0000768"
"2588","2","3","7","34","52","216","395","549","674","C0000768"
"4724","2","3","2","48","170","50","119","444","556","C0000768"
"5913","2","5","7","27","36","71","341","223","219","C0000768"
"785","2","5","8","63","36","166","106","110","158","C0000768"
"207","2","3","7","53","14","20","34","489","416","C0000768"
"7040","2","5","7","53","51","342","454","573","492","C0000768"
"11041","2","3","2","27","36","150","341","223","628","C0000768"
"2138","2","3","12","19","31","1","426","55","78","C0000768"
"7305","2","5","7","34","52","216","395","549","674","C0000768"
"3257","2","5","7","60","54","24","30","46","72","C0000832"
"3350","2","5","4","68","96","326","427","548","672","C0000832"
"4487","2","3","3","19","221","321","428","541","667","C0000832"
"5373","2","3","2","90","167","123","158","207","278","C0000887"
"5167","2","3","5","32","93","163","207","303","126","C0000887"
"54567","2","5","7","53","51","143","428","236","667","C0000887"
"421","2","5","7","42","51","335","444","560","373","C0000887"
"10516","2","5","7","53","51","342","454","573","492","C0000887"
"9056","2","3","8","45","94","199","240","415","666","C0000887"
"2073","2","3","12","19","31","261","116","1","86","C0000889"
"10082","2","3","2","74","51","342","454","573","492","C0000889"
"3329","2","3","2","48","170","50","304","167","593","C0000889"
"831","2","5","7","53","51","342","454","573","492","C0000889"
"4148","2","5","7","53","51","342","454","573","492","C0000889"
"3953","2","5","7","53","14","20","25","40","186","C0000889"
"6905","2","3","12","76","153","40","38","54","75","C0000889"
"55812","2","3","12","76","181","160","38","54","75","C0000889"
"3569","2","5","7","53","51","342","454","573","416","C0000889"
"3356","2","5","4","68","96","326","427","548","672","C0000889"
"6469","2","5","3","53","221","197","259","560","422","C0000889"
"9440","2","4","3","24","119","330","214","454","144","C0000889"
"3035","2","3","2","110","85","237","433","547","154","C0000889"
"9915","2","3","3","27","151","276","91","433","118","C0000889"
"3589","2","5","7","53","51","119","25","40","416","C0000889"
"5245","2","3","12","19","31","1","119","444","593","C0000889"
"2350","2","5","5","27","51","335","444","560","373","C0000889"
"4318","2","5","7","34","52","216","395","573","492","C0000889"
"1123","2","5","7","60","54","24","30","46","72","C0000889"
"1026","2","3","12","19","31","1","116","489","416","C0000889"
"4893","2","5","7","34","52","24","30","46","72","C0001122"
"29954","2","5","2","27","206","324","430","215","290","C0001122"
"54463","2","3","2","48","57","110","141","359","462","C0001122"
"55209","2","3","12","11","142","225","142","220","298","C0001126"
"8820","2","3","3","19","221","321","428","541","667","C0001126"
"2072","2","3","12","19","31","261","116","1","86","C0001126"
"860","2","3","12","19","31","276","91","433","118","C0001126"
"54808","2","3","12","76","153","40","38","54","75","C0001126"
"1482","2","3","3","19","221","321","428","541","667","C0001126"
"10815","2","5","7","60","36","71","341","223","666","C0001126"
"9152","2","5","8","45","94","199","240","415","666","C0001126"
"25836","2","3","12","76","153","40","38","54","75","C0001126"
"26608","2","3","2","22","170","50","119","463","153","C0001126"
"673","2","5","7","53","14","20","34","540","68","C0001175"
"2200","2","5","7","53","51","342","454","573","492","C0001175"
"7424","2","5","7","53","51","342","454","573","702","C0001175"
"190","2","3","3","19","151","276","91","433","118","C0001202"
"3691","2","5","7","53","51","342","454","573","492","C0001202"
"55157","2","3","2","110","85","67","76","252","154","C0001206"
"5428","2","3","2","48","170","50","119","167","593","C0001206"
