"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9150","2","3","12","19","31","261","116","159","211","C0000768"
"2","7403","2","3","12","19","31","1","426","55","78","C0000768"
"3","7471","2","5","3","68","221","197","259","560","422","C0000768"
"4","9569","2","3","12","19","31","276","91","433","118","C0000768"
"5","10269","2","3","2","48","182","50","119","444","556","C0000768"
"6","23384","2","3","12","63","45","184","103","572","658","C0000768"
"7","1120","2","3","2","85","143","286","51","488","102","C0000768"
"8","3909","2","5","7","53","51","342","454","573","492","C0000768"
"9","3145","2","3","5","80","81","166","132","175","473","C0000768"
"10","6792","2","5","7","53","14","20","34","540","68","C0000768"
"11","7299","2","3","5","23","18","138","250","332","407","C0000768"
"12","54187","2","3","5","80","81","296","272","452","148","C0000832"
"13","5521","2","3","12","76","137","76","136","472","435","C0000832"
"14","6557","2","5","8","45","94","199","240","415","666","C0000832"
"15","1080","2","3","12","41","219","339","156","544","669","C0000887"
"16","9569","2","3","12","19","31","276","91","433","118","C0000887"
"17","916","2","5","7","53","51","119","25","549","674","C0000887"
"18","3423","2","3","5","74","3","342","374","294","590","C0000887"
"19","8243","2","3","12","76","31","40","38","54","75","C0000887"
"20","8036","2","5","7","60","54","296","399","359","658","C0000887"
"21","5428","2","3","2","48","170","50","119","167","593","C0000889"
"22","26608","2","3","2","22","170","50","119","463","153","C0000889"
"23","3889","2","1","6","11","142","225","142","220","298","C0000889"
"24","54790","2","3","12","19","31","1","426","55","78","C0000889"
"25","5308","2","3","3","19","221","321","428","541","667","C0000889"
"26","773","2","5","8","27","36","166","341","223","628","C0000889"
"27","9401","2","3","12","76","31","261","116","1","86","C0000889"
"28","3565","2","5","7","53","51","119","25","489","416","C0000889"
"29","4173","2","3","12","76","31","261","116","1","86","C0000889"
"30","4843","2","3","5","43","161","305","409","489","416","C0000889"
"31","224","2","3","5","50","47","39","202","19","233","C0000889"
"32","4361","2","3","12","19","31","261","116","1","86","C0000889"
"33","831","2","5","7","53","51","342","454","573","492","C0000889"
"34","6899","2","5","7","53","184","335","259","560","373","C0000889"
"35","5922","2","5","7","60","54","24","30","46","72","C0000889"
"36","3425","2","3","5","80","81","166","454","573","492","C0000889"
"37","4436","2","3","12","19","31","261","116","1","86","C0000889"
"38","3785","2","5","8","63","36","166","106","110","158","C0000889"
"39","2969","2","3","12","19","31","276","91","433","118","C0000889"
"40","37","2","3","2","110","105","178","226","297","380","C0000889"
"41","348","2","5","7","53","51","342","454","573","492","C0001122"
"42","9987","2","3","2","22","33","323","66","101","136","C0001122"
"43","7015","2","3","12","19","31","1","426","55","78","C0001122"
"44","5277","2","3","2","61","77","142","176","235","317","C0001126"
"45","1392","2","5","4","68","96","326","427","548","672","C0001126"
"46","421","2","5","7","42","51","335","444","560","373","C0001126"
"47","9451","2","3","2","110","51","335","226","297","380","C0001126"
"48","4148","2","5","7","53","51","342","454","573","492","C0001126"
"49","185","2","5","4","68","96","326","427","548","672","C0001126"
"50","5447","2","3","5","91","214","271","372","471","586","C0001126"
"51","1280","2","5","7","53","51","342","454","573","492","C0001126"
"52","1910","2","5","4","68","96","326","427","548","672","C0001126"
"53","8398","2","3","5","116","183","40","38","352","455","C0001126"
"54","51741","2","3","2","22","33","323","66","101","127","C0001175"
"55","2178","2","3","12","19","31","261","116","1","86","C0001175"
"56","5741","2","5","4","68","96","326","427","548","672","C0001175"
"57","2006","2","5","7","53","51","342","454","573","492","C0001202"
"58","51151","2","3","5","23","18","138","250","332","407","C0001202"
"59","10749","2","3","7","76","153","40","38","54","75","C0001206"
"60","4512","2","3","2","48","170","110","141","359","8","C0001206"
"61","7468","2","3","12","19","31","1","426","55","78","C0001206"
"62","4690","2","5","7","60","14","20","25","40","215","C0001206"
"63","29851","2","5","7","53","14","20","25","40","186","C0001206"
"64","3052","2","3","2","48","170","50","119","444","556","C0001206"
"65","4351","2","3","2","90","167","266","367","500","577","C0001206"
"66","9731","2","3","12","76","153","40","38","54","75","C0001206"
"67","54808","2","3","12","76","153","40","38","54","75","C0001206"
"68","3954","2","3","2","48","170","67","119","444","593","C0001206"
"69","2516","2","3","3","19","151","276","91","433","118","C0001206"
"70","5644","2","5","7","68","51","119","395","549","674","C0001206"
"71","7546","2","5","3","19","221","321","79","560","373","C0001206"
"72","4771","2","5","7","60","36","71","177","64","215","C0001206"
"73","55135","2","3","12","76","137","76","136","472","435","C0001206"
"74","50964","2","5","3","68","221","197","259","423","422","C0001206"
"75","11322","2","5","7","34","52","216","395","549","674","C0001206"
"76","1401","2","5","7","53","51","119","395","573","492","C0001339"
"77","1019","2","3","12","19","31","1","116","1","86","C0001339"
"78","5727","2","3","12","68","221","197","259","560","422","C0001339"
"79","134","2","5","4","68","96","326","427","548","672","C0001403"
"80","25942","2","3","12","19","31","1","426","55","78","C0001403"
"81","6531","2","5","8","45","94","199","240","415","666","C0001403"
"82","5396","2","3","3","19","221","321","428","541","667","C0001403"
"83","5144","2","3","4","68","96","326","427","548","672","C0001403"
"84","2671","2","3","2","48","170","50","304","167","593","C0001403"
"85","4137","2","3","7","27","36","150","341","223","628","C0001403"
"86","5728","2","3","5","80","81","339","156","568","605","C0001403"
"87","2296","2","3","3","19","221","321","428","541","667","C0001403"
"88","3094","2","3","2","48","170","266","367","500","78","C0001403"
"89","6338","2","5","8","63","45","23","34","464","187","C0001403"
"90","55343","2","3","4","68","69","306","410","520","639","C0001403"
"91","5525","2","3","12","76","153","40","38","54","75","C0001403"
"92","658","2","5","7","53","51","342","259","423","389","C0001403"
"93","29078","2","3","2","48","170","50","119","444","556","C0001403"
"94","6578","2","3","5","35","41","77","40","57","80","C0001403"
"95","348938","2","5","2","63","182","50","103","297","628","C0001403"
"96","9782","2","3","2","22","33","323","66","101","136","C0001403"
"97","6495","2","3","3","19","221","321","428","541","667","C0001430"
"98","4159","2","5","4","68","96","326","427","548","672","C0001430"
"99","7054","2","3","5","80","81","166","34","258","345","C0001430"
"100","8626","2","3","3","19","221","321","428","541","667","C0001430"
"101","190","2","3","3","19","151","276","91","433","118","C0001430"
"102","4854","2","5","7","53","51","143","428","236","667","C0001430"
"103","51651","2","3","12","41","219","339","156","568","605","C0001430"
"104","26191","2","5","7","53","14","20","25","40","186","C0001430"
"105","9662","2","3","12","76","153","40","38","54","75","C0001430"
"106","7248","2","3","2","48","57","110","141","359","462","C0001430"
"107","23554","2","5","3","68","221","197","259","518","492","C0001430"
"108","6253","2","5","4","27","36","326","402","489","187","C0001430"
"109","4204","2","3","12","19","31","1","426","55","78","C0001430"
"110","2934","2","5","7","34","52","216","395","549","674","C0001430"
"111","4583","2","3","3","89","206","324","430","429","544","C0001430"
"112","8322","2","5","3","68","221","184","259","544","669","C0001430"
"113","9516","2","3","2","48","116","110","141","152","462","C0001430"
"114","1499","2","3","12","19","221","197","259","560","422","C0001430"
"115","6334","2","5","8","63","36","166","341","223","158","C0001430"
"116","6310","2","3","12","22","142","225","366","362","468","C0001430"
"117","83550","2","3","4","68","221","197","259","499","422","C0001430"
"118","2697","2","3","7","76","153","40","38","54","75","C0001430"
"119","2316","2","5","7","53","51","342","454","573","702","C0001430"
"120","9469","2","3","2","103","189","303","29","475","467","C0001430"
"121","1736","2","3","2","110","85","237","433","547","671","C0001430"
"122","4853","2","3","12","19","124","143","428","236","667","C0001430"
"123","114609","2","3","12","41","219","339","156","568","697","C0001430"
"124","1290","2","5","7","53","51","342","454","573","492","C0001430"
"125","4089","2","3","12","19","219","339","259","423","605","C0001430"
"126","10522","2","3","12","19","221","197","259","236","422","C0001430"
"127","27229","2","3","12","76","153","40","38","54","75","C0001430"
"128","367","2","3","12","19","31","276","91","433","118","C0001430"
"129","475","2","3","5","80","81","110","378","173","229","C0001618"
"130","23414","2","3","12","19","31","118","155","287","116","C0001618"
"131","2956","2","3","12","19","31","261","116","1","86","C0001618"
"132","7283","2","3","12","76","153","40","38","54","75","C0001621"
"133","1161","2","3","12","41","116","268","434","468","213","C0001621"
"134","25913","2","3","12","19","31","261","116","1","78","C0001623"
"135","1031","2","3","12","19","31","1","426","55","78","C0001623"
"136","2483","2","3","2","22","33","323","66","101","136","C0001623"
"137","64421","2","3","12","19","31","261","116","1","86","C0001623"
"138","2316","2","5","7","53","51","342","454","573","702","C0001623"
"139","23746","2","3","12","41","83","101","126","271","356","C0001623"
"140","4784","2","3","2","22","33","261","116","159","211","C0001623"
"141","1956","2","5","7","53","14","184","45","544","669","C0001623"
"142","2703","2","3","12","76","153","40","38","54","75","C0001623"
"143","338","2","5","7","53","51","342","454","573","492","C0001624"
"144","275","2","3","5","106","104","214","70","377","488","C0001624"
"145","2778","2","5","4","68","96","326","427","548","672","C0001624"
"146","3265","2","5","7","60","54","24","30","46","72","C0001624"
"147","3930","2","3","2","22","33","323","66","3","464","C0001624"
"148","4625","2","3","8","63","45","23","103","464","187","C0001624"
"149","9049","2","3","3","41","151","276","378","271","356","C0001624"
"150","23636","2","3","12","22","33","323","66","101","664","C0001624"
"151","55215","2","3","12","76","31","261","116","1","86","C0001624"
"152","10082","2","3","2","74","51","342","454","573","492","C0001624"
"153","4010","2","3","3","19","221","321","428","541","667","C0001624"
"154","3762","2","5","8","63","36","166","106","110","158","C0001627"
"155","1906","2","5","4","68","96","326","427","548","672","C0001627"
"156","190","2","3","3","19","151","276","91","433","118","C0001627"
"157","51816","2","5","7","34","52","216","395","549","674","C0001627"
"158","6905","2","3","12","76","153","40","38","54","75","C0001627"
"159","7422","2","5","7","53","51","342","454","573","702","C0001627"
"160","29123","2","3","12","19","151","276","91","433","118","C0001627"
"161","58","2","5","8","63","45","23","103","464","187","C0001627"
"162","2645","2","3","2","90","167","266","367","101","664","C0001627"
"163","1728","2","3","2","41","116","268","434","568","605","C0001627"
"164","4621","2","5","8","63","45","23","103","464","187","C0001627"
"165","5194","2","3","5","43","161","305","409","208","482","C0001723"
"166","4593","2","5","7","53","14","20","454","573","492","C0001723"
"167","26276","2","3","7","60","81","184","341","66","203","C0001723"
"168","11107","2","3","12","19","31","1","426","55","78","C0001723"
"169","5604","2","5","7","53","14","20","34","540","68","C0001723"
"170","2668","2","5","7","53","14","20","25","40","186","C0001723"
"171","5604","2","5","7","53","14","20","34","540","68","C0001733"
"172","5781","2","5","7","53","14","20","25","40","186","C0001733"
"173","7439","2","5","8","63","45","23","34","464","187","C0001733"
"174","2239","2","3","2","74","51","342","454","573","492","C0001768"
"175","1618","2","3","2","22","33","323","66","101","136","C0001768"
"176","11231","2","3","2","110","105","178","226","297","380","C0001768"
"177","5351","2","5","7","53","51","342","454","573","492","C0001768"
"178","22856","2","3","2","78","189","303","251","320","403","C0001768"
"179","8243","2","3","12","76","31","40","38","54","75","C0001768"
"180","26005","2","3","12","76","153","40","38","54","75","C0001768"
"181","3098","2","3","2","90","167","266","367","500","577","C0001768"
"182","5830","2","3","5","43","161","305","409","208","482","C0001768"
"183","55670","2","3","5","43","161","305","409","208","482","C0001768"
"184","3930","2","3","2","22","33","323","66","3","464","C0001768"
"185","3892","2","1","6","11","142","225","142","220","298","C0001768"
"186","6154","2","3","2","110","85","237","433","547","671","C0001768"
"187","6440","2","5","5","68","96","185","238","310","272","C0001768"
"188","2316","2","5","7","53","51","342","454","573","702","C0001768"
"189","29925","2","3","2","68","66","123","158","207","278","C0001768"
"190","845","2","5","8","63","45","23","34","464","187","C0001815"
"191","1991","2","5","7","34","52","216","395","549","674","C0001815"
"192","54756","2","5","7","41","219","238","118","543","214","C0001816"
"193","6496","2","3","3","19","221","321","428","541","667","C0001816"
"194","54880","2","3","12","19","31","1","426","55","78","C0001816"
"195","2218","2","5","2","53","123","194","255","560","373","C0001818"
"196","5566","2","3","12","76","14","20","34","540","75","C0001818"
"197","23218","2","5","7","34","52","216","395","549","674","C0001818"
"198","6647","2","3","2","95","2","342","378","173","702","C0001818"
"199","3559","2","5","7","53","14","20","25","40","186","C0001824"
"200","10297","2","3","12","27","36","150","444","223","628","C0001824"
"201","3909","2","5","7","53","51","342","454","573","492","C0001824"
"202","7403","2","3","12","19","31","1","426","55","78","C0001824"
"203","6391","2","3","2","48","170","50","119","444","556","C0001883"
"204","4524","2","3","2","15","166","104","369","117","583","C0001883"
"205","2263","2","5","7","53","14","20","25","40","186","C0001883"
"206","5317","2","5","7","34","52","216","142","220","298","C0001916"
"207","8867","2","3","5","60","14","184","341","544","669","C0001916"
"208","1278","2","5","7","53","51","342","454","573","492","C0001916"
"209","7227","2","3","12","19","31","276","91","433","118","C0001916"
"210","5573","2","3","12","19","184","118","155","287","116","C0001916"
"211","8200","2","5","7","53","51","342","259","423","389","C0001916"
"212","367","2","3","12","19","31","276","91","433","118","C0001916"
"213","23408","2","3","3","19","151","276","91","433","118","C0001916"
"214","29954","2","5","2","27","206","324","430","215","290","C0001916"
"215","54583","2","3","12","41","116","268","434","568","605","C0001916"
"216","5728","2","3","5","80","81","339","156","568","605","C0001916"
"217","3440","2","3","12","19","184","118","155","287","116","C0001925"
"218","3440","2","3","12","19","184","118","155","287","116","C0001925"
"219","8292","2","5","5","27","51","342","454","573","492","C0001925"
"220","435","2","3","8","84","97","167","210","278","360","C0001925"
"221","440","2","3","2","101","62","189","182","509","154","C0001925"
"222","860","2","3","12","19","31","276","91","433","118","C0001925"
"223","3717","2","5","7","53","14","20","25","40","186","C0001925"
"224","4722","2","3","2","48","170","50","119","444","556","C0001925"
"225","2177","2","3","2","110","90","261","431","545","443","C0001925"
"226","9197","2","3","2","67","92","293","55","75","311","C0001925"
"227","5194","2","3","5","43","161","305","409","208","482","C0001925"
"228","2657","2","5","7","53","51","342","259","423","389","C0001925"
"229","4352","2","5","7","53","14","20","25","40","186","C0001925"
"230","55135","2","3","12","76","137","76","136","472","435","C0001925"
"231","8195","2","3","12","76","153","76","38","54","75","C0001925"
"232","5828","2","3","5","43","161","305","409","208","482","C0001925"
"233","5336","2","3","7","53","14","20","25","40","215","C0001925"
"234","1297","2","5","7","53","51","342","454","573","492","C0001925"
"235","5888","2","3","12","19","31","261","116","1","86","C0001925"
"236","2978","2","3","5","80","81","272","223","518","621","C0001925"
"237","3251","2","3","4","68","96","326","427","341","150","C0001925"
"238","4625","2","3","8","63","45","23","103","464","187","C0001956"
"239","54790","2","3","12","19","31","1","426","55","78","C0001956"
"240","1376","2","3","2","19","151","276","91","433","118","C0001956"
"241","2263","2","5","7","53","14","20","25","40","186","C0001956"
"242","3350","2","5","4","68","96","326","427","548","672","C0001956"
"243","10084","2","3","2","22","33","323","66","101","136","C0001956"
"244","54903","2","3","12","76","153","40","38","54","75","C0001956"
"245","1282","2","5","7","53","51","342","454","573","492","C0001956"
"246","3329","2","3","2","48","170","50","304","167","593","C0001956"
"247","2187","2","3","12","19","31","261","116","1","86","C0001956"
"248","5449","2","3","3","19","221","321","428","541","667","C0001956"
"249","5318","2","1","6","11","142","225","142","220","298","C0001956"
"250","9215","2","5","2","27","36","150","430","215","628","C0001957"
"251","2260","2","5","7","53","14","20","25","40","186","C0001957"
"252","11284","2","3","12","19","31","261","116","1","86","C0002018"
"253","6103","2","3","12","76","153","40","38","54","75","C0002018"
"254","2623","2","3","12","19","31","1","155","287","116","C0002018"
"255","5743","2","3","5","53","175","119","167","489","416","C0002018"
"256","23503","2","3","6","11","142","225","142","220","298","C0002018"
"257","10585","2","5","2","27","206","324","430","215","290","C0002018"
"258","5743","2","3","5","53","175","119","167","489","416","C0002063"
"259","23414","2","3","12","19","31","118","155","287","116","C0002063"
"260","847","2","3","7","34","52","216","395","549","674","C0002064"
"261","183","2","5","4","68","96","326","427","548","672","C0002064"
"262","4620","2","5","8","63","45","23","103","464","187","C0002064"
"263","2317","2","5","7","63","45","23","103","287","664","C0002064"
"264","7148","2","5","7","53","51","342","454","573","492","C0002064"
"265","1896","2","5","12","41","219","339","156","568","697","C0002171"
"266","23554","2","5","3","68","221","197","259","518","492","C0002171"
"267","5194","2","3","5","43","161","305","409","208","482","C0002171"
"268","2741","2","5","8","27","70","99","162","216","290","C0002171"
"269","4337","2","3","2","80","91","75","204","267","352","C0002171"
"270","6469","2","5","3","53","221","197","259","560","422","C0002171"
"271","3265","2","5","7","60","54","24","30","46","72","C0002171"
"272","864","2","3","12","19","31","276","91","236","605","C0002171"
"273","9652","2","3","2","110","85","237","433","547","671","C0002171"
"274","34","2","3","2","19","151","276","91","433","118","C0002171"
"275","4790","2","3","7","34","52","216","166","129","697","C0002171"
"276","6522","2","5","8","35","41","199","40","415","666","C0002312"
"277","860","2","3","12","19","31","276","91","433","118","C0002312"
"278","3040","2","5","5","53","51","342","40","78","178","C0002312"
"279","7018","2","5","7","53","51","342","454","573","669","C0002382"
"280","1593","2","3","5","79","152","273","157","333","277","C0002382"
"281","3920","2","5","7","34","52","216","395","549","674","C0002418"
"282","1140","2","5","8","27","70","99","162","216","290","C0002418"
"283","2690","2","5","7","53","14","20","25","40","186","C0002418"
"284","6908","2","3","12","19","31","1","116","159","211","C0002418"
"285","3383","2","5","7","53","51","119","454","287","116","C0002418"
"286","6261","2","5","8","63","45","23","34","464","187","C0002418"
"287","7374","2","3","12","19","31","261","116","1","86","C0002418"
"288","673","2","5","7","53","14","20","34","540","68","C0002418"
"289","11160","2","3","12","41","116","268","423","536","445","C0002418"
"290","613","2","5","7","60","54","24","30","46","72","C0002418"
"291","2200","2","5","7","53","51","342","454","573","492","C0002418"
"292","1499","2","3","12","19","221","197","259","560","422","C0002418"
"293","5396","2","3","3","19","221","321","428","541","667","C0002418"
"294","3600","2","5","7","53","51","119","25","40","186","C0002418"
"295","5654","2","5","7","53","51","342","454","573","492","C0002418"
