"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","659","2","5","7","53","14","20","259","423","389","C0000768"
"2","9927","2","3","12","19","31","118","155","287","116","C0000768"
"3","30813","2","3","3","19","221","321","428","541","667","C0000768"
"4","4598","2","3","2","19","151","276","198","259","427","C0000768"
"5","1497","2","5","2","63","182","50","103","297","628","C0000768"
"6","1959","2","3","3","19","151","276","91","433","118","C0000768"
"7","3458","2","5","7","53","184","119","156","287","116","C0000768"
"8","1475","2","1","6","11","142","225","142","220","298","C0000768"
"9","6774","2","3","12","53","14","276","25","489","416","C0000768"
"10","5728","2","3","5","80","81","339","156","568","605","C0000768"
"11","669","2","3","5","90","167","266","441","106","616","C0000768"
"12","4982","2","5","12","41","219","339","156","568","697","C0000832"
"13","4535","2","3","2","48","170","50","119","444","556","C0000832"
"14","132884","2","3","12","41","116","268","434","568","605","C0000832"
"15","8815","2","3","12","22","33","323","66","444","664","C0000887"
"16","860","2","3","12","19","31","276","91","433","118","C0000887"
"17","6792","2","5","7","53","14","20","34","540","68","C0000887"
"18","5073","2","3","2","110","85","323","433","146","194","C0000887"
"19","8626","2","3","3","19","221","321","428","541","667","C0000887"
"20","9663","2","3","5","80","81","296","51","488","102","C0000887"
"21","25953","2","3","2","67","92","293","137","75","664","C0000889"
"22","3691","2","5","7","53","51","342","454","573","492","C0000889"
"23","1001","2","5","7","53","51","335","444","560","373","C0000889"
"24","9632","2","3","7","60","153","40","38","54","203","C0000889"
"25","10312","2","3","7","34","52","216","395","549","674","C0000889"
"26","22796","2","5","7","60","153","40","38","66","203","C0000889"
"27","7516","2","3","12","19","31","261","116","1","86","C0000889"
"28","3930","2","3","2","22","33","323","66","3","464","C0000889"
"29","6331","2","5","8","63","36","166","341","223","158","C0000889"
"30","6557","2","5","8","45","94","199","240","415","666","C0000889"
"31","2159","2","5","7","68","51","119","454","549","674","C0000889"
"32","1280","2","5","7","53","51","342","454","573","492","C0000889"
"33","8892","2","3","2","110","85","237","433","547","671","C0000889"
"34","2705","2","3","12","76","153","40","38","54","75","C0000889"
"35","10225","2","5","7","53","51","119","395","549","674","C0000889"
