"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"55612","2","5","7","60","36","71","177","560","701","C0000768"
"10847","2","3","12","19","31","1","426","55","78","C0000768"
"7474","2","5","3","68","221","184","259","544","669","C0000768"
"4359","2","5","7","53","51","342","454","573","492","C0000768"
"7010","2","5","7","53","14","20","25","40","186","C0000768"
"6444","2","5","8","63","45","23","103","464","187","C0000768"
"1312","2","3","2","87","79","105","426","129","25","C0000768"
"6833","2","5","8","45","36","166","240","415","666","C0000768"
"1106","2","3","12","19","31","1","426","55","78","C0000768"
"3735","2","3","2","110","85","237","433","252","154","C0000768"
"2110","2","3","2","48","170","50","119","444","556","C0000768"
"4729","2","3","2","48","170","50","119","444","556","C0000832"
"2260","2","5","7","53","14","20","25","40","186","C0000832"
"5993","2","3","12","19","31","1","426","55","78","C0000832"
"9179","2","5","7","60","18","184","341","544","669","C0000887"
"1584","2","3","5","79","159","256","276","353","456","C0000887"
"10149","2","5","5","63","36","166","332","220","158","C0000887"
"326","2","3","12","19","31","261","377","370","269","C0000887"
"1499","2","3","12","19","221","197","259","560","422","C0000887"
"6239","2","3","12","19","119","330","214","454","144","C0000887"
"4148","2","5","7","53","51","342","454","573","492","C0000889"
"25914","2","3","12","41","116","339","409","359","187","C0000889"
"3172","2","3","3","19","151","276","91","433","118","C0000889"
"51715","2","5","7","60","54","24","30","46","72","C0000889"
"9215","2","5","2","27","36","150","430","215","628","C0000889"
"3763","2","5","8","63","36","166","106","110","158","C0000889"
"3383","2","5","7","53","51","119","454","287","116","C0000889"
"6622","2","3","7","27","36","150","341","223","628","C0000889"
"4436","2","3","12","19","31","261","116","1","86","C0000889"
"3814","2","5","4","68","96","326","427","548","672","C0000889"
"30008","2","5","7","53","51","342","454","573","492","C0000889"
"25974","2","3","7","48","51","105","139","186","245","C0000889"
"5422","2","3","12","19","31","261","116","1","86","C0000889"
"9241","2","5","7","53","51","342","259","423","389","C0000889"
"10743","2","3","3","19","151","276","91","433","118","C0000889"
"2261","2","5","7","53","14","20","25","40","186","C0000889"
"5657","2","5","7","34","52","216","395","549","674","C0000889"
"355","2","3","7","41","219","339","156","568","697","C0000889"
"2796","2","5","4","68","96","326","427","548","672","C0000889"
"5913","2","5","7","27","36","71","341","223","219","C0000889"
"7456","2","5","7","60","14","20","25","40","215","C0001122"
"5116","2","3","12","76","153","40","38","54","75","C0001122"
"2155","2","5","7","53","51","119","454","549","674","C0001122"
"4854","2","5","7","53","51","143","428","236","667","C0001126"
"2033","2","3","12","19","31","1","91","433","118","C0001126"
"7474","2","5","3","68","221","184","259","544","669","C0001126"
"6005","2","3","2","16","197","45","155","78","695","C0001126"
"6390","2","3","2","48","170","50","119","444","556","C0001126"
"673","2","5","7","53","14","20","34","540","68","C0001126"
"627","2","5","7","53","51","335","444","423","373","C0001126"
"2811","2","5","7","53","51","1","454","573","78","C0001126"
"9215","2","5","2","27","36","150","430","215","628","C0001126"
"472","2","3","12","19","31","261","116","1","86","C0001126"
"2200","2","5","7","53","51","342","454","573","492","C0001175"
"3953","2","5","7","53","14","20","25","40","186","C0001175"
"5573","2","3","12","19","184","118","155","287","116","C0001175"
"51360","2","3","3","26","35","276","91","433","203","C0001202"
"3110","2","3","3","19","221","321","428","541","667","C0001202"
"3977","2","5","7","53","51","119","25","40","416","C0001206"
"3931","2","3","5","116","183","295","454","243","327","C0001206"
"5604","2","5","7","53","14","20","34","540","68","C0001206"
"2911","2","5","4","68","96","326","427","548","672","C0001206"
"3514","2","5","7","53","51","119","395","549","674","C0001206"
"5251","2","3","5","80","81","296","474","593","722","C0001206"
"22999","2","5","7","60","36","71","341","223","219","C0001206"
"8820","2","3","3","19","221","321","428","541","667","C0001206"
"7421","2","3","3","19","151","276","91","433","118","C0001206"
"1134","2","5","8","27","70","99","162","216","290","C0001206"
"23556","2","3","2","61","77","142","176","235","317","C0001206"
"5167","2","3","5","32","93","163","207","303","126","C0001206"
"4204","2","3","12","19","31","1","426","55","78","C0001206"
"51025","2","3","2","48","170","50","304","167","593","C0001206"
"4352","2","5","7","53","14","20","25","40","186","C0001206"
"538","2","3","8","63","45","23","103","464","187","C0001206"
"9968","2","4","3","24","119","330","214","454","144","C0001206"
"23169","2","3","2","78","205","112","430","429","544","C0001339"
"7140","2","5","8","63","45","23","103","464","187","C0001339"
"51119","2","3","2","110","85","237","433","547","671","C0001339"
"26005","2","3","12","76","153","40","38","54","75","C0001403"
"55145","2","3","2","22","33","225","142","220","140","C0001403"
"7124","2","3","12","41","219","339","156","568","697","C0001403"
"1272","2","5","7","53","51","335","444","236","373","C0001403"
"1716","2","3","2","27","36","150","221","138","188","C0001403"
"4340","2","5","7","53","51","119","341","223","628","C0001403"
"4054","2","5","7","53","51","342","454","573","492","C0001403"
"1311","2","5","7","53","51","342","454","573","492","C0001403"
"1537","2","3","2","48","170","50","304","167","593","C0001403"
"4763","2","5","7","60","54","24","30","46","214","C0001403"
"1026","2","3","12","19","31","1","116","489","416","C0001403"
"2316","2","5","7","53","51","342","454","573","702","C0001403"
"23345","2","3","12","19","31","1","426","55","78","C0001403"
"3854","2","1","6","11","142","225","142","220","298","C0001403"
"9343","2","3","2","22","33","323","66","101","136","C0001403"
"4763","2","5","7","60","54","24","30","46","214","C0001403"
"2122","2","3","12","19","31","1","426","55","78","C0001403"
"6521","2","5","8","35","41","199","40","415","666","C0001403"
"1030","2","3","12","19","31","1","426","55","78","C0001430"
"5468","2","3","3","19","151","276","91","433","118","C0001430"
"10484","2","3","7","60","153","40","38","54","203","C0001430"
"3106","2","5","7","34","52","119","395","549","674","C0001430"
"2006","2","5","7","53","51","342","454","573","492","C0001430"
"3730","2","5","7","53","14","20","25","40","186","C0001430"
"207","2","3","7","53","14","20","34","489","416","C0001430"
"9215","2","5","2","27","36","150","430","215","628","C0001430"
"5172","2","5","8","45","94","199","240","415","666","C0001430"
"1756","2","5","8","63","45","23","103","464","187","C0001430"
"8517","2","3","12","41","219","339","156","568","697","C0001430"
"7098","2","5","7","41","219","339","156","568","697","C0001430"
"5745","2","5","4","68","96","326","427","548","672","C0001430"
