"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6910","2","3","12","19","51","335","444","560","373","C0000768"
"1482","2","3","3","19","221","321","428","541","667","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"4645","2","3","4","67","92","293","55","75","311","C0000768"
"11277","2","3","12","19","31","261","116","1","86","C0000768"
"4724","2","3","2","48","170","50","119","444","556","C0000768"
"811","2","3","2","41","116","342","423","536","342","C0000768"
"3909","2","5","7","53","51","342","454","573","492","C0000768"
"6154","2","3","2","110","85","237","433","547","671","C0000768"
"8878","2","3","12","41","219","339","156","568","697","C0000768"
"18","2","3","8","67","94","199","182","509","666","C0000768"
"25885","2","3","12","19","31","1","426","55","78","C0000832"
"7169","2","5","8","63","45","23","103","464","187","C0000832"
"5327","2","5","7","53","51","342","454","573","492","C0000832"
"1763","2","3","12","19","31","261","116","1","86","C0000887"
"8626","2","3","3","19","221","321","428","541","667","C0000887"
"6663","2","3","3","19","221","321","428","541","667","C0000887"
"7020","2","3","12","19","31","276","91","433","664","C0000887"
"2584","2","3","2","72","117","196","257","326","46","C0000887"
"1738","2","3","2","67","92","293","55","75","311","C0000887"
"54880","2","3","12","19","31","1","426","55","78","C0000889"
"4160","2","5","4","68","96","326","427","548","672","C0000889"
"4535","2","3","2","48","170","50","119","444","556","C0000889"
"3624","2","5","7","53","51","342","259","423","389","C0000889"
"2798","2","5","4","68","96","326","427","548","672","C0000889"
"1399","2","5","7","53","14","20","25","40","186","C0000889"
"4221","2","3","12","19","31","342","454","573","492","C0000889"
"6605","2","3","12","19","31","1","426","55","78","C0000889"
"3091","2","3","12","41","116","276","91","433","605","C0000889"
"1513","2","5","7","53","51","342","454","573","492","C0000889"
"3651","2","3","3","19","221","321","428","541","667","C0000889"
"7957","2","3","5","42","81","296","399","201","274","C0000889"
"7534","2","3","2","48","57","110","141","359","411","C0000889"
"51750","2","3","12","19","31","261","116","1","86","C0000889"
"90","2","5","7","53","51","342","259","423","389","C0000889"
"5077","2","3","3","19","221","321","428","541","667","C0000889"
"4000","2","3","12","26","105","178","226","297","156","C0000889"
"2056","2","5","7","53","51","119","25","40","186","C0000889"
"4288","2","3","12","76","153","40","38","54","75","C0000889"
"217","2","3","5","75","120","200","75","230","309","C0000889"
"2200","2","5","7","53","51","342","454","573","492","C0001122"
"2796","2","5","4","68","96","326","427","548","672","C0001122"
"3035","2","3","2","110","85","237","433","547","154","C0001122"
"2799","2","3","7","34","52","216","395","549","33","C0001126"
"2317","2","5","7","63","45","23","103","287","664","C0001126"
"1543","2","3","5","91","151","276","91","433","118","C0001126"
"51651","2","3","12","41","219","339","156","568","605","C0001126"
"7555","2","3","2","110","85","237","433","547","671","C0001126"
"3239","2","3","3","19","221","321","428","541","667","C0001126"
"2896","2","5","7","34","52","216","395","549","674","C0001126"
"2099","2","3","12","19","151","276","91","433","118","C0001126"
"6310","2","3","12","22","142","225","366","362","468","C0001126"
"53947","2","3","2","78","114","192","254","319","408","C0001126"
"8260","2","3","12","41","85","266","76","287","78","C0001175"
"4853","2","3","12","19","124","143","428","236","667","C0001175"
"1200","2","3","5","80","81","178","226","297","380","C0001175"
"8820","2","3","3","19","221","321","428","541","667","C0001202"
"11152","2","3","2","48","57","110","141","359","462","C0001202"
"4893","2","5","7","34","52","24","30","46","72","C0001206"
"7169","2","5","8","63","45","23","103","464","187","C0001206"
"3239","2","3","3","19","221","321","428","541","667","C0001206"
"4359","2","5","7","53","51","342","454","573","492","C0001206"
"23414","2","3","12","19","31","118","155","287","116","C0001206"
"50940","2","3","4","68","96","326","427","548","672","C0001206"
"5896","2","3","12","41","116","268","434","568","605","C0001206"
"2705","2","3","12","76","153","40","38","54","75","C0001206"
"54332","2","3","2","60","170","40","98","66","203","C0001206"
"11277","2","3","12","19","31","261","116","1","86","C0001206"
"7048","2","5","7","53","51","342","259","423","389","C0001206"
"1540","2","3","12","41","219","339","156","568","605","C0001206"
"50943","2","3","12","19","31","1","426","129","131","C0001206"
"3145","2","3","5","80","81","166","132","175","473","C0001206"
"10491","2","5","7","53","51","342","454","573","492","C0001206"
"1788","2","3","12","19","31","1","426","55","78","C0001206"
"3908","2","5","7","53","51","342","454","573","492","C0001206"
"948","2","5","7","34","52","216","91","433","702","C0001339"
"6655","2","5","7","60","54","24","30","46","72","C0001339"
"5340","2","5","7","53","51","342","454","573","492","C0001339"
"9657","2","3","12","76","153","40","38","54","75","C0001403"
"8626","2","3","3","19","221","321","428","541","667","C0001403"
"7020","2","3","12","19","31","276","91","433","664","C0001403"
"435","2","3","8","84","97","167","210","278","360","C0001403"
"8643","2","5","3","68","221","197","259","560","422","C0001403"
"7403","2","3","12","19","31","1","426","55","78","C0001403"
"1236","2","5","4","68","96","326","427","548","672","C0001403"
"3636","2","3","5","80","14","20","25","40","186","C0001403"
"9113","2","5","7","53","14","20","34","540","68","C0001403"
"54","2","3","5","80","81","178","195","256","342","C0001403"
"6647","2","3","2","95","2","342","378","173","702","C0001403"
"2176","2","3","12","19","31","261","116","1","86","C0001403"
"6662","2","3","3","19","221","321","428","541","667","C0001403"
"1789","2","3","12","19","31","1","426","55","78","C0001403"
"29123","2","3","12","19","151","276","91","433","118","C0001403"
"5745","2","5","4","68","96","326","427","548","672","C0001403"
"673","2","5","7","53","14","20","34","540","68","C0001403"
"7297","2","5","7","53","184","119","25","40","186","C0001403"
"3930","2","3","2","22","33","323","66","3","464","C0001430"
"55159","2","3","12","41","116","268","434","468","213","C0001430"
"2879","2","3","5","80","81","166","378","173","229","C0001430"
"871","2","5","7","53","51","342","454","573","492","C0001430"
"6772","2","3","12","53","184","119","156","287","116","C0001430"
"51083","2","5","4","68","96","326","427","548","672","C0001430"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
"50484","2","3","5","80","109","182","235","307","506","C0001430"
"3257","2","5","7","60","54","24","30","46","72","C0001430"
"4060","2","5","7","53","51","342","454","573","492","C0001430"
"2072","2","3","12","19","31","261","116","1","86","C0001430"
"3953","2","5","7","53","14","20","25","40","186","C0001430"
"9829","2","5","7","60","14","184","341","544","669","C0001430"
"256297","2","3","3","19","221","321","428","541","667","C0001430"
"2592","2","3","2","68","117","196","257","326","419","C0001430"
"6469","2","5","3","53","221","197","259","560","422","C0001430"
"6016","2","5","7","60","54","24","30","46","72","C0001430"
"50484","2","3","5","80","109","182","235","307","506","C0001430"
"6663","2","3","3","19","221","321","428","541","667","C0001430"
"50940","2","3","4","68","96","326","427","548","672","C0001430"
"26608","2","3","2","22","170","50","119","463","153","C0001430"
"6399","2","5","7","60","54","24","30","46","72","C0001430"
"5290","2","3","7","53","14","20","25","40","186","C0001430"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"7248","2","3","2","48","57","110","141","359","462","C0001430"
"5368","2","5","4","68","96","326","427","548","672","C0001430"
"5645","2","5","7","34","52","216","395","549","674","C0001430"
"6016","2","5","7","60","54","24","30","46","72","C0001430"
"6664","2","3","3","19","221","321","428","541","667","C0001430"
"54795","2","5","8","63","45","193","306","390","158","C0001430"
"2138","2","3","12","19","31","1","426","55","78","C0001430"
"3239","2","3","3","19","221","321","428","541","667","C0001430"
"9451","2","3","2","110","51","335","226","297","380","C0001618"
"9820","2","3","12","41","116","268","434","468","213","C0001618"
"9790","2","3","2","110","85","237","433","547","671","C0001618"
"1848","2","3","5","42","81","296","399","201","274","C0001621"
"7124","2","3","12","41","219","339","156","568","697","C0001621"
"1080","2","3","12","41","219","339","156","544","669","C0001623"
"12","2","5","7","34","52","216","395","549","674","C0001623"
"5119","2","3","2","48","57","110","141","359","462","C0001623"
"4548","2","3","2","15","85","105","139","186","245","C0001623"
"54","2","3","5","80","81","178","195","256","342","C0001623"
"6389","2","3","2","48","170","50","119","444","556","C0001623"
"4000","2","3","12","26","105","178","226","297","156","C0001623"
"1080","2","3","12","41","219","339","156","544","669","C0001623"
