"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"5728","2","3","5","80","81","339","156","568","605","C0000768"
"2796","2","5","4","68","96","326","427","548","672","C0000768"
"1277","2","5","7","53","51","342","454","573","492","C0000768"
"2969","2","3","12","19","31","276","91","433","118","C0000768"
"6868","2","5","7","53","51","342","454","236","492","C0000768"
"10293","2","3","12","41","116","268","434","468","213","C0000768"
"1896","2","5","12","41","219","339","156","568","697","C0000768"
"3897","2","5","7","53","51","335","444","560","373","C0000768"
"207","2","3","7","53","14","20","34","489","416","C0000768"
"1019","2","3","12","19","31","1","116","1","86","C0000768"
"19","2","3","3","19","151","276","91","433","118","C0000768"
"5116","2","3","12","76","153","40","38","54","75","C0000832"
"5048","2","3","12","76","153","40","38","54","75","C0000832"
"596","2","3","12","19","219","339","402","489","416","C0000832"
"3758","2","5","8","63","36","166","106","110","158","C0000887"
"4593","2","5","7","53","14","20","454","573","492","C0000887"
"6473","2","3","3","19","221","321","428","541","667","C0000887"
"3728","2","5","7","34","52","225","142","220","298","C0000887"
"7468","2","3","12","19","31","1","426","55","78","C0000887"
"1594","2","3","5","92","163","96","363","460","487","C0000887"
"1130","2","5","7","60","54","326","141","359","462","C0000889"
"4851","2","3","12","19","221","143","428","236","667","C0000889"
"9569","2","3","12","19","31","276","91","433","118","C0000889"
"340024","2","3","8","45","94","199","240","415","666","C0000889"
"7038","2","5","7","60","18","184","98","66","203","C0000889"
"2562","2","5","8","27","70","99","162","216","290","C0000889"
"2705","2","3","12","76","153","40","38","54","75","C0000889"
"5194","2","3","5","43","161","305","409","208","482","C0000889"
"4247","2","3","2","68","67","320","98","180","279","C0000889"
"579","2","3","3","19","221","321","428","541","667","C0000889"
"7461","2","3","7","60","153","40","38","93","75","C0000889"
"1301","2","5","7","53","51","342","454","573","492","C0000889"
"5351","2","5","7","53","51","342","454","573","492","C0000889"
"7249","2","3","7","60","57","110","141","359","462","C0000889"
"3930","2","3","2","22","33","323","66","3","464","C0000889"
"4688","2","5","7","60","14","20","25","40","215","C0000889"
"4846","2","3","5","41","219","75","243","44","64","C0000889"
"9394","2","3","2","74","58","112","148","193","263","C0000889"
"9361","2","3","2","48","170","50","119","444","556","C0000889"
"1440","2","5","7","53","51","119","25","489","416","C0000889"
"8625","2","3","12","19","31","276","91","236","118","C0001122"
"959","2","5","7","53","51","119","395","549","674","C0001122"
"987","2","3","6","48","94","279","347","330","304","C0001122"
"23545","2","3","5","29","88","132","85","222","346","C0001126"
"3861","2","1","6","11","142","225","142","220","298","C0001126"
"3000","2","5","4","68","96","326","427","548","672","C0001126"
"1805","2","5","7","53","51","342","454","573","492","C0001126"
"8626","2","3","3","19","221","321","428","541","667","C0001126"
"6329","2","5","8","63","36","166","341","390","158","C0001126"
"1717","2","3","2","19","151","276","48","69","204","C0001126"
"2719","2","5","7","53","51","342","454","573","492","C0001126"
"7072","2","3","2","22","33","323","66","101","136","C0001126"
"356","2","5","7","53","219","339","25","489","697","C0001126"
"2147","2","5","7","68","51","342","454","573","492","C0001175"
"5993","2","3","12","19","31","1","426","55","78","C0001175"
"1302","2","5","7","53","51","342","454","573","492","C0001175"
"3814","2","5","4","68","96","326","427","548","672","C0001202"
"9210","2","5","7","53","51","342","454","573","492","C0001202"
"7274","2","3","5","43","161","99","162","216","290","C0001206"
"2260","2","5","7","53","14","20","25","40","186","C0001206"
"1073","2","3","8","63","45","184","103","572","658","C0001206"
"2778","2","5","4","68","96","326","427","548","672","C0001206"
"2516","2","3","3","19","151","276","91","433","118","C0001206"
