"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","10763","2","3","12","76","36","150","74","73","100","C0000768"
"2","2548","2","3","7","34","52","216","395","549","674","C0000768"
"3","1356","2","3","7","53","51","342","454","573","492","C0000768"
"4","2776","2","5","4","68","96","326","427","548","672","C0000768"
"5","5732","2","5","4","68","96","326","427","548","672","C0000768"
"6","4015","2","5","7","53","51","342","454","573","492","C0000768"
"7","26281","2","5","7","53","14","20","25","40","186","C0000768"
"8","7290","2","3","12","19","31","1","426","55","78","C0000768"
"9","9652","2","3","2","110","85","237","433","547","671","C0000768"
"10","4719","2","3","2","48","170","50","119","444","556","C0000768"
"11","168667","2","5","7","53","51","342","259","423","389","C0000768"
"12","593","2","3","2","67","92","293","55","75","311","C0000832"
"13","4683","2","3","12","19","31","261","116","1","86","C0000832"
"14","22995","2","3","12","76","153","40","38","54","75","C0000832"
"15","6469","2","5","3","53","221","197","259","560","422","C0000887"
"16","4638","2","5","7","53","45","23","103","464","187","C0000887"
"17","26137","2","5","7","63","45","184","103","572","658","C0000887"
"18","9569","2","3","12","19","31","276","91","433","118","C0000887"
"19","190","2","3","3","19","151","276","91","433","118","C0000887"
"20","2290","2","3","3","19","221","321","428","541","667","C0000887"
"21","91252","2","5","4","68","96","326","427","548","672","C0000889"
"22","658","2","5","7","53","51","342","259","423","389","C0000889"
"23","2260","2","5","7","53","14","20","25","40","186","C0000889"
"24","4254","2","5","7","53","14","20","25","40","186","C0000889"
"25","3759","2","5","8","63","36","166","106","110","158","C0000889"
"26","5002","2","5","8","45","94","199","240","415","666","C0000889"
"27","3991","2","3","5","80","81","166","57","83","658","C0000889"
"28","51660","2","3","2","62","37","154","196","257","344","C0000889"
"29","3861","2","1","6","11","142","225","142","220","298","C0000889"
"30","2632","2","3","2","28","22","48","232","82","114","C0000889"
"31","4851","2","3","12","19","221","143","428","236","667","C0000889"
"32","23729","2","3","2","90","167","148","36","51","383","C0000889"
"33","875","2","3","5","80","137","44","21","451","316","C0000889"
"34","7010","2","5","7","53","14","20","25","40","186","C0000889"
"35","8242","2","3","12","19","31","1","426","55","78","C0000889"
"36","56172","2","5","2","63","182","50","103","297","628","C0000889"
"37","8085","2","3","12","19","31","1","426","55","78","C0000889"
"38","4846","2","3","5","41","219","75","243","44","64","C0000889"
"39","3845","2","5","7","60","54","24","30","46","72","C0000889"
"40","9096","2","5","7","53","51","335","259","560","373","C0000889"
"41","22909","2","3","12","19","31","261","116","1","86","C0001122"
"42","55534","2","3","12","19","31","143","428","236","667","C0001122"
"43","2068","2","3","12","19","31","261","116","159","211","C0001122"
"44","5447","2","3","5","91","214","271","372","471","586","C0001126"
"45","8481","2","3","12","76","153","40","38","54","75","C0001126"
"46","3769","2","5","8","63","36","166","106","110","158","C0001126"
"47","546","2","3","12","19","31","261","426","1","86","C0001126"
"48","3265","2","5","7","60","54","24","30","46","72","C0001126"
"49","10060","2","3","8","41","45","23","423","464","445","C0001126"
"50","4513","2","3","2","48","170","110","141","359","532","C0001126"
"51","2317","2","5","7","63","45","23","103","287","664","C0001126"
"52","3458","2","5","7","53","184","119","156","287","116","C0001126"
"53","6888","2","3","2","90","167","266","367","500","577","C0001126"
"54","9095","2","5","7","53","51","335","444","560","373","C0001175"
"55","10060","2","3","8","41","45","23","423","464","445","C0001175"
"56","1029","2","3","12","19","31","1","116","1","664","C0001175"
"57","659","2","5","7","53","14","20","259","423","389","C0001202"
"58","845","2","5","8","63","45","23","34","464","187","C0001202"
"59","6469","2","5","3","53","221","197","259","560","422","C0001206"
"60","6647","2","3","2","95","2","342","378","173","702","C0001206"
"61","282808","2","5","7","60","54","24","30","46","72","C0001206"
"62","54345","2","5","3","19","221","321","428","541","667","C0001206"
"63","545","2","3","12","19","31","261","116","1","86","C0001206"
"64","5149","2","3","5","68","38","16","477","596","725","C0001206"
"65","6338","2","5","8","63","45","23","34","464","187","C0001206"
