"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","6663","2","3","3","19","221","321","428","541","667","C0000768"
"2","3674","2","5","7","53","51","342","454","573","492","C0000768"
"3","6915","2","5","4","68","96","326","427","548","672","C0000768"
"4","1147","2","3","12","41","219","339","156","568","697","C0000768"
"5","720","2","5","7","53","51","342","454","573","492","C0000768"
"6","1285","2","5","7","53","51","342","454","573","492","C0000768"
"7","4625","2","3","8","63","45","23","103","464","187","C0000768"
"8","3417","2","3","7","34","52","216","395","549","319","C0000768"
"9","9215","2","5","2","27","36","150","430","215","628","C0000768"
"10","23385","2","5","7","34","52","216","395","549","674","C0000768"
"11","7592","2","4","3","24","119","330","214","454","144","C0000768"
"12","7043","2","5","7","53","51","342","454","573","492","C0000832"
"13","4000","2","3","12","26","105","178","226","297","156","C0000832"
"14","3861","2","1","6","11","142","225","142","220","298","C0000832"
"15","116","2","5","4","68","96","326","427","548","672","C0000887"
"16","7291","2","3","12","19","151","276","91","489","416","C0000887"
"17","1909","2","5","4","68","96","326","427","548","672","C0000887"
"18","23175","2","3","5","80","81","296","51","488","102","C0000887"
"19","595","2","3","12","19","31","1","426","489","416","C0000887"
"20","1910","2","5","4","68","96","326","427","548","672","C0000887"
"21","7274","2","3","5","43","161","99","162","216","290","C0000889"
"22","3949","2","5","7","60","14","184","341","544","669","C0000889"
"23","6144","2","3","2","110","85","237","433","547","671","C0000889"
"24","10800","2","5","4","68","96","326","427","548","672","C0000889"
"25","5657","2","5","7","34","52","216","395","549","674","C0000889"
"26","1513","2","5","7","53","51","342","454","573","492","C0000889"
"27","2027","2","3","5","80","81","266","367","500","577","C0000889"
"28","2033","2","3","12","19","31","1","91","433","118","C0000889"
"29","1406","2","3","3","19","221","321","428","541","667","C0000889"
"30","1280","2","5","7","53","51","342","454","573","492","C0000889"
"31","1026","2","3","12","19","31","1","116","489","416","C0000889"
"32","8787","2","5","4","68","96","326","427","548","672","C0000889"
"33","865","2","3","12","19","31","1","426","55","78","C0000889"
"34","7421","2","3","3","19","151","276","91","433","118","C0000889"
"35","10060","2","3","8","41","45","23","423","464","445","C0000889"
"36","10381","2","3","12","76","153","40","38","54","75","C0000889"
"37","10021","2","5","8","63","36","166","106","110","158","C0000889"
"38","6311","2","3","2","22","33","323","66","362","468","C0000889"
"39","2538","2","3","5","90","216","333","438","561","689","C0000889"
"40","699","2","3","12","76","153","40","38","54","75","C0000889"
"41","5621","2","5","8","27","36","342","454","573","628","C0001122"
"42","8200","2","5","7","53","51","342","259","423","389","C0001122"
"43","81858","2","5","7","60","36","71","341","223","219","C0001122"
"44","859","2","5","8","63","45","23","103","464","187","C0001126"
"45","2581","2","3","5","80","81","250","291","152","420","C0001126"
"46","22954","2","3","12","41","116","268","434","468","213","C0001126"
"47","1301","2","5","7","53","51","342","454","573","492","C0001126"
"48","1785","2","5","7","60","14","184","341","544","669","C0001126"
"49","5053","2","3","5","80","81","166","236","308","390","C0001126"
"50","4233","2","5","7","53","14","20","25","40","186","C0001126"
"51","7170","2","5","8","63","45","23","103","464","187","C0001126"
"52","2677","2","5","7","53","51","342","454","573","492","C0001126"
"53","5828","2","3","5","43","161","305","409","208","482","C0001126"
"54","26580","2","5","8","27","70","99","162","216","290","C0001175"
"55","462","2","5","7","53","51","342","454","573","492","C0001175"
"56","6949","2","3","2","110","85","237","164","390","311","C0001175"
"57","26608","2","3","2","22","170","50","119","463","153","C0001202"
"58","1188","2","5","8","63","45","23","34","464","187","C0001202"
"59","627","2","5","7","53","51","335","444","423","373","C0001206"
"60","1462","2","5","7","53","51","342","454","573","492","C0001206"
"61","9632","2","3","7","60","153","40","38","54","203","C0001206"
"62","4000","2","3","12","26","105","178","226","297","156","C0001206"
"63","633","2","5","7","53","51","342","454","573","492","C0001206"
"64","1373","2","3","8","84","97","167","210","271","536","C0001206"
"65","5617","2","5","12","19","31","1","426","55","78","C0001206"
"66","8504","2","3","5","47","144","185","238","310","392","C0001206"
"67","4204","2","3","12","19","31","1","426","55","78","C0001206"
"68","3030","2","3","2","48","57","339","44","65","31","C0001206"
"69","3909","2","5","7","53","51","342","454","573","492","C0001206"
"70","6469","2","5","3","53","221","197","259","560","422","C0001206"
"71","6949","2","3","2","110","85","237","164","390","311","C0001206"
"72","1062","2","3","12","76","153","40","38","54","75","C0001206"
"73","3930","2","3","2","22","33","323","66","3","464","C0001206"
"74","6495","2","3","3","19","221","321","428","541","667","C0001206"
"75","3858","2","1","6","11","142","225","142","220","298","C0001206"
"76","3239","2","3","3","19","221","321","428","541","667","C0001339"
"77","3759","2","5","8","63","36","166","106","110","158","C0001339"
"78","2627","2","3","12","19","31","118","155","287","116","C0001339"
"79","8492","2","5","7","68","51","119","395","549","674","C0001403"
"80","7051","2","1","6","11","142","225","142","220","298","C0001403"
"81","9247","2","5","7","53","221","197","259","423","389","C0001403"
"82","8443","2","3","5","43","161","305","409","208","482","C0001403"
"83","4524","2","3","2","15","166","104","369","117","583","C0001403"
"84","2700","2","3","6","76","153","40","38","54","75","C0001403"
"85","5908","2","5","7","34","52","216","30","46","72","C0001403"
"86","8626","2","3","3","19","221","321","428","541","667","C0001403"
"87","2245","2","5","7","60","54","24","30","46","72","C0001403"
"88","5573","2","3","12","19","184","118","155","287","116","C0001403"
"89","4695","2","3","2","48","170","50","119","444","556","C0001403"
"90","8085","2","3","12","19","31","1","426","55","78","C0001403"
"91","1230","2","5","4","68","96","326","427","548","672","C0001403"
"92","5664","2","5","7","53","219","143","428","236","667","C0001403"
"93","7248","2","3","2","48","57","110","141","359","462","C0001403"
"94","4791","2","3","12","41","219","339","156","568","697","C0001403"
"95","4313","2","5","7","53","51","342","454","573","492","C0001403"
"96","221037","2","3","12","19","31","118","155","287","116","C0001403"
"97","6299","2","3","12","19","221","321","428","541","667","C0001430"
"98","23394","2","3","12","19","31","335","444","236","373","C0001430"
"99","55630","2","3","5","27","81","99","162","216","290","C0001430"
"100","1536","2","5","7","34","52","216","395","549","674","C0001430"
"101","1301","2","5","7","53","51","342","454","573","492","C0001430"
"102","6495","2","3","3","19","221","321","428","541","667","C0001430"
"103","54795","2","5","8","63","45","193","306","390","158","C0001430"
"104","2517","2","3","7","34","52","216","395","549","674","C0001430"
"105","25914","2","3","12","41","116","339","409","359","187","C0001430"
"106","7305","2","5","7","34","52","216","395","549","674","C0001430"
"107","2658","2","5","7","53","51","342","259","423","389","C0001430"
"108","7486","2","3","12","19","31","261","116","1","86","C0001430"
"109","51715","2","5","7","60","54","24","30","46","72","C0001430"
"110","5917","2","3","2","110","85","237","433","547","154","C0001430"
"111","30008","2","5","7","53","51","342","454","573","492","C0001430"
"112","5627","2","5","7","53","51","342","454","573","702","C0001430"
"113","3000","2","5","4","68","96","326","427","548","672","C0001430"
"114","1513","2","5","7","53","51","342","454","573","492","C0001430"
"115","26012","2","3","12","19","31","261","116","159","211","C0001430"
"116","134","2","5","4","68","96","326","427","548","672","C0001430"
"117","629","2","5","7","53","51","119","395","549","674","C0001430"
"118","5824","2","3","5","47","144","185","238","310","392","C0001430"
"119","5781","2","5","7","53","14","20","25","40","186","C0001430"
"120","189","2","3","5","43","161","305","409","208","482","C0001430"
"121","2261","2","5","7","53","14","20","25","40","186","C0001430"
"122","5573","2","3","12","19","184","118","155","287","116","C0001430"
