"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4853","2","3","12","19","124","143","428","236","667","C0000768"
"54949","2","3","2","48","170","50","119","444","556","C0000768"
"1410","2","3","12","63","45","23","38","54","187","C0000768"
"9401","2","3","12","76","31","261","116","1","86","C0000768"
"8139","2","3","12","41","116","268","434","468","213","C0000768"
"25942","2","3","12","19","31","1","426","55","78","C0000768"
"1687","2","3","2","22","36","295","398","552","628","C0000768"
"2243","2","5","7","53","51","342","454","573","492","C0000768"
"3552","2","3","12","53","51","119","156","489","416","C0000768"
"7390","2","3","5","80","81","166","132","175","473","C0000768"
"5813","2","3","12","19","31","1","116","159","211","C0000768"
"2067","2","3","12","19","31","261","116","1","86","C0000832"
"10011","2","3","12","19","31","276","91","433","118","C0000832"
"4791","2","3","12","41","219","339","156","568","697","C0000832"
"55275","2","5","7","60","54","24","98","66","203","C0000887"
"1286","2","5","7","53","51","342","454","573","492","C0000887"
"207","2","3","7","53","14","20","34","489","416","C0000887"
"90","2","5","7","53","51","342","259","423","389","C0000887"
"2581","2","3","5","80","81","250","291","152","420","C0000887"
"1301","2","5","7","53","51","342","454","573","492","C0000887"
"1896","2","5","12","41","219","339","156","568","697","C0000889"
"3053","2","5","7","53","51","342","454","573","492","C0000889"
"4654","2","3","12","19","31","276","91","433","118","C0000889"
"4838","2","5","3","53","221","321","259","423","389","C0000889"
"5178","2","5","7","27","36","150","341","223","628","C0000889"
"2200","2","5","7","53","51","342","454","573","492","C0000889"
"5449","2","3","3","19","221","321","428","541","667","C0000889"
"5296","2","5","7","53","14","20","25","40","186","C0000889"
"6794","2","3","12","53","14","20","34","540","68","C0000889"
"2697","2","3","7","76","153","40","38","54","75","C0000889"
"8878","2","3","12","41","219","339","156","568","697","C0000889"
"617","2","3","2","48","170","50","304","167","593","C0000889"
"5395","2","3","12","19","31","261","116","1","86","C0000889"
"57096","2","3","12","76","153","40","38","54","75","C0000889"
"2317","2","5","7","63","45","23","103","287","664","C0000889"
"7043","2","5","7","53","51","342","454","573","492","C0000889"
"6235","2","3","2","110","85","237","433","547","671","C0000889"
"1411","2","3","6","63","45","160","362","177","673","C0000889"
"26580","2","5","8","27","70","99","162","216","290","C0000889"
"2697","2","3","7","76","153","40","38","54","75","C0000889"
"2548","2","3","7","34","52","216","395","549","674","C0001122"
"6662","2","3","3","19","221","321","428","541","667","C0001122"
"4547","2","5","7","53","51","342","454","573","492","C0001122"
"23229","2","5","7","60","54","24","30","46","72","C0001126"
"2067","2","3","12","19","31","261","116","1","86","C0001126"
"25974","2","3","7","48","51","105","139","186","245","C0001126"
"4791","2","3","12","41","219","339","156","568","697","C0001126"
"26119","2","5","7","60","14","184","341","544","669","C0001126"
"26227","2","3","2","41","137","44","208","81","108","C0001126"
"64324","2","3","12","19","31","1","426","55","78","C0001126"
"26229","2","3","2","74","205","191","396","408","257","C0001126"
"3295","2","3","5","43","161","305","409","208","482","C0001126"
"7468","2","3","12","19","31","1","426","55","78","C0001126"
"5396","2","3","3","19","221","321","428","541","667","C0001175"
"2175","2","3","12","19","31","261","116","1","86","C0001175"
"51626","2","3","12","76","153","40","38","54","75","C0001175"
