"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"27077","2","3","12","76","153","40","38","54","75","C0000768"
"28514","2","5","7","53","51","143","428","236","667","C0000768"
"4683","2","3","12","19","31","261","116","1","86","C0000768"
"1280","2","5","7","53","51","342","454","573","492","C0000768"
"26608","2","3","2","22","170","50","119","463","153","C0000768"
"6569","2","3","8","45","94","199","240","415","666","C0000768"
"27229","2","3","12","76","153","40","38","54","75","C0000768"
"6785","2","3","5","67","7","5","239","311","393","C0000768"
"6507","2","3","2","45","94","199","240","415","666","C0000768"
"5172","2","5","8","45","94","199","240","415","666","C0000768"
"6683","2","3","12","76","153","40","38","54","75","C0000768"
"2778","2","5","4","68","96","326","427","548","672","C0000832"
"5167","2","3","5","32","93","163","207","303","126","C0000832"
"5994","2","3","12","19","31","276","91","491","118","C0000832"
"26353","2","3","12","76","45","160","347","271","356","C0000887"
"3930","2","3","2","22","33","323","66","3","464","C0000887"
"4983","2","5","7","60","54","24","30","46","72","C0000887"
"3456","2","3","12","19","31","118","155","287","116","C0000887"
"7299","2","3","5","23","18","138","250","332","407","C0000887"
"5116","2","3","12","76","153","40","38","54","75","C0000887"
"1032","2","3","12","19","31","1","426","55","78","C0000889"
"9094","2","5","7","27","36","150","341","331","624","C0000889"
"5376","2","5","7","53","51","342","454","573","492","C0000889"
"9095","2","5","7","53","51","335","444","560","373","C0000889"
"1528","2","3","5","91","214","271","372","471","586","C0000889"
"71","2","5","7","60","14","184","103","544","669","C0000889"
"3848","2","5","7","34","52","225","142","220","298","C0000889"
"11154","2","5","7","60","18","184","341","544","669","C0000889"
"2072","2","3","12","19","31","261","116","1","86","C0000889"
"4982","2","5","12","41","219","339","156","568","697","C0000889"
"7421","2","3","3","19","151","276","91","433","118","C0000889"
"7381","2","3","2","48","170","50","119","58","81","C0000889"
"5630","2","3","2","27","36","150","55","414","628","C0000889"
"3043","2","5","7","34","52","216","395","549","116","C0000889"
"4907","2","3","5","80","81","296","62","94","150","C0000889"
"8243","2","3","12","76","31","40","38","54","75","C0000889"
"9573","2","5","7","53","51","342","259","423","389","C0000889"
"8869","2","3","2","89","124","204","272","347","451","C0000889"
"1021","2","3","12","19","31","1","426","55","78","C0000889"
"4358","2","3","5","43","161","305","409","208","482","C0000889"
"9702","2","3","12","76","153","40","38","54","75","C0001122"
"3778","2","5","8","63","36","166","106","110","158","C0001122"
"4089","2","3","12","19","219","339","259","423","605","C0001122"
"4286","2","3","12","19","31","261","116","1","664","C0001126"
"1289","2","5","7","53","51","342","454","573","492","C0001126"
"9575","2","3","3","19","151","276","91","433","118","C0001126"
"7099","2","5","7","41","219","339","156","568","697","C0001126"
"1401","2","5","7","53","51","119","395","573","492","C0001126"
"1822","2","3","12","19","31","1","426","55","462","C0001126"
"4638","2","5","7","53","45","23","103","464","187","C0001126"
"23414","2","3","12","19","31","118","155","287","116","C0001126"
"5015","2","3","3","19","221","321","428","541","667","C0001126"
"7915","2","3","5","87","39","74","191","250","285","C0001126"
"79742","2","3","5","91","175","271","372","471","586","C0001175"
"6748","2","3","2","110","85","237","433","547","671","C0001175"
"54209","2","5","7","53","51","119","395","549","674","C0001175"
"7124","2","3","12","41","219","339","156","568","697","C0001202"
"6663","2","3","3","19","221","321","428","541","667","C0001202"
"51128","2","5","7","60","153","24","38","46","72","C0001206"
"7042","2","5","7","53","51","342","454","573","492","C0001206"
"9533","2","3","2","19","31","1","426","55","78","C0001206"
"26278","2","3","12","41","116","268","347","271","356","C0001206"
"2322","2","5","7","53","14","20","25","40","186","C0001206"
"2690","2","5","7","53","14","20","25","40","186","C0001206"
"1292","2","5","7","53","51","342","454","573","492","C0001206"
"6392","2","3","2","48","170","50","119","444","556","C0001206"
"6144","2","3","2","110","85","237","433","547","671","C0001206"
"1297","2","5","7","53","51","342","454","573","492","C0001206"
"5311","2","5","8","63","45","166","306","390","158","C0001206"
"8314","2","3","12","41","31","1","426","55","78","C0001206"
"3035","2","3","2","110","85","237","433","547","154","C0001206"
"7040","2","5","7","53","51","342","454","573","492","C0001206"
"7297","2","5","7","53","184","119","25","40","186","C0001206"
"6927","2","3","3","19","221","321","428","541","667","C0001206"
"10060","2","3","8","41","45","23","423","464","445","C0001206"
"6495","2","3","3","19","221","321","428","541","667","C0001339"
"6774","2","3","12","53","14","276","25","489","416","C0001339"
"7015","2","3","12","19","31","1","426","55","78","C0001339"
"613","2","5","7","60","54","24","30","46","72","C0001403"
"2521","2","3","2","22","33","323","66","101","136","C0001403"
"1499","2","3","12","19","221","197","259","560","422","C0001403"
"2627","2","3","12","19","31","118","155","287","116","C0001403"
"1501","2","5","7","27","36","150","341","223","628","C0001403"
"1413","2","3","6","63","45","160","362","177","673","C0001403"
"182","2","5","7","53","51","143","428","236","667","C0001403"
"220202","2","5","4","68","96","326","427","548","672","C0001403"
"3651","2","3","3","19","221","321","428","541","667","C0001403"
"9581","2","3","5","27","36","150","76","223","628","C0001403"
"1109","2","3","2","46","51","227","168","225","490","C0001403"
"6899","2","5","7","53","184","335","259","560","373","C0001403"
"2627","2","3","12","19","31","118","155","287","116","C0001403"
"5654","2","5","7","53","51","342","454","573","492","C0001403"
"3417","2","3","7","34","52","216","395","549","319","C0001403"
"64135","2","3","12","41","219","339","156","568","605","C0001403"
"567","2","5","7","34","52","119","395","549","674","C0001403"
"10128","2","3","2","48","170","50","119","444","556","C0001403"
"6929","2","3","12","19","31","1","426","55","78","C0001430"
"8517","2","3","12","41","219","339","156","568","697","C0001430"
"1678","2","3","2","48","170","50","304","167","593","C0001430"
"2972","2","3","2","19","33","261","116","159","211","C0001430"
"2200","2","5","7","53","51","342","454","573","492","C0001430"
"7066","2","5","7","53","51","119","25","573","416","C0001430"
"3784","2","5","8","63","36","166","106","110","158","C0001430"
"26580","2","5","8","27","70","99","162","216","290","C0001430"
"29925","2","3","2","68","66","123","158","207","278","C0001430"
"2588","2","3","7","34","52","216","395","549","674","C0001430"
"51085","2","3","2","48","57","110","141","359","462","C0001430"
"3913","2","5","7","53","51","342","454","573","492","C0001430"
"3977","2","5","7","53","51","119","25","40","416","C0001430"
"6469","2","5","3","53","221","197","259","560","422","C0001430"
"3265","2","5","7","60","54","24","30","46","72","C0001430"
"4893","2","5","7","34","52","24","30","46","72","C0001430"
"4089","2","3","12","19","219","339","259","423","605","C0001430"
"3439","2","3","12","19","184","118","155","287","116","C0001430"
"23165","2","3","12","22","33","323","66","101","664","C0001430"
"1277","2","5","7","53","51","342","454","573","492","C0001430"
"3767","2","5","8","63","36","166","106","110","158","C0001430"
"5373","2","3","2","90","167","123","158","207","278","C0001430"
"540","2","5","8","63","45","23","103","464","187","C0001430"
"1593","2","3","5","79","152","273","157","333","277","C0001430"
"79823","2","3","4","68","45","272","347","518","621","C0001430"
"4524","2","3","2","15","166","104","369","117","583","C0001430"
"11277","2","3","12","19","31","261","116","1","86","C0001430"
"6628","2","3","2","22","33","323","66","101","136","C0001430"
"4860","2","3","7","34","52","216","395","549","150","C0001430"
"4541","2","3","2","48","170","50","119","444","24","C0001430"
"83550","2","3","4","68","221","197","259","499","422","C0001430"
"8985","2","5","7","53","51","342","454","573","492","C0001430"
"2316","2","5","7","53","51","342","454","573","702","C0001618"
"5075","2","3","3","19","221","321","428","541","667","C0001618"
"2627","2","3","12","19","31","118","155","287","116","C0001618"
"3897","2","5","7","53","51","335","444","560","373","C0001621"
"26229","2","3","2","74","205","191","396","408","257","C0001621"
"7133","2","5","7","34","52","216","395","549","697","C0001623"
"8200","2","5","7","53","51","342","259","423","389","C0001623"
"5631","2","3","2","72","119","109","266","336","452","C0001623"
