"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"8091","2","3","12","110","109","22","262","129","638","C0000768"
"9896","2","3","5","80","81","296","399","201","274","C0000768"
"1636","2","3","5","80","81","166","397","418","568","C0000768"
"2332","2","3","2","22","33","71","373","466","609","C0000768"
"8813","2","3","2","48","116","142","136","280","363","C0000768"
"10528","2","3","2","110","85","237","433","547","671","C0000768"
"7681","2","3","12","41","116","268","434","468","213","C0000768"
"3315","2","3","12","41","181","160","362","402","215","C0000768"
"113189","2","3","2","103","112","197","249","318","97","C0000768"
"23322","2","3","12","76","153","40","38","54","75","C0000768"
"3514","2","5","7","53","51","119","395","549","674","C0000768"
"9935","2","3","12","19","31","1","426","55","78","C0000832"
"6664","2","3","3","19","221","321","428","541","667","C0000832"
"5443","2","5","4","68","96","326","427","548","672","C0000832"
"2773","2","5","4","68","96","326","427","548","672","C0000887"
"6609","2","3","5","105","155","250","291","152","420","C0000887"
"445","2","3","2","84","97","167","210","278","360","C0000887"
"9820","2","3","12","41","116","268","434","468","213","C0000887"
"11005","2","1","6","11","142","225","142","220","298","C0000887"
"207","2","3","7","53","14","20","34","489","416","C0000887"
"3858","2","1","6","11","142","225","142","220","298","C0000889"
"3991","2","3","5","80","81","166","57","83","658","C0000889"
"2239","2","3","2","74","51","342","454","573","492","C0000889"
"3284","2","3","2","69","98","169","299","183","243","C0000889"
"2538","2","3","5","90","216","333","438","561","689","C0000889"
"2516","2","3","3","19","151","276","91","433","118","C0000889"
"1280","2","5","7","53","51","342","454","573","492","C0000889"
"288","2","5","7","76","153","40","38","54","203","C0000889"
"54968","2","3","2","48","170","50","119","444","556","C0000889"
"3000","2","5","4","68","96","326","427","548","672","C0000889"
"57379","2","3","5","22","137","261","104","146","194","C0000889"
"1969","2","5","7","53","14","20","25","560","186","C0000889"
"6239","2","3","12","19","119","330","214","454","144","C0000889"
"3929","2","5","7","53","51","119","25","489","416","C0000889"
"4318","2","5","7","34","52","216","395","573","492","C0000889"
"10484","2","3","7","60","153","40","38","54","203","C0000889"
"4709","2","3","2","48","170","50","119","444","556","C0000889"
"3265","2","5","7","60","54","24","30","46","72","C0000889"
"9632","2","3","7","60","153","40","38","54","203","C0000889"
"2200","2","5","7","53","51","342","454","573","492","C0000889"
"4261","2","3","12","53","184","119","156","287","116","C0001122"
"326","2","3","12","19","31","261","377","370","269","C0001122"
"8573","2","5","7","53","36","71","341","223","219","C0001122"
"23729","2","3","2","90","167","148","36","51","383","C0001126"
"54808","2","3","12","76","153","40","38","54","75","C0001126"
"7454","2","5","7","60","14","20","25","40","215","C0001126"
"7469","2","3","12","19","31","261","116","159","211","C0001126"
"7337","2","3","12","41","116","268","434","468","213","C0001126"
"7036","2","3","5","29","88","132","85","222","346","C0001126"
"2187","2","3","12","19","31","261","116","1","86","C0001126"
"3284","2","3","2","69","98","169","299","183","243","C0001126"
"1041","2","1","6","11","142","225","142","220","298","C0001126"
"348","2","5","7","53","51","342","454","573","492","C0001126"
"9215","2","5","2","27","36","150","430","215","628","C0001175"
"7157","2","3","12","19","31","261","402","489","551","C0001175"
"2055","2","3","2","27","36","150","402","223","628","C0001175"
"6843","2","5","7","60","36","71","341","223","203","C0001202"
"5994","2","3","12","19","31","276","91","491","118","C0001202"
"1298","2","5","7","53","51","342","454","573","492","C0001206"
"2720","2","3","7","34","52","216","395","21","599","C0001206"
"5449","2","3","3","19","221","321","428","541","667","C0001206"
"2132","2","3","2","74","58","112","148","193","263","C0001206"
"4000","2","3","12","26","105","178","226","297","156","C0001206"
"1380","2","5","7","53","51","119","395","549","674","C0001206"
"5325","2","3","12","19","31","198","261","146","118","C0001206"
"10804","2","3","12","76","153","40","38","54","75","C0001206"
"9915","2","3","3","27","151","276","91","433","118","C0001206"
"10682","2","5","4","68","96","326","48","69","204","C0001206"
"207","2","3","7","53","14","20","34","489","416","C0001206"
"7473","2","5","3","68","221","197","259","560","422","C0001206"
"4694","2","3","2","48","170","50","119","444","556","C0001206"
"5580","2","5","7","34","52","216","395","287","116","C0001206"
"2706","2","3","12","76","153","40","38","54","75","C0001206"
"2155","2","5","7","53","51","119","454","549","674","C0001206"
"22948","2","3","12","76","137","76","136","472","435","C0001206"
"8200","2","5","7","53","51","342","259","423","389","C0001339"
"4976","2","3","2","48","170","50","119","444","556","C0001339"
"2055","2","3","2","27","36","150","402","223","628","C0001339"
"4915","2","5","7","53","14","20","25","40","186","C0001403"
"2303","2","5","3","19","221","321","428","541","667","C0001403"
"5830","2","3","5","43","161","305","409","208","482","C0001403"
"9101","2","3","12","41","219","339","156","568","605","C0001403"
"1230","2","5","4","68","96","326","427","548","672","C0001403"
"9215","2","5","2","27","36","150","430","215","628","C0001403"
"9382","2","5","7","60","153","40","38","66","203","C0001403"
"1493","2","5","7","53","51","119","25","40","186","C0001403"
"5589","2","5","7","53","51","342","454","573","492","C0001403"
"2255","2","5","7","53","14","20","25","40","186","C0001403"
"6866","2","5","4","68","96","326","427","548","672","C0001403"
"5873","2","5","7","34","54","24","30","46","72","C0001403"
"2200","2","5","7","53","51","342","454","573","492","C0001403"
"4286","2","3","12","19","31","261","116","1","664","C0001403"
"26146","2","3","12","76","153","40","38","54","75","C0001403"
"4221","2","3","12","19","31","342","454","573","492","C0001403"
"440","2","3","2","101","62","189","182","509","154","C0001403"
"1376","2","3","2","19","151","276","91","433","118","C0001403"
"5625","2","3","2","101","103","177","225","271","356","C0001430"
"10617","2","3","12","48","57","110","141","359","462","C0001430"
"5727","2","3","12","68","221","197","259","560","422","C0001430"
"9841","2","3","6","11","142","225","142","220","298","C0001430"
"3172","2","3","3","19","151","276","91","433","118","C0001430"
"6911","2","5","6","19","142","335","259","560","373","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001430"
"3617","2","5","7","86","221","321","454","311","518","C0001430"
"9247","2","5","7","53","221","197","259","423","389","C0001430"
"196","2","3","3","19","151","276","91","433","118","C0001430"
"3043","2","5","7","34","52","216","395","549","116","C0001430"
"2483","2","3","2","22","33","323","66","101","136","C0001430"
"54903","2","3","12","76","153","40","38","54","75","C0001430"
"1513","2","5","7","53","51","342","454","573","492","C0001430"
"11322","2","5","7","34","52","216","395","549","674","C0001430"
"8195","2","3","12","76","153","76","38","54","75","C0001430"
"23532","2","3","12","41","116","152","129","252","154","C0001430"
"10682","2","5","4","68","96","326","48","69","204","C0001430"
"3769","2","5","8","63","36","166","106","110","158","C0001430"
"6885","2","3","12","41","219","339","156","568","697","C0001430"
"1300","2","5","7","53","51","342","454","573","492","C0001430"
"2132","2","3","2","74","58","112","148","193","263","C0001430"
"7157","2","3","12","19","31","261","402","489","551","C0001430"
"26503","2","3","2","89","124","204","272","347","442","C0001430"
"54209","2","5","7","53","51","119","395","549","674","C0001430"
"8514","2","5","7","34","52","216","395","549","674","C0001430"
"26191","2","5","7","53","14","20","25","40","186","C0001430"
"7046","2","3","12","41","219","339","259","423","605","C0001430"
"5982","2","3","12","19","31","261","116","1","86","C0001430"
"8139","2","3","12","41","116","268","434","468","213","C0001430"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"1298","2","5","7","53","51","342","454","573","492","C0001430"
"26146","2","3","12","76","153","40","38","54","75","C0001618"
"846","2","5","4","68","96","326","427","548","672","C0001618"
"54968","2","3","2","48","170","50","119","444","556","C0001618"
"2138","2","3","12","19","31","1","426","55","78","C0001621"
"4054","2","5","7","53","51","342","454","573","492","C0001621"
"286","2","5","7","60","153","40","38","54","203","C0001623"
"9782","2","3","2","22","33","323","66","101","136","C0001623"
"6299","2","3","12","19","221","321","428","541","667","C0001623"
"2316","2","5","7","53","51","342","454","573","702","C0001623"
"54209","2","5","7","53","51","119","395","549","674","C0001623"
"6916","2","3","5","91","175","119","167","224","301","C0001623"
"10195","2","3","2","48","69","99","162","216","290","C0001623"
"23327","2","3","12","41","116","268","434","468","213","C0001623"
"6531","2","5","8","45","94","199","240","415","666","C0001623"
"3918","2","5","7","53","51","342","454","573","492","C0001624"
"23229","2","5","7","60","54","24","30","46","72","C0001624"
"860","2","3","12","19","31","276","91","433","118","C0001624"
"4221","2","3","12","19","31","342","454","573","492","C0001624"
"7136","2","5","8","63","45","23","103","464","187","C0001624"
"1594","2","3","5","92","163","96","363","460","487","C0001624"
"3990","2","3","5","26","35","178","9","414","220","C0001624"
"5728","2","3","5","80","81","339","156","568","605","C0001624"
"2247","2","5","7","53","14","20","25","40","186","C0001624"
"8942","2","3","5","52","212","183","307","391","507","C0001624"
"55315","2","3","5","80","81","296","62","94","150","C0001624"
"9842","2","3","5","76","155","76","291","152","420","C0001627"
"9215","2","5","2","27","36","150","430","215","628","C0001627"
"7454","2","5","7","60","14","20","25","40","215","C0001627"
"6335","2","5","8","63","36","166","341","390","158","C0001627"
"5105","2","3","3","67","151","276","91","433","118","C0001627"
"9895","2","3","2","48","57","110","141","359","462","C0001627"
"5894","2","5","7","60","54","23","34","464","187","C0001627"
"6913","2","3","3","19","221","321","428","541","667","C0001627"
"5144","2","3","4","68","96","326","427","548","672","C0001627"
"4643","2","5","7","60","14","20","25","40","215","C0001627"
"203228","2","3","2","48","57","110","141","359","462","C0001627"
"7169","2","5","8","63","45","23","103","464","187","C0001723"
"25782","2","5","7","60","54","24","30","46","72","C0001723"
"7389","2","3","2","17","24","51","132","210","123","C0001723"
"3561","2","5","7","53","14","20","25","40","186","C0001723"
"4141","2","3","2","110","85","237","433","547","154","C0001723"
"23630","2","5","8","63","36","166","106","110","158","C0001723"
"7428","2","3","12","41","116","268","434","468","213","C0001733"
"5894","2","5","7","60","54","23","34","464","187","C0001733"
"1027","2","3","12","19","31","1","116","1","86","C0001733"
"5290","2","3","7","53","14","20","25","40","186","C0001768"
"4297","2","3","12","19","31","1","426","55","78","C0001768"
"5193","2","3","5","43","161","305","409","208","482","C0001768"
"6452","2","5","7","53","14","20","25","40","186","C0001768"
"7140","2","5","8","63","45","23","103","464","187","C0001768"
"6891","2","3","12","41","116","119","156","568","116","C0001768"
"2778","2","5","4","68","96","326","427","548","672","C0001768"
"9791","2","3","8","45","94","199","240","415","666","C0001768"
"595","2","3","12","19","31","1","426","489","416","C0001768"
"291","2","3","2","48","170","50","304","167","593","C0001768"
"2626","2","3","12","19","31","118","155","287","116","C0001768"
"6927","2","3","3","19","221","321","428","541","667","C0001768"
"81693","2","5","7","48","51","105","139","186","245","C0001768"
"3329","2","3","2","48","170","50","304","167","593","C0001768"
"5116","2","3","12","76","153","40","38","54","75","C0001768"
"686","2","3","5","80","81","166","166","127","173","C0001768"
"54880","2","3","12","19","31","1","426","55","78","C0001815"
"7259","2","3","12","19","31","1","426","55","78","C0001815"
"51259","2","3","2","76","153","40","38","54","75","C0001816"
"9401","2","3","12","76","31","261","116","1","86","C0001816"
"9031","2","3","12","19","31","1","426","55","78","C0001816"
"23169","2","3","2","78","205","112","430","429","544","C0001818"
"1776","2","5","7","105","219","261","402","129","215","C0001818"
"27245","2","3","6","22","142","225","366","362","468","C0001818"
"2182","2","3","2","67","92","265","284","147","235","C0001818"
"7474","2","5","3","68","221","184","259","544","669","C0001824"
"4609","2","3","12","19","31","1","160","107","416","C0001824"
"2184","2","3","5","76","153","138","236","332","407","C0001824"
"3508","2","3","12","19","31","261","116","1","86","C0001824"
"8813","2","3","2","48","116","142","136","280","363","C0001883"
"5428","2","3","2","48","170","50","119","167","593","C0001883"
"118429","2","5","8","53","51","197","454","540","422","C0001883"
"9742","2","3","12","76","153","40","38","54","75","C0001916"
"54880","2","3","12","19","31","1","426","55","78","C0001916"
"4353","2","3","7","34","52","216","395","549","674","C0001916"
"1571","2","3","5","91","214","271","372","471","26","C0001916"
"5906","2","5","7","34","52","216","30","46","72","C0001916"
"94","2","5","7","53","51","342","259","423","389","C0001916"
"7076","2","5","7","53","51","342","454","573","492","C0001916"
"1813","2","5","4","68","96","326","427","548","672","C0001916"
"8398","2","3","5","116","183","40","38","352","455","C0001916"
"8518","2","3","12","19","31","1","426","55","78","C0001916"
