"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","9173","2","5","7","53","14","20","25","40","186","C0000768"
"2","6662","2","3","3","19","221","321","428","541","667","C0000768"
"3","4983","2","5","7","60","54","24","30","46","72","C0000768"
"4","11136","2","3","5","80","94","199","240","415","666","C0000768"
"5","8838","2","5","7","53","51","342","259","423","389","C0000768"
"6","6531","2","5","8","45","94","199","240","415","666","C0000768"
"7","3458","2","5","7","53","184","119","156","287","116","C0000768"
"8","2512","2","3","7","34","52","216","395","544","358","C0000768"
"9","79147","2","3","2","27","36","150","430","215","628","C0000768"
"10","4000","2","3","12","26","105","178","226","297","156","C0000768"
"11","773","2","5","8","27","36","166","341","223","628","C0000768"
"12","6442","2","5","8","63","45","23","103","464","187","C0000832"
"13","90","2","5","7","53","51","342","259","423","389","C0000832"
"14","58","2","5","8","63","45","23","103","464","187","C0000832"
"15","8314","2","3","12","41","31","1","426","55","78","C0000887"
"16","22796","2","5","7","60","153","40","38","66","203","C0000887"
"17","2187","2","3","12","19","31","261","116","1","86","C0000887"
"18","2796","2","5","4","68","96","326","427","548","672","C0000887"
"19","10804","2","3","12","76","153","40","38","54","75","C0000887"
"20","4036","2","5","7","60","14","184","341","544","669","C0000887"
"21","2736","2","3","12","41","116","321","428","54","667","C0000889"
"22","1278","2","5","7","53","51","342","454","573","492","C0000889"
"23","2719","2","5","7","53","51","342","454","573","492","C0000889"
"24","7681","2","3","12","41","116","268","434","468","213","C0000889"
"25","5222","2","5","5","68","96","185","238","310","272","C0000889"
"26","3887","2","1","6","11","142","225","142","220","298","C0000889"
"27","1493","2","5","7","53","51","119","25","40","186","C0000889"
"28","7373","2","5","7","53","51","342","454","573","492","C0000889"
"29","2100","2","3","3","19","151","276","91","433","118","C0000889"
"30","4803","2","5","7","60","54","24","30","46","72","C0000889"
"31","2554","2","5","8","27","70","99","162","216","290","C0000889"
"32","4041","2","5","3","68","221","197","259","560","422","C0000889"
"33","5444","2","3","5","80","147","236","328","411","229","C0000889"
"34","2956","2","3","12","19","31","261","116","1","86","C0000889"
"35","1139","2","5","8","27","70","99","162","216","290","C0000889"
"36","3887","2","1","6","11","142","225","142","220","298","C0000889"
"37","3845","2","5","7","60","54","24","30","46","72","C0000889"
"38","5290","2","3","7","53","14","20","25","40","186","C0000889"
"39","356","2","5","7","53","219","339","25","489","697","C0000889"
"40","7068","2","3","3","19","151","276","91","433","118","C0000889"
"41","5873","2","5","7","34","54","24","30","46","72","C0001122"
"42","4924","2","5","7","53","51","342","454","573","492","C0001122"
"43","5605","2","5","7","53","14","20","34","540","68","C0001122"
"44","2033","2","3","12","19","31","1","91","433","118","C0001126"
"45","4512","2","3","2","48","170","110","141","359","8","C0001126"
"46","23545","2","3","5","29","88","132","85","222","346","C0001126"
"47","10682","2","5","4","68","96","326","48","69","204","C0001126"
"48","5621","2","5","8","27","36","342","454","573","628","C0001126"
"49","1292","2","5","7","53","51","342","454","573","492","C0001126"
"50","83706","2","5","7","53","51","342","454","573","702","C0001126"
"51","1536","2","5","7","34","52","216","395","549","674","C0001126"
"52","56623","2","3","5","80","81","296","118","543","214","C0001126"
"53","4204","2","3","12","19","31","1","426","55","78","C0001126"
"54","26580","2","5","8","27","70","99","162","216","290","C0001175"
"55","3977","2","5","7","53","51","119","25","40","416","C0001175"
"56","1187","2","5","8","63","45","23","34","464","187","C0001175"
"57","8742","2","3","12","41","219","339","156","568","697","C0001202"
"58","6261","2","5","8","63","45","23","34","464","187","C0001202"
"59","5824","2","3","5","47","144","185","238","310","392","C0001206"
"60","55129","2","5","8","63","45","23","34","464","187","C0001206"
"61","5624","2","5","7","53","51","342","454","573","492","C0001206"
"62","716","2","5","7","53","51","119","395","549","674","C0001206"
"63","3753","2","5","8","63","36","166","341","223","158","C0001206"
