"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2146","2","3","12","19","31","1","426","55","78","C0000768"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"8820","2","3","3","19","221","321","428","541","667","C0000768"
"2778","2","5","4","68","96","326","427","548","672","C0000768"
"2483","2","3","2","22","33","323","66","101","136","C0000768"
"1277","2","5","7","53","51","342","454","573","492","C0000768"
"27229","2","3","12","76","153","40","38","54","75","C0000768"
"3767","2","5","8","63","36","166","106","110","158","C0000768"
"5155","2","5","7","53","51","342","454","573","186","C0000768"
"7040","2","5","7","53","51","342","454","573","492","C0000768"
"10644","2","3","2","22","33","323","66","101","136","C0000768"
"2263","2","5","7","53","14","20","25","40","186","C0000832"
"23522","2","3","12","19","31","1","426","55","78","C0000832"
"9775","2","3","2","22","33","323","66","101","136","C0000832"
"4117","2","5","7","53","14","20","34","540","68","C0000887"
"1278","2","5","7","53","51","342","454","573","492","C0000887"
"224","2","3","5","50","47","39","202","19","233","C0000887"
"7461","2","3","7","60","153","40","38","93","75","C0000887"
"1586","2","3","5","79","98","256","335","425","540","C0000887"
"8818","2","3","2","61","77","142","176","280","363","C0000887"
"7124","2","3","12","41","219","339","156","568","697","C0000889"
"207","2","3","7","53","14","20","34","489","416","C0000889"
"10913","2","3","12","41","219","339","156","568","697","C0000889"
"5982","2","3","12","19","31","261","116","1","86","C0000889"
"27130","2","3","12","48","45","143","38","236","69","C0000889"
"4361","2","3","12","19","31","261","116","1","86","C0000889"
"23414","2","3","12","19","31","118","155","287","116","C0000889"
"3265","2","5","7","60","54","24","30","46","72","C0000889"
"2182","2","3","2","67","92","265","284","147","235","C0000889"
"25782","2","5","7","60","54","24","30","46","72","C0000889"
"4621","2","5","8","63","45","23","103","464","187","C0000889"
"7421","2","3","3","19","151","276","91","433","118","C0000889"
"5144","2","3","4","68","96","326","427","548","672","C0000889"
"55636","2","3","3","19","221","321","428","423","389","C0000889"
"3769","2","5","8","63","36","166","106","110","158","C0000889"
"1855","2","5","12","76","153","197","259","560","422","C0000889"
"1184","2","5","8","63","45","23","34","464","187","C0000889"
"5443","2","5","4","68","96","326","427","548","672","C0000889"
"9401","2","3","12","76","31","261","116","1","86","C0000889"
"1991","2","5","7","34","52","216","395","549","674","C0000889"
"10312","2","3","7","34","52","216","395","549","674","C0001122"
"4830","2","3","2","72","109","182","235","307","506","C0001122"
"5290","2","3","7","53","14","20","25","40","186","C0001122"
"3265","2","5","7","60","54","24","30","46","72","C0001126"
"1027","2","3","12","19","31","1","116","1","86","C0001126"
"6662","2","3","3","19","221","321","428","541","667","C0001126"
