"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4214","2","3","12","41","219","339","34","540","117","C0000768"
"5663","2","5","7","34","52","216","395","549","667","C0000768"
"10312","2","3","7","34","52","216","395","549","674","C0000768"
"2245","2","5","7","60","54","24","30","46","72","C0000768"
"3845","2","5","7","60","54","24","30","46","72","C0000768"
"4693","2","5","7","53","51","342","454","573","492","C0000768"
"538","2","3","8","63","45","23","103","464","187","C0000768"
"2316","2","5","7","53","51","342","454","573","702","C0000768"
"7469","2","3","12","19","31","261","116","159","211","C0000768"
"3766","2","5","8","63","36","166","106","110","158","C0000768"
"4803","2","5","7","60","54","24","30","46","72","C0000768"
"2736","2","3","12","41","116","321","428","54","667","C0000832"
"10585","2","5","2","27","206","324","430","215","290","C0000832"
"2074","2","3","12","19","31","1","426","55","78","C0000832"
"1184","2","5","8","63","45","23","34","464","187","C0000887"
"6845","2","5","7","60","14","184","341","544","669","C0000887"
"26012","2","3","12","19","31","261","116","159","211","C0000887"
"9241","2","5","7","53","51","342","259","423","389","C0000887"
"7389","2","3","2","17","24","51","132","210","123","C0000887"
"79001","2","5","2","48","52","342","240","569","666","C0000887"
"54585","2","3","12","76","153","76","38","54","75","C0000889"
"9342","2","5","7","34","52","216","395","549","674","C0000889"
"54585","2","3","12","76","153","76","38","54","75","C0000889"
"29123","2","3","12","19","151","276","91","433","118","C0000889"
"6775","2","5","7","53","14","119","25","40","186","C0000889"
"2947","2","3","5","91","175","271","372","471","586","C0000889"
"5745","2","5","4","68","96","326","427","548","672","C0000889"
"7518","2","3","12","19","31","261","116","1","86","C0000889"
"617","2","3","2","48","170","50","304","167","593","C0000889"
"3977","2","5","7","53","51","119","25","40","416","C0000889"
"5468","2","3","3","19","151","276","91","433","118","C0000889"
"6389","2","3","2","48","170","50","119","444","556","C0000889"
"34","2","3","2","19","151","276","91","433","118","C0000889"
"4535","2","3","2","48","170","50","119","444","556","C0000889"
"60529","2","3","3","19","221","321","428","541","667","C0000889"
"3284","2","3","2","69","98","169","299","183","243","C0000889"
"25913","2","3","12","19","31","261","116","1","78","C0000889"
"7040","2","5","7","53","51","342","454","573","492","C0000889"
"7274","2","3","5","43","161","99","162","216","290","C0000889"
"5159","2","5","7","53","14","20","25","40","186","C0000889"
"1890","2","3","5","80","81","296","62","94","150","C0001122"
"2318","2","5","7","53","45","23","103","464","187","C0001122"
"4860","2","3","7","34","52","216","395","549","150","C0001122"
"51750","2","3","12","19","31","261","116","1","86","C0001126"
"3691","2","5","7","53","51","342","454","573","492","C0001126"
"1432","2","3","7","34","52","216","34","540","68","C0001126"
"8076","2","5","7","53","51","342","454","573","492","C0001126"
"3931","2","3","5","116","183","295","454","243","327","C0001126"
"26608","2","3","2","22","170","50","119","463","153","C0001126"
"55690","2","3","2","48","57","110","141","359","462","C0001126"
"6335","2","5","8","63","36","166","341","390","158","C0001126"
"1605","2","5","7","53","51","342","454","573","492","C0001126"
"6654","2","5","7","60","54","24","30","46","72","C0001126"
"23203","2","3","5","80","81","50","304","167","593","C0001175"
"6497","2","5","3","19","221","342","259","423","389","C0001175"
"440822","2","3","2","22","33","323","141","359","194","C0001175"
"7068","2","3","3","19","151","276","91","433","118","C0001202"
"2332","2","3","2","22","33","71","373","466","609","C0001202"
"4694","2","3","2","48","170","50","119","444","556","C0001206"
"170302","2","3","3","19","221","321","428","541","667","C0001206"
"23400","2","5","8","63","45","23","103","464","187","C0001206"
"8924","2","3","12","41","116","268","434","468","213","C0001206"
"4297","2","3","12","19","31","1","426","55","78","C0001206"
"5373","2","3","2","90","167","123","158","207","278","C0001206"
"3106","2","5","7","34","52","119","395","549","674","C0001206"
"5189","2","3","5","43","161","305","409","208","482","C0001206"
"5888","2","3","12","19","31","261","116","1","86","C0001206"
"9533","2","3","2","19","31","1","426","55","78","C0001206"
"1909","2","5","4","68","96","326","427","548","672","C0001206"
"8626","2","3","3","19","221","321","428","541","667","C0001206"
"5144","2","3","4","68","96","326","427","548","672","C0001206"
"2072","2","3","12","19","31","261","116","1","86","C0001206"
"10555","2","3","7","34","52","216","395","549","622","C0001206"
"4882","2","3","4","68","96","326","427","548","672","C0001206"
"1910","2","5","4","68","96","326","427","548","672","C0001206"
"351","2","5","4","68","96","326","188","145","193","C0001339"
"5447","2","3","5","91","214","271","372","471","586","C0001339"
"6204","2","3","2","110","85","237","433","547","671","C0001339"
"6569","2","3","8","45","94","199","240","415","666","C0001403"
"4000","2","3","12","26","105","178","226","297","156","C0001403"
"3098","2","3","2","90","167","266","367","500","577","C0001403"
"7837","2","3","5","80","51","342","454","573","492","C0001403"
"2706","2","3","12","76","153","40","38","54","75","C0001403"
"5148","2","3","4","68","45","272","259","518","621","C0001403"
"23394","2","3","12","19","31","335","444","236","373","C0001403"
"871","2","5","7","53","51","342","454","573","492","C0001403"
"3930","2","3","2","22","33","323","66","3","464","C0001403"
"23204","2","3","2","48","57","110","141","359","462","C0001403"
"54209","2","5","7","53","51","119","395","549","674","C0001403"
"83605","2","5","7","76","137","76","136","472","435","C0001403"
"80774","2","3","2","41","45","184","103","572","701","C0001403"
"3651","2","3","3","19","221","321","428","541","667","C0001403"
"185","2","5","4","68","96","326","427","548","672","C0001403"
"5781","2","5","7","53","14","20","25","40","186","C0001403"
"9126","2","3","12","76","153","40","38","54","75","C0001403"
"6772","2","3","12","53","184","119","156","287","116","C0001403"
"1280","2","5","7","53","51","342","454","573","492","C0001430"
"3035","2","3","2","110","85","237","433","547","154","C0001430"
"1493","2","5","7","53","51","119","25","40","186","C0001430"
"6736","2","3","12","19","31","276","91","433","667","C0001430"
"652","2","5","7","53","51","342","454","573","492","C0001430"
"8148","2","3","12","19","31","261","116","159","211","C0001430"
"23141","2","3","12","76","105","40","226","489","435","C0001430"
"1161","2","3","12","41","116","268","434","468","213","C0001430"
"4548","2","3","2","15","85","105","139","186","245","C0001430"
"1299","2","5","7","53","51","342","454","573","492","C0001430"
"10290","2","5","7","53","14","20","34","540","68","C0001430"
"6899","2","5","7","53","184","335","259","560","373","C0001430"
"6911","2","5","6","19","142","335","259","560","373","C0001430"
"3691","2","5","7","53","51","342","454","573","492","C0001430"
"2263","2","5","7","53","14","20","25","40","186","C0001430"
"185","2","5","4","68","96","326","427","548","672","C0001430"
"4867","2","5","7","76","153","40","38","54","75","C0001430"
