"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","7015","2","3","12","19","31","1","426","55","78","C0000768"
"2","9533","2","3","2","19","31","1","426","55","78","C0000768"
"3","1786","2","3","12","19","31","1","426","55","78","C0000768"
"4","5627","2","5","7","53","51","342","454","573","702","C0000768"
"5","1286","2","5","7","53","51","342","454","573","492","C0000768"
"6","2200","2","5","7","53","51","342","454","573","492","C0000768"
"7","4613","2","3","12","19","31","1","426","55","78","C0000768"
"8","4000","2","3","12","26","105","178","226","297","156","C0000768"
"9","5456","2","3","3","19","221","321","428","541","667","C0000768"
"10","9663","2","3","5","80","81","296","51","488","102","C0000768"
"11","1301","2","5","7","53","51","342","454","573","492","C0000768"
"12","3930","2","3","2","22","33","323","66","3","464","C0000832"
"13","8642","2","5","7","53","51","335","444","560","373","C0000832"
"14","2556","2","5","8","27","70","99","162","216","290","C0000832"
"15","3239","2","3","3","19","221","321","428","541","667","C0000887"
"16","6390","2","3","2","48","170","50","119","444","556","C0000887"
"17","7249","2","3","7","60","57","110","141","359","462","C0000887"
"18","10491","2","5","7","53","51","342","454","573","492","C0000887"
"19","7454","2","5","7","60","14","20","25","40","215","C0000887"
"20","6041","2","3","12","53","184","119","156","287","116","C0000887"
"21","23322","2","3","12","76","153","40","38","54","75","C0000889"
"22","1280","2","5","7","53","51","342","454","573","492","C0000889"
"23","7374","2","3","12","19","31","261","116","1","86","C0000889"
"24","6833","2","5","8","45","36","166","240","415","666","C0000889"
"25","23729","2","3","2","90","167","148","36","51","383","C0000889"
"26","5727","2","3","12","68","221","197","259","560","422","C0000889"
"27","55612","2","5","7","60","36","71","177","560","701","C0000889"
"28","5191","2","3","5","43","161","305","409","208","482","C0000889"
"29","5327","2","5","7","53","51","342","454","573","492","C0000889"
"30","9056","2","3","8","45","94","199","240","415","666","C0000889"
"31","5130","2","3","2","85","143","286","51","488","102","C0000889"
"32","3549","2","5","3","53","51","197","259","560","422","C0000889"
"33","7227","2","3","12","19","31","276","91","433","118","C0000889"
"34","4541","2","3","2","48","170","50","119","444","24","C0000889"
"35","9451","2","3","2","110","51","335","226","297","380","C0000889"
"36","7390","2","3","5","80","81","166","132","175","473","C0000889"
"37","9915","2","3","3","27","151","276","91","433","118","C0000889"
"38","55630","2","3","5","27","81","99","162","216","290","C0000889"
"39","3000","2","5","4","68","96","326","427","548","672","C0000889"
"40","3814","2","5","4","68","96","326","427","548","672","C0000889"
"41","1581","2","3","5","19","151","276","91","433","118","C0001122"
"42","2147","2","5","7","68","51","342","454","573","492","C0001122"
"43","861","2","3","12","19","31","1","426","55","78","C0001122"
"44","2261","2","5","7","53","14","20","25","40","186","C0001126"
"45","10734","2","3","12","19","31","1","426","55","78","C0001126"
"46","8243","2","3","12","76","31","40","38","54","75","C0001126"
"47","3081","2","3","2","91","51","3","267","308","429","C0001126"
"48","284119","2","3","7","53","51","342","454","573","492","C0001126"
"49","846","2","5","4","68","96","326","427","548","672","C0001126"
"50","4338","2","3","2","110","85","75","204","267","352","C0001126"
"51","201626","2","3","12","41","116","268","434","468","593","C0001126"
"52","5906","2","5","7","34","52","216","30","46","72","C0001126"
"53","51715","2","5","7","60","54","24","30","46","72","C0001126"
"54","9149","2","5","7","53","14","20","34","540","68","C0001175"
"55","8642","2","5","7","53","51","335","444","560","373","C0001175"
"56","94","2","5","7","53","51","342","259","423","389","C0001175"
"57","6389","2","3","2","48","170","50","119","444","556","C0001202"
"58","6833","2","5","8","45","36","166","240","415","666","C0001202"
"59","6469","2","5","3","53","221","197","259","560","422","C0001206"
"60","5447","2","3","5","91","214","271","372","471","586","C0001206"
"61","1827","2","5","7","63","45","23","402","518","621","C0001206"
"62","24","2","3","12","41","116","268","423","536","445","C0001206"
"63","207","2","3","7","53","14","20","34","489","416","C0001206"
"64","4879","2","5","4","68","96","326","427","548","672","C0001206"
"65","3166","2","3","3","19","221","321","428","541","667","C0001206"
"66","7469","2","3","12","19","31","261","116","159","211","C0001206"
"67","7809","2","5","8","63","45","23","34","464","187","C0001206"
"68","26012","2","3","12","19","31","261","116","159","211","C0001206"
"69","8892","2","3","2","110","85","237","433","547","671","C0001206"
"70","1432","2","3","7","34","52","216","34","540","68","C0001206"
"71","6448","2","3","5","74","160","294","376","453","567","C0001206"
"72","4287","2","3","12","41","116","268","434","468","215","C0001206"
"73","9126","2","3","12","76","153","40","38","54","75","C0001206"
"74","2483","2","3","2","22","33","323","66","101","136","C0001206"
"75","5728","2","3","5","80","81","339","156","568","605","C0001206"
"76","2192","2","5","7","53","51","342","454","573","492","C0001339"
"77","5296","2","5","7","53","14","20","25","40","186","C0001339"
"78","5195","2","3","5","43","161","305","409","208","482","C0001339"
"79","4137","2","3","7","27","36","150","341","223","628","C0001403"
"80","54806","2","5","7","76","153","40","38","54","75","C0001403"
"81","3984","2","5","7","53","14","20","34","540","68","C0001403"
"82","2290","2","3","3","19","221","321","428","541","667","C0001403"
"83","51360","2","3","3","26","35","276","91","433","203","C0001403"
"84","5781","2","5","7","53","14","20","25","40","186","C0001403"
"85","3981","2","3","12","19","31","261","116","1","86","C0001403"
"86","6714","2","5","7","53","14","20","25","40","186","C0001403"
"87","3748","2","5","8","63","36","166","106","110","158","C0001403"
"88","51062","2","5","7","27","36","150","402","489","373","C0001403"
"89","633","2","5","7","53","51","342","454","573","492","C0001403"
"90","3717","2","5","7","53","14","20","25","40","186","C0001403"
"91","3043","2","5","7","34","52","216","395","549","116","C0001403"
"92","9244","2","5","7","53","51","119","25","40","416","C0001403"
"93","7173","2","3","5","36","48","89","110","400","400","C0001403"
"94","55109","2","5","7","42","81","184","118","543","214","C0001403"
"95","652","2","5","7","53","51","342","454","573","492","C0001403"
"96","2314","2","3","12","63","45","184","103","572","658","C0001403"
"97","6872","2","3","12","19","31","261","116","159","211","C0001430"
"98","831","2","5","7","53","51","342","454","573","492","C0001430"
"99","613","2","5","7","60","54","24","30","46","72","C0001430"
"100","7486","2","3","12","19","31","261","116","1","86","C0001430"
"101","54888","2","3","2","110","85","152","129","252","154","C0001430"
"102","26229","2","3","2","74","205","191","396","408","257","C0001430"
"103","2244","2","5","7","53","51","342","454","573","492","C0001430"
"104","5745","2","5","4","68","96","326","427","548","672","C0001430"
"105","4624","2","5","8","63","45","23","103","464","187","C0001430"
"106","4644","2","5","7","60","54","184","141","359","411","C0001430"
"107","5155","2","5","7","53","51","342","454","573","186","C0001430"
"108","189","2","3","5","43","161","305","409","208","482","C0001430"
"109","3791","2","5","7","53","51","342","454","573","492","C0001430"
"110","5321","2","3","5","116","183","295","398","243","327","C0001430"
"111","472","2","3","12","19","31","261","116","1","86","C0001430"
"112","23169","2","3","2","78","205","112","430","429","544","C0001430"
"113","23545","2","3","5","29","88","132","85","222","346","C0001430"
"114","215","2","3","5","47","144","185","238","310","392","C0001430"
"115","1836","2","3","2","35","41","94","260","330","375","C0001430"
