"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1401","2","5","7","53","51","119","395","573","492","C0000768"
"538","2","3","8","63","45","23","103","464","187","C0000768"
"2697","2","3","7","76","153","40","38","54","75","C0000768"
"6598","2","3","12","19","31","1","426","55","78","C0000768"
"4838","2","5","3","53","221","321","259","423","389","C0000768"
"5979","2","5","7","53","14","20","25","40","186","C0000768"
"7157","2","3","12","19","31","261","402","489","551","C0000768"
"5696","2","3","12","41","116","268","156","568","116","C0000768"
"7508","2","3","12","19","31","261","116","1","664","C0000768"
"472","2","3","12","19","31","261","116","1","86","C0000768"
"10516","2","5","7","53","51","342","454","573","492","C0000768"
"55636","2","3","3","19","221","321","428","423","389","C0000832"
"2296","2","3","3","19","221","321","428","541","667","C0000832"
"8289","2","3","12","19","31","1","426","55","78","C0000832"
"6337","2","5","8","63","45","23","34","464","187","C0000887"
"23385","2","5","7","34","52","216","395","549","674","C0000887"
"2261","2","5","7","53","14","20","25","40","186","C0000887"
"3239","2","3","3","19","221","321","428","541","667","C0000887"
"8314","2","3","12","41","31","1","426","55","78","C0000887"
"375790","2","5","7","53","51","342","454","573","492","C0000887"
"710","2","5","7","53","51","342","454","573","702","C0000889"
"1690","2","5","7","27","51","342","454","573","492","C0000889"
"71","2","5","7","60","14","184","103","544","669","C0000889"
"3481","2","5","7","53","51","342","454","573","492","C0000889"
"4508","2","3","2","48","170","50","119","444","556","C0000889"
"6556","2","3","7","34","52","216","395","549","674","C0000889"
"4221","2","3","12","19","31","342","454","573","492","C0000889"
"57505","2","3","2","110","85","67","76","252","154","C0000889"
"3313","2","3","2","48","170","50","304","167","593","C0000889"
"54539","2","3","2","48","170","50","119","444","556","C0000889"
"2263","2","5","7","53","14","20","25","40","186","C0000889"
"5818","2","5","7","53","51","335","444","560","373","C0000889"
"374291","2","3","2","48","170","50","119","444","556","C0000889"
"6391","2","3","2","48","170","50","119","444","556","C0000889"
"5272","2","5","7","68","51","342","454","573","492","C0000889"
"2253","2","5","7","53","14","20","25","40","186","C0000889"
"50514","2","3","3","19","151","276","91","433","118","C0000889"
"2677","2","5","7","53","51","342","454","573","492","C0000889"
"22845","2","3","2","48","68","125","161","214","288","C0000889"
"2316","2","5","7","53","51","342","454","573","702","C0000889"
"10008","2","5","8","63","36","166","341","223","158","C0001122"
"3783","2","5","8","63","36","166","106","110","158","C0001122"
"2626","2","3","12","19","31","118","155","287","116","C0001122"
"7291","2","3","12","19","151","276","91","489","416","C0001126"
"23522","2","3","12","19","31","1","426","55","78","C0001126"
"28982","2","3","5","25","44","165","101","274","358","C0001126"
"6718","2","3","2","46","136","227","168","225","490","C0001126"
"8625","2","3","12","19","31","276","91","236","118","C0001126"
"9627","2","3","12","19","31","1","426","55","78","C0001126"
"54101","2","3","2","48","170","50","347","167","593","C0001126"
"3561","2","5","7","53","14","20","25","40","186","C0001126"
"1305","2","5","7","53","51","342","454","573","492","C0001126"
"3383","2","5","7","53","51","119","454","287","116","C0001126"
"5167","2","3","5","32","93","163","207","303","126","C0001175"
"1717","2","3","2","19","151","276","48","69","204","C0001175"
"2263","2","5","7","53","14","20","25","40","186","C0001175"
"7169","2","5","8","63","45","23","103","464","187","C0001202"
"10585","2","5","2","27","206","324","430","215","290","C0001202"
"3431","2","3","12","53","184","119","156","287","116","C0001206"
"54463","2","3","2","48","57","110","141","359","462","C0001206"
"5914","2","3","3","19","151","276","91","433","118","C0001206"
"472","2","3","12","19","31","261","116","1","86","C0001206"
"3575","2","5","7","53","51","184","341","544","669","C0001206"
"54880","2","3","12","19","31","1","426","55","78","C0001206"
"5167","2","3","5","32","93","163","207","303","126","C0001206"
"1636","2","3","5","80","81","166","397","418","568","C0001206"
"1528","2","3","5","91","214","271","372","471","586","C0001206"
"5830","2","3","5","43","161","305","409","208","482","C0001206"
"51604","2","3","2","61","77","142","176","235","317","C0001206"
"6439","2","5","5","68","96","185","238","310","272","C0001206"
"10117","2","5","7","53","51","342","454","573","492","C0001206"
"596","2","3","12","19","219","339","402","489","416","C0001206"
"9132","2","5","8","63","36","166","106","110","158","C0001206"
"4001","2","3","12","76","31","40","38","54","75","C0001206"
"8910","2","5","8","63","45","23","103","464","187","C0001206"
"7169","2","5","8","63","45","23","103","464","187","C0001339"
"435","2","3","8","84","97","167","210","278","360","C0001339"
"7390","2","3","5","80","81","166","132","175","473","C0001339"
"56848","2","3","2","50","47","39","100","321","255","C0001403"
"29887","2","3","7","60","18","110","141","198","270","C0001403"
"2623","2","3","12","19","31","1","155","287","116","C0001403"
"6017","2","3","2","69","83","101","126","170","224","C0001403"
"10262","2","3","2","22","33","323","66","101","136","C0001403"
"5657","2","5","7","34","52","216","395","549","674","C0001403"
"9581","2","3","5","27","36","150","76","223","628","C0001403"
"2778","2","5","4","68","96","326","427","548","672","C0001403"
"2903","2","5","7","53","14","20","25","223","219","C0001403"
"3852","2","1","6","11","142","225","142","220","298","C0001403"
"4204","2","3","12","19","31","1","426","55","78","C0001403"
"1134","2","5","8","27","70","99","162","216","290","C0001403"
"54567","2","5","7","53","51","143","428","236","667","C0001403"
"7021","2","3","12","19","31","261","91","433","664","C0001403"
"4363","2","3","12","41","116","268","423","536","245","C0001403"
"5193","2","3","5","43","161","305","409","208","482","C0001403"
"8139","2","3","12","41","116","268","434","468","213","C0001403"
"10013","2","3","12","19","31","143","91","236","311","C0001403"
"5781","2","5","7","53","14","20","25","40","186","C0001430"
"5727","2","3","12","68","221","197","259","560","422","C0001430"
"2260","2","5","7","53","14","20","25","40","186","C0001430"
"9896","2","3","5","80","81","296","399","201","274","C0001430"
"7305","2","5","7","34","52","216","395","549","674","C0001430"
"2175","2","3","12","19","31","261","116","1","86","C0001430"
"8516","2","5","7","53","51","342","454","573","492","C0001430"
"7018","2","5","7","53","51","342","454","573","669","C0001430"
"776","2","5","8","63","36","166","341","390","158","C0001430"
"81839","2","3","2","41","36","71","259","64","422","C0001430"
"1536","2","5","7","34","52","216","395","549","674","C0001430"
"1277","2","5","7","53","51","342","454","573","492","C0001430"
"23308","2","5","7","53","51","119","25","549","674","C0001430"
"2073","2","3","12","19","31","261","116","1","86","C0001430"
"4902","2","5","7","53","14","20","25","40","186","C0001430"
"4292","2","3","12","19","31","261","116","1","86","C0001430"
"4000","2","3","12","26","105","178","226","297","156","C0001430"
"22943","2","5","3","68","221","197","259","560","422","C0001430"
"213","2","5","7","53","51","342","454","573","492","C0001430"
"5339","2","5","7","53","51","342","454","573","492","C0001430"
"5468","2","3","3","19","151","276","91","433","118","C0001430"
"846","2","5","4","68","96","326","427","548","672","C0001430"
"10243","2","3","2","27","91","71","204","267","352","C0001430"
"1471","2","5","7","34","52","216","395","549","492","C0001430"
"815","2","5","7","53","14","20","34","540","68","C0001430"
"8139","2","3","12","41","116","268","434","468","213","C0001430"
"5167","2","3","5","32","93","163","207","303","126","C0001430"
"55605","2","3","12","76","153","40","38","54","75","C0001430"
"3759","2","5","8","63","36","166","106","110","158","C0001430"
"8910","2","5","8","63","45","23","103","464","187","C0001430"
"4939","2","5","7","53","184","119","156","287","116","C0001430"
"3026","2","5","7","68","51","119","395","549","674","C0001430"
"5116","2","3","12","76","153","40","38","54","75","C0001618"
