"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","2260","2","5","7","53","14","20","25","40","186","C0000768"
"2","1836","2","3","2","35","41","94","260","330","375","C0000768"
"3","3636","2","3","5","80","14","20","25","40","186","C0000768"
"4","8289","2","3","12","19","31","1","426","55","78","C0000768"
"5","9187","2","5","8","45","94","199","240","415","666","C0000768"
"6","10491","2","5","7","53","51","342","454","573","492","C0000768"
"7","51085","2","3","2","48","57","110","141","359","462","C0000768"
"8","4719","2","3","2","48","170","50","119","444","556","C0000768"
"9","1001","2","5","7","53","51","335","444","560","373","C0000768"
"10","9049","2","3","3","41","151","276","378","271","356","C0000768"
"11","5173","2","5","4","68","96","326","427","548","672","C0000768"
"12","6346","2","5","4","68","96","326","427","548","672","C0000832"
"13","673","2","5","7","53","14","20","34","540","68","C0000832"
"14","3048","2","3","12","19","31","118","155","287","116","C0000832"
"15","9210","2","5","7","53","51","342","454","573","492","C0000887"
"16","3052","2","3","2","48","170","50","119","444","556","C0000887"
"17","1786","2","3","12","19","31","1","426","55","78","C0000887"
"18","4352","2","5","7","53","14","20","25","40","186","C0000887"
"19","5340","2","5","7","53","51","342","454","573","492","C0000887"
"20","673","2","5","7","53","14","20","34","540","68","C0000887"
"21","57045","2","5","7","53","51","342","259","573","492","C0000889"
"22","1026","2","3","12","19","31","1","116","489","416","C0000889"
"23","4982","2","5","12","41","219","339","156","568","697","C0000889"
"24","4089","2","3","12","19","219","339","259","423","605","C0000889"
"25","4921","2","5","7","53","14","20","25","573","186","C0000889"
"26","57674","2","3","12","41","116","268","434","468","213","C0000889"
"27","2316","2","5","7","53","51","342","454","573","702","C0000889"
"28","2969","2","3","12","19","31","276","91","433","118","C0000889"
"29","10269","2","3","2","48","182","50","119","444","556","C0000889"
"30","551","2","5","4","68","96","326","427","548","672","C0000889"
"31","2815","2","5","7","53","51","342","454","573","492","C0000889"
"32","8792","2","3","12","41","219","339","156","568","697","C0000889"
"33","339896","2","3","2","101","62","189","182","509","409","C0000889"
"34","6628","2","3","2","22","33","323","66","101","136","C0000889"
"35","6165","2","3","2","110","85","237","433","547","671","C0000889"
"36","6521","2","5","8","35","41","199","40","415","666","C0000889"
"37","627","2","5","7","53","51","335","444","423","373","C0000889"
"38","5979","2","5","7","53","14","20","25","40","186","C0000889"
"39","23592","2","3","12","26","105","342","259","423","389","C0000889"
"40","5728","2","3","5","80","81","339","156","568","605","C0000889"
"41","22930","2","5","7","60","54","24","30","46","72","C0001122"
"42","5979","2","5","7","53","14","20","25","40","186","C0001122"
"43","6392","2","3","2","48","170","50","119","444","556","C0001122"
"44","54","2","3","5","80","81","178","195","256","342","C0001126"
"45","9517","2","3","2","50","47","39","100","321","638","C0001126"
"46","1019","2","3","12","19","31","1","116","1","86","C0001126"
"47","604","2","3","12","19","151","276","91","489","416","C0001126"
"48","3371","2","5","7","53","51","342","454","573","492","C0001126"
"49","6535","2","5","8","45","94","199","240","415","666","C0001126"
"50","9401","2","3","12","76","31","261","116","1","86","C0001126"
"51","773","2","5","8","27","36","166","341","223","628","C0001126"
"52","9361","2","3","2","48","170","50","119","444","556","C0001126"
"53","2760","2","3","7","34","52","216","395","549","674","C0001126"
"54","5076","2","3","3","19","221","321","428","541","667","C0001175"
"55","1277","2","5","7","53","51","342","454","573","492","C0001175"
"56","999","2","5","7","53","51","342","444","560","373","C0001175"
"57","1717","2","3","2","19","151","276","48","69","204","C0001202"
"58","7547","2","3","3","19","221","321","428","541","667","C0001202"
"59","1543","2","3","5","91","151","276","91","433","118","C0001206"
"60","10318","2","3","12","41","219","339","156","568","697","C0001206"
"61","7080","2","3","3","19","221","321","428","541","667","C0001206"
"62","10413","2","3","12","19","36","143","177","236","321","C0001206"
"63","2317","2","5","7","63","45","23","103","287","664","C0001206"
"64","26137","2","5","7","63","45","184","103","572","658","C0001206"
"65","9790","2","3","2","110","85","237","433","547","671","C0001206"
"66","3784","2","5","8","63","36","166","106","110","158","C0001206"
"67","51204","2","3","2","48","170","50","119","444","556","C0001206"
"68","9409","2","3","5","43","161","305","409","208","482","C0001206"
"69","4541","2","3","2","48","170","50","119","444","24","C0001206"
"70","7461","2","3","7","60","153","40","38","93","75","C0001206"
"71","7124","2","3","12","41","219","339","156","568","697","C0001206"
"72","11232","2","3","3","19","151","276","91","433","118","C0001206"
"73","128674","2","5","4","68","96","326","427","548","672","C0001206"
"74","4846","2","3","5","41","219","75","243","44","64","C0001206"
"75","23129","2","5","7","53","51","342","79","560","373","C0001206"
"76","10459","2","3","12","76","31","261","116","1","86","C0001339"
"77","2260","2","5","7","53","14","20","25","40","186","C0001339"
"78","2263","2","5","7","53","14","20","25","40","186","C0001339"
"79","7518","2","3","12","19","31","261","116","1","86","C0001403"
"80","3000","2","5","4","68","96","326","427","548","672","C0001403"
"81","5828","2","3","5","43","161","305","409","208","482","C0001403"
"82","54840","2","3","12","19","31","261","116","1","86","C0001403"
"83","5339","2","5","7","53","51","342","454","573","492","C0001403"
"84","9896","2","3","5","80","81","296","399","201","274","C0001403"
