"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","974","2","5","7","53","51","119","395","549","674","C0000768"
"2","2353","2","3","12","19","31","1","91","489","416","C0000768"
"3","2263","2","5","7","53","14","20","25","40","186","C0000768"
"4","547","2","3","7","76","153","40","38","54","75","C0000768"
"5","3736","2","5","8","63","36","166","106","110","158","C0000768"
"6","23064","2","3","6","11","31","261","142","220","664","C0000768"
"7","1294","2","5","7","53","51","342","454","573","492","C0000768"
"8","59","2","5","8","63","45","23","103","464","187","C0000768"
"9","7737","2","3","12","22","33","268","434","468","213","C0000768"
"10","5428","2","3","2","48","170","50","119","167","593","C0000768"
"11","2317","2","5","7","63","45","23","103","287","664","C0000768"
"12","25782","2","5","7","60","54","24","30","46","72","C0000832"
"13","3458","2","5","7","53","184","119","156","287","116","C0000832"
"14","3730","2","5","7","53","14","20","25","40","186","C0000832"
"15","1277","2","5","7","53","51","342","454","573","492","C0000887"
"16","6792","2","5","7","53","14","20","34","540","68","C0000887"
"17","55703","2","3","2","22","33","261","116","159","211","C0000887"
"18","1281","2","5","7","53","51","342","454","573","492","C0000887"
"19","22845","2","3","2","48","68","125","161","214","288","C0000887"
"20","54487","2","3","2","22","33","323","66","101","136","C0000887"
"21","6473","2","3","3","19","221","321","428","541","667","C0000889"
"22","8481","2","3","12","76","153","40","38","54","75","C0000889"
"23","1896","2","5","12","41","219","339","156","568","697","C0000889"
"24","10020","2","3","2","89","124","204","42","452","258","C0000889"
"25","5250","2","3","2","48","170","50","119","444","593","C0000889"
"26","570","2","3","5","43","161","305","409","255","56","C0000889"
"27","1272","2","5","7","53","51","335","444","236","373","C0000889"
"28","9095","2","5","7","53","51","335","444","560","373","C0000889"
"29","10683","2","5","7","53","51","143","428","560","667","C0000889"
"30","5449","2","3","3","19","221","321","428","541","667","C0000889"
"31","10800","2","5","4","68","96","326","427","548","672","C0000889"
"32","9897","2","3","12","76","18","75","38","1","212","C0000889"
"33","2696","2","5","4","68","96","326","427","548","672","C0000889"
"34","9573","2","5","7","53","51","342","259","423","389","C0000889"
"35","2263","2","5","7","53","14","20","25","40","186","C0000889"
"36","6925","2","3","12","19","31","225","142","220","298","C0000889"
"37","5728","2","3","5","80","81","339","156","568","605","C0000889"
"38","1643","2","3","12","41","116","268","434","468","213","C0000889"
"39","8626","2","3","3","19","221","321","428","541","667","C0000889"
"40","3845","2","5","7","60","54","24","30","46","72","C0000889"
"41","27125","2","3","12","19","31","261","116","159","211","C0001122"
"42","5832","2","3","2","101","62","189","182","509","252","C0001122"
"43","7299","2","3","5","23","18","138","250","332","407","C0001122"
"44","9049","2","3","3","41","151","276","378","271","356","C0001126"
"45","760","2","3","5","35","41","77","40","78","178","C0001126"
"46","5830","2","3","5","43","161","305","409","208","482","C0001126"
"47","7048","2","5","7","53","51","342","259","423","389","C0001126"
"48","6638","2","3","2","22","33","323","66","101","136","C0001126"
"49","3561","2","5","7","53","14","20","25","40","186","C0001126"
"50","283234","2","3","3","42","81","296","177","362","468","C0001126"
"51","6870","2","5","4","68","96","326","427","548","672","C0001126"
"52","4791","2","3","12","41","219","339","156","568","697","C0001126"
"53","50939","2","3","12","76","153","40","38","472","435","C0001126"
"54","5149","2","3","5","68","38","16","477","596","725","C0001175"
"55","57822","2","3","12","19","31","1","426","55","78","C0001175"
"56","5295","2","5","7","53","14","20","25","40","186","C0001175"
"57","2719","2","5","7","53","51","342","454","573","492","C0001202"
"58","54903","2","3","12","76","153","40","38","54","75","C0001202"
"59","11200","2","3","12","19","31","261","116","1","86","C0001206"
"60","4055","2","3","12","41","219","339","156","568","697","C0001206"
"61","176","2","5","7","53","51","342","454","573","492","C0001206"
"62","2316","2","5","7","53","51","342","454","573","702","C0001206"
"63","4916","2","5","7","53","14","20","25","447","186","C0001206"
"64","673","2","5","7","53","14","20","34","540","68","C0001206"
"65","332","2","3","12","76","153","40","38","54","75","C0001206"
"66","785","2","5","8","63","36","166","106","110","158","C0001206"
"67","51594","2","3","7","76","153","40","38","54","75","C0001206"
"68","6005","2","3","2","16","197","45","155","78","695","C0001206"
"69","27324","2","3","12","19","221","321","38","541","75","C0001206"
"70","2074","2","3","12","19","31","1","426","55","78","C0001206"
"71","1584","2","3","5","79","159","256","276","353","456","C0001206"
"72","2033","2","3","12","19","31","1","91","433","118","C0001206"
"73","51807","2","3","12","76","153","40","38","54","75","C0001206"
"74","5961","2","5","7","27","51","326","126","414","702","C0001206"
"75","9896","2","3","5","80","81","296","399","201","274","C0001206"
