"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"6885","2","3","12","41","219","339","156","568","697","C0000768"
"3425","2","3","5","80","81","166","454","573","492","C0000768"
"4204","2","3","12","19","31","1","426","55","78","C0000768"
"2896","2","5","7","34","52","216","395","549","674","C0000768"
"6041","2","3","12","53","184","119","156","287","116","C0000768"
"3265","2","5","7","60","54","24","30","46","72","C0000768"
"7157","2","3","12","19","31","261","402","489","551","C0000768"
"6775","2","5","7","53","14","119","25","40","186","C0000768"
"4000","2","3","12","26","105","178","226","297","156","C0000768"
"3239","2","3","3","19","221","321","428","541","667","C0000768"
"207","2","3","7","53","14","20","34","489","416","C0000768"
"3458","2","5","7","53","184","119","156","287","116","C0000832"
"5194","2","3","5","43","161","305","409","208","482","C0000832"
"2263","2","5","7","53","14","20","25","40","186","C0000832"
"7469","2","3","12","19","31","261","116","159","211","C0000887"
"4359","2","5","7","53","51","342","454","573","492","C0000887"
"51807","2","3","12","76","153","40","38","54","75","C0000887"
"7252","2","5","4","68","96","326","427","548","672","C0000887"
"5144","2","3","4","68","96","326","427","548","672","C0000887"
"1291","2","5","7","53","51","342","454","573","492","C0000887"
"7468","2","3","12","19","31","1","426","55","78","C0000889"
"2299","2","3","3","19","221","321","428","541","667","C0000889"
"549","2","3","5","80","81","166","114","155","202","C0000889"
"5743","2","3","5","53","175","119","167","489","416","C0000889"
"2074","2","3","12","19","31","1","426","55","78","C0000889"
"9622","2","5","7","68","51","119","395","549","674","C0000889"
"1130","2","5","7","60","54","326","141","359","462","C0000889"
"6870","2","5","4","68","96","326","427","548","672","C0000889"
"3758","2","5","8","63","36","166","106","110","158","C0000889"
"1130","2","5","7","60","54","326","141","359","462","C0000889"
"1493","2","5","7","53","51","119","25","40","186","C0000889"
"4313","2","5","7","53","51","342","454","573","492","C0000889"
"1584","2","3","5","79","159","256","276","353","456","C0000889"
"26608","2","3","2","22","170","50","119","463","153","C0000889"
"2581","2","3","5","80","81","250","291","152","420","C0000889"
"410","2","3","7","34","52","216","395","549","674","C0000889"
"3991","2","3","5","80","81","166","57","83","658","C0000889"
"3257","2","5","7","60","54","24","30","46","72","C0000889"
"5551","2","5","7","53","51","119","395","549","674","C0000889"
"5155","2","5","7","53","51","342","454","573","186","C0000889"
"1605","2","5","7","53","51","342","454","573","492","C0001122"
"8260","2","3","12","41","85","266","76","287","78","C0001122"
"2812","2","5","7","53","51","342","454","573","492","C0001122"
"11107","2","3","12","19","31","1","426","55","78","C0001126"
"2946","2","3","5","91","175","271","372","471","586","C0001126"
"7442","2","5","8","63","45","193","306","390","158","C0001126"
"2705","2","3","12","76","153","40","38","54","75","C0001126"
"8573","2","5","7","53","36","71","341","223","219","C0001126"
"5076","2","3","3","19","221","321","428","541","667","C0001126"
"2074","2","3","12","19","31","1","426","55","78","C0001126"
"2796","2","5","4","68","96","326","427","548","672","C0001126"
"1959","2","3","3","19","151","276","91","433","118","C0001126"
"7015","2","3","12","19","31","1","426","55","78","C0001126"
"6647","2","3","2","95","2","342","378","173","702","C0001175"
"2260","2","5","7","53","14","20","25","40","186","C0001175"
"5450","2","3","12","19","221","261","116","159","211","C0001175"
"3077","2","5","7","53","51","119","395","549","674","C0001202"
"54829","2","5","7","53","51","342","454","573","492","C0001202"
"1736","2","3","2","110","85","237","433","547","671","C0001206"
"2517","2","3","7","34","52","216","395","549","674","C0001206"
"388015","2","3","2","110","90","266","431","545","443","C0001206"
"27077","2","3","12","76","153","40","38","54","75","C0001206"
"3075","2","5","7","53","51","119","395","549","674","C0001206"
"7415","2","3","7","34","52","216","395","536","445","C0001206"
"1947","2","5","7","53","51","20","25","560","373","C0001206"
"2551","2","3","3","19","151","276","91","433","118","C0001206"
"10320","2","5","7","19","119","143","214","236","389","C0001206"
"4247","2","3","2","68","67","320","98","180","279","C0001206"
"5468","2","3","3","19","151","276","91","433","118","C0001206"
"176","2","5","7","53","51","342","454","573","492","C0001206"
"6654","2","5","7","60","54","24","30","46","72","C0001206"
"2239","2","3","2","74","51","342","454","573","492","C0001206"
"383","2","3","7","34","52","216","395","549","674","C0001206"
"5906","2","5","7","34","52","216","30","46","72","C0001206"
"3759","2","5","8","63","36","166","106","110","158","C0001206"
"860","2","3","12","19","31","276","91","433","118","C0001339"
"4982","2","5","12","41","219","339","156","568","697","C0001339"
"3930","2","3","2","22","33","323","66","3","464","C0001339"
"5327","2","5","7","53","51","342","454","573","492","C0001403"
"1235","2","5","4","68","96","326","427","548","672","C0001403"
"8200","2","5","7","53","51","342","259","423","389","C0001403"
"8642","2","5","7","53","51","335","444","560","373","C0001403"
"5243","2","3","12","41","116","268","423","536","445","C0001403"
"7291","2","3","12","19","151","276","91","489","416","C0001403"
"25782","2","5","7","60","54","24","30","46","72","C0001403"
"23556","2","3","2","61","77","142","176","235","317","C0001403"
"1807","2","3","5","80","23","186","79","560","273","C0001403"
"10479","2","5","7","27","36","150","341","223","628","C0001403"
"3481","2","5","7","53","51","342","454","573","492","C0001403"
"3265","2","5","7","60","54","24","30","46","72","C0001403"
"4647","2","5","7","60","83","101","126","170","224","C0001403"
"25978","2","3","2","48","57","110","141","359","462","C0001403"
"2322","2","5","7","53","14","20","25","40","186","C0001403"
"2736","2","3","12","41","116","321","428","54","667","C0001403"
