"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","3265","2","5","7","60","54","24","30","46","72","C0000768"
"2","3880","2","1","6","11","142","225","142","220","298","C0000768"
"3","547","2","3","7","76","153","40","38","54","75","C0000768"
"4","10134","2","3","2","41","219","339","156","536","342","C0000768"
"5","4629","2","5","8","63","45","23","103","464","187","C0000768"
"6","5075","2","3","3","19","221","321","428","541","667","C0000768"
"7","3291","2","3","2","69","83","101","94","133","318","C0000768"
"8","4893","2","5","7","34","52","24","30","46","72","C0000768"
"9","2121","2","3","12","41","116","268","434","568","605","C0000768"
"10","8195","2","3","12","76","153","76","38","54","75","C0000768"
"11","10528","2","3","2","110","85","237","433","547","671","C0000768"
"12","26277","2","3","12","19","31","1","426","1","78","C0000832"
"13","5573","2","3","12","19","184","118","155","287","116","C0000832"
"14","650","2","5","7","53","51","342","259","423","389","C0000832"
"15","6892","2","3","12","41","116","119","156","568","116","C0000887"
"16","1584","2","3","5","79","159","256","276","353","456","C0000887"
"17","64240","2","3","5","47","144","185","238","310","392","C0000887"
"18","50617","2","3","5","29","88","100","125","168","223","C0000887"
"19","9401","2","3","12","76","31","261","116","1","86","C0000887"
"20","6469","2","5","3","53","221","197","259","560","422","C0000887"
"21","2324","2","5","7","53","14","20","25","40","186","C0000889"
"22","4538","2","3","2","48","170","50","119","444","556","C0000889"
"23","2303","2","5","3","19","221","321","428","541","667","C0000889"
"24","7248","2","3","2","48","57","110","141","359","462","C0000889"
"25","1287","2","5","2","53","51","342","454","573","492","C0000889"
"26","7369","2","5","7","53","51","119","395","549","674","C0000889"
"27","2296","2","3","3","19","221","321","428","541","667","C0000889"
"28","5327","2","5","7","53","51","342","454","573","492","C0000889"
"29","4053","2","5","7","53","51","342","454","573","492","C0000889"
"30","760","2","3","5","35","41","77","40","78","178","C0000889"
"31","8822","2","5","7","53","14","20","25","40","186","C0000889"
"32","54209","2","5","7","53","51","119","395","549","674","C0000889"
"33","4088","2","3","12","19","219","339","259","423","605","C0000889"
"34","257","2","3","3","19","221","321","428","541","667","C0000889"
"35","54716","2","5","8","45","94","199","240","415","666","C0000889"
"36","4976","2","3","2","48","170","50","119","444","556","C0000889"
"37","55135","2","3","12","76","137","76","136","472","435","C0000889"
"38","5885","2","3","12","76","153","40","38","54","75","C0000889"
"39","7297","2","5","7","53","184","119","25","40","186","C0000889"
"40","54808","2","3","12","76","153","40","38","54","75","C0000889"
"41","6678","2","5","7","53","51","342","454","573","492","C0001122"
"42","2239","2","3","2","74","51","342","454","573","492","C0001122"
"43","5422","2","3","12","19","31","261","116","1","86","C0001122"
"44","8890","2","3","2","110","85","237","433","547","671","C0001126"
"45","5176","2","5","7","53","51","342","454","573","492","C0001126"
"46","6674","2","3","12","48","57","50","38","54","462","C0001126"
"47","25782","2","5","7","60","54","24","30","46","72","C0001126"
"48","2263","2","5","7","53","14","20","25","40","186","C0001126"
"49","7535","2","5","7","53","14","20","25","40","186","C0001126"
"50","6197","2","3","12","19","14","20","34","540","68","C0001126"
"51","2121","2","3","12","41","116","268","434","568","605","C0001126"
"52","6678","2","5","7","53","51","342","454","573","492","C0001126"
"53","3954","2","3","2","48","170","67","119","444","593","C0001126"
"54","94160","2","3","12","41","116","268","423","536","445","C0001175"
"55","4000","2","3","12","26","105","178","226","297","156","C0001175"
"56","23299","2","3","12","76","153","40","38","54","75","C0001175"
"57","2261","2","5","7","53","14","20","25","40","186","C0001202"
"58","1062","2","3","12","76","153","40","38","54","75","C0001202"
"59","55636","2","3","3","19","221","321","428","423","389","C0001206"
"60","4174","2","3","12","76","31","261","116","1","86","C0001206"
"61","8647","2","3","5","46","158","252","352","449","563","C0001206"
"62","9451","2","3","2","110","51","335","226","297","380","C0001206"
"63","6017","2","3","2","69","83","101","126","170","224","C0001206"
"64","2535","2","5","3","68","221","197","259","560","422","C0001206"
"65","367","2","3","12","19","31","276","91","433","118","C0001206"
"66","7170","2","5","8","63","45","23","103","464","187","C0001206"
"67","1836","2","3","2","35","41","94","260","330","375","C0001206"
"68","875","2","3","5","80","137","44","21","451","316","C0001206"
"69","6716","2","3","2","69","98","169","299","50","494","C0001206"
"70","4097","2","3","12","19","31","118","155","287","116","C0001206"
"71","9210","2","5","7","53","51","342","454","573","492","C0001206"
"72","4089","2","3","12","19","219","339","259","423","605","C0001206"
"73","7032","2","3","12","19","156","251","349","437","78","C0001206"
"74","7518","2","3","12","19","31","261","116","1","86","C0001206"
"75","4920","2","5","7","53","14","20","259","560","373","C0001206"
"76","2218","2","5","2","53","123","194","255","560","373","C0001339"
"77","5897","2","3","12","41","116","268","141","568","605","C0001339"
"78","613","2","5","7","60","54","24","30","46","72","C0001339"
"79","2263","2","5","7","53","14","20","25","40","186","C0001403"
"80","10491","2","5","7","53","51","342","454","573","492","C0001403"
"81","4282","2","5","7","34","52","216","395","549","674","C0001403"
"82","2811","2","5","7","53","51","1","454","573","78","C0001403"
"83","207","2","3","7","53","14","20","34","489","416","C0001403"
"84","126133","2","3","2","41","119","266","136","341","182","C0001403"
"85","29899","2","5","4","68","96","326","427","548","672","C0001403"
"86","26191","2","5","7","53","14","20","25","40","186","C0001403"
"87","4976","2","3","2","48","170","50","119","444","556","C0001403"
"88","2121","2","3","12","41","116","268","434","568","605","C0001403"
"89","5743","2","3","5","53","175","119","167","489","416","C0001403"
"90","582","2","3","12","76","153","76","38","54","75","C0001403"
"91","54880","2","3","12","19","31","1","426","55","78","C0001403"
"92","2068","2","3","12","19","31","261","116","159","211","C0001403"
"93","1908","2","5","4","68","96","326","427","548","672","C0001403"
"94","4313","2","5","7","53","51","342","454","573","492","C0001403"
"95","26277","2","3","12","19","31","1","426","1","78","C0001403"
"96","275","2","3","5","106","104","214","70","377","488","C0001403"
"97","767","2","3","5","35","41","87","93","149","196","C0001430"
"98","2259","2","5","8","63","36","166","341","223","158","C0001430"
"99","1312","2","3","2","87","79","105","426","129","25","C0001430"
"100","10342","2","3","7","60","219","40","202","66","203","C0001430"
"101","4626","2","5","8","63","45","23","103","464","187","C0001430"
"102","7043","2","5","7","53","51","342","454","573","492","C0001430"
"103","3329","2","3","2","48","170","50","304","167","593","C0001430"
"104","93","2","5","7","53","14","20","259","423","389","C0001430"
"105","1290","2","5","7","53","51","342","454","573","492","C0001430"
"106","30061","2","3","5","25","44","165","101","274","358","C0001430"
"107","3953","2","5","7","53","14","20","25","40","186","C0001430"
"108","7415","2","3","7","34","52","216","395","536","445","C0001430"
"109","540","2","5","8","63","45","23","103","464","187","C0001430"
"110","974","2","5","7","53","51","119","395","549","674","C0001430"
"111","1487","2","3","12","19","31","1","426","55","340","C0001430"
"112","2263","2","5","7","53","14","20","25","40","186","C0001430"
"113","3909","2","5","7","53","51","342","454","573","492","C0001430"
"114","4869","2","3","12","110","85","237","433","547","664","C0001430"
"115","9927","2","3","12","19","31","118","155","287","116","C0001430"
"116","6567","2","5","8","35","41","77","40","57","80","C0001430"
"117","2571","2","3","2","67","142","71","152","197","219","C0001430"
"118","27125","2","3","12","19","31","261","116","159","211","C0001430"
"119","5189","2","3","5","43","161","305","409","208","482","C0001430"
"120","4920","2","5","7","53","14","20","259","560","373","C0001430"
"121","594","2","3","2","67","92","293","55","75","311","C0001430"
"122","9451","2","3","2","110","51","335","226","297","380","C0001430"
"123","10063","2","3","2","48","170","50","304","167","593","C0001430"
"124","5605","2","5","7","53","14","20","34","540","68","C0001430"
"125","2239","2","3","2","74","51","342","454","573","492","C0001430"
"126","26278","2","3","12","41","116","268","347","271","356","C0001430"
"127","4548","2","3","2","15","85","105","139","186","245","C0001430"
"128","2969","2","3","12","19","31","276","91","433","118","C0001430"
"129","2879","2","3","5","80","81","166","378","173","229","C0001618"
"130","5830","2","3","5","43","161","305","409","208","482","C0001618"
"131","1848","2","3","5","42","81","296","399","201","274","C0001618"
"132","1586","2","3","5","79","98","256","335","425","540","C0001621"
"133","116461","2","3","12","22","33","323","66","101","664","C0001621"
"134","9031","2","3","12","19","31","1","426","55","78","C0001623"
"135","9101","2","3","12","41","219","339","156","568","605","C0001623"
"136","443","2","3","5","80","81","189","182","509","409","C0001623"
"137","2033","2","3","12","19","31","1","91","433","118","C0001623"
"138","4618","2","3","12","19","31","276","91","433","118","C0001623"
"139","7099","2","5","7","41","219","339","156","568","697","C0001623"
"140","23508","2","3","12","41","219","339","347","271","356","C0001623"
"141","977","2","5","7","53","51","342","454","573","492","C0001623"
"142","11155","2","5","7","63","45","23","103","464","187","C0001623"
"143","8842","2","5","5","53","82","147","184","179","328","C0001624"
"144","5443","2","5","4","68","96","326","427","548","672","C0001624"
"145","7517","2","3","12","19","31","261","116","1","86","C0001624"
"146","2110","2","3","2","48","170","50","119","444","556","C0001624"
"147","50846","2","3","3","68","221","197","259","560","422","C0001624"
"148","1645","2","3","2","46","51","227","168","225","490","C0001624"
"149","547","2","3","7","76","153","40","38","54","75","C0001624"
"150","3553","2","5","7","53","51","119","25","489","416","C0001624"
"151","29887","2","3","7","60","18","110","141","198","270","C0001624"
"152","3047","2","3","12","19","31","118","155","287","116","C0001624"
"153","3265","2","5","7","60","54","24","30","46","72","C0001624"
"154","1663","2","3","12","76","105","178","226","297","380","C0001627"
"155","1311","2","5","7","53","51","342","454","573","492","C0001627"
"156","8924","2","3","12","41","116","268","434","468","213","C0001627"
"157","1137","2","5","8","27","70","99","162","216","290","C0001627"
"158","1482","2","3","3","19","221","321","428","541","667","C0001627"
"159","3853","2","1","6","11","142","225","142","220","298","C0001627"
"160","7507","2","3","12","19","31","261","116","1","86","C0001627"
"161","2255","2","5","7","53","14","20","25","40","186","C0001627"
"162","4041","2","5","3","68","221","197","259","560","422","C0001627"
"163","4654","2","3","12","19","31","276","91","433","118","C0001627"
"164","3592","2","5","7","53","51","119","25","489","416","C0001627"
"165","30008","2","5","7","53","51","342","454","573","492","C0001723"
"166","5395","2","3","12","19","31","261","116","1","86","C0001723"
"167","4284","2","3","5","80","81","166","397","374","486","C0001723"
"168","26353","2","3","12","76","45","160","347","271","356","C0001723"
"169","6575","2","3","8","45","94","199","240","415","666","C0001723"
"170","811","2","3","2","41","116","342","423","536","342","C0001723"
"171","9896","2","3","5","80","81","296","399","201","274","C0001733"
"172","6390","2","3","2","48","170","50","119","444","556","C0001733"
"173","3897","2","5","7","53","51","335","444","560","373","C0001733"
"174","843","2","3","12","41","219","339","156","568","697","C0001768"
"175","8048","2","5","8","63","45","23","103","464","187","C0001768"
"176","5573","2","3","12","19","184","118","155","287","116","C0001768"
"177","383","2","3","7","34","52","216","395","549","674","C0001768"
