"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"23396","2","3","7","60","14","184","341","544","669","C0000768"
"7227","2","3","12","19","31","276","91","433","118","C0000768"
"26353","2","3","12","76","45","160","347","271","356","C0000768"
"7040","2","5","7","53","51","342","454","573","492","C0000768"
"5167","2","3","5","32","93","163","207","303","126","C0000768"
"182","2","5","7","53","51","143","428","236","667","C0000768"
"3119","2","5","7","53","153","119","156","287","116","C0000768"
"857","2","5","7","53","45","23","57","83","422","C0000768"
"8086","2","3","12","22","33","323","66","101","664","C0000768"
"5053","2","3","5","80","81","166","236","308","390","C0000768"
"54903","2","3","12","76","153","40","38","54","75","C0000768"
"10312","2","3","7","34","52","216","395","549","674","C0000832"
"4540","2","3","2","48","170","50","119","444","556","C0000832"
"3798","2","3","7","76","153","40","38","54","75","C0000832"
"2068","2","3","12","19","31","261","116","159","211","C0000887"
"51360","2","3","3","26","35","276","91","433","203","C0000887"
"1893","2","5","7","53","51","342","454","573","702","C0000887"
"1528","2","3","5","91","214","271","372","471","586","C0000887"
"8425","2","5","7","53","51","342","454","573","492","C0000887"
"776","2","5","8","63","36","166","341","390","158","C0000887"
"716","2","5","7","53","51","119","395","549","674","C0000889"
"8200","2","5","7","53","51","342","259","423","389","C0000889"
"540","2","5","8","63","45","23","103","464","187","C0000889"
"5192","2","3","5","43","161","305","409","208","482","C0000889"
"6390","2","3","2","48","170","50","119","444","556","C0000889"
"2149","2","5","4","68","96","326","427","548","672","C0000889"
"1312","2","3","2","87","79","105","426","129","25","C0000889"
"3977","2","5","7","53","51","119","25","40","416","C0000889"
"1952","2","5","7","53","51","335","444","560","373","C0000889"
"3617","2","5","7","86","221","321","454","311","518","C0000889"
"1737","2","3","2","67","92","293","55","75","311","C0000889"
"23230","2","5","7","11","142","71","341","560","219","C0000889"
"10733","2","3","12","76","153","40","38","54","75","C0000889"
"859","2","5","8","63","45","23","103","464","187","C0000889"
"1991","2","5","7","34","52","216","395","549","674","C0000889"
"84634","2","5","4","68","96","326","427","548","672","C0000889"
"7051","2","1","6","11","142","225","142","220","298","C0000889"
"2314","2","3","12","63","45","184","103","572","658","C0000889"
"213","2","5","7","53","51","342","454","573","492","C0000889"
"2147","2","5","7","68","51","342","454","573","492","C0000889"
"8600","2","5","7","41","219","339","156","568","697","C0001122"
"2956","2","3","12","19","31","261","116","1","86","C0001122"
"207","2","3","7","53","14","20","34","489","416","C0001122"
"3265","2","5","7","60","54","24","30","46","72","C0001126"
"182","2","5","7","53","51","143","428","236","667","C0001126"
"5617","2","5","12","19","31","1","426","55","78","C0001126"
"8504","2","3","5","47","144","185","238","310","392","C0001126"
"207","2","3","7","53","14","20","34","489","416","C0001126"
"5897","2","3","12","41","116","268","141","568","605","C0001126"
"2122","2","3","12","19","31","1","426","55","78","C0001126"
"7248","2","3","2","48","57","110","141","359","462","C0001126"
"7136","2","5","8","63","45","23","103","464","187","C0001126"
"6794","2","3","12","53","14","20","34","540","68","C0001126"
"10699","2","5","7","68","51","119","395","549","674","C0001175"
"1050","2","3","12","19","151","276","91","433","118","C0001175"
"5604","2","5","7","53","14","20","34","540","68","C0001175"
"5073","2","3","2","110","85","323","433","146","194","C0001202"
"121340","2","3","12","19","221","276","428","236","667","C0001202"
"5573","2","3","12","19","184","118","155","287","116","C0001206"
"355","2","3","7","41","219","339","156","568","697","C0001206"
"7249","2","3","7","60","57","110","141","359","462","C0001206"
