"gene","0","0.5","1","1.5","2","2.5","3","3.5","4","disease"
"1","4041","2","5","3","68","221","197","259","560","422","C0000768"
"2","1855","2","5","12","76","153","197","259","560","422","C0000768"
"3","5521","2","3","12","76","137","76","136","472","435","C0000768"
"4","5314","2","3","12","76","153","40","38","54","75","C0000768"
"5","4613","2","3","12","19","31","1","426","55","78","C0000768"
"6","22900","2","3","12","41","219","339","156","568","697","C0000768"
"7","9499","2","5","7","53","51","23","103","464","187","C0000768"
"8","51752","2","3","2","41","153","119","156","536","116","C0000768"
"9","2177","2","3","2","110","90","261","431","545","443","C0000768"
"10","4069","2","5","7","34","52","216","395","549","674","C0000768"
"11","931","2","5","7","53","14","119","156","287","116","C0000768"
"12","6628","2","3","2","22","33","323","66","101","136","C0000832"
"13","207","2","3","7","53","14","20","34","489","416","C0000832"
"14","925","2","5","7","53","51","119","395","549","674","C0000832"
"15","5744","2","5","4","68","96","326","427","548","672","C0000887"
"16","27161","2","3","2","22","33","323","141","359","194","C0000887"
"17","3679","2","5","7","53","51","342","454","573","492","C0000887"
"18","7042","2","5","7","53","51","342","454","573","492","C0000887"
"19","8085","2","3","12","19","31","1","426","55","78","C0000887"
"20","10020","2","3","2","89","124","204","42","452","258","C0000887"
"21","1947","2","5","7","53","51","20","25","560","373","C0000889"
"22","3040","2","5","5","53","51","342","40","78","178","C0000889"
"23","4538","2","3","2","48","170","50","119","444","556","C0000889"
"24","641","2","3","12","19","31","261","116","1","86","C0000889"
"25","2944","2","3","5","91","175","271","372","471","586","C0000889"
"26","5290","2","3","7","53","14","20","25","40","186","C0000889"
"27","4054","2","5","7","53","51","342","454","573","492","C0000889"
"28","1636","2","3","5","80","81","166","397","418","568","C0000889"
"29","2189","2","3","12","19","31","261","116","1","86","C0000889"
"30","4068","2","5","7","53","51","119","25","549","674","C0000889"
"31","1528","2","3","5","91","214","271","372","471","586","C0000889"
"32","774","2","5","8","63","36","166","341","390","158","C0000889"
"33","2239","2","3","2","74","51","342","454","573","492","C0000889"
"34","25978","2","3","2","48","57","110","141","359","462","C0000889"
"35","2767","2","5","4","68","96","326","427","548","672","C0000889"
"36","9401","2","3","12","76","31","261","116","1","86","C0000889"
"37","11005","2","1","6","11","142","225","142","220","298","C0000889"
"38","4352","2","5","7","53","14","20","25","40","186","C0000889"
"39","7378","2","3","5","80","81","296","62","94","150","C0000889"
"40","4068","2","5","7","53","51","119","25","549","674","C0000889"
"41","6532","2","5","8","45","94","199","240","415","666","C0001122"
"42","5189","2","3","5","43","161","305","409","208","482","C0001122"
"43","5889","2","3","12","19","31","261","116","1","86","C0001122"
"44","6911","2","5","6","19","142","335","259","560","373","C0001126"
"45","177","2","5","7","53","51","339","156","568","697","C0001126"
"46","54808","2","3","12","76","153","40","38","54","75","C0001126"
"47","2263","2","5","7","53","14","20","25","40","186","C0001126"
"48","2261","2","5","7","53","14","20","25","40","186","C0001126"
"49","55651","2","3","2","110","85","237","433","547","671","C0001126"
"50","1908","2","5","4","68","96","326","427","548","672","C0001126"
"51","81494","2","5","6","53","51","119","395","549","673","C0001126"
"52","3717","2","5","7","53","14","20","25","40","186","C0001126"
"53","2551","2","3","3","19","151","276","91","433","118","C0001126"
"54","2778","2","5","4","68","96","326","427","548","672","C0001175"
"55","4001","2","3","12","76","31","40","38","54","75","C0001175"
"56","2395","2","3","2","48","170","50","304","167","593","C0001175"
"57","6696","2","5","7","53","51","342","454","573","492","C0001202"
"58","4882","2","3","4","68","96","326","427","548","672","C0001202"
"59","8626","2","3","3","19","221","321","428","541","667","C0001206"
"60","57679","2","5","7","60","54","24","30","46","72","C0001206"
"61","126133","2","3","2","41","119","266","136","341","182","C0001206"
"62","2555","2","5","8","27","70","99","162","216","290","C0001206"
"63","2033","2","3","12","19","31","1","91","433","118","C0001206"
"64","3949","2","5","7","60","14","184","341","544","669","C0001206"
"65","9049","2","3","3","41","151","276","378","271","356","C0001206"
"66","6392","2","3","2","48","170","50","119","444","556","C0001206"
"67","2299","2","3","3","19","221","321","428","541","667","C0001206"
"68","538","2","3","8","63","45","23","103","464","187","C0001206"
"69","2200","2","5","7","53","51","342","454","573","492","C0001206"
"70","87","2","5","7","53","51","342","454","573","702","C0001206"
"71","50964","2","5","3","68","221","197","259","423","422","C0001206"
"72","23394","2","3","12","19","31","335","444","236","373","C0001206"
"73","6890","2","3","12","41","184","119","156","568","116","C0001206"
"74","55651","2","3","2","110","85","237","433","547","671","C0001206"
"75","51","2","3","5","43","151","276","91","433","482","C0001206"
"76","4771","2","5","7","60","36","71","177","64","215","C0001339"
"77","4313","2","5","7","53","51","342","454","573","492","C0001339"
"78","4322","2","5","7","53","51","342","454","573","492","C0001339"
"79","650","2","5","7","53","51","342","259","423","389","C0001403"
